cd_cvm,year_curr,ticker,window_start,window_end,TextChange,BHAR_raw,BHAR_ajustado
6505,2017,BHIA3,2018-02-19,2019-02-26,0.09870000000000001,-0.6990401117813092,-0.6990401117813092
6505,2018,BHIA3,2019-02-20,2020-02-27,0.18579999999999997,2.963789246741379,2.733076859071417
6505,2019,BHIA3,2020-03-26,2021-04-05,0.22099999999999997,-0.5879437114214066,-0.5879437114214066
6505,2020,BHIA3,2021-03-02,2022-03-07,0.16349999999999998,-0.7915237671520673,-0.7915237671520673
6505,2021,BHIA3,2022-03-09,2023-03-10,0.7372000000000001,1.262915631887759,1.262915631887759
6505,2022,BHIA3,2023-03-09,2024-03-14,0.0,-0.8253485652090224,-0.8253485652090224
6505,2023,BHIA3,2024-03-25,2025-03-27,0.6867,13.227724825960454,2.733076859071417
6505,2024,BHIA3,2025-03-12,2026-03-16,0.46430000000000005,-0.6930989786660956,-0.6930989786660956
7870,2014,KEPL3,2015-03-20,2016-03-31,0.41969999999999996,-0.43429969049295636,-0.43429969049295636
7870,2015,KEPL3,2016-03-18,2017-03-22,0.6414,0.7041488729724104,0.7041488729724104
7870,2016,KEPL3,2017-03-17,2018-03-27,0.005800000000000027,-0.6771766737759368,-0.6771766737759368
7870,2017,KEPL3,2018-03-23,2019-04-03,0.6583,1.586652804668745,1.586652804668745
7870,2018,KEPL3,2019-03-20,2020-03-24,0.00029999999999996696,0.18590064033679865,0.18590064033679865
7870,2019,KEPL3,2021-03-12,2022-03-17,0.8766,-0.17217831249310966,-0.17217831249310966
7870,2020,KEPL3,2021-02-24,2022-02-25,0.05620000000000003,-0.28043711272707217,-0.28043711272707217
7870,2021,KEPL3,2022-02-16,2023-02-17,0.31599999999999995,0.39977310682700185,0.39977310682700185
7870,2022,KEPL3,2023-02-15,2024-02-23,0.6819,-0.4558076032964721,-0.4558076032964721
8133,2011,LREN3,2012-02-08,2013-02-20,0.9257,-0.009630585441210648,-0.009630585441210648
8133,2012,LREN3,2013-02-26,2014-02-27,0.4445,-0.2889675915072807,-0.2889675915072807
8133,2013,LREN3,2014-02-20,2015-03-02,0.4013,0.7685688511432445,0.7685688511432445
8133,2014,LREN3,2015-02-12,2016-02-25,0.013299999999999979,0.10811880869629498,0.10811880869629498
8133,2015,LREN3,2016-02-04,2017-02-07,0.9082,-0.2535264432055432,-0.2535264432055432
8133,2016,LREN3,2017-02-09,2018-02-21,0.89,0.122630508902283,0.122630508902283
8133,2017,LREN3,2018-02-08,2019-02-19,0.8873,0.1096092586448223,0.1096092586448223
8133,2018,LREN3,2019-02-07,2020-02-12,0.3335,0.06483368786102228,0.06483368786102228
8133,2021,LREN3,2022-03-17,2023-03-20,0.8548,0.37329119910129016,0.37329119910129016
8133,2022,LREN3,2023-02-16,2024-02-26,0.8764,-0.25649511458635244,-0.25649511458635244
8133,2023,LREN3,2024-03-14,2025-03-18,0.943,0.0886714439750691,0.0886714439750691
8133,2024,LREN3,2025-02-20,2026-02-26,0.9715,-0.545414889785704,-0.545414889785704
8451,2011,POMO4,2012-02-28,2013-03-08,0.03190000000000004,0.06619875431234612,0.06619875431234612
8451,2012,POMO4,2013-02-21,2014-02-24,0.06040000000000001,-0.35740004906124045,-0.35740004906124045
8451,2013,POMO4,2014-02-25,2015-03-05,0.15990000000000004,-0.4430896167312838,-0.4430896167312838
8451,2014,POMO4,2015-02-24,2016-03-04,0.05900000000000005,1.4628595458620985,1.4628595458620985
8451,2015,POMO4,2016-02-23,2017-02-22,0.06020000000000003,-0.021650085921380624,-0.021650085921380624
8451,2016,POMO4,2017-02-23,2018-03-07,0.056599999999999984,0.2516010336362342,0.2516010336362342
8451,2017,POMO4,2018-02-22,2019-03-01,0.0776,-0.03451536530819699,-0.03451536530819699
8451,2018,POMO4,2019-02-26,2020-03-04,0.045399999999999996,0.0050940227555582585,0.0050940227555582585
8451,2019,POMO4,2020-02-27,2021-03-05,0.11650000000000005,-0.5312574599297782,-0.5312574599297782
8451,2020,POMO4,2021-02-25,2022-03-02,0.11360000000000003,0.48554609567016715,0.48554609567016715
8451,2021,POMO4,2022-02-25,2023-03-02,0.024499999999999966,0.20469846262431624,0.20469846262431624
8451,2022,POMO4,2023-02-28,2024-03-05,0.0016000000000000458,0.9204540821066522,0.9204540821066522
8451,2023,POMO4,2024-02-27,2025-02-26,0.00990000000000002,-0.5115518350052801,-0.5115518350052801
