cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
16292,2021,2022,0.7187,66303,69410,BRFS3,2023-02-28,2023-02-28,2024-03-05,1.5876623376623376,0.2207734099620584,1.3668889277002791
16292,2022,2023,0.7871,69410,66086,BRFS3,2024-02-26,2024-02-26,2025-02-25,0.3461812990720914,-0.028003831522567357,0.37418513059465874
16306,2015,2016,0.7867,7200,6935,RSID3,2017-03-23,2017-03-23,2018-04-03,-0.1482939632545932,0.3320070472915575,-0.4803010105461507
16306,2016,2017,0.7248,6935,9396,RSID3,2018-03-26,2018-03-26,2019-04-04,-0.31093749999999987,0.13192481277587653,-0.4428623127758764
16306,2017,2018,0.5677,9396,4142,RSID3,2019-03-27,2019-03-27,2020-03-31,-0.08262711864406769,-0.20547270285974184,0.12284558421567415
17329,2015,2016,0.5765,108677,122365,EGIE3,2017-02-23,2017-02-23,2018-03-07,0.03607427069443969,0.2671477714882542,-0.2310735007938145
17329,2016,2017,0.1683,122365,6953,EGIE3,2018-02-22,2018-02-22,2019-03-01,0.3206806282512644,0.09133261311312202,0.2293480151381424
17329,2017,2018,0.2445,6953,115252,EGIE3,2019-02-19,2019-02-19,2020-02-26,0.07842696619167278,0.0825232453897049,-0.004096279198032127
17329,2018,2019,0.8647,115252,136655,EGIE3,2020-02-20,2020-02-20,2021-03-02,-0.19708324896055307,-0.02658609850051752,-0.17049715046003555
17329,2019,2020,0.9054,136655,168084,EGIE3,2021-04-20,2021-04-20,2022-04-26,0.025119617222476576,-0.09869176747778385,0.12381138470026043
17329,2020,2021,0.9291,168084,181165,EGIE3,2022-02-14,2022-02-14,2023-02-15,-0.04318854886902157,-0.037744342167841616,-0.005444206701179954
17329,2021,2022,0.8976,181165,208506,EGIE3,2023-11-30,2023-11-30,2024-12-02,-0.1411494251099379,-0.016457720626348094,-0.1246917044835898
17329,2022,2023,0.9359,208506,204033,EGIE3,2024-02-27,2024-02-27,2025-02-26,-0.10983488877721947,-0.05255291296480491,-0.057281975812414565
17450,2016,2017,0.7296,27993,77564,RAIL3,2018-02-27,2018-02-27,2019-03-08,0.4045584045584045,0.09696172239997858,0.30759668215842595
17450,2017,2018,0.8493,77564,65883,RAIL3,2019-02-13,2019-02-13,2020-02-18,0.21668415529905571,0.19964963314775108,0.017034522151304632
