cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,poc_group,group,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
15253,ENERGISA,2020,2021,0.958,16257,16193,font_heading,font_heading,current_66,,ENGI11,2024-01-20,2024-01-22,2025-07-28,-0.0978414363807013,0.0436622616389767,-0.1415036980196781
15253,ENERGISA,2021,2022,0.9378,16193,19696,font_heading,font_heading,current_66,,ENGI11,2023-03-16,2023-03-16,2024-09-18,0.2053526762124371,0.2930645298200816,-0.0877118536076444
15253,ENERGISA,2022,2023,0.8377,19696,18983,font_heading,font_heading,current_66,,ENGI11,2024-03-15,2024-03-15,2025-09-17,0.0464824121002311,0.1487419187085934,-0.1022595066083622
17329,ENGIE BRASIL,2016,2017,0.1425,242,3983,font_heading,font_heading,current_66,,EGIE3,2018-02-22,2018-02-22,2019-09-03,0.4378272252331263,0.1499009360747845,0.2879262891583418
17329,ENGIE BRASIL,2017,2018,0.9375,3983,4181,font_heading,font_heading,current_66,,EGIE3,2019-02-19,2019-02-19,2020-08-26,-0.0312359552766873,0.0303929534508544,-0.0616289087275417
17329,ENGIE BRASIL,2018,2019,0.1336,4181,325,font_heading,font_heading,current_66,,EGIE3,2020-02-20,2020-02-20,2021-08-31,-0.2394166497353961,0.0366085095761967,-0.2760251593115929
17329,ENGIE BRASIL,2019,2020,0.9054,325,421,font_heading,font_heading,current_66,,EGIE3,2021-04-20,2021-04-20,2022-10-24,-0.0562200957362468,-0.0337266607025255,-0.0224934350337213
17329,ENGIE BRASIL,2020,2021,0.2072,421,25142,font_heading,font_heading,current_66,,EGIE3,2022-02-14,2022-02-14,2023-08-18,0.0315893387987749,0.0132514550805848,0.01833788371819
17329,ENGIE BRASIL,2021,2022,0.0935,25142,244,font_heading,font_heading,current_66,,EGIE3,2023-11-30,2023-11-30,2025-06-09,-0.0719540228079059,0.065720461737869,-0.137674484545775
17329,ENGIE BRASIL,2022,2023,0.065,244,382,font_heading,font_heading,current_66,,EGIE3,2024-02-27,2024-02-27,2025-08-29,-0.0442689638190955,0.0739079395702175,-0.118176903389313
17450,RUMO S.A.,2015,2016,0.2697,3870,7952,font_heading,font_heading,current_66,,RAIL3,2017-02-20,2017-02-20,2018-08-31,0.5301075268817204,0.1188432818942621,0.4112642449874581
17450,RUMO S.A.,2016,2017,0.2308,7952,2860,font_heading,font_heading,current_66,,RAIL3,2018-02-27,2018-02-27,2019-09-06,0.6609686609686611,0.1840441596660693,0.4769245013025918
17450,RUMO S.A.,2017,2018,0.1469,2860,8182,font_heading,font_heading,current_66,,RAIL3,2019-02-13,2019-02-13,2020-08-20,0.1951731374606506,0.0586953164778845,0.1364778209827661
17450,RUMO S.A.,2018,2019,0.164,8182,3119,font_heading,font_heading,current_66,,RAIL3,2020-02-13,2020-02-13,2021-08-24,-0.2130252100840336,0.0393243612444493,-0.252349571328483
17450,RUMO S.A.,2019,2020,0.091,3119,5555,font_heading,font_heading,current_66,,RAIL3,2021-06-01,2021-06-01,2022-12-06,-0.1203747072599531,-0.1409440694239089,0.0205693621639557
17671,TELEF BRASIL,2015,2016,0.7642,28026,17162,font_heading,font_heading,current_66,,VIVT3,2017-02-21,2017-02-21,2018-09-03,-0.0348715259570004,0.1034105881334099,-0.1382821140904104
17671,TELEF BRASIL,2016,2017,0.6651,17162,8175,font_heading,font_heading,current_66,,VIVT3,2018-02-21,2018-02-21,2019-09-02,0.0536044362292051,0.1693616706770406,-0.1157572344478354
17671,TELEF BRASIL,2017,2018,0.9209,8175,10249,font_heading,font_heading,current_66,,VIVT3,2019-02-20,2019-02-20,2020-08-27,0.1383691383691383,0.0422476360976835,0.0961215022714547
17671,TELEF BRASIL,2018,2019,0.735,10249,7547,font_heading,font_heading,current_66,,VIVT3,2020-02-19,2020-02-19,2021-08-30,-0.1638712165027954,0.0276555644812457,-0.1915267809840412
17671,TELEF BRASIL,2019,2020,0.8651,7547,12121,font_heading,font_heading,current_66,,VIVT3,2021-02-23,2021-02-23,2022-08-26,-0.0636222567058301,-0.0254158166811974,-0.0382064400246326
17671,TELEF BRASIL,2020,2021,0.7395,12121,6982,font_heading,font_heading,current_66,,VIVT3,2022-02-22,2022-02-22,2023-08-28,-0.1428862617203425,0.0374622426075232,-0.1803485043278658
17973,COGNA ON,2015,2016,0.8377,4975,3968,font_heading,font_heading,current_66,,COGN3,2017-03-22,2017-03-22,2018-10-01,-0.127413127442644,0.2377519114048918,-0.3651650388475358
17973,COGNA ON,2016,2017,0.9774,3968,3638,font_heading,font_heading,current_66,,COGN3,2018-03-16,2018-03-16,2019-09-25,-0.2222986926206264,0.2308320476947567,-0.4531307403153831
17973,COGNA ON,2017,2018,0.4531,3638,4416,font_heading,font_heading,current_66,,COGN3,2019-06-21,2019-06-21,2020-12-28,-0.5768169273122941,0.1677351621270313,-0.7445520894393254
18376,ISA ENERGIA,2015,2016,0.975,11348,12544,font_heading,font_heading,current_66,,ISAE4,2017-02-23,2017-02-23,2018-09-05,-0.1242783348526282,0.1131147757257893,-0.2373931105784176
18376,ISA ENERGIA,2016,2017,0.8778,12544,19250,font_heading,font_heading,current_66,,ISAE4,2018-02-26,2018-02-26,2019-09-05,0.4835066864784547,0.1664565950323915,0.3170500914460632
18376,ISA ENERGIA,2017,2018,0.7107,19250,15529,font_heading,font_heading,current_66,,ISAE4,2019-02-28,2019-02-28,2020-09-04,0.1036269430051812,0.0591869903388995,0.0444399526662817
