cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,group,prev_ok,curr_ok,both_ok,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
10456,2016,2017,0.9638,126096,144787,dropped_or_delisted,True,True,True,ALPA4,2018-02-09,2018-02-09,2019-08-23,0.8549402139710509,0.20728132837734115,0.6476588855937098
13986,2019,2020,0.9244,271462,298348,stayed,True,True,True,SUZB3,2021-02-10,2021-02-10,2022-08-17,-0.25219941348973607,-0.039916889664595945,-0.21228252382514012
13986,2020,2021,0.9513,298348,290070,stayed,True,True,True,SUZB3,2022-02-09,2022-02-09,2023-08-15,-0.1742574257425743,0.03298936639499117,-0.20724679213756547
13986,2021,2022,0.9632,290070,278350,stayed,True,True,True,SUZB3,2023-02-28,2023-02-28,2024-09-02,0.153958944281525,0.2856531848789974,-0.13169424059747237
13986,2022,2023,0.9591,278350,273650,stayed,True,True,True,SUZB3,2024-02-28,2024-02-28,2025-09-01,-0.08417567096549328,0.08549455063073452,-0.1696702215962278
13986,2023,2024,0.9751,273650,274607,stayed,True,True,True,SUZB3,2025-02-12,2025-02-12,2026-08-19,-0.2570294980162152,0.3493325827316096,-0.6063620807478248
14311,2018,2019,0.9865,325757,308157,stayed,True,True,True,CPLE3,2020-03-25,2020-03-25,2021-10-01,0.14788597665965164,0.50622081854624,-0.3583348418865884
14311,2019,2020,0.981,308157,350652,stayed,True,True,True,CPLE3,2021-05-05,2021-05-05,2022-11-08,0.4314814814814816,-0.028470756020769983,0.45995223750225156
14311,2020,2021,0.9775,350652,334303,stayed,True,True,True,CPLE3,2022-03-22,2022-03-22,2023-09-22,0.2247838616714697,-0.010776615545817991,0.23556047721728768
14320,2015,2016,0.9822,200762,219603,stayed,True,True,True,USIM5,2017-02-17,2017-02-17,2018-08-30,0.4825688073394494,0.12776194633026128,0.3548068610091881
14320,2016,2017,0.9797,219603,214206,stayed,True,True,True,USIM5,2018-02-09,2018-02-09,2019-08-23,-0.35618878005342836,0.20728132837734115,-0.5634701084307695
14320,2017,2018,0.9804,214206,203967,stayed,True,True,True,USIM5,2019-02-15,2019-02-15,2020-08-24,0.030851063829787195,0.04893150958550385,-0.018080445755716656
14320,2018,2019,0.9887,203967,204148,stayed,True,True,True,USIM5,2020-02-14,2020-02-14,2021-08-25,0.8121212121212122,0.05627706422499612,0.7558441478962161
14320,2019,2020,0.9777,204148,200997,stayed,True,True,True,USIM5,2021-02-12,2021-02-12,2022-08-19,-0.3622269203664552,-0.06642045564919385,-0.29580646471726135
14320,2020,2021,0.936,200997,202683,stayed,True,True,True,USIM5,2022-02-11,2022-02-11,2023-08-17,-0.5582743077913714,0.012414553366202119,-0.5706888611575736
14320,2021,2022,0.9691,202683,220649,stayed,True,True,True,USIM5,2023-02-10,2023-02-10,2024-08-19,-0.114441416893733,0.2562930550239193,-0.3707344719176523
14320,2022,2023,0.9752,220649,217795,stayed,True,True,True,USIM5,2025-01-16,2025-01-16,2026-07-23,0.7541322314049588,0.45770506558631086,0.2964271658186479
14320,2023,2024,0.9891,217795,215483,stayed,True,True,True,USIM5,2025-02-14,2025-02-14,2026-08-21,0.09531772575250819,0.3339074310519248,-0.2385897052994166
14443,2018,2019,0.9855,282037,242449,stayed,True,True,True,SBSP3,2020-03-27,2020-03-27,2021-10-05,-0.08060893437552386,0.5042826532049149,-0.5848915875804388
14443,2021,2022,0.9884,223209,218593,stayed,True,True,True,SBSP3,2023-03-23,2023-03-23,2024-09-25,0.9000207427234115,0.3437288680451043,0.5562918746783072
14443,2022,2023,0.9849,218593,244365,stayed,True,True,True,SBSP3,2024-03-21,2024-03-21,2025-09-23,0.6786893578549456,0.14252944613848295,0.5361599117164626
14460,2015,2016,0.8731,206885,213748,stayed,True,True,True,CYRE3,2017-03-23,2017-03-23,2018-10-02,-0.153076923076923,0.28460987184324327,-0.43768679492016627
14460,2016,2017,0.9823,213748,181084,stayed,True,True,True,CYRE3,2018-03-22,2018-03-22,2019-10-01,0.6010568031704093,0.22750975959290232,0.373547043577507
14460,2017,2018,0.9503,181084,189467,stayed,True,True,True,CYRE3,2019-03-27,2019-03-27,2020-09-30,0.5003227888960622,0.02937845607453049,0.4709443328215317
14460,2018,2019,0.9483,189467,193192,stayed,True,True,True,CYRE3,2020-03-19,2020-03-19,2021-09-27,0.3040816326530611,0.6622276890115582,-0.35814605635849706
14460,2019,2020,0.9463,193192,229511,stayed,True,True,True,CYRE3,2021-03-18,2021-03-18,2022-09-21,-0.3275720164609054,-0.02524978571508807,-0.3023222307458173
14460,2020,2021,0.9902,229511,233137,stayed,True,True,True,CYRE3,2022-03-17,2022-03-17,2023-09-19,0.46734693877551003,0.042179030748521695,0.42516790802698834
14460,2021,2022,0.9847,233137,247734,stayed,True,True,True,CYRE3,2023-03-16,2023-03-16,2024-09-18,0.4023854362837411,0.2930645298200816,0.10932090646365955
14460,2022,2023,0.9907,247734,262016,stayed,True,True,True,CYRE3,2024-03-14,2024-03-14,2025-09-16,0.20693732755222705,0.1282150038879326,0.07872232366429444
14826,2015,2016,0.8945,303950,263729,dropped_or_delisted,True,True,True,PCAR3,2017-03-07,2017-03-29,2021-07-05,1.2696614273605378,0.9368741348202434,0.3327872925402944
14826,2016,2017,0.9509,263729,254081,dropped_or_delisted,True,True,True,PCAR3,2018-02-19,2018-10-23,2021-07-16,1.1135132769114446,0.47667310316303513,0.6368401737484095
14826,2017,2018,0.934,254081,252055,dropped_or_delisted,True,True,True,PCAR3,2019-03-26,2019-07-10,2021-07-22,0.9320806607055425,0.19211979916289512,0.7399608615426474
14826,2021,2022,0.9353,232095,223447,dropped_or_delisted,True,True,True,PCAR3,2023-02-27,2023-02-27,2024-08-30,-0.40272766223973755,0.28656379820274225,-0.6892914604424798
15253,2015,2016,0.978,313688,361711,stayed,True,True,True,ENGI11,2017-03-23,2017-03-23,2018-10-02,0.409090909227686,0.28460987184324327,0.12448103738444272
15253,2016,2017,0.969,361711,397685,stayed,True,True,True,ENGI11,2018-03-14,2018-03-14,2019-09-23,0.4889112542823342,0.21599805510595105,0.2729131991763831
15253,2017,2018,0.9608,397685,417774,stayed,True,True,True,ENGI11,2019-03-21,2019-03-21,2020-09-24,0.020289854973885024,0.0029255938338295095,0.017364261140055515
15253,2018,2019,0.958,417774,438958,stayed,True,True,True,ENGI11,2020-03-18,2020-03-18,2021-09-24,0.08489388261960307,0.693441283684344,-0.6085474010647409
15253,2019,2020,0.9786,438958,468736,stayed,True,True,True,ENGI11,2021-04-09,2021-04-09,2022-10-13,0.018630647226955732,-0.028637824966282754,0.04726847219323849
15253,2020,2021,0.9838,468736,529082,stayed,True,True,True,ENGI11,2024-01-20,2024-01-22,2025-07-28,-0.09784143638070131,0.043662261638976796,-0.1415036980196781
15253,2021,2022,0.9736,529082,514305,stayed,True,True,True,ENGI11,2023-03-16,2023-03-16,2024-09-18,0.20535267621243714,0.2930645298200816,-0.08771185360764444
15253,2022,2023,0.809,514305,478573,stayed,True,True,True,ENGI11,2024-03-15,2024-03-15,2025-09-17,0.046482412100231185,0.14874191870859343,-0.10225950660836225
16101,2015,2016,0.9889,179342,191039,dropped_or_delisted,True,True,True,GFSA3,2017-05-09,2017-05-09,2018-11-16,0.027022873296196126,0.3355217526506289,-0.30849887935443276
16101,2016,2017,0.9865,191039,186811,dropped_or_delisted,True,True,True,GFSA3,2018-03-09,2018-03-09,2019-09-18,-0.4231200425982481,0.21026043224256719,-0.6333804748408153
16101,2017,2018,0.9797,186811,195820,dropped_or_delisted,True,True,True,GFSA3,2019-04-03,2019-04-03,2020-10-07,-0.38914228343079305,0.01095104024193505,-0.4000933236727281
16101,2018,2019,0.9688,195820,175093,dropped_or_delisted,True,True,True,GFSA3,2020-03-26,2020-03-26,2021-10-04,-0.22325028225014631,0.4205838759299678,-0.6438341581801141
16101,2019,2020,0.9545,175093,172530,dropped_or_delisted,True,True,True,GFSA3,2021-03-16,2021-03-16,2022-09-19,-0.7474332649488638,-0.01925024982726531,-0.7281830151215984
16101,2020,2021,0.9731,172530,181063,dropped_or_delisted,True,True,True,GFSA3,2022-03-19,2022-03-21,2023-09-21,-0.7389357614009313,-8.161541353568502e-05,-0.7388541459873956
16292,2016,2017,0.7789,58216,74516,dropped_or_delisted,True,True,True,BRFS3,2018-02-22,2018-02-22,2019-09-03,0.2175597159457714,0.1499009360747845,0.0676587798709869
16306,2017,2018,0.9972,292066,306559,dropped_or_delisted,True,True,True,RSID3,2019-03-27,2019-03-27,2020-09-30,0.03601694915254239,0.02937845607453049,0.006638493078011898
16306,2018,2019,0.1023,306559,50422,dropped_or_delisted,True,True,True,RSID3,2020-03-18,2020-03-18,2021-09-24,1.0155555555555558,0.693441283684344,0.3221142718712118
16306,2019,2020,0.7452,50422,206373,dropped_or_delisted,True,True,True,RSID3,2021-03-17,2021-03-17,2022-09-20,-0.7177814026742351,-0.034599308242064475,-0.6831820944321706
