cd_cvm,year_prev,year_curr,cosine_similarity,diagnostic_prev,diagnostic_curr,stock_return,ar_market_adjusted,ar_capm,ar_ff4,company_name,ctrl_year,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return,size_tercile,peer_bh_return,ar_size_matched
8133,2021,2022,0.1368,font_heading,font_heading,-0.2115583076665058,-0.390449783184477,-0.4460471377227267,-0.21006523956008222,LOJAS RENNER S.A.,2022.0,21148892.0,13271137.0,1291704.0,10087515.0,11061377.0,16.86709807437742,16.401102084627347,0.523023948488649,0.0610766748442424,0.1280497724166953,-0.2183206106703571,1.0,0.04686846241361682,-0.2584267700801226
8133,2022,2023,0.0777,font_heading,font_heading,-0.1778316172514941,-0.2074718466289463,-0.11869123073735455,-0.06143026458756673,LOJAS RENNER S.A.,2023.0,20490638.0,13647849.0,976259.0,10047221.0,10443417.0,16.8354786568704,16.429092484760247,0.5096677321613899,0.0476441485130916,0.0971670673910726,-0.1039094646765291,1.0,-0.23699252615788968,0.05916090890639558
8133,2023,2024,0.0487,font_heading,font_heading,0.1706783369803064,-0.3262194043935962,-0.41529384435945804,-0.6063861352788866,LOJAS RENNER S.A.,2024.0,20364590.0,14436366.0,1196668.0,10772951.0,9591639.0,16.829308166281578,16.485260997706884,0.4709959296995422,0.058762194574013,0.1110807985667065,-0.2293641619833473,1.0,0.21738783466304065,-0.04670949768273425
8451,2015,2016,0.9488,font_heading,font_heading,0.3693379788830662,0.102190207394812,0.11787844394855274,0.07415994615311705,MARCOPOLO S.A.,2016.0,4968269.0,2574093.0,222546.0,1868517.0,3099752.0,15.418582047667424,14.761007797021648,0.6239098567327976,0.0447934683085799,0.1191030105693445,0.385165371934594,0.0,0.3701654247818848,-0.0008274458988186129
8451,2016,2017,0.9285,font_heading,font_heading,0.0560239133727933,-0.0353086997403286,-0.050732672387197066,0.00975183492236905,MARCOPOLO S.A.,2017.0,4732252.0,2875993.0,82112.0,1928612.0,2803640.0,15.369911757100317,14.87190856388409,0.5924536563141608,0.0173515696121001,0.0425756969260794,0.5647058823529412,0.0,0.21207060020236737,-0.15604668682957407
8451,2017,2018,0.9519,font_heading,font_heading,0.3476070526965591,0.2490265860076936,0.2085969588747134,0.08319610107255793,MARCOPOLO S.A.,2018.0,5147704.0,4197468.0,190947.0,2134631.0,3013073.0,15.45406134798758,15.249992044319306,0.5853236705140777,0.0370936246528549,0.0894519942791049,0.1784296766371638,0.0,0.19256084748255417,0.15504620521400495
8451,2018,2019,0.8897,font_heading,font_heading,-0.4707070706666666,-0.5893545238994661,-0.5569692951263862,-0.4338665142589395,MARCOPOLO S.A.,2019.0,5193678.0,4314534.0,212029.0,2358412.0,2835266.0,15.462952674673922,15.27749988130274,0.5459071586648229,0.040824440791285,0.089903290858425,0.1194029852118512,0.0,0.4640100752508808,-0.9347171459175474
8451,2019,2020,0.893,font_heading,font_heading,0.0620155037530196,0.0360281120364167,0.09661492648354267,0.06413277583200241,MARCOPOLO S.A.,2020.0,5860911.0,3589662.0,90707.0,2607996.0,3252915.0,15.583815610221276,15.093568605614204,0.5550186651870332,0.0154766042343929,0.0347803447551299,-0.2913580247283767,0.0,-0.18756907331302788,0.24958457706604747
8451,2020,2021,0.9751,font_heading,font_heading,0.1413793105221878,0.228140506237941,0.2225237130344865,0.24148463060878514,MARCOPOLO S.A.,2021.0,6654524.0,3499439.0,358372.0,2956231.0,3698293.0,15.710807482084256,15.068113227898229,0.5557562043506042,0.0538538894742884,0.1212259799724717,0.0445205481805217,0.0,-0.1784903288969019,0.3198696394190897
8451,2021,2022,0.9979,font_heading,font_heading,1.7246835443487418,1.5039101343866834,1.5096568020998211,1.4603786007119846,MARCOPOLO S.A.,2022.0,7395350.0,5415618.0,436802.0,3204773.0,4190577.0,15.81636198228358,15.504797559329011,0.566650259960651,0.0590644120967905,0.1362973290151908,0.0366300367504732,0.0,0.18760492763421163,1.5370786167145303
