cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,poc_group,group,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
8133,LOJAS RENNER,2017,2018,0.6408,6401,4064,font_heading,font_heading,current_66,,LREN3,2019-02-07,2019-02-07,2019-02-11,-0.0080738177524832,7.753778139618639e-05,-0.0081513555338794
8133,LOJAS RENNER,2022,2023,0.0771,2231,3472,font_heading,font_heading,current_66,,LREN3,2024-03-14,2024-03-14,2024-03-18,-0.0605693519648352,-0.0057623163354177,-0.0548070356294174
8133,LOJAS RENNER,2023,2024,0.0479,3472,4613,font_heading,font_heading,current_66,,LREN3,2025-02-20,2025-02-20,2025-02-24,-0.1830780452224654,-0.0172350313768165,-0.1658430138456488
8451,MARCOPOLO,2015,2016,1.0,703,703,font_heading,font_heading,current_66,,POMO4,2017-02-23,2017-02-23,2017-03-01,-0.0034843208651479,-0.007004154524536,0.0035198336593881
8451,MARCOPOLO,2016,2017,1.0,703,703,font_heading,font_heading,current_66,,POMO4,2018-02-22,2018-02-22,2018-02-26,0.0632911391214561,0.0111458019102177,0.0521453372112383
8451,MARCOPOLO,2017,2018,1.0,703,703,font_heading,font_heading,current_66,,POMO4,2019-02-26,2019-02-26,2019-02-28,0.0201511332969055,-0.0206772367511077,0.0408283700480133
8451,MARCOPOLO,2018,2019,1.0,703,703,font_heading,font_heading,current_66,,POMO4,2020-02-27,2020-02-27,2020-03-02,0.0848484847999999,0.0353639175207678,0.0494845672792321
8451,MARCOPOLO,2019,2020,1.0,703,703,font_heading,font_heading,current_66,,POMO4,2021-02-25,2021-02-25,2021-03-01,-0.0348837213407247,-0.0171173374942853,-0.0177663838464393
8451,MARCOPOLO,2020,2021,1.0,703,703,font_heading,font_heading,current_66,,POMO4,2022-02-25,2022-02-25,2022-03-03,-0.0896551724263496,0.0178855869008434,-0.107540759327193
8451,MARCOPOLO,2021,2022,0.9825,703,701,font_heading,font_heading,current_66,,POMO4,2023-02-28,2023-02-28,2023-03-02,0.0474683545810767,-0.0153082098080155,0.0627765643890923
8451,MARCOPOLO,2022,2023,1.0,701,701,font_heading,font_heading,current_66,,POMO4,2024-02-27,2024-02-27,2024-02-29,0.019744483190812,-0.0202700491315281,0.0400145323223402
8451,MARCOPOLO,2023,2024,1.0,701,701,font_heading,font_heading,current_66,,POMO4,2025-02-25,2025-02-25,2025-02-27,-0.0714285714285714,-0.0093708897082461,-0.0620576817203252
8656,GERDAU MET,2015,2016,0.8699,8286,6643,font_heading,font_heading,current_66,,GOAU4,2017-02-22,2017-02-22,2017-02-24,-0.0050933784917439,-0.0281012195006381,0.0230078410088941
8656,GERDAU MET,2016,2017,0.9083,6643,6558,font_heading,font_heading,current_66,,GOAU4,2018-02-28,2018-02-28,2018-03-02,-0.0114213198738244,0.0047771862905825,-0.0161985061644069
8656,GERDAU MET,2017,2018,0.9182,6558,7916,font_heading,font_heading,current_66,,GOAU4,2019-02-21,2019-02-21,2019-02-25,0.0253878702230643,0.0031736592983946,0.0222142109246696
8656,GERDAU MET,2018,2019,0.8238,7916,6858,font_heading,font_heading,current_66,,GOAU4,2020-02-19,2020-02-19,2020-02-21,-0.1045364892146358,-0.0243413870522566,-0.0801951021623792
8656,GERDAU MET,2022,2023,0.8262,2538,1968,font_heading,font_heading,current_66,,GOAU4,2024-02-20,2024-02-20,2024-02-22,0.0089552239415839,0.0024973038370683,0.0064579201045156
8656,GERDAU MET,2023,2024,0.7163,1968,3969,font_heading,font_heading,current_66,,GOAU4,2025-02-24,2025-02-24,2025-02-26,0.0212765956557328,-0.0050451597901075,0.0263217554458403
8672,IGUATEMI S.A,2015,2017,0.0377,455,1727,font_heading,font_heading,current_66,,IGTI11,2018-03-14,2021-11-22,2021-11-24,-0.0234561991383438,0.0234211172341574,-0.0468773163725012
8672,IGUATEMI S.A,2017,2018,0.5507,1727,1879,font_heading,font_heading,current_66,,IGTI11,2019-03-14,2021-11-22,2021-11-24,-0.0234561991383438,0.0234211172341574,-0.0468773163725012
8672,IGUATEMI S.A,2018,2019,0.9659,1879,1845,font_heading,font_heading,current_66,,IGTI11,2020-03-12,2021-11-22,2021-11-24,-0.0234561991383438,0.0234211172341574,-0.0468773163725012
8672,IGUATEMI S.A,2019,2021,0.0634,1845,10631,font_heading,font_heading,current_66,,IGTI11,2022-04-18,2022-04-18,2022-04-20,0.0195704057279235,-0.0116129478399736,0.0311833535678972
8672,IGUATEMI S.A,2021,2022,0.9968,10631,10800,font_heading,font_heading,current_66,,IGTI11,2023-02-28,2023-02-28,2023-03-02,-0.0377651319192963,-0.0153082098080155,-0.0224569221112808
8672,IGUATEMI S.A,2022,2023,0.7517,10800,23133,font_heading,font_heading,current_66,,IGTI11,2024-02-20,2024-02-20,2024-02-22,0.0213037920749894,0.0024973038370683,0.018806488237921
8672,IGUATEMI S.A,2023,2024,0.9228,23133,19519,font_heading,font_heading,current_66,,IGTI11,2025-02-18,2025-02-18,2025-02-20,-0.0172239108409321,-0.0072443601660633,-0.0099795506748687
12653,KLABIN S/A,2015,2016,0.9115,11782,13303,font_heading,font_heading,current_66,,KLBN11,2017-02-09,2017-02-09,2017-02-13,0.0,0.0308281904271676,-0.0308281904271676
12653,KLABIN S/A,2021,2022,0.8281,19829,22209,font_heading,font_heading,current_66,,KLBN11,2023-02-08,2023-02-08,2023-02-10,0.0187207492238279,-0.0170367859498766,0.0357575351737046
12653,KLABIN S/A,2022,2023,0.4838,22209,2909,font_heading,font_heading,current_66,,KLBN11,2024-02-07,2024-02-07,2024-02-09,-0.0101899026331178,-0.0148072449459368,0.004617342312819
12653,KLABIN S/A,2023,2024,0.8353,2909,2496,font_heading,font_heading,current_66,,KLBN11,2025-02-26,2025-02-26,2025-02-28,-0.0360799606392906,-0.0157861694650847,-0.0202937911742059
13986,SUZANO,2017,2018,0.6872,7269,10630,font_heading,font_heading,current_66,,SUZB3,2019-02-21,2019-02-21,2019-02-25,0.0075566750629723,0.0031736592983946,0.0043830157645776
