cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,event_date,CD_CVM,ticker,pre_date,pre_eps,post_date,post_eps,revision_raw,revision_pct,group,company_name,__ctrl_year__,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return
14443,2015,2016,0.9482,168528,162440,2017-03-27,14443.0,SBSP3,2016-12-31,0.165000003,2017-03-31,0.130000002,-0.035000001,-0.21212121432506884,stayed,CIA SANEAMENTO BASICO EST SAO PAULO,2016.0,36745034.0,14098208.0,2947098.0,15419211.0,21325823.0,17.419513645240638,16.461558255072916,0.5803729287609314,0.0802039807610465,0.1911315695725287,0.5783991227518408
14443,2016,2017,0.9269,162440,146834,2018-03-27,14443.0,SBSP3,2017-12-31,0.210000003,2018-03-31,0.180000003,-0.03,-0.14285714081632656,stayed,CIA SANEAMENTO BASICO EST SAO PAULO,2017.0,39546444.0,14608233.0,2519310.0,17513009.0,22033435.0,17.49298633663123,16.49709583185398,0.5571533814772321,0.0637050957097432,0.1438536347466046,0.2331178161306746
14443,2017,2019,0.8078,146834,127171,2020-03-27,14443.0,SBSP3,2019-12-31,0.240000004,2020-03-31,0.009666667,-0.230333337,-0.9597222215046297,stayed,CIA SANEAMENTO BASICO EST SAO PAULO,2019.0,46457800.0,17983654.0,3367517.0,21635783.0,24822017.0,17.654054931624025,16.704973792166633,0.5342917012858982,0.0724855029725901,0.1556457189462475,1.0026455029657917
14443,2019,2023,0.776,127171,101950,2024-03-21,14443.0,SBSP3,2023-12-31,0.294000005,2024-03-31,0.266666671,-0.027333333999999987,-0.09297052222839243,stayed,CIA SANEAMENTO BASICO EST SAO PAULO,2023.0,61470957.0,25572056.0,3523531.0,29857376.0,31613581.0,17.934075377332036,17.057010750761556,0.5142848353572891,0.0573202561333151,0.1180120784894158,0.4014503531071958
14443,2023,2024,0.5216,101950,14715,2025-03-27,14443.0,SBSP3,2024-12-31,0.492000008,2025-03-31,0.295000005,-0.19700000299999998,-0.40040650365192676,stayed,CIA SANEAMENTO BASICO EST SAO PAULO,2024.0,80965430.0,36145477.0,9579563.0,36928054.0,44037376.0,18.209532831412428,17.403062381175495,0.5439034412588187,0.1183167062782226,0.2594115303232605,0.2255920230091468
16101,2015,2016,0.8983,39784,29384,2017-05-09,16101.0,GFSA3,2017-03-31,-368.7627795,2017-06-30,-331.657717,37.10506250000003,0.10062041117682818,dropped_or_delisted,Gafisa S.A.,2016.0,5210089.0,915698.0,-1161725.0,1930453.0,3279636.0,15.466107496117234,13.727441894972,0.6294779225460448,-0.2229760374534868,-0.6017888029389993,-0.2648221346006542
16101,2016,2017,0.8376,29384,27067,2018-03-09,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2017.0,2878138.0,608823.0,-850137.0,759404.0,2118734.0,14.87265411524514,13.31928286405384,0.7361474675640988,-0.2953774280454933,-1.1194792231802837,0.2094358233411075
16101,2017,2018,0.7561,27067,20882,2019-04-03,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2018.0,2526280.0,960891.0,-421276.0,493191.0,2033089.0,14.74225842293871,13.775616258002326,0.8047757968237883,-0.1667574457304811,-0.8541842815460947,-0.096983096405694
16101,2018,2020,0.6946,20882,19191,2021-03-16,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2020.0,3749999.0,884045.0,-77000.0,1558388.0,2191611.0,15.137266131279892,13.69226324530154,0.5844297558479349,-0.0205333388088903,-0.0494100313914121,-0.3623520279468271
16101,2020,2022,0.7405,19191,14610,2023-03-29,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2022.0,5486674.0,1135997.0,-83192.0,1772906.0,3713768.0,15.517832801117706,13.943021237414676,0.67687054124229,-0.0151625556758065,-0.0469240896020432,-0.4708720444512153
16101,2022,2023,0.7173,14610,13006,2024-03-26,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2023.0,5126365.0,1103532.0,-195470.0,1707291.0,3419074.0,15.449907388989567,13.914026502899164,0.6669587514739976,-0.0381303321164216,-0.1144913198745849,0.8409893990849842
16101,2023,2024,0.7035,13006,25346,2025-03-27,16101.0,GFSA3,,,,,,,dropped_or_delisted,Gafisa S.A.,2024.0,5302367.0,1012352.0,-40723.0,1951996.0,3350371.0,15.483663882598153,13.827786894439036,0.6318632791732447,-0.0076801549194916,-0.0208622353734331,-0.7659625370166183
16292,2015,2016,0.6946,52374,58216,2017-02-23,16292.0,BRFS3,2016-12-31,0.18,2017-03-31,-0.08,-0.26,-1.4444444444444446,dropped_or_delisted,BRF S.A.,2016.0,42944936.0,33732866.0,-367339.0,12219353.0,30725583.0,17.57542929490309,17.333983172298623,0.7154646359235464,-0.0085537209788832,-0.0300620662976182,-0.1586748038360942
16292,2016,2017,0.747,58216,74516,2018-02-22,16292.0,BRFS3,2017-12-31,0.255,2018-03-31,-0.05,-0.305,-1.196078431372549,dropped_or_delisted,BRF S.A.,2017.0,45228481.0,33469352.0,-1098854.0,11712782.0,33515699.0,17.627237556985587,17.32614071237864,0.7410308340888123,-0.0242956202751978,-0.0938166526107973,-0.2344697761974482
16292,2017,2018,0.5806,74516,71299,2019-02-28,16292.0,BRFS3,2018-12-31,-0.36,2019-03-31,-0.335,0.024999999999999967,0.06944444444444435,dropped_or_delisted,BRF S.A.,2018.0,42382377.0,30188421.0,-4466246.0,7531777.0,34850600.0,17.56224319700882,17.222968998228435,0.8222898871387039,-0.1053797902840607,-0.5929870201945703,-0.3908333333333333
16292,2018,2019,0.6389,71299,70684,2020-03-03,16292.0,BRFS3,2019-12-31,0.72,2020-03-31,-0.88,-1.6,-2.2222222222222223,dropped_or_delisted,BRF S.A.,2019.0,41700631.0,33446980.0,297452.0,8148349.0,33552282.0,17.546026818549027,17.325472056456686,0.8045989040309726,0.0071330335504995,0.036504572889551,0.5304347826086957
16292,2019,2020,0.7763,70684,85615,2021-02-25,16292.0,BRFS3,2020-12-31,0.855,2021-03-31,0.146666667,-0.708333333,-0.8284600385964913,dropped_or_delisted,BRF S.A.,2020.0,49664906.0,39469700.0,1390069.0,8813534.0,40851372.0,17.72080912494884,17.491043846900745,0.8225400044047199,0.0279889586421446,0.1577198204488687,-0.3446327683615819
16292,2020,2021,0.7449,85615,66303,2022-02-22,16292.0,BRFS3,2021-12-31,0.35,2022-03-31,0.366666667,0.016666667000000024,0.047619048571428645,dropped_or_delisted,BRF S.A.,2021.0,55903387.0,48343305.0,437384.0,8825623.0,47077764.0,17.8391355266297,17.693838300782513,0.8421272220947901,0.0078239266611878,0.0495584277733141,0.0171635049683829
16292,2021,2022,0.7187,66303,69410,2023-02-28,16292.0,BRFS3,2022-12-31,-0.08,2023-03-31,-0.415,-0.33499999999999996,-4.187499999999999,dropped_or_delisted,BRF S.A.,2022.0,57854447.0,53805028.0,-3141626.0,11822869.0,46031578.0,17.873440879868188,17.800877478014225,0.7956445940966301,-0.0543022388581468,-0.2657245039254008,-0.5941176470588235
16292,2022,2023,0.7871,69410,66086,2024-02-26,16292.0,BRFS3,2023-12-31,0.24,2024-03-31,0.185,-0.05499999999999999,-0.22916666666666666,dropped_or_delisted,BRF S.A.,2023.0,57272090.0,53615440.0,-1868852.0,15643656.0,41628434.0,17.86332397750545,17.797347644261293,0.7268537607061311,-0.0326311122922177,-0.1194638900267303,1.01018922852984
16292,2023,2024,0.8337,66086,71344,2025-02-26,16292.0,BRFS3,2024-12-31,0.76,2025-03-31,0.64,-0.12,-0.15789473684210525,dropped_or_delisted,BRF S.A.,2024.0,62675076.0,61379038.0,3691904.0,16499204.0,46175872.0,17.953474414612604,17.932578934175435,0.7367501556759182,0.058905457091109,0.2237625524237411,0.8257739380849531
16306,2015,2016,0.7867,7200,6935,2017-03-23,16306.0,RSID3,2016-12-31,-9.359998477,2017-06-30,-7.159998835,2.199999642,0.23504273503953904,dropped_or_delisted,Rossi Residencial S.A. - Em Recuperação Judicial,2016.0,4817364.0,538002.0,-528492.0,733575.0,4083789.0,15.38773744846221,13.19561755660913,0.847722737995302,-0.1097056398478504,-0.7204334935078213,-0.2602739726027396
16306,2016,2017,0.7248,6935,9396,2018-03-26,16306.0,RSID3,,,,,,,dropped_or_delisted,Rossi Residencial S.A. - Em Recuperação Judicial,2017.0,3840053.0,326028.0,-350753.0,369945.0,3470108.0,15.160996726551994,12.6947385462311,0.9036614859221996,-0.091340666391844,-0.9481220181378311,1.479310344827586
16306,2017,2018,0.5677,9396,4142,2019-03-27,16306.0,RSID3,,,,,,,dropped_or_delisted,Rossi Residencial S.A. - Em Recuperação Judicial,2018.0,2542246.0,148724.0,-607067.0,-245309.0,2787555.0,14.748558500242764,11.909847518214372,1.0964930223117668,-0.2387916039596482,2.474703333346921,-0.1587301587301587
17329,2015,2016,0.5765,108677,122365,2017-02-23,17329.0,EGIE3,2016-12-31,0.459999992,2017-03-31,0.453333326,-0.006666666000000043,-0.014492752425961005,stayed,ENGIE BRASIL ENERGIA S.A.,2016.0,14419691.0,6442371.0,1548301.0,6614394.0,7805297.0,16.484105261020055,15.6784071980253,0.5412943314804735,0.1073740761851276,0.2340805522017587,0.0324483776572601
17329,2016,2017,0.1683,122365,6953,2018-02-22,17329.0,EGIE3,2017-12-31,0.384999993,2018-03-31,0.469999992,0.08499999899999999,0.22077922219598584,stayed,ENGIE BRASIL ENERGIA S.A.,2017.0,19568513.0,7009957.0,2004559.0,6834725.0,12733788.0,16.789432352836915,15.762842124897809,0.6507284431882995,0.1024379828962987,0.2932903664741449,0.0425719319645583
17329,2017,2018,0.2445,6953,115252,2019-02-19,17329.0,EGIE3,2018-12-31,0.463333325,2019-03-31,0.573333324,0.10999999900000001,0.23741007405413805,stayed,ENGIE BRASIL ENERGIA S.A.,2018.0,23735545.0,8794792.0,2315407.0,6320577.0,17414968.0,16.98248427157459,15.989670286073112,0.7337083686091893,0.0975501931807338,0.3663284222310716,0.1584339042239686
17329,2018,2019,0.8647,115252,136655,2020-02-20,17329.0,EGIE3,2019-12-31,0.719999988,2020-03-31,0.60499999,-0.11499999799999994,-0.1597222221064814,stayed,ENGIE BRASIL ENERGIA S.A.,2019.0,30135578.0,9804478.0,2311099.0,6998820.0,23136758.0,17.22121702507041,16.098349778051578,0.7677555744907232,0.0766900505442437,0.3302126644205737,0.4985250741885296
17329,2019,2020,0.9054,136655,168084,2021-04-20,17329.0,EGIE3,2021-03-31,0.644999989,2021-06-30,0.454999992,-0.18999999699999998,-0.29457364378342643,stayed,ENGIE BRASIL ENERGIA S.A.,2020.0,35186248.0,12259159.0,2797268.0,7741998.0,27444250.0,17.37616588241412,16.321783889055833,0.7799709136364866,0.0794988996837628,0.3613108657480924,-0.0710359407943718
17329,2020,2021,0.9291,168084,181165,2022-02-14,17329.0,EGIE3,2021-12-31,0.367599994,2022-03-31,0.523333324,0.15573333,0.42364889157207114,stayed,ENGIE BRASIL ENERGIA S.A.,2021.0,38115725.0,12540673.0,1564970.0,7932597.0,30183128.0,17.456137484606266,16.34448775999052,0.791881251110926,0.0410583820719663,0.1972834369374871,-0.1548954893053766
17329,2021,2022,0.8976,181165,208506,2023-11-30,17329.0,EGIE3,2023-09-30,0.747499987,2023-12-31,0.719999988,-0.027499998999999997,-0.036789296960884094,stayed,ENGIE BRASIL ENERGIA S.A.,2022.0,38186752.0,11906605.0,2664568.0,8440172.0,29746580.0,17.457999207142876,16.292603846119718,0.7789764366448343,0.0697772882071771,0.3157006752942949,-0.0287179487150033
17329,2022,2023,0.9359,208506,204033,2024-02-27,17329.0,EGIE3,2023-12-31,0.719999988,2024-03-31,0.987499983,0.267499995,0.37152777702546297,stayed,ENGIE BRASIL ENERGIA S.A.,2023.0,42224473.0,10747784.0,3429060.0,9816210.0,32408263.0,17.558510539822407,16.190210151753387,0.7675232086377963,0.0812102497999205,0.349326267469828,0.2257977287548616
17450,2016,2017,0.7296,27993,77564,2018-02-27,17450.0,RAIL3,2017-12-31,0.015666667,2018-03-31,-0.015,-0.030666666999999998,-1.9574467881394302,stayed,RUMO S.A.,2017.0,26229516.0,5946349.0,-258438.0,8019381.0,18210135.0,17.08239589951879,15.598287975738655,0.6942611903322958,-0.0098529458187486,-0.0322266768470035,1.1835016835016834
17450,2017,2018,0.8493,77564,65883,2019-02-13,17450.0,RAIL3,2018-12-31,0.033,2019-03-31,0.0645,0.0315,0.9545454545454545,stayed,RUMO S.A.,2018.0,27134113.0,6584936.0,272967.0,8294623.0,18839490.0,17.116302276535563,15.700295174053824,0.6943101475253678,0.010059919776998,0.0329089097840854,0.4154870940882598
17450,2018,2020,0.6496,65883,23475,2021-06-01,17450.0,RAIL3,2021-03-31,0.01,2021-06-30,0.165,0.155,,stayed,RUMO S.A.,2020.0,45908371.0,6966159.0,304675.0,15296327.0,30612044.0,17.642158033130194,15.756574554798323,0.6668074543529328,0.0066365892181188,0.0199181803579382,-0.2383214568487728
17450,2020,2024,0.6265,23475,17079,2025-02-20,17450.0,RAIL3,2024-12-31,0.186666667,2025-03-31,0.15,-0.036666667000000014,-0.19642857286352047,stayed,RUMO S.A.,2024.0,50593023.0,13936389.0,-949242.0,14935155.0,35657868.0,17.739324239375136,16.450013891002875,0.7047981299713995,-0.0187623103683683,-0.0635575593289791,-0.1967582170193607
17671,2015,2016,0.88,155028,149774,2017-02-21,17671.0,VIVT3,2016-12-31,0.363333333,2017-03-31,0.3,-0.06333333299999999,-0.17431192584799257,stayed,TELEFÔNICA BRASIL S.A,2016.0,102066259.0,42508459.0,4085242.0,69244419.0,32821840.0,18.44113275839028,17.565213649383868,0.3215738513547361,0.040025391740869,0.0589974189833263,0.1067193675889326
17671,2016,2017,0.8488,149774,156149,2018-02-21,17671.0,VIVT3,2017-12-31,0.46,2018-03-31,0.343333333,-0.116666667,-0.2536231891304348,stayed,TELEFÔNICA BRASIL S.A,2017.0,101382835.0,43206832.0,4608790.0,69461358.0,31921477.0,18.43441435471297,17.581509188858387,0.3148607651383984,0.0454592732586339,0.0663504160111583,0.1808541129263399
17671,2017,2018,0.8403,156149,107358,2019-02-20,17671.0,VIVT3,2018-12-31,0.473333333,2019-03-31,0.38,-0.09333333300000002,-0.1971830980261853,stayed,TELEFÔNICA BRASIL S.A,2018.0,102561318.0,43462740.0,8928258.0,71607027.0,30954291.0,18.4459714020681,17.587414577284733,0.3018125313093188,0.0870528789421368,0.1246841039776724,0.0019412763892259
17671,2018,2019,0.794,107358,60991,2020-02-19,17671.0,VIVT3,2019-12-31,0.426666667,2020-03-31,0.386666667,-0.03999999999999998,-0.09374999992675777,stayed,TELEFÔNICA BRASIL S.A,2019.0,108289722.0,44268171.0,5001014.0,70455578.0,37834144.0,18.50032080442055,17.60577648919481,0.3493789004278725,0.046181797382396,0.0709810939312711,0.1676190476190475
17671,2019,2021,0.6086,60991,33326,2022-02-22,17671.0,VIVT3,2021-12-31,0.463333333,2022-03-31,0.375,-0.08833333300000001,-0.1906474814321205,stayed,TELEFÔNICA BRASIL S.A,2021.0,115663533.0,44032613.0,6229357.0,70006196.0,45657337.0,18.566195956657,17.60044112187156,0.394742714628992,0.0538575715130541,0.0889829380245142,0.0494337979094074
17671,2021,2022,0.6809,33326,30232,2023-02-17,17671.0,VIVT3,2022-12-31,0.3,2023-03-31,0.265,-0.034999999999999976,-0.11666666666666659,stayed,TELEFÔNICA BRASIL S.A,2022.0,119121483.0,48041162.0,4057902.0,68455847.0,50665636.0,18.59565439589316,17.687568743060048,0.425327444924439,0.0340652407760907,0.0592776538138517,-0.2195767195767195
17671,2022,2023,0.2831,30232,252,2024-02-20,17671.0,VIVT3,2023-12-31,0.43,2024-03-31,0.28,-0.14999999999999997,-0.34883720930232553,stayed,TELEFÔNICA BRASIL S.A,2023.0,120737980.0,52100151.0,5039977.0,69627320.0,51110660.0,18.609133301028614,17.76867840499195,0.4233188264372155,0.0417430952546994,0.072385049431746,0.4498100922409116
17671,2023,2024,0.0,252,1801,2025-02-25,17671.0,VIVT3,2024-12-31,0.493333333,2025-03-31,0.363333333,-0.13,-0.26351351369156323,stayed,TELEFÔNICA BRASIL S.A,2024.0,124940673.0,55845048.0,5557332.0,69799495.0,55141178.0,18.64334956660075,17.838091413478587,0.441338890498853,0.0444797668090038,0.0796185129992702,-0.1324429604897049
17892,2015,2016,0.9127,55139,54147,2017-02-15,17892.0,STBP3,2016-12-31,0.02,2017-03-31,0.05,0.030000000000000002,1.5,dropped_or_delisted,Santos Brasil Participações S.A.,2016.0,1893843.0,834101.0,-19910.0,1389132.0,504711.0,14.454118655944905,13.634109777126,0.2665009718334624,-0.010513015070415,-0.0143326912057313,
17892,2016,2017,0.8842,54147,60839,2018-06-18,17892.0,STBP3,2018-03-31,0.01,2018-06-30,-0.01,-0.02,,dropped_or_delisted,Santos Brasil Participações S.A.,2017.0,2764690.0,824052.0,-5321.0,1330820.0,1433870.0,14.832439070920763,13.621988913696574,0.5186368091901804,-0.0019246280776506,-0.0039982867705625,0.4933920704845815
17892,2017,2018,0.936,60839,57548,2019-02-21,17892.0,STBP3,2018-12-31,0.01,2019-03-31,0.01,0.0,,dropped_or_delisted,Santos Brasil Participações S.A.,2018.0,2858331.0,921515.0,2979.0,1341127.0,1517204.0,14.865748446021303,13.733774333767457,0.5308006665428182,0.0010422165942292,0.0022212661440713,0.4100000000000001
17892,2018,2019,0.9071,57548,52455,2020-03-05,17892.0,STBP3,2019-12-31,0.01,2020-03-31,-0.01,-0.02,,dropped_or_delisted,Santos Brasil Participações S.A.,2019.0,3196122.0,972594.0,15375.0,1352384.0,1843738.0,14.977448757855637,13.787722007901332,0.5768672159573383,0.0048105172455869,0.01136881240831,1.0197530864197533
17892,2019,2020,0.9364,52455,61121,2021-03-08,17892.0,STBP3,2020-09-30,-0.01,2021-03-31,0.01,0.02,,dropped_or_delisted,Santos Brasil Participações S.A.,2020.0,4229264.0,929563.0,-13761.0,2097210.0,2132054.0,15.25753854061166,13.742469862222256,0.5041193928778152,-0.0032537576278047,-0.0065615746634814,-0.3589743589743589
17892,2020,2021,0.9145,61121,65086,2022-03-10,17892.0,STBP3,2021-12-31,0.07,2022-03-31,0.07,0.0,0.0,dropped_or_delisted,Santos Brasil Participações S.A.,2021.0,4752317.0,1534229.0,271732.0,2187228.0,2565089.0,15.374142846553896,14.243538532688222,0.5397554498153216,0.0571788456031026,0.1242357906903166,0.2732673267326733
17892,2021,2022,0.8018,65086,92795,2023-11-29,17892.0,STBP3,2023-09-30,0.13,2023-12-31,0.19,0.06,0.4615384615384615,dropped_or_delisted,Santos Brasil Participações S.A.,2022.0,4348678.0,1931841.0,429450.0,2092883.0,2255795.0,15.28538244882948,14.473983992231275,0.5187312098067505,0.098754150111827,0.2051954170395574,0.1923664122137405
17892,2022,2023,0.9128,92795,96524,2024-03-20,17892.0,STBP3,2023-12-31,0.19,2024-03-31,0.2,0.010000000000000009,0.05263157894736847,dropped_or_delisted,Santos Brasil Participações S.A.,2023.0,4707845.0,2134925.0,504304.0,2217018.0,2490827.0,15.364740824135549,14.573942075222211,0.5290800780399525,0.107119924296573,0.2274695108474536,0.3540462427745663
17892,2023,2024,0.9517,96524,106237,2025-02-20,17892.0,STBP3,,,,,,,dropped_or_delisted,Santos Brasil Participações S.A.,2024.0,5541642.0,2903016.0,741966.0,661359.0,4880283.0,15.527801404700355,14.881260754531365,0.8806564913431795,0.1338891974616909,1.1218808544224843,0.4508287292817678
17973,2015,2016,0.8982,31755,35349,2017-03-22,17973.0,COGN3,2016-12-31,0.223333338,2017-03-31,0.250000005,0.026666667000000033,0.1194029840721766,stayed,COGNA EDUCAÇÃO S.A.,2016.0,17601065.0,5244718.0,1864635.0,13849364.0,3751701.0,16.683469969541278,15.472732032876175,0.2131519314314219,0.1059387599557186,0.1346368685233488,0.2587346555597376
17973,2016,2017,0.8891,35349,42188,2018-03-16,17973.0,COGN3,2017-12-31,0.200000004,2018-03-31,0.290000006,0.09000000199999997,0.4500000009999998,stayed,COGNA EDUCAÇÃO S.A.,2017.0,18667762.0,5557748.0,1882316.0,15207726.0,3460036.0,16.742308636881223,15.530703548206317,0.1853481954612449,0.1008324404392985,0.1237736660957726,0.5181518151785227
17973,2017,2018,0.8849,42188,45077,2019-06-21,17973.0,COGN3,2019-03-31,0.263333339,2019-06-30,0.160000003,-0.103333336,-0.39240506497356187,stayed,COGNA EDUCAÇÃO S.A.,2018.0,30645039.0,6060708.0,1392856.0,16006830.0,14638209.0,17.237981347539435,15.617337182904375,0.4776697787854014,0.0454512719008124,0.0870163548935048,-0.4931428571489632
17973,2018,2019,0.5275,45077,53478,2020-03-30,17973.0,COGN3,2019-12-31,0.140000003,2020-03-31,-0.018,-0.158000003,-1.1285714258163264,stayed,COGNA EDUCAÇÃO S.A.,2019.0,34118446.0,7027194.0,242588.0,15835269.0,18283177.0,17.345348734415722,15.765298037591736,0.5358736737306266,0.0071101714304338,0.0153194745223462,0.2532894735608191
17973,2019,2020,0.822,53478,55014,2021-03-31,17973.0,COGN3,2021-03-31,-0.027000001,2021-06-30,-0.057333335,-0.030333334,-1.1234567732053047,stayed,COGNA EDUCAÇÃO S.A.,2020.0,30783788.0,5269144.0,-5805798.0,14285164.0,16498624.0,17.24249874572947,15.477378478482049,0.5359517158836983,-0.188599206829257,-0.4064215153567715,-0.6141666667071528
17973,2020,2021,0.781,55014,44699,2022-03-24,17973.0,COGN3,2021-12-31,-0.061000001,2022-03-31,-0.062500001,-0.0015000000000000013,-0.024590163531308818,stayed,COGNA EDUCAÇÃO S.A.,2021.0,28512853.0,4778057.0,-512985.0,13770664.0,14742189.0,17.165865526032995,15.379544536474423,0.517036615031123,-0.017991359896535,-0.0372520163152626,-0.5000000001117886
17973,2021,2022,0.7858,44699,43975,2023-09-21,17973.0,COGN3,2023-06-30,-0.025666667,2023-09-30,-0.092500002,-0.066833335,-2.6038961350143355,stayed,COGNA EDUCAÇÃO S.A.,2022.0,26396751.0,5092202.0,-540998.0,13241388.0,13155363.0,17.088751492361215,15.443220907943298,0.4983705381014504,-0.0204948707513284,-0.0408565929795275,-0.1782945736004446
17973,2022,2023,0.8559,43975,38967,2024-03-20,17973.0,COGN3,2023-12-31,0.041000001,2024-03-31,0.036000001,-0.0050000000000000044,-0.12195121653777531,stayed,COGNA EDUCAÇÃO S.A.,2023.0,25135863.0,5814798.0,-511353.0,12706279.0,12429584.0,17.03980618911259,15.575916605584329,0.4944960115353907,-0.0203435625027077,-0.0402441186754989,0.7715736041232704
17973,2023,2024,0.83,38967,31549,2025-03-12,17973.0,COGN3,2024-12-31,0.104000002,2025-03-31,0.004333333,-0.099666669,-0.9583333373397436,stayed,COGNA EDUCAÇÃO S.A.,2024.0,24200400.0,6390593.0,991631.0,13545135.0,10655265.0,17.001879719915934,15.670337623299904,0.4402929290424952,0.0409758103171848,0.073209384771728,-0.688571428560653
18465,2015,2016,0.886,38860,32295,2017-02-22,18465.0,UGPA3,2016-12-31,0.39,2017-03-31,0.303333333,-0.08666666700000003,-0.22222222307692316,stayed,ULTRAPAR PARTICIPACOES S.A.,2016.0,24159670.0,77352955.0,1570618.0,8558558.0,15601112.0,17.000195271997207,18.163889337227133,0.6457502109921204,0.0650099111453095,0.1835143256609349,0.0941496163682864
18465,2016,2017,0.9049,32295,34412,2018-02-21,18465.0,UGPA3,2017-12-31,0.43,2018-03-31,0.11,-0.32,-0.7441860465116279,stayed,ULTRAPAR PARTICIPACOES S.A.,2017.0,28340322.0,80007422.0,1573868.0,9720832.0,18619490.0,17.159796154194723,18.197629963334823,0.6569964166250475,0.0555345842577229,0.1619067174496997,0.1312217194570135
18465,2017,2018,0.8322,34412,50877,2019-02-20,18465.0,UGPA3,2018-12-31,0.36,2019-03-31,0.24,-0.12,-0.3333333333333333,stayed,ULTRAPAR PARTICIPACOES S.A.,2018.0,30499395.0,90697983.0,1132320.0,9800029.0,20699366.0,17.23321740531533,18.323045676690352,0.6786812000697063,0.0371259823350594,0.1155425152313324,-0.2630558249064967
18465,2018,2019,0.8761,50877,59884,2020-03-16,18465.0,UGPA3,2019-12-31,0.323333333,2020-03-31,0.135,-0.188333333,-0.5824742263736847,stayed,ULTRAPAR PARTICIPACOES S.A.,2019.0,31195472.0,89297975.0,402944.0,9835175.0,21360297.0,17.255783514042466,18.307489369217837,0.684724276651432,0.0129167463790898,0.0409696827966965,0.0294949494949494
18465,2019,2020,0.8548,59884,86750,2021-02-25,18465.0,UGPA3,2020-12-31,0.255,2021-03-31,0.21,-0.04500000000000001,-0.17647058823529416,stayed,ULTRAPAR PARTICIPACOES S.A.,2020.0,36250162.0,81241102.0,927697.0,9910265.0,26339897.0,17.405954408220488,18.212931859330887,0.7266146010602657,0.0255915270116585,0.0936097067031002,0.0321739130434781
18465,2020,2021,0.8982,86750,76556,2022-02-25,18465.0,UGPA3,2021-12-31,0.235,2022-03-31,0.155,-0.07999999999999999,-0.3404255319148936,stayed,ULTRAPAR PARTICIPACOES S.A.,2021.0,39010357.0,109732842.0,883878.0,10469240.0,28541117.0,17.47933773294058,18.513559260567792,0.7316292183637284,0.0226575214371916,0.0844261856639068,-0.39391413088787
18465,2021,2022,0.8024,76556,73090,2023-02-15,18465.0,UGPA3,2022-12-31,0.12,2023-03-31,0.166666667,0.046666666999999995,0.3888888916666666,stayed,ULTRAPAR PARTICIPACOES S.A.,2022.0,36441003.0,143634708.0,1840069.0,12174968.0,24266035.0,17.41120515467537,18.782783884538205,0.665899207000422,0.0504944663570319,0.1511354280356219,-0.1779661016949153
18465,2022,2023,0.9397,73090,72367,2024-02-28,18465.0,UGPA3,2023-12-31,0.526666667,2024-03-31,0.46,-0.06666666699999996,-0.12658227903380861,stayed,ULTRAPAR PARTICIPACOES S.A.,2023.0,38251974.0,126048701.0,2517753.0,14029826.0,24222148.0,17.459705724748318,18.652178906110752,0.6332260918090136,0.0658202110040125,0.1794571792978758,1.2485156912637834
18465,2023,2024,0.9183,72367,76196,2025-02-26,18465.0,UGPA3,2024-12-31,0.406666667,2025-03-31,0.345,-0.06166666700000001,-0.1516393449576727,stayed,ULTRAPAR PARTICIPACOES S.A.,2024.0,39558074.0,133498913.0,2525900.0,15823444.0,23734630.0,17.493280377992654,18.709603893449334,0.5999945801203567,0.0638529570474032,0.1596302296769274,-0.382101167315175
18627,2016,2017,0.9313,88783,120542,2018-02-06,18627.0,SAPR11,,,,,,,dropped_or_delisted,Cia. de Saneamento do Paraná (Sanepar),2017.0,10122671.0,3869401.0,686172.0,5152654.0,4970017.0,16.130288119805783,15.168610272664491,0.490978813793316,0.0677856664510779,0.1331686544448744,
18627,2017,2018,0.9478,120542,132989,2019-02-21,18627.0,SAPR11,,,,,,,dropped_or_delisted,Cia. de Saneamento do Paraná (Sanepar),2018.0,10781322.0,4162205.0,892487.0,5717188.0,5064134.0,16.19332575043448,15.241555539888507,0.4697136399413726,0.0827808500664389,0.1561059387936867,0.0695652172052929
18627,2018,2019,0.9366,132989,143652,2020-02-06,18627.0,SAPR11,,,,,,,dropped_or_delisted,Cia. de Saneamento do Paraná (Sanepar),2019.0,11939604.0,4722826.0,1080034.0,6173914.0,5765690.0,16.295371499549585,15.367917907208712,0.4829046256475507,0.0904581089959097,0.1749350574044277,0.767514813390116
18627,2019,2020,0.9367,143652,180534,2021-02-11,18627.0,SAPR11,,,,,,,dropped_or_delisted,Cia. de Saneamento do Paraná (Sanepar),2020.0,13190858.0,4799655.0,996343.0,6943163.0,6247695.0,16.395034571857643,15.384054598294988,0.4736382576478345,0.0755328425186595,0.1434998717443332,-0.178515007898894
