cd_cvm,year_curr,ticker,window_start,window_end,TextChange,cosine_similarity,BHAR_raw,BHAR_ajustado
8133,2023,LREN3,2024-03-14,2025-03-18,0.010299999999999976,0.9897,0.0886714439750691,0.0886714439750691
8451,2011,POMO4,2012-02-28,2013-03-08,0.22160000000000002,0.7784,0.06619875431234612,0.06619875431234612
8451,2012,POMO4,2013-02-21,2014-02-24,0.0,1.0,-0.35740004906124045,-0.35740004906124045
8451,2013,POMO4,2014-02-25,2015-03-05,0.0,1.0,-0.4430896167312838,-0.4430896167312838
8451,2014,POMO4,2015-02-24,2016-03-04,0.0011999999999999789,0.9988,1.4628595458620985,1.4628595458620985
8451,2015,POMO4,2016-02-23,2017-02-22,0.0,1.0,-0.021650085921380624,-0.021650085921380624
8451,2016,POMO4,2017-02-23,2018-03-07,0.518,0.482,0.2516010336362342,0.2516010336362342
8451,2017,POMO4,2018-02-22,2019-03-01,0.007299999999999973,0.9927,-0.03451536530819699,-0.03451536530819699
8451,2018,POMO4,2019-02-26,2020-03-04,0.0,1.0,0.0050940227555582585,0.0050940227555582585
8451,2019,POMO4,2020-02-27,2021-03-05,0.2639,0.7361,-0.5312574599297782,-0.5312574599297782
8451,2021,POMO4,2022-02-25,2023-03-02,0.08919999999999995,0.9108,0.20469846262431624,0.20469846262431624
8451,2022,POMO4,2023-02-28,2024-03-05,0.012399999999999967,0.9876,0.9204540821066522,0.9204540821066522
8451,2023,POMO4,2024-02-27,2025-02-26,0.04159999999999997,0.9584,-0.5115518350052801,-0.5115518350052801
8451,2024,POMO4,2025-02-25,2026-03-03,0.005499999999999949,0.9945,-0.5936954780029986,-0.5936954780029986
8575,2011,LEVE3,2012-03-12,2013-03-21,0.027599999999999958,0.9724,0.2754879008705178,0.2754879008705178
8575,2012,LEVE3,2013-03-11,2014-03-14,0.036599999999999966,0.9634,-0.4939050263306479,-0.4939050263306479
8575,2013,LEVE3,2014-03-14,2015-03-20,0.0034999999999999476,0.9965,-0.13478426094932516,-0.13478426094932516
8575,2014,LEVE3,2015-03-16,2016-03-24,0.00660000000000005,0.9934,0.19806641233499,0.19806641233499
8575,2015,LEVE3,2016-03-18,2017-03-22,0.0,1.0,-0.4075329972625301,-0.4075329972625301
8575,2016,LEVE3,2017-03-20,2018-03-28,0.2127,0.7873,0.13906771427524123,0.13906771427524123
8575,2017,LEVE3,2018-03-19,2019-03-28,0.0948,0.9052,0.13380260460965654,0.13380260460965654
8575,2018,LEVE3,2019-03-18,2020-03-20,0.023399999999999976,0.9766,-0.47069271235865917,-0.47069271235865917
8575,2019,LEVE3,2020-03-30,2021-04-07,0.010399999999999965,0.9896,-0.05380396073748728,-0.05380396073748728
8575,2020,LEVE3,2021-03-15,2022-03-18,0.20409999999999995,0.7959,1.038399831608725,1.038399831608725
8575,2021,LEVE3,2022-03-28,2023-03-29,0.011700000000000044,0.9883,0.04666358564608819,0.04666358564608819
8575,2022,LEVE3,2023-03-20,2024-03-25,0.012599999999999945,0.9874,-0.16905370094292516,-0.16905370094292516
8575,2023,LEVE3,2024-03-11,2025-03-13,0.5545,0.4455,-0.2945490842178975,-0.2945490842178975
8656,2011,GOAU4,2012-02-16,2013-02-28,0.2641,0.7359,0.155552947303077,0.155552947303077
8656,2012,GOAU4,2013-02-21,2014-02-24,0.030299999999999994,0.9697,0.038752647796763906,0.038752647796763906
8656,2013,GOAU4,2014-02-21,2015-03-03,0.011399999999999966,0.9886,-0.46376276769724933,-0.46376276769724933
8656,2014,GOAU4,2015-03-11,2016-03-21,0.02090000000000003,0.9791,-0.7430191187268903,-0.7430191187268903
8656,2015,GOAU4,2016-03-15,2017-03-17,0.040100000000000025,0.9599,6.781955347583263,2.649466970280504
8656,2016,GOAU4,2017-02-22,2018-03-06,0.04520000000000002,0.9548,-0.25839340525276855,-0.25839340525276855
8656,2017,GOAU4,2018-02-28,2019-03-11,0.005700000000000038,0.9943,-0.42880025919479203,-0.42880025919479203
8656,2018,GOAU4,2019-02-21,2020-02-28,0.061799999999999966,0.9382,0.060189287449356366,0.060189287449356366
8656,2019,GOAU4,2020-02-19,2021-03-01,0.06030000000000002,0.9397,0.4691301231982159,0.4691301231982159
8656,2020,GOAU4,2021-02-24,2022-02-25,0.08640000000000003,0.9136,-0.36159524235398677,-0.36159524235398677
8656,2021,GOAU4,2022-02-23,2023-02-28,0.04679999999999995,0.9532,0.0521237680951232,0.0521237680951232
8656,2022,GOAU4,2023-03-01,2024-03-06,0.013599999999999945,0.9864,-0.5626832596225917,-0.5626832596225917
8656,2023,GOAU4,2024-02-20,2025-02-19,0.1834,0.8166,0.4706958849015259,0.4706958849015259
8656,2024,GOAU4,2025-02-24,2026-03-02,0.19269999999999998,0.8073,0.07935298945937519,0.07935298945937519
8672,2022,IGTI11,2023-02-28,2024-03-05,0.6878,0.3122,-0.14341532186140094,-0.14341532186140094
8672,2023,IGTI11,2024-02-20,2025-02-19,0.021499999999999964,0.9785,-0.21091471052129018,-0.21091471052129018
8672,2024,IGTI11,2025-02-18,2026-02-24,0.0021999999999999797,0.9978,0.047995874140427164,0.047995874140427164
9393,2011,PMAM3,2012-03-27,2013-04-08,0.053100000000000036,0.9469,1.4451638667115203,1.4451638667115203
9393,2012,PMAM3,2013-02-28,2014-03-05,0.04300000000000004,0.957,-0.38023384908029356,-0.38023384908029356
9393,2013,PMAM3,2014-02-26,2015-03-06,0.01639999999999997,0.9836,-0.04253673307806083,-0.04253673307806083
9393,2014,PMAM3,2015-02-11,2016-02-24,0.13990000000000002,0.8601,-0.04897615993979765,-0.04897615993979765
9393,2015,PMAM3,2016-02-11,2017-02-10,0.0014999999999999458,0.9985,-0.7575123460741413,-0.7575123460741413
9393,2016,PMAM3,2017-03-30,2018-04-10,0.05259999999999998,0.9474,0.3403874002560452,0.3403874002560452
9393,2017,PMAM3,2018-02-07,2019-02-18,0.05689999999999995,0.9431,0.03190365731492295,0.03190365731492295
9393,2018,PMAM3,2019-02-13,2020-02-18,0.02949999999999997,0.9705,-0.18014841668211035,-0.18014841668211035
9393,2019,PMAM3,2020-03-16,2021-03-23,0.0026000000000000467,0.9974,0.05946465993747352,0.05946465993747352
9393,2020,PMAM3,2021-03-04,2022-03-09,0.0031999999999999806,0.9968,0.1479643615237305,0.1479643615237305
9393,2021,PMAM3,2022-03-17,2023-03-20,0.0030999999999999917,0.9969,-0.36364314447166024,-0.36364314447166024
9393,2022,PMAM3,2023-03-17,2024-03-22,0.007399999999999962,0.9926,-0.3280115902548395,-0.3280115902548395
9393,2023,PMAM3,2024-03-15,2025-03-19,0.023499999999999965,0.9765,-0.4903479551941098,-0.4903479551941098
9512,2011,PETR3,2012-02-14,2013-02-26,0.11860000000000004,0.8814,-0.31977497269253297,-0.31977497269253297
9512,2012,PETR3,2013-02-04,2014-02-07,0.11350000000000005,0.8865,0.39622369098265353,0.39622369098265353
9512,2013,PETR3,2014-02-25,2015-03-05,0.07840000000000003,0.9216,-0.4028210095108311,-0.4028210095108311
9512,2014,PETR3,2015-04-24,2016-05-04,0.10860000000000003,0.8914,-0.032140981758373544,-0.032140981758373544
9512,2015,PETR3,2016-03-21,2017-03-23,0.44320000000000004,0.5568,-0.11221668045724464,-0.11221668045724464
9512,2016,PETR3,2017-03-24,2018-04-04,0.06020000000000003,0.9398,0.047374595542207354,0.047374595542207354
9512,2017,PETR3,2018-03-16,2019-03-27,0.268,0.732,0.04988445318073764,0.04988445318073764
9512,2018,PETR3,2019-02-27,2020-03-05,0.21789999999999998,0.7821,-0.3046898545969847,-0.3046898545969847
9512,2019,PETR3,2020-02-19,2021-03-01,0.49950000000000006,0.5005,-0.04270698255877847,-0.04270698255877847
9512,2020,PETR3,2021-03-22,2022-03-25,0.021700000000000053,0.9783,0.4442181539157424,0.4442181539157424
9512,2022,PETR3,2023-03-02,2024-03-07,0.17369999999999997,0.8263,0.12132870023817577,0.12132870023817577
9512,2023,PETR3,2024-03-25,2025-03-27,0.2459,0.7541,-0.03339072487097794,-0.03339072487097794
9512,2024,PETR3,2025-02-26,2026-03-04,0.04239999999999999,0.9576,-0.17397806358759216,-0.17397806358759216
9989,2011,RPMG3,2012-04-19,2013-05-15,0.008000000000000007,0.992,-0.9193113013952039,-0.8736189469544653
9989,2012,RPMG3,2013-09-09,2014-09-16,0.0,1.0,0.47684575839031806,0.47684575839031806
9989,2013,RPMG3,2017-03-01,2018-03-20,0.0,1.0,-0.6976168744444182,-0.6976168744444182
9989,2016,RPMG3,2017-04-24,2018-05-17,0.6989000000000001,0.3011,-0.7614533355588468,-0.7614533355588468
9989,2017,RPMG3,2018-09-17,2019-10-01,0.0,1.0,0.6740161896568679,0.6740161896568679
9989,2018,RPMG3,2019-06-28,2020-07-03,0.26139999999999997,0.7386,2.739919889081167,2.649466970280504
9989,2019,RPMG3,2020-05-29,2021-06-07,0.0,1.0,-0.6852261654354086,-0.6852261654354086
9989,2020,RPMG3,2021-03-30,2022-04-04,0.0,1.0,-0.2194442978577993,-0.2194442978577993
9989,2021,RPMG3,2022-06-10,2023-06-15,0.0,1.0,0.02395547579016588,0.02395547579016588
9989,2023,RPMG3,2024-06-13,2025-06-18,0.7759,0.2241,-0.26558524843245723,-0.26558524843245723
10456,2011,ALPA4,2012-12-10,2013-12-16,0.0232,0.9768,-0.09971911140054379,-0.09971911140054379
10456,2012,ALPA4,2014-08-08,2015-08-13,0.036699999999999955,0.9633,0.22002837537648046,0.22002837537648046
10456,2013,ALPA4,2014-08-08,2015-08-13,0.015499999999999958,0.9845,0.22002837537648046,0.22002837537648046
10456,2014,ALPA4,2015-03-11,2016-03-21,0.0008000000000000229,0.9992,-0.0369143778169444,-0.0369143778169444
10456,2015,ALPA4,2016-03-04,2017-03-08,0.016599999999999948,0.9834,-0.14757226587697303,-0.14757226587697303
10456,2016,ALPA4,2017-03-22,2018-04-02,0.049900000000000055,0.9501,-0.13438428729100504,-0.13438428729100504
10456,2017,ALPA4,2018-02-09,2019-02-20,0.14449999999999996,0.8555,0.29574394982060714,0.29574394982060714
10456,2018,ALPA4,2019-02-15,2020-02-20,0.08279999999999998,0.9172,0.04920931665949424,0.04920931665949424
10456,2019,ALPA4,2020-02-07,2021-02-17,0.0484,0.9516,-0.40452092605849055,-0.40452092605849055
10456,2020,ALPA4,2021-02-12,2022-02-17,0.06310000000000004,0.9369,-0.4406116625917701,-0.4406116625917701
10456,2021,ALPA4,2022-02-23,2023-02-28,0.038900000000000046,0.9611,-0.5348375727159105,-0.5348375727159105
10456,2023,ALPA4,2024-02-28,2025-02-27,0.6153,0.3847,-0.2575854292949107,-0.2575854292949107
10456,2024,ALPA4,2025-03-11,2026-03-13,0.0121,0.9879,0.432781121077253,0.432781121077253
11312,2011,OIBR3,2012-04-03,2013-04-15,0.1725,0.8275,-0.1632056666263464,-0.1632056666263464
11312,2012,OIBR3,2013-04-30,2014-05-07,0.07830000000000004,0.9217,-0.30687392922714174,-0.30687392922714174
11312,2013,OIBR3,2014-02-19,2015-02-27,0.02310000000000001,0.9769,-0.5826624783563641,-0.5826624783563641
11312,2014,OIBR3,2015-03-27,2016-04-07,0.7851,0.2149,-0.4293754766182769,-0.4293754766182769
11312,2015,OIBR3,2016-03-24,2017-03-28,0.49829999999999997,0.5017,16.267976050064,2.649466970280504
11312,2016,OIBR3,2017-03-22,2018-04-02,0.026100000000000012,0.9739,-0.7287256743024074,-0.7287256743024074
11312,2017,OIBR3,2018-04-12,2019-04-23,0.07199999999999995,0.928,-0.3627328123945365,-0.3627328123945365
11312,2018,OIBR3,2019-03-26,2020-03-30,0.01429999999999998,0.9857,-0.31433846111122654,-0.31433846111122654
11312,2019,OIBR3,2020-03-25,2021-04-01,0.3873,0.6127,3.057593497062535,2.649466970280504
11312,2020,OIBR3,2021-05-10,2022-05-13,0.16110000000000002,0.8389,-0.8024114717248052,-0.8024114717248052
11312,2021,OIBR3,2022-05-05,2023-05-09,0.05669999999999997,0.9433,-0.7429914158609928,-0.7429914158609928
11312,2022,OIBR3,2023-05-22,2024-05-24,0.08999999999999997,0.91,1.0131509536883767,1.0131509536883767
11312,2023,OIBR3,2024-03-27,2025-03-31,0.20530000000000004,0.7947,-0.8263966298984218,-0.8263966298984218
11312,2024,OIBR3,2025-03-26,2026-04-02,0.11950000000000005,0.8805,-0.7417896952263237,-0.7417896952263237
11932,2011,MYPK3,2012-02-27,2013-03-07,0.007099999999999995,0.9929,-0.45716108206223793,-0.45716108206223793
11932,2012,MYPK3,2013-02-28,2014-03-05,0.7341,0.2659,0.641219749303809,0.641219749303809
11932,2013,MYPK3,2014-04-11,2015-04-20,0.4464,0.5536,-0.3089096414002974,-0.3089096414002974
11932,2014,MYPK3,2015-02-25,2016-03-07,0.13590000000000002,0.8641,0.8147896490490487,0.8147896490490487
11932,2015,MYPK3,2016-02-25,2017-02-24,0.026699999999999946,0.9733,-0.464538166992173,-0.464538166992173
