cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,group,prev_ok,curr_ok,both_ok,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
17892,2022,2023,0.9467,222476,196734,dropped_or_delisted,True,True,True,STBP3,2024-03-20,2024-03-20,2024-06-20,0.11959287531806617,-0.0672134089160078,0.18680628423407397
17892,2023,2024,0.9412,196734,206047,dropped_or_delisted,True,True,True,STBP3,2025-02-20,2025-02-20,2025-05-27,0.03574144486691999,0.09357833639941138,-0.057836891532491386
17973,2015,2016,0.9269,147610,129151,stayed,True,True,True,COGN3,2017-03-22,2017-03-22,2017-06-23,0.08339768326256314,-0.038320980004515004,0.12171866326707814
17973,2016,2017,0.9534,129151,141798,stayed,True,True,True,COGN3,2018-03-16,2018-03-16,2018-06-18,-0.304886441878535,-0.17755183157553478,-0.1273346103030002
17973,2017,2018,0.8588,141798,191150,stayed,True,True,True,COGN3,2019-06-21,2019-06-21,2019-09-19,0.03863845407472599,0.022806986587931233,0.01583146748679476
17973,2018,2019,0.5455,191150,214057,stayed,True,True,True,COGN3,2020-03-30,2020-03-30,2020-07-01,0.3774703556521739,0.28890501380770606,0.08856534184446785
17973,2019,2020,0.8961,214057,267371,stayed,True,True,True,COGN3,2021-03-31,2021-03-31,2021-07-01,0.07035175892313328,0.07744304134344682,-0.007091282420313538
17973,2020,2021,0.9657,267371,230733,stayed,True,True,True,COGN3,2022-03-24,2022-03-24,2022-06-24,-0.04761904761904767,-0.17118985163823386,0.12357080401918619
17973,2021,2022,0.958,230733,216974,stayed,True,True,True,COGN3,2023-09-21,2023-09-21,2023-12-22,0.31818181833333337,0.14299257695442025,0.17518924137891312
17973,2022,2023,0.9741,216974,237067,stayed,True,True,True,COGN3,2024-03-20,2024-03-20,2024-06-20,-0.39776951650516157,-0.0672134089160078,-0.33055610758915377
17973,2023,2024,0.9728,237067,226329,stayed,True,True,True,COGN3,2025-03-12,2025-03-12,2025-06-12,0.674418604145484,0.11251288717015084,0.5619057169753332
18465,2019,2020,0.9684,238178,262783,stayed,True,True,True,UGPA3,2021-02-25,2021-02-25,2021-05-27,-0.022357723577235866,0.10787994551043711,-0.13023766908767298
18465,2022,2023,0.9442,261976,247201,stayed,True,True,True,UGPA3,2024-02-28,2024-02-28,2024-05-29,-0.2272429600523902,-0.057225042397385906,-0.1700179176550043
18465,2023,2024,0.9453,247201,195504,stayed,True,True,True,UGPA3,2025-02-26,2025-02-26,2025-06-02,-0.009858287122612497,0.09632174605315691,-0.1061800331757694
18660,2015,2016,0.9557,197873,204333,stayed,True,True,True,CPFE3,2017-03-23,2017-03-23,2017-06-26,0.02967590784849672,-0.021134634088447624,0.05081054193694434
18660,2016,2017,0.9632,204333,193962,stayed,True,True,True,CPFE3,2018-03-27,2018-03-27,2018-06-27,-0.11311475409836058,-0.15749143429539292,0.04437668019703234
18660,2017,2018,0.9387,193962,187251,stayed,True,True,True,CPFE3,2019-03-28,2019-03-28,2019-06-28,-0.010406504065040623,0.06969312294427721,-0.08009962700931783
18660,2018,2019,0.9593,187251,179949,stayed,True,True,True,CPFE3,2020-03-09,2020-03-09,2020-06-09,-0.016176470588235237,0.1240815316403927,-0.14025800222862794
18660,2019,2020,0.9497,179949,203980,stayed,True,True,True,CPFE3,2021-03-31,2021-03-31,2021-07-01,-0.12689020381328087,0.07744304134344682,-0.20433324515672768
18660,2020,2021,0.9231,203980,224367,stayed,True,True,True,CPFE3,2022-03-17,2022-03-17,2022-06-17,0.04440944881889752,-0.11718977791373308,0.1615992267326306
18660,2021,2022,0.9068,224367,230608,stayed,True,True,True,CPFE3,2023-03-16,2023-03-16,2023-06-19,0.012416427889207382,0.15877753163204655,-0.14636110374283917
18660,2022,2023,0.8542,230608,218410,stayed,True,True,True,CPFE3,2024-03-21,2024-03-21,2024-06-21,-0.05172914850334187,-0.05319535010417176,0.0014662016008298862
18660,2023,2024,0.9631,218410,217483,stayed,True,True,True,CPFE3,2025-02-26,2025-02-26,2025-06-02,0.1449803701626473,0.09632174605315691,0.0486586241094904
18724,2015,2016,0.6122,17727,69869,stayed,True,True,True,BRAP4,2017-03-21,2017-03-21,2017-06-22,-0.10210930006769947,-0.027122101696131717,-0.07498719837156775
18724,2016,2017,0.9367,69869,90033,stayed,True,True,True,BRAP4,2018-03-21,2018-03-21,2018-06-21,-0.14165890022867544,-0.17536229683963556,0.03370339661096011
18724,2017,2018,0.8036,90033,92344,stayed,True,True,True,BRAP4,2019-03-28,2019-03-28,2019-06-28,0.07423152381931275,0.06969312294427721,0.004538400875035542
18724,2018,2019,0.8158,92344,76006,stayed,True,True,True,BRAP4,2020-03-26,2020-03-26,2020-06-29,0.2791270676563302,0.23196202376898833,0.047165043887341884
18724,2019,2020,0.8867,76006,69329,stayed,True,True,True,BRAP4,2021-03-25,2021-03-25,2021-06-25,0.18140662910309757,0.1187316208629634,0.06267500824013417
18724,2020,2021,0.9452,69329,64339,stayed,True,True,True,BRAP4,2022-03-29,2022-03-29,2022-06-29,-0.20139732685297695,-0.16991818549426285,-0.0314791413587141
18724,2021,2022,0.9589,64339,64426,stayed,True,True,True,BRAP4,2023-03-27,2023-03-27,2023-06-28,-0.13924542979385457,0.1706709118558385,-0.30991634164969306
18724,2022,2023,0.5236,64426,12052,stayed,True,True,True,BRAP4,2024-03-27,2024-03-27,2024-06-27,-0.10534051935325817,-0.02649207905796047,-0.0788484402952977
18724,2023,2024,0.9308,12052,11290,stayed,True,True,True,BRAP4,2025-03-25,2025-03-25,2025-06-26,-0.14782129067843353,0.03820919408827406,-0.18603048476670758
18821,2015,2016,0.979,304976,325975,stayed,True,True,True,MOTV3,2017-03-06,2017-03-06,2017-06-06,-0.08944444444444444,-0.05104929247014334,-0.0383951519743011
19445,2015,2016,0.941,168385,162910,stayed,True,True,True,CSMG3,2017-03-09,2017-03-09,2017-06-09,-0.1785559876783398,-0.036768004077712635,-0.14178798360062717
19445,2016,2017,0.9347,162910,164794,stayed,True,True,True,CSMG3,2018-02-23,2018-02-23,2018-05-25,-0.02732362777767605,-0.09617674862337566,0.06885312084569961
19445,2017,2018,0.9258,164794,187088,stayed,True,True,True,CSMG3,2019-02-28,2019-02-28,2019-06-03,0.0008071026634384193,0.015024739928659825,-0.014217637265221406
19445,2018,2019,0.9016,187088,222334,stayed,True,True,True,CSMG3,2020-03-19,2020-03-19,2020-06-22,0.6395379362983622,0.39519169698442025,0.24434623931394195
19445,2019,2020,0.9399,222334,204242,stayed,True,True,True,CSMG3,2021-04-20,2021-04-20,2021-07-21,-0.16198445905558878,0.04886858863492094,-0.21085304769050972
19445,2020,2021,0.9455,204242,210979,stayed,True,True,True,CSMG3,2022-06-13,2022-06-13,2022-09-12,0.15802469135802477,0.10534660556356856,0.05267808579445621
19445,2021,2022,0.9606,210979,196766,stayed,True,True,True,CSMG3,2023-03-21,2023-03-21,2023-06-22,0.3339882121807467,0.17758813950317687,0.15640007267756983
19453,2015,2016,0.9923,197825,215135,dropped_or_delisted,True,True,True,ECOR3,2017-02-20,2017-02-20,2017-05-25,-0.0052798310454066355,-0.07742373512501888,0.07214390407961224
19453,2016,2017,0.8193,215135,196690,dropped_or_delisted,True,True,True,ECOR3,2018-02-28,2018-02-28,2018-05-30,-0.2139303482587065,-0.10075698046209891,-0.11317336779660758
19453,2017,2018,0.945,196690,219762,dropped_or_delisted,True,True,True,ECOR3,2019-03-14,2019-03-14,2019-06-13,-0.013526570048309039,0.001714219012142193,-0.015240789060451232
19453,2018,2019,0.8833,219762,248648,dropped_or_delisted,True,True,True,ECOR3,2020-02-18,2020-02-18,2020-05-22,-0.30675203725261935,-0.28530927409149454,-0.02144276316112481
19453,2019,2020,0.9559,248648,233061,dropped_or_delisted,True,True,True,ECOR3,2021-03-10,2021-03-10,2021-06-10,0.25164319248826295,0.15339792894777982,0.09824526354048313
19453,2022,2023,0.8965,275777,245155,dropped_or_delisted,True,True,True,ECOR3,2024-03-13,2024-03-13,2024-06-13,-0.34497354497354493,-0.06592282161663454,-0.2790507233569104
19453,2023,2024,0.9217,245155,277132,dropped_or_delisted,True,True,True,ECOR3,2025-03-18,2025-03-18,2025-06-18,0.413793103448276,0.055082143922257965,0.35871095952601806
19550,2017,2018,0.9648,255327,259633,stayed,True,True,True,NATU3,2019-02-28,2019-02-28,2019-06-03,0.19160810252170335,0.015024739928659825,0.17658336259304352
19550,2018,2019,0.9384,259633,254576,stayed,True,True,True,NATU3,2020-03-05,2020-03-05,2020-06-05,-0.026833183897434942,-0.07430208581947939,0.04746890192204445
19550,2019,2020,0.8813,254576,279718,stayed,True,True,True,NATU3,2021-03-31,2021-03-31,2021-07-01,0.188616535105941,0.07744304134344682,0.11117349376249419
19550,2020,2021,0.9817,279718,280814,stayed,True,True,True,NATU3,2022-03-29,2022-03-29,2022-06-29,-0.4951851851851852,-0.16991818549426285,-0.3252669996909223
19550,2021,2022,0.9842,280814,263936,stayed,True,True,True,NATU3,2023-03-16,2023-03-16,2023-06-19,0.1859778597785977,0.15877753163204655,0.027200328146551156
19550,2022,2024,0.9189,263936,281121,stayed,True,True,True,NATU3,2025-03-13,2025-03-13,2025-06-13,-0.2448377581120944,0.09213456119772268,-0.3369723193098171
19739,2019,2020,0.5169,71966,193243,stayed,True,True,True,RENT3,2021-02-25,2021-02-25,2021-05-27,0.03140661535299638,0.10787994551043711,-0.07647333015744073
19739,2023,2024,0.968,260488,251631,stayed,True,True,True,RENT3,2025-02-27,2025-02-27,2025-06-03,0.5623188405797102,0.10214267811206112,0.46017616246764903
19836,2015,2016,0.9749,207365,214117,stayed,True,True,True,CSAN3,2017-02-16,2017-02-16,2017-05-23,-0.15966981132075464,-0.07596870509792641,-0.08370110622282823
19836,2016,2017,0.6343,214117,93932,stayed,True,True,True,CSAN3,2018-03-26,2018-03-26,2018-06-26,-0.15627206401506233,-0.16081342273739174,0.004541358722329414
19836,2017,2018,0.6476,93932,179425,stayed,True,True,True,CSAN3,2019-02-14,2019-02-14,2019-05-20,0.03864168618266972,-0.0619180169094371,0.10055970309210682
19836,2018,2019,0.9645,179425,193087,stayed,True,True,True,CSAN3,2020-02-14,2020-02-14,2020-05-20,-0.23325272067714642,-0.28904570438893973,0.05579298371179331
19879,2018,2019,0.9851,291970,286237,dropped_or_delisted,True,True,True,LIGT3,2020-03-12,2020-03-12,2020-06-15,0.1394160583941606,0.2726963361569237,-0.13328027776276308
19879,2021,2022,0.9878,238176,240364,dropped_or_delisted,True,True,True,LIGT3,2023-03-28,2023-03-28,2023-06-29,3.1931330472103,0.1699614043926827,3.0231716428176174
19879,2022,2023,0.9797,240364,264764,dropped_or_delisted,True,True,True,LIGT3,2024-03-25,2024-03-25,2024-06-25,-0.013513513513513375,-0.03624065804957588,0.022727144536062505
19879,2023,2024,0.961,264764,379991,dropped_or_delisted,True,True,True,LIGT3,2025-03-28,2025-03-28,2025-07-01,0.5428571428571429,0.057976676352127,0.48488046650501593
19992,2015,2016,0.9514,109906,116359,stayed,True,True,True,TOTS3,2017-02-22,2017-02-22,2017-05-29,0.200000000048,-0.07039862486340853,0.27039862491140854
19992,2016,2017,0.9596,116359,116957,stayed,True,True,True,TOTS3,2018-02-07,2018-02-07,2018-05-11,0.027946128282828164,0.029643553635621434,-0.0016974253527932692
19992,2017,2018,0.9584,116957,128921,stayed,True,True,True,TOTS3,2019-02-13,2019-02-13,2019-05-17,0.2106918235849058,-0.061034260410841146,0.27172608399574694
19992,2018,2019,0.8989,128921,123534,stayed,True,True,True,TOTS3,2020-02-12,2020-02-12,2020-05-18,-0.2676020407229084,-0.30409328205660047,0.03649124133369208
19992,2019,2020,0.8872,123534,213703,stayed,True,True,True,TOTS3,2022-02-16,2022-02-16,2022-05-20,-0.11625615763546793,-0.058109175171762284,-0.05814698246370564
19992,2020,2021,0.9359,213703,181205,stayed,True,True,True,TOTS3,2022-02-16,2022-02-16,2022-05-20,-0.11625615763546793,-0.058109175171762284,-0.05814698246370564
19992,2021,2022,0.818,181205,172361,stayed,True,True,True,TOTS3,2023-02-14,2023-02-14,2023-05-19,-0.03116621983914203,0.02684962402459523,-0.05801584386373726
19992,2022,2023,0.9534,172361,170859,stayed,True,True,True,TOTS3,2024-02-07,2024-02-07,2024-05-10,-0.14764079147640796,-0.01808643177101321,-0.12955435970539475
19992,2023,2024,0.9128,170859,168984,stayed,True,True,True,TOTS3,2025-02-12,2025-02-12,2025-05-19,0.2735249621785176,0.12265777650640719,0.15086718567211044
20010,2015,2016,0.7845,278708,284258,stayed,True,True,True,EQTL3,2017-09-23,2017-09-25,2017-12-28,0.07481990882169032,0.02630989308936127,0.04851001573232905
20010,2016,2017,0.9496,284258,325960,stayed,True,True,True,EQTL3,2018-03-09,2018-03-09,2018-06-11,-0.199023709980216,-0.1628274911802412,-0.03619621879997481
20010,2017,2018,0.8742,325960,340185,stayed,True,True,True,EQTL3,2019-04-12,2019-04-12,2019-07-16,0.20632702334256936,0.11736635262449524,0.08896067071807412
20087,2016,2017,0.9963,322208,316644,stayed,True,True,True,EMBJ3,2018-03-08,2018-03-08,2018-06-08,0.09060240963855426,-0.14170259768209792,0.23230500732065218
20087,2023,2024,0.9868,257269,269817,stayed,True,True,True,EMBJ3,2025-02-27,2025-02-27,2025-06-03,-0.05936139332365753,0.10214267811206112,-0.16150407143571865
20257,2017,2018,0.9466,227939,248703,stayed,True,True,True,TAEE11,2019-04-11,2019-04-11,2019-07-15,0.10790513833992099,0.09548866705292713,0.012416471286993858
20257,2018,2019,0.9426,248703,263475,stayed,True,True,True,TAEE11,2020-03-12,2020-03-12,2020-06-15,0.01501608866642834,0.2726963361569237,-0.25768024749049534
20257,2019,2020,0.9076,263475,254827,stayed,True,True,True,TAEE11,2021-03-03,2021-03-03,2021-06-02,0.28552845528455295,0.1656488189167591,0.11987963636779386
20257,2020,2021,0.933,254827,224490,stayed,True,True,True,TAEE11,2022-02-18,2022-02-18,2022-05-24,0.11007957559681691,-0.02036731976521955,0.13044689536203646
20257,2021,2022,0.9642,224490,224521,stayed,True,True,True,TAEE11,2023-03-15,2023-03-15,2023-06-16,0.0037583892617449877,0.15663890443139028,-0.1528805151696453
20257,2022,2023,0.9649,224521,228647,stayed,True,True,True,TAEE11,2024-03-06,2024-03-06,2024-06-06,-0.018192318798729512,-0.0464847490767919,0.028292430278062386
20257,2023,2024,0.9616,228647,241460,stayed,True,True,True,TAEE11,2025-03-18,2025-03-18,2025-06-18,-0.0034924330616995514,0.055082143922257965,-0.058574576983957516
20362,2018,2019,0.0619,204393,248272,dropped_or_delisted,True,True,True,POSI3,2020-03-04,2020-03-04,2020-06-04,-0.22388059701492535,-0.12493065931011837,-0.09894993770480698
20494,2015,2016,0.9907,146982,149845,dropped_or_delisted,True,True,True,IGTA3,2017-02-21,2017-02-21,2017-05-26,0.005600497822028538,-0.07192562940229696,0.0775261272243255
20494,2016,2017,0.9496,149845,164337,dropped_or_delisted,True,True,True,IGTA3,2018-02-27,2018-02-27,2018-05-29,-0.21914357682619656,-0.12496008532308578,-0.09418349150311078
20494,2017,2018,0.951,164337,172716,dropped_or_delisted,True,True,True,IGTA3,2019-02-26,2019-02-26,2019-05-30,-0.08578656853725841,-0.0014870520734612258,-0.08429951646379719
20494,2018,2019,0.6071,172716,36811,dropped_or_delisted,True,True,True,IGTA3,2020-02-18,2020-02-18,2020-05-22,-0.40807093738689826,-0.28530927409149454,-0.12276166329540372
20516,2015,2016,0.9679,56482,54281,dropped_or_delisted,True,True,True,SMTO3,2016-06-06,2016-06-06,2016-09-01,-0.04767288468061048,0.15475295349362894,-0.20242583817423943
20516,2016,2017,0.7684,54281,57811,dropped_or_delisted,True,True,True,SMTO3,2017-06-26,2017-06-26,2017-09-22,0.14681789540012602,0.212285985950043,-0.06546809054991698
20516,2019,2020,0.4836,158268,70500,dropped_or_delisted,True,True,True,SMTO3,2020-06-29,2020-06-29,2020-09-25,0.11261261261261257,0.013203377853635123,0.09940923475897745
20516,2020,2021,0.4578,70500,106939,dropped_or_delisted,True,True,True,SMTO3,2021-06-21,2021-06-21,2021-09-20,-0.17756020111140514,-0.15797954836329964,-0.019580652748105498
20516,2021,2022,0.3423,106939,115479,dropped_or_delisted,True,True,True,SMTO3,2022-06-20,2022-06-20,2022-09-16,-0.3496070492974518,0.09441610324491068,-0.44402315254236246
20516,2022,2023,0.603,115479,114906,dropped_or_delisted,True,True,True,SMTO3,2023-06-19,2023-06-19,2023-09-15,0.08049040511727057,-0.009179464058063469,0.08966986917533404
20516,2023,2024,0.3593,114906,92379,dropped_or_delisted,True,True,True,SMTO3,2024-06-17,2024-06-17,2024-09-12,-0.17110754414125195,0.12499443921520825,-0.2961019833564602
20524,2015,2016,0.7477,87446,231817,dropped_or_delisted,True,True,True,EVEN3,2017-03-22,2017-03-22,2017-06-23,-0.19148936170212771,-0.038320980004515004,-0.1531683816976127
20524,2016,2017,0.9145,231817,119962,dropped_or_delisted,True,True,True,EVEN3,2018-03-26,2018-03-26,2018-06-26,-0.33032490974729245,-0.16081342273739174,-0.1695114870099007
20524,2017,2018,0.5221,119962,75383,dropped_or_delisted,True,True,True,EVEN3,2019-03-28,2019-03-28,2019-06-28,0.3833333333333335,0.06969312294427721,0.3136402103890563
20524,2020,2021,0.9547,55452,51598,dropped_or_delisted,True,True,True,EVEN3,2022-03-22,2022-03-22,2022-06-22,-0.262987012987013,-0.15135798317149363,-0.11162902981551936
20524,2021,2022,0.964,51598,75018,dropped_or_delisted,True,True,True,EVEN3,2023-03-28,2023-03-28,2023-06-29,0.482142857142857,0.1699614043926827,0.3121814527501743
20524,2022,2023,0.5171,75018,154492,dropped_or_delisted,True,True,True,EVEN3,2024-03-21,2024-03-21,2024-06-21,-0.25296912114014247,-0.05319535010417176,-0.19977377103597072
20524,2023,2024,0.8706,154492,170053,dropped_or_delisted,True,True,True,EVEN3,2025-03-27,2025-03-27,2025-06-30,0.12180451127819536,0.042853199898609695,0.07895131137958566
20745,2019,2020,0.4126,97670,193645,stayed,True,True,True,SLCE3,2021-03-17,2021-03-17,2021-06-17,0.159875359094944,0.09873732555042736,0.061138033544516635
20745,2020,2021,0.9389,193645,227183,stayed,True,True,True,SLCE3,2022-03-15,2022-03-15,2022-06-14,0.007775119242142248,-0.06329014595358085,0.07106526519572309
20745,2021,2022,0.9209,227183,203893,stayed,True,True,True,SLCE3,2023-03-31,2023-03-31,2023-07-04,-0.057315200932850696,0.16876520137963258,-0.22608040231248328
20745,2022,2023,0.9635,203893,204503,stayed,True,True,True,SLCE3,2024-04-12,2024-04-12,2024-07-12,0.03297297345485761,0.023429786506274253,0.00954318694858336
20745,2023,2024,0.9795,204503,236835,stayed,True,True,True,SLCE3,2025-03-25,2025-03-25,2025-06-26,-0.027687296218991797,0.03820919408827406,-0.06589649030726585
20770,2015,2016,0.9745,76418,78661,dropped_or_delisted,True,True,True,EZTC3,2017-03-20,2017-03-20,2017-06-21,-0.12734652474049923,-0.06353666304637473,-0.0638098616941245
20770,2016,2017,0.9854,78661,83838,dropped_or_delisted,True,True,True,EZTC3,2018-03-16,2018-03-16,2018-06-18,-0.33823529417478726,-0.17755183157553478,-0.16068346259925248
20770,2017,2018,0.9087,83838,82093,dropped_or_delisted,True,True,True,EZTC3,2019-03-22,2019-03-22,2019-06-24,0.21445431761990164,0.08883700511494363,0.125617312504958
20770,2021,2022,0.9529,79578,82585,dropped_or_delisted,True,True,True,EZTC3,2023-09-18,2023-09-18,2023-12-19,-0.13244116258363936,0.11465800353222,-0.24709916611585936
20770,2022,2023,0.9464,82585,80812,dropped_or_delisted,True,True,True,EZTC3,2024-03-18,2024-03-18,2024-06-18,-0.22296072487358576,-0.05768805721875392,-0.16527266765483184
20770,2023,2024,0.9517,80812,86871,dropped_or_delisted,True,True,True,EZTC3,2025-03-13,2025-03-13,2025-06-13,0.0,0.09213456119772268,-0.09213456119772268
20788,2015,2016,0.9816,285466,325031,stayed,True,True,True,MBRF3,2017-02-23,2017-02-23,2017-05-30,0.032733224222585955,-0.051868483587426906,0.08460170781001286
20788,2016,2017,0.9669,325031,265489,stayed,True,True,True,MBRF3,2018-03-27,2018-03-27,2018-06-27,0.4227353463587922,-0.15749143429539292,0.5802267806541851
20788,2019,2020,0.9757,218863,233895,stayed,True,True,True,MBRF3,2021-04-08,2021-04-08,2021-07-08,0.043022614451185826,0.060133089089022596,-0.01711047463783677
20788,2020,2021,0.972,233895,242469,stayed,True,True,True,MBRF3,2022-03-08,2022-03-08,2022-06-07,-0.288655077767612,-0.010194737663264952,-0.27846034010434706
20788,2021,2022,0.8915,242469,305067,stayed,True,True,True,MBRF3,2023-03-01,2023-03-01,2023-06-01,0.0121765601217656,0.05920399997432568,-0.04702743985256008
20788,2022,2023,0.9668,305067,312502,stayed,True,True,True,MBRF3,2024-03-27,2024-03-27,2024-06-27,0.33150984682713336,-0.02649207905796047,0.35800192588509383
20788,2023,2024,0.9791,312502,305504,stayed,True,True,True,MBRF3,2025-02-26,2025-02-26,2025-06-02,0.8219669777458722,0.09632174605315691,0.7256452316927153
20915,2018,2019,0.3238,30012,188638,stayed,True,True,True,MRVE3,2020-03-02,2020-03-02,2020-06-02,-0.13819875776397528,-0.14610983874386396,0.007911080979888685
20915,2021,2022,0.847,228525,244689,stayed,True,True,True,MRVE3,2023-07-06,2023-07-06,2023-10-04,-0.2706883217324053,-0.03251630605565903,-0.23817201567674628
20915,2022,2023,0.9587,244689,230464,stayed,True,True,True,MRVE3,2024-02-29,2024-02-29,2024-05-31,-0.09186351706036744,-0.053650045938607116,-0.03821347112176032
20915,2023,2024,0.9656,230464,230495,stayed,True,True,True,MRVE3,2025-02-24,2025-02-24,2025-05-29,-0.01121495327102795,0.10472229252979526,-0.11593724580082321
20931,2021,2022,0.9841,201620,209217,stayed,True,True,True,BEEF3,2023-02-23,2023-02-23,2023-05-26,-0.15847457627118644,0.030788657278126408,-0.18926323354931285
20931,2022,2023,0.989,209217,213742,stayed,True,True,True,BEEF3,2024-03-25,2024-03-25,2024-06-25,-0.11218836565096957,-0.03624065804957588,-0.07594770760139369
20982,2016,2017,0.9941,228745,247081,stayed,True,True,True,MULT3,2018-02-28,2018-02-28,2018-05-30,-0.1642450141025641,-0.10075698046209891,-0.06348803364046518
20982,2017,2018,0.9188,247081,345172,stayed,True,True,True,MULT3,2019-02-21,2019-02-21,2019-05-27,-0.0680080482897385,-0.02133469070723304,-0.04667335758250546
20982,2018,2019,0.9972,345172,353296,stayed,True,True,True,MULT3,2020-02-17,2020-02-17,2020-05-21,-0.3463855421686748,-0.2799606449100722,-0.06642489725860257
20982,2019,2020,0.9966,353296,353263,stayed,True,True,True,MULT3,2021-02-11,2021-02-11,2021-05-17,0.15222482435597184,0.030494930294536093,0.12172989406143575
20982,2020,2021,0.9986,353263,355992,stayed,True,True,True,MULT3,2022-02-10,2022-02-10,2022-05-16,0.20615671641791034,-0.045295325117535645,0.251452041535446
20982,2021,2022,0.9969,355992,341236,stayed,True,True,True,MULT3,2023-02-09,2023-02-09,2023-05-16,0.14310419368785143,0.0017186681918615054,0.14138552549598993
20982,2022,2023,0.997,341236,324339,stayed,True,True,True,MULT3,2024-02-08,2024-02-08,2024-05-13,-0.1313761467889908,-0.0004845694312419768,-0.1308915773577488
20982,2023,2024,0.9973,324339,325936,stayed,True,True,True,MULT3,2025-02-06,2025-02-06,2025-05-13,0.16442048517520225,0.10091817182590335,0.0635023133492989
20990,2020,2021,0.7195,148405,207710,dropped_or_delisted,True,True,True,AMER3,2022-02-24,2022-02-24,2022-05-30,-0.3145695364238411,-0.005016136032132024,-0.3095534003917091
20990,2021,2022,0.7884,207710,291459,dropped_or_delisted,True,True,True,AMER3,2023-11-16,2023-11-16,2024-02-20,-0.3058823529411765,0.04233714839724634,-0.34821950133842283
21016,2017,2018,0.8071,162509,171186,stayed,True,True,True,YDUQ3,2019-03-14,2019-03-14,2019-06-13,0.07913669064748197,0.001714219012142193,0.07742247163533977
21016,2018,2019,0.9602,171186,159441,stayed,True,True,True,YDUQ3,2020-03-23,2020-03-23,2020-06-24,0.672857142857143,0.4846299222804855,0.18822722057665753
21016,2019,2020,0.6137,159441,184640,stayed,True,True,True,YDUQ3,2021-03-17,2021-03-17,2021-06-17,0.20865317515701332,0.09873732555042736,0.10991584960658596
21016,2020,2021,0.9621,184640,183354,stayed,True,True,True,YDUQ3,2022-03-15,2022-03-15,2022-06-14,-0.26473799126637554,-0.06329014595358085,-0.2014478453127947
21016,2021,2022,0.9371,183354,175955,stayed,True,True,True,YDUQ3,2023-03-15,2023-03-15,2023-06-16,1.5285326086956519,0.15663890443139028,1.3718937042642616
21016,2022,2023,0.9689,175955,177752,stayed,True,True,True,YDUQ3,2024-03-14,2024-03-14,2024-06-14,-0.47100424328147095,-0.06286781961026378,-0.40813642367120717
21016,2023,2024,0.9551,177752,186030,stayed,True,True,True,YDUQ3,2025-04-24,2025-04-24,2025-07-24,-0.11983750846310082,-0.005742588279737282,-0.11409492018336354
21091,2015,2016,0.9825,139892,150339,dropped_or_delisted,True,True,True,DXCO3,2017-02-08,2017-02-08,2017-05-15,0.09638554214506856,0.05612350660287446,0.0402620355421941
21091,2016,2017,0.9773,150339,168382,dropped_or_delisted,True,True,True,DXCO3,2018-02-05,2018-02-05,2018-05-09,0.034136546163700876,0.02937170760858443,0.004764838555116446
21091,2017,2018,0.9854,168382,178255,dropped_or_delisted,True,True,True,DXCO3,2019-02-13,2019-02-13,2019-05-17,-0.28314238948307735,-0.061034260410841146,-0.2221081290722362
21091,2018,2019,0.9513,178255,173990,dropped_or_delisted,True,True,True,DXCO3,2020-02-12,2020-02-12,2020-05-18,-0.44951338209591873,-0.30409328205660047,-0.14542010003931827
21091,2019,2020,0.9885,173990,180750,dropped_or_delisted,True,True,True,DXCO3,2021-02-08,2021-02-08,2021-05-12,-0.03517823646334073,0.00011420564501718466,-0.03529244210835791
21091,2020,2021,0.2604,180750,171055,dropped_or_delisted,True,True,True,DXCO3,2022-02-09,2022-02-09,2022-05-13,-0.13156002911317866,-0.049236542425805,-0.08232348668737366
21091,2021,2022,0.9857,171055,187329,dropped_or_delisted,True,True,True,DXCO3,2023-03-08,2023-03-08,2023-06-09,0.3395061727733577,0.0983586307981803,0.2411475419751774
21091,2022,2023,0.9929,187329,193791,dropped_or_delisted,True,True,True,DXCO3,2024-03-06,2024-03-06,2024-06-06,-0.10986267156493834,-0.0464847490767919,-0.06337792248814644
21091,2023,2024,0.9914,193791,217643,dropped_or_delisted,True,True,True,DXCO3,2025-03-12,2025-03-12,2025-06-12,-0.008944543999231835,0.11251288717015084,-0.12145743116938268
21237,2015,2016,0.9354,199633,210225,stayed,True,True,True,ENEV3,2017-09-16,2017-09-18,2017-12-20,-0.07733333333333337,-0.034522514090922884,-0.04281081924241048
21237,2018,2019,0.9048,202899,193041,stayed,True,True,True,ENEV3,2020-04-10,2020-04-13,2020-07-14,0.41386252516537225,0.27404268770211293,0.13981983746325932
21237,2019,2020,0.8604,193041,172423,stayed,True,True,True,ENEV3,2021-03-10,2021-03-10,2021-06-10,0.08523711989916483,0.15339792894777982,-0.06816080904861499
21237,2020,2021,0.9744,172423,195513,stayed,True,True,True,ENEV3,2022-03-21,2022-03-21,2022-06-21,0.10903659447348768,-0.14179412546372494,0.2508307199372126
21350,2015,2016,0.9575,82902,83855,stayed,True,True,True,DIRR3,2017-03-20,2017-03-20,2017-06-21,-0.14017093999999997,-0.06353666304637473,-0.07663427695362524
21350,2016,2017,0.3021,83855,229567,stayed,True,True,True,DIRR3,2018-03-26,2018-03-26,2018-06-26,-0.07967479658536569,-0.16081342273739174,0.08113862615202605
