cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,poc_group,group,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
8451,MARCOPOLO,2017,2018,1.0,703,703,font_heading,font_heading,current_66,,POMO4,2019-02-26,2019-02-26,2019-05-30,-0.0856423175093301,-0.0014870520734612,-0.0841552654358689
8451,MARCOPOLO,2018,2019,1.0,703,703,font_heading,font_heading,current_66,,POMO4,2020-02-27,2020-02-27,2020-05-29,-0.4666666666666667,-0.1512952074846941,-0.3153714591819725
8451,MARCOPOLO,2019,2020,1.0,703,703,font_heading,font_heading,current_66,,POMO4,2021-02-25,2021-02-25,2021-05-27,0.0736434103549665,0.1078799455104371,-0.0342365351554705
8451,MARCOPOLO,2020,2021,1.0,703,703,font_heading,font_heading,current_66,,POMO4,2022-02-25,2022-02-25,2022-05-31,-0.0103448277102021,-0.0158334743066983,0.0054886465964961
8451,MARCOPOLO,2021,2022,0.9825,703,701,font_heading,font_heading,current_66,,POMO4,2023-02-28,2023-02-28,2023-05-31,0.4620253164186827,0.0324318822688196,0.429593434149863
8451,MARCOPOLO,2022,2023,1.0,701,701,font_heading,font_heading,current_66,,POMO4,2024-02-27,2024-02-27,2024-05-28,-0.0466898955381175,-0.0600643013175626,0.0133744057794451
8451,MARCOPOLO,2023,2024,1.0,701,701,font_heading,font_heading,current_66,,POMO4,2025-02-25,2025-02-25,2025-05-30,-0.0584415584285713,0.0876898225504942,-0.1461313809790656
8656,GERDAU MET,2015,2016,0.8699,8286,6643,font_heading,font_heading,current_66,,GOAU4,2017-02-22,2017-02-22,2017-05-29,-0.2359932088081537,-0.0703986248634085,-0.1655945839447452
8656,GERDAU MET,2016,2017,0.9083,6643,6558,font_heading,font_heading,current_66,,GOAU4,2018-02-28,2018-02-28,2018-05-30,-0.1357868020231561,-0.1007569804620989,-0.0350298215610572
8656,GERDAU MET,2017,2018,0.9182,6558,7916,font_heading,font_heading,current_66,,GOAU4,2019-02-21,2019-02-21,2019-05-27,-0.0832157969362933,-0.021334690707233,-0.0618811062290602
