cd_cvm,year_curr,ticker,window_start,window_end,TextChange,cosine_similarity,BHAR_raw,BHAR_ajustado
20087,2021,EMBJ3,2022-03-09,2023-03-10,0.021499999999999964,0.9785,-0.08560876698613118,-0.08560876698613118
20087,2022,EMBJ3,2023-03-10,2024-03-15,0.03400000000000003,0.966,0.02777106285128772,0.02777106285128772
20087,2023,EMBJ3,2024-03-18,2025-03-20,0.029299999999999993,0.9707,0.7440783966921836,0.7440783966921836
20087,2024,EMBJ3,2025-02-27,2026-03-05,0.011600000000000055,0.9884,-0.5859073138094322,-0.5859073138094322
20168,2011,OGXP3,2012-03-23,2013-04-04,0.028100000000000014,0.9719,-0.8590301561190837,-0.8590301561190837
20168,2012,OGXP3,2013-03-26,2014-03-31,0.052200000000000024,0.9478,-0.5629285207418264,-0.5629285207418264
20168,2013,OGXP3,2014-04-01,2015-04-08,0.07240000000000002,0.9276,1.9050044514328324,1.9050044514328324
20168,2014,OGXP3,2015-03-23,2016-04-01,0.0817,0.9183,1.1253321739785176,1.1253321739785176
20168,2015,OGXP3,2016-03-28,2017-03-29,0.03849999999999998,0.9615,-0.8283277092575632,-0.8283277092575632
20168,2016,OGXP3,2017-03-17,2018-03-27,0.040000000000000036,0.96,-0.769972915029282,-0.769972915029282
20257,2011,TAEE11,2012-07-02,2013-07-15,0.2583,0.7417,-0.47165644464484435,-0.47165644464484435
20257,2012,TAEE11,2013-03-27,2014-04-01,0.0786,0.9214,-0.3849131130179938,-0.3849131130179938
20257,2013,TAEE11,2014-03-21,2015-03-27,0.10089999999999999,0.8991,0.07158135374800545,0.07158135374800545
20257,2014,TAEE11,2015-03-12,2016-03-22,0.04479999999999995,0.9552,-0.06432548340740585,-0.06432548340740585
20257,2015,TAEE11,2016-03-14,2017-03-16,0.03069999999999995,0.9693,0.05098117401723212,0.05098117401723212
20257,2016,TAEE11,2017-03-10,2018-03-20,0.9996,0.0004,-0.25092536152402956,-0.25092536152402956
20257,2017,TAEE11,2018-05-17,2019-05-28,0.9995,0.0005,0.7097725706602205,0.7097725706602205
20257,2018,TAEE11,2019-04-11,2020-04-16,0.05910000000000004,0.9409,0.10576196045200725,0.10576196045200725
20257,2019,TAEE11,2020-03-12,2021-03-19,0.05920000000000003,0.9408,-0.19613331915993326,-0.19613331915993326
20257,2020,TAEE11,2021-03-03,2022-03-08,0.10089999999999999,0.8991,0.28994138831295624,0.28994138831295624
20257,2021,TAEE11,2022-02-18,2023-02-23,0.0695,0.9305,-0.18730899926783628,-0.18730899926783628
20257,2022,TAEE11,2023-03-15,2024-03-20,0.0393,0.9607,-0.06564704488007866,-0.06564704488007866
20257,2023,TAEE11,2024-03-06,2025-03-10,0.03859999999999997,0.9614,0.10484985048001838,0.10484985048001838
20257,2024,TAEE11,2025-03-18,2026-03-20,0.03849999999999998,0.9615,0.02007707076421772,0.02007707076421772
20338,2011,MDIA3,2012-03-05,2013-03-14,0.13890000000000002,0.8611,0.23487100944003858,0.23487100944003858
20338,2012,MDIA3,2013-03-04,2014-03-07,0.07330000000000003,0.9267,-0.18939411595958822,-0.18939411595958822
20338,2013,MDIA3,2014-03-10,2015-03-16,0.0786,0.9214,-0.26793564742151343,-0.26793564742151343
20338,2014,MDIA3,2015-02-27,2016-03-09,0.14549999999999996,0.8545,-0.09345412076089987,-0.09345412076089987
20338,2015,MDIA3,2016-02-26,2017-03-01,0.036699999999999955,0.9633,0.7320420997943586,0.7320420997943586
20338,2016,MDIA3,2017-03-06,2018-03-14,0.025599999999999956,0.9744,-0.45454188498859294,-0.45454188498859294
20338,2017,MDIA3,2018-03-05,2019-03-14,0.019100000000000006,0.9809,-0.2306621209249724,-0.2306621209249724
20338,2018,MDIA3,2019-03-13,2020-03-17,0.19779999999999998,0.8022,0.07839286385765165,0.07839286385765165
20338,2019,MDIA3,2020-03-06,2021-03-15,0.05410000000000004,0.9459,-0.08506476857106582,-0.08506476857106582
20338,2020,MDIA3,2021-03-31,2022-04-05,0.06110000000000004,0.9389,0.10535795600268827,0.10535795600268827
20338,2021,MDIA3,2022-03-18,2023-03-21,0.11029999999999995,0.8897,0.9218978044046269,0.9218978044046269
20338,2022,MDIA3,2023-11-06,2024-11-05,0.11980000000000002,0.8802,-0.13448618238595733,-0.13448618238595733
20338,2023,MDIA3,2024-02-23,2025-02-24,0.04400000000000004,0.956,-0.44043786520897676,-0.44043786520897676
20354,2011,TESA3,2012-03-30,2013-04-11,0.4365,0.5635,0.7732061608412992,0.7732061608412992
20354,2012,TESA3,2013-04-04,2014-04-08,0.9985,0.0015,-0.1520104913059307,-0.1520104913059307
20354,2019,TESA3,2020-03-12,2021-03-19,0.9967,0.0033,0.44851057726144794,0.44851057726144794
20362,2011,POSI3,2012-03-20,2013-04-01,0.11950000000000005,0.8805,-0.4264897026376817,-0.4264897026376817
20362,2012,POSI3,2013-03-14,2014-03-19,0.3156,0.6844,0.059451216437408805,0.059451216437408805
20362,2013,POSI3,2014-02-20,2015-03-02,0.07450000000000001,0.9255,0.4840158706735249,0.4840158706735249
20362,2014,POSI3,2015-03-06,2016-03-16,0.267,0.733,-0.4424631833106061,-0.4424631833106061
20362,2015,POSI3,2016-03-23,2017-03-27,0.0837,0.9163,0.4522975060315162,0.4522975060315162
20362,2016,POSI3,2017-03-16,2018-03-26,0.09209999999999996,0.9079,-0.7525886309270766,-0.7525886309270766
20362,2017,POSI3,2018-03-14,2019-03-25,0.15280000000000005,0.8472,-0.31531204658307677,-0.31531204658307677
20362,2018,POSI3,2019-03-27,2020-03-31,0.9276,0.0724,2.0573508931172313,2.0573508931172313
20362,2019,POSI3,2020-03-04,2021-03-11,0.9401,0.0599,-0.7765826383564572,-0.7765826383564572
20362,2020,POSI3,2021-03-17,2022-03-22,0.27449999999999997,0.7255,-0.05663390444144023,-0.05663390444144023
20362,2021,POSI3,2022-03-30,2023-03-31,0.1079,0.8921,-0.29588413169026295,-0.29588413169026295
20362,2022,POSI3,2023-03-21,2024-03-26,0.08940000000000003,0.9106,0.034771557926525754,0.034771557926525754
20362,2023,POSI3,2024-03-21,2025-03-25,0.13649999999999995,0.8635,-0.40420904724498574,-0.40420904724498574
20362,2024,POSI3,2025-03-19,2026-03-23,0.9931,0.0069,-0.3953722697983477,-0.3953722697983477
20435,2011,TCSA3,2012-03-21,2013-04-02,0.012399999999999967,0.9876,-0.029915223041650396,-0.029915223041650396
20435,2012,TCSA3,2013-03-22,2014-03-27,0.014900000000000024,0.9851,0.0702428800544741,0.0702428800544741
