cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr
020770,2021,2022,0.9529,79578,82585
020770,2022,2023,0.9464,82585,80812
020770,2023,2024,0.9517,80812,86871
020788,2015,2016,0.9816,285466,325031
020788,2016,2017,0.9669,325031,265489
020788,2017,2018,0.5382,265489,54605
020788,2018,2019,0.5457,54605,218863
020788,2019,2020,0.9757,218863,233895
020788,2020,2021,0.972,233895,242469
020788,2021,2022,0.8915,242469,305067
020788,2022,2023,0.9668,305067,312502
020788,2023,2024,0.9791,312502,305504
020915,2015,2016,0.6752,22403,36039
020915,2016,2017,0.7648,36039,38207
020915,2017,2018,0.662,38207,30012
020915,2018,2019,0.3238,30012,188638
020915,2019,2020,0.4505,188638,30164
020915,2020,2021,0.4928,30164,228525
020915,2021,2022,0.847,228525,244689
020915,2022,2023,0.9587,244689,230464
020915,2023,2024,0.9656,230464,230495
020931,2015,2016,0.8942,66599,60951
020931,2016,2017,0.3658,60951,175902
020931,2017,2018,0.4026,175902,50551
020931,2018,2019,0.4812,50551,182346
020931,2019,2020,0.4642,182346,54110
020931,2020,2021,0.4837,54110,201620
020931,2021,2022,0.9841,201620,209217
020931,2022,2023,0.989,209217,213742
020931,2023,2024,0.9763,213742,233879
020982,2015,2016,0.9434,250686,228745
020982,2016,2017,0.9941,228745,247081
020982,2017,2018,0.9188,247081,345172
020982,2018,2019,0.9972,345172,353296
020982,2019,2020,0.9966,353296,353263
020982,2020,2021,0.9986,353263,355992
020982,2021,2022,0.9969,355992,341236
020982,2022,2023,0.997,341236,324339
020982,2023,2024,0.9973,324339,325936
020990,2015,2016,0.8748,68155,60601
020990,2016,2017,0.8849,60601,67102
020990,2017,2018,0.8527,67102,74164
020990,2018,2019,0.8604,74164,70868
020990,2019,2020,0.3329,70868,148405
020990,2020,2021,0.7195,148405,207710
020990,2021,2022,0.7884,207710,291459
020990,2022,2023,0.7909,291459,263890
020990,2023,2024,0.8707,263890,220497
021016,2015,2016,0.9455,186174,196865
021016,2016,2017,0.849,196865,162509
021016,2017,2018,0.8071,162509,171186
021016,2018,2019,0.9602,171186,159441
021016,2019,2020,0.6137,159441,184640
021016,2020,2021,0.9621,184640,183354
021016,2021,2022,0.9371,183354,175955
021016,2022,2023,0.9689,175955,177752
021016,2023,2024,0.9551,177752,186030
021091,2015,2016,0.9825,139892,150339
021091,2016,2017,0.9773,150339,168382
021091,2017,2018,0.9854,168382,178255
021091,2018,2019,0.9513,178255,173990
021091,2019,2020,0.9885,173990,180750
021091,2020,2021,0.2604,180750,171055
021091,2021,2022,0.9857,171055,187329
021091,2022,2023,0.9929,187329,193791
021091,2023,2024,0.9914,193791,217643
021237,2015,2016,0.9354,199633,210225
021237,2016,2017,0.668,210225,122755
021237,2017,2018,0.7018,122755,202899
021237,2018,2019,0.9048,202899,193041
021237,2019,2020,0.8604,193041,172423
021237,2020,2021,0.9744,172423,195513
021237,2021,2022,0.7096,195513,68956
021237,2022,2023,0.7637,68956,222673
021237,2023,2024,0.7255,222673,180557
021350,2015,2016,0.9575,82902,83855
021350,2016,2017,0.3021,83855,229567
021350,2017,2018,0.2191,229567,69039
021350,2018,2019,0.9468,69039,47490
021350,2019,2020,0.4956,47490,63909
021350,2020,2021,0.3238,63909,167901
021350,2021,2022,0.8724,167901,216253
021350,2022,2023,0.5173,216253,169927
021350,2023,2024,0.8706,169927,184632
021431,2015,2016,0.9646,163056,167185
021431,2016,2017,0.7905,167185,190590
021431,2017,2018,0.7408,190590,187252
021431,2018,2019,0.9499,187252,168298
021431,2019,2020,0.9733,168298,175869
021431,2020,2021,0.9468,175869,188192
021431,2021,2022,0.9626,188192,187877
021431,2022,2023,0.964,187877,188791
021431,2023,2024,0.9753,188791,189007
021881,2015,2016,0.336,113258,51699
021881,2016,2017,0.4438,51699,44536
021881,2017,2018,0.6636,44536,134395
021881,2018,2019,0.8572,134395,114204
021881,2019,2020,0.5273,114204,58419
021881,2020,2021,0.5768,58419,125812
021881,2021,2022,0.8953,125812,134847
021881,2022,2023,0.7913,134847,134524
021881,2023,2024,0.9088,134524,130569
022187,2015,2016,0.5389,97150,28834
022187,2016,2017,0.6098,28834,102212
022187,2017,2018,0.549,102212,34221
022187,2018,2019,0.5651,34221,143567
022187,2019,2020,0.5666,143567,30212
022187,2020,2021,0.7308,30212,131354
022187,2021,2022,0.1589,131354,7068
022187,2022,2023,1.0,7068,7882
022187,2023,2024,1.0,7882,8195
022349,2015,2016,0.9602,125951,119775
022349,2016,2017,0.7327,119775,155461
022349,2017,2018,0.4923,155461,155515
022349,2018,2019,0.9885,155515,158551
022349,2019,2020,0.0,158551,156
022349,2020,2021,0.0,156,240208
022349,2021,2022,0.9266,240208,250988
022349,2022,2023,0.9079,250988,242411
