cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return,extreme_ar,prev_ok,curr_ok,both_ok
21431,2018,2019,0.9499,187252,168298,HYPE3,2020-03-06,2020-03-06,2021-03-15,-0.1963654719838465,0.1719849541979801,-0.3683504261818267,False,True,True,True
21431,2019,2020,0.9733,168298,175869,HYPE3,2021-02-26,2021-02-26,2022-03-03,0.0164734594264797,0.0466249109262066,-0.0301514514997269,False,True,True,True
21431,2020,2021,0.9468,175869,188192,HYPE3,2022-02-24,2022-02-24,2023-03-01,0.2663393679042649,-0.0645853501693268,0.3309247180735918,False,True,True,True
21431,2021,2022,0.9626,188192,187877,HYPE3,2023-02-16,2023-02-16,2024-02-26,-0.2823224692423915,0.1788914755179711,-0.4612139447603627,False,True,True,True
21431,2022,2023,0.964,187877,188791,HYPE3,2024-03-13,2024-03-13,2025-03-17,-0.3968860164512338,0.0220920026826856,-0.4189780191339194,False,True,True,True
21431,2023,2024,0.9753,188791,189007,HYPE3,2025-03-20,2025-03-20,2026-03-24,0.1797829149875236,0.3831175651680993,-0.2033346501805757,False,True,True,True
21881,2018,2019,0.8572,134395,114204,FLRY3,2020-02-19,2020-02-19,2021-03-01,-0.189746795642108,-0.0530629707443339,-0.1366838248977741,False,True,True,True
21881,2021,2022,0.8953,125812,134847,FLRY3,2023-03-16,2023-03-16,2024-03-21,0.0754716983668566,0.2390292576975647,-0.1635575593307081,False,True,True,True
21881,2022,2023,0.7913,134847,134524,FLRY3,2024-03-07,2024-03-07,2025-03-11,-0.3156549520766772,-0.0376532572602597,-0.2780016948164175,False,True,True,True
21881,2023,2024,0.9088,134524,130569,FLRY3,2025-02-27,2025-02-27,2026-03-05,0.4415467625899283,0.4460364092777695,-0.0044896466878412,False,True,True,True
22187,2015,2016,0.5389,97150,28834,PRIO3,2017-03-28,2017-03-28,2018-04-06,0.3201970443349753,0.3121879566123071,0.0080090877226681,False,True,True,True
22187,2016,2017,0.6098,28834,102212,PRIO3,2020-11-03,2020-11-03,2021-11-10,2.9639222941720638,0.1040615771812603,2.859860716990803,True,True,True,True
22349,2015,2016,0.9602,125951,119775,AZZA3,2017-03-08,2017-03-08,2018-03-16,0.6128617363344049,0.3116359245848374,0.3012258117495674,False,True,True,True
22349,2016,2017,0.7327,119775,155461,AZZA3,2018-03-07,2018-03-07,2019-03-18,-0.0031954887218045,0.1697445882862842,-0.1729400770080887,False,True,True,True
22349,2017,2018,0.4923,155461,155515,AZZA3,2019-02-20,2019-02-20,2020-02-27,0.1043895241608263,0.0666912079478949,0.0376983162129314,False,True,True,True
22349,2018,2019,0.9885,155515,158551,AZZA3,2020-05-08,2020-05-08,2021-05-14,1.0105515587529976,0.518511499956082,0.4920400587969156,True,True,True,True
22349,2021,2022,0.9266,240208,250988,AZZA3,2023-04-17,2023-04-17,2024-04-22,-0.2180584243139569,0.1844773513198567,-0.4025357756338137,False,True,True,True
22349,2022,2023,0.9079,250988,242411,AZZA3,2024-03-07,2024-03-07,2025-03-11,-0.5498978201634878,-0.0376532572602597,-0.5122445629032281,False,True,True,True
22470,2018,2019,0.2396,176539,73238,MGLU3,2020-02-17,2020-02-17,2021-02-25,0.6353440946816176,-0.0264744066166504,0.661818501298268,True,True,True,True
22470,2019,2020,0.4697,73238,202003,MGLU3,2021-03-08,2021-03-08,2022-03-11,-0.7536796536665851,0.0099581797855161,-0.7636378334521012,True,True,True,True
22470,2020,2021,0.8512,202003,205280,MGLU3,2022-03-14,2022-03-14,2023-03-15,-0.2851782363330336,-0.0659722279077814,-0.2192060084252521,False,True,True,True
23264,2020,2021,0.9915,307327,309775,ABEV3,2022-02-24,2022-02-24,2023-03-01,-0.0923180592991913,-0.0645853501693268,-0.0277327091298644,False,True,True,True
23264,2021,2022,0.9904,309775,334134,ABEV3,2023-03-02,2023-03-02,2024-03-07,-0.0365575019040366,0.2420905136683924,-0.278648015572429,False,True,True,True
23264,2022,2023,0.9814,334134,333729,ABEV3,2024-02-29,2024-02-29,2025-02-28,-0.0286168521462638,-0.048216780620558,0.0195999284742941,False,True,True,True
23272,2015,2016,0.973,99236,108879,LOGG3,2019-10-10,2019-10-10,2020-10-16,0.31890756302521,-0.0344537410709989,0.353361304096209,False,True,True,True
23272,2016,2017,0.9792,108879,110783,LOGG3,2018-12-16,2018-12-21,2020-01-02,0.8485714285714288,0.3836294439196637,0.464941984651765,True,True,True,True
23310,2015,2016,0.9517,134257,160177,CVCB3,2017-02-15,2017-02-15,2018-02-27,0.9982206405357932,0.2789216362699664,0.7192990042658267,True,True,True,True
23310,2016,2017,0.1782,160177,27424,CVCB3,2018-02-08,2018-02-08,2019-02-19,0.1320651180994549,0.1977936904447832,-0.0657285723453282,False,True,True,True
23310,2017,2018,0.6233,27424,194984,CVCB3,2019-02-26,2019-02-26,2020-03-04,-0.6301484075701469,0.0985804666888654,-0.7287288742590123,True,True,True,True
23310,2018,2019,0.8582,194984,254857,CVCB3,2020-09-01,2020-09-01,2021-09-09,0.1241977832254861,0.1291335022061788,-0.0049357189806926,False,True,True,True
23310,2019,2020,0.7503,254857,186458,CVCB3,2021-03-26,2021-03-26,2022-03-31,-0.0828851189869709,0.0454659506108261,-0.128351069597797,False,True,True,True
23310,2020,2021,0.9591,186458,160966,CVCB3,2022-03-15,2022-03-15,2023-03-16,-0.6709613478691774,-0.050703703125846,-0.6202576447433313,True,True,True,True
23310,2021,2022,0.9528,160966,148084,CVCB3,2023-03-21,2023-03-21,2024-03-26,0.0062111801242235,0.2560927613214225,-0.249881581197199,False,True,True,True
23310,2022,2023,0.9688,148084,153258,CVCB3,2024-03-26,2024-03-26,2025-03-28,-0.3024691358024692,0.0397212678682881,-0.3421904036707573,False,True,True,True
23310,2023,2024,0.9012,153258,130346,CVCB3,2025-03-26,2025-03-26,2026-03-30,-0.1630901287553648,0.3772616177693826,-0.5403517465247475,True,True,True,True
24260,2016,2017,0.9849,144683,148703,SMFT3,2018-05-30,2021-07-14,2022-07-18,-0.662903225825346,-0.2452397468009993,-0.4176634790243466,False,True,True,True
24260,2021,2022,0.9384,185825,159384,SMFT3,2023-05-30,2023-05-30,2024-06-04,0.265033407396003,0.1177881970353784,0.1472452103606245,False,True,True,True
24260,2022,2023,0.9263,159384,187207,SMFT3,2024-03-14,2024-03-14,2025-03-18,-0.2131276854888253,0.0296402293774522,-0.2427679148662775,False,True,True,True
24260,2023,2024,0.9653,187207,191667,SMFT3,2025-03-13,2025-03-13,2026-03-17,-0.0229077403262299,0.4359589296506423,-0.4588666699768723,False,True,True,True
24295,2016,2017,0.8197,134333,136177,VBBR3,2018-03-16,2018-03-16,2019-03-27,0.0358565737542944,0.0826623980638612,-0.0468058243095668,False,True,True,True
24295,2017,2018,0.8079,136177,156458,VBBR3,2019-02-26,2019-02-26,2020-03-04,0.0750507097055801,0.0985804666888654,-0.0235297569832853,False,True,True,True
24295,2018,2019,0.9598,156458,142984,VBBR3,2020-03-12,2020-03-12,2021-03-19,0.1784599377123314,0.601233519966857,-0.4227735822545255,False,True,True,True
24295,2019,2020,0.8445,142984,158698,VBBR3,2021-03-09,2021-03-09,2022-03-14,0.1113412742224884,-0.0126021035362957,0.1239433777587841,False,True,True,True
24295,2020,2021,0.6528,158698,164019,VBBR3,2022-03-22,2022-03-22,2023-03-23,-0.4625935162194678,-0.164967148291619,-0.2976263679278488,False,True,True,True
24295,2021,2022,0.822,164019,195753,VBBR3,2023-03-21,2023-03-21,2024-03-26,0.76140350810995,0.2560927613214225,0.5053107467885274,True,True,True,True
24295,2022,2024,0.9268,195753,210145,VBBR3,2025-02-24,2025-02-24,2026-03-02,0.8834476514733913,0.509608745932461,0.3738389055409303,False,True,True,True
24392,2018,2019,0.6095,131628,64376,HAPV3,2020-03-26,2020-03-26,2021-04-05,0.465568565037517,0.5122758225939992,-0.0467072575564821,False,True,True,True
24392,2019,2020,0.6718,64376,209059,HAPV3,2021-03-23,2021-03-23,2022-03-28,-0.2339449539100032,0.0483479866998404,-0.2822929406098436,False,True,True,True
24392,2020,2021,0.8378,209059,217573,HAPV3,2022-03-23,2022-03-23,2023-03-24,-0.8121869782971619,-0.1585943458280256,-0.6535926324691362,True,True,True,True
24392,2021,2022,0.7781,217573,264223,HAPV3,2023-02-28,2023-02-28,2024-03-05,-0.1648106904231626,0.2207734099620584,-0.385584100385221,False,True,True,True
24392,2022,2023,0.8746,264223,324172,HAPV3,2024-05-13,2024-05-13,2025-05-16,-0.3002481389578164,0.0860880814521254,-0.3863362204099418,False,True,True,True
24392,2023,2024,0.9527,324172,281857,HAPV3,2025-03-19,2025-03-19,2026-03-23,-0.7215325309664897,0.3729836097245118,-1.0945161406910016,True,True,True,True
24716,2019,2020,0.8816,211781,212272,VAMO3,2021-02-25,2021-02-25,2022-03-02,0.3165151071084078,0.0259873917166029,0.2905277153918049,False,True,True,True
24716,2020,2021,0.9729,212272,253353,VAMO3,2022-02-17,2022-02-17,2023-02-22,0.1971830983211899,-0.0561659065637097,0.2533490048848997,False,True,True,True
24716,2021,2022,0.9775,253353,285198,VAMO3,2023-02-13,2023-02-13,2024-02-21,-0.401536312806981,0.1947427181348311,-0.5962790309418121,True,True,True,True
24716,2022,2023,0.9822,285198,299377,VAMO3,2024-03-18,2024-03-18,2025-03-20,-0.4441002760980574,0.0393899594326079,-0.4834902355306654,False,True,True,True
24716,2023,2024,0.9628,299377,260804,VAMO3,2025-03-28,2025-03-28,2026-04-01,-0.189342286045034,0.424941649940888,-0.614283935985922,True,True,True,True
24805,2019,2020,0.7618,84383,91199,VIVA3,2021-03-17,2021-03-17,2022-03-22,0.090909090909091,0.0062033760093571,0.0847057148997338,False,True,True,True
24805,2020,2021,0.9157,91199,86379,VIVA3,2022-03-17,2022-03-17,2023-03-20,-0.1041162227602906,-0.1074799650819937,0.0033637423217031,False,True,True,True
24805,2021,2022,0.962,86379,90197,VIVA3,2023-03-16,2023-03-16,2024-03-21,0.108363309352518,0.2390292576975647,-0.1306659483450467,False,True,True,True
24805,2022,2023,0.9678,90197,88530,VIVA3,2024-03-20,2024-03-20,2025-03-24,-0.2955904334828101,0.0170115228806109,-0.312601956363421,False,True,True,True
24805,2023,2024,0.9216,88530,104463,VIVA3,2025-03-18,2025-03-18,2026-03-20,0.4352215367358385,0.3403290503049521,0.0948924864308864,False,True,True,True
24821,2020,2021,0.9631,229665,229826,RDOR3,2022-03-29,2022-03-29,2023-03-30,-0.5679611650485437,-0.1358232948659312,-0.4321378701826124,False,True,True,True
24821,2021,2022,0.9201,229826,288032,RDOR3,2023-03-27,2023-03-27,2024-04-02,0.1936251189343483,0.2797022026684534,-0.0860770837341051,False,True,True,True
24821,2022,2023,0.9641,288032,329875,RDOR3,2024-03-26,2024-03-26,2025-03-28,0.1174873982163628,0.0397212678682881,0.0777661303480747,False,True,True,True
24821,2023,2024,0.9914,329875,346702,RDOR3,2025-03-10,2025-03-10,2026-03-12,0.3485342019543973,0.4398119393141853,-0.0912777373597879,False,True,True,True
24848,2018,2019,0.9068,170491,158338,CEAB3,2020-03-23,2020-03-23,2021-03-30,0.9216666666666666,0.8381369905939346,0.0835296760727319,False,True,True,True
24848,2019,2020,0.9705,158338,166342,CEAB3,2021-03-18,2021-03-18,2022-03-23,-0.5089201877934272,0.0228318908197584,-0.5317520786131856,True,True,True,True
24848,2020,2021,0.9528,166342,189802,CEAB3,2022-03-10,2022-03-10,2023-03-13,-0.3126385809312638,-0.0927457302997023,-0.2198928506315615,False,True,True,True
24910,2018,2019,0.9697,184589,136793,LWSA3,2020-03-25,2020-03-25,2021-04-01,5.484807562457799,0.5376216870874304,4.947185875370368,True,True,True,True
24910,2019,2020,0.9494,136793,152848,LWSA3,2021-03-24,2021-03-24,2022-03-29,-0.5825726141078837,0.0709413060496846,-0.6535139201575684,True,True,True,True
24910,2020,2021,0.8221,152848,182097,LWSA3,2022-03-29,2022-03-29,2023-03-30,-0.5159045725646123,-0.1358232948659312,-0.380081277698681,False,True,True,True
24910,2021,2022,0.969,182097,162672,LWSA3,2023-03-23,2023-03-23,2024-03-28,0.1428571428571428,0.3081883791429354,-0.1653312362857926,False,True,True,True
24910,2022,2023,0.9633,162672,161548,LWSA3,2024-03-20,2024-03-20,2025-03-24,-0.563973063973064,0.0170115228806109,-0.5809845868536749,True,True,True,True
24910,2023,2024,0.7823,161548,151375,LWSA3,2025-03-13,2025-03-13,2026-03-17,0.3393501805054151,0.4359589296506423,-0.0966087491452272,False,True,True,True
24929,2018,2019,0.9493,168632,181852,TIMS3,2020-03-06,2020-03-06,2021-03-15,-0.1912936848559165,0.1719849541979801,-0.3632786390538967,False,True,True,True
24929,2019,2020,0.9422,181852,199087,TIMS3,2021-02-09,2021-02-09,2022-02-14,0.0146198830409356,-0.0466422904452119,0.0612621734861476,False,True,True,True
24929,2020,2021,0.9349,199087,214990,TIMS3,2022-02-25,2022-02-25,2023-03-02,-0.112417340191036,-0.0867611957157531,-0.0256561444752828,False,True,True,True
24929,2021,2022,0.9061,214990,241664,TIMS3,2023-02-09,2023-02-09,2024-02-19,0.6170212765957446,0.1946863219917405,0.422334954604004,False,True,True,True
24929,2022,2023,0.9615,241664,238813,TIMS3,2024-02-06,2024-02-06,2025-02-07,-0.1378169790518192,-0.044449271720692,-0.0933677073311272,False,True,True,True
24929,2023,2024,0.9749,238813,213057,TIMS3,2025-02-10,2025-02-10,2026-02-12,0.7871130764371446,0.4952911804010791,0.2918218960360654,False,True,True,True
25100,2019,2020,0.9534,125374,142105,CURY3,2021-03-22,2021-03-22,2022-03-25,-0.1679144385026737,0.0356784716773153,-0.203592910179989,False,True,True,True
25100,2020,2021,0.9849,142105,141395,CURY3,2022-03-24,2022-03-24,2023-03-27,0.7033557046979864,-0.162805260283012,0.8661609649809984,True,True,True,True
25100,2021,2022,0.9983,141395,148302,CURY3,2023-09-14,2023-09-14,2024-09-17,0.5692307692307692,0.1303998482304651,0.4388309210003041,False,True,True,True
25100,2022,2023,0.9974,148302,149829,CURY3,2024-03-11,2024-03-11,2025-03-13,0.1444614599285349,-0.0038569320434659,0.1483183919720009,False,True,True,True
25100,2023,2024,0.9951,149829,154169,CURY3,2025-03-11,2025-03-11,2026-03-13,0.6724057701256398,0.4384027347360297,0.2340030353896101,False,True,True,True
25232,2021,2022,0.8961,131926,147919,CASH3,2023-09-21,2023-09-21,2024-09-24,-0.3095623987034036,0.1378509889142929,-0.4474133876176965,False,True,True,True
25232,2022,2023,0.9772,147919,130876,CASH3,2024-03-13,2024-03-13,2025-03-17,-0.5761511216056672,0.0220920026826856,-0.5982431242883528,True,True,True,True
25291,2019,2020,0.4381,155584,126181,BRAV3,2021-03-17,2021-03-17,2022-03-22,-0.1551761873495295,0.0062033760093571,-0.1613795633588867,False,True,True,True
25291,2020,2021,0.715,126181,161236,BRAV3,2022-02-22,2022-02-22,2023-02-27,0.0842105263157895,-0.063607365636831,0.1478178919526205,False,True,True,True
25372,2021,2022,0.9266,156737,140481,ASAI3,2023-02-15,2023-02-15,2024-02-23,-0.2341311134235171,0.1808263201123647,-0.4149574335358819,False,True,True,True
25372,2022,2023,0.7968,140481,139138,ASAI3,2024-02-21,2024-02-21,2025-02-20,-0.5125698324022346,-0.0186954584417108,-0.4938743739605238,False,True,True,True
25372,2023,2024,0.9025,139138,151774,ASAI3,2025-02-20,2025-02-20,2026-02-26,0.3538681948424067,0.4968977413739026,-0.1430295465314959,False,True,True,True
25585,2021,2022,0.9198,150295,160295,CMIN3,2023-03-08,2023-03-08,2024-03-13,0.1456692913385826,0.2014798716579788,-0.0558105803193962,False,True,True,True
25585,2022,2023,0.978,160295,154934,CMIN3,2024-03-06,2024-03-06,2025-03-10,-0.0887772194304856,-0.0339114143872657,-0.0548658050432199,False,True,True,True
25585,2023,2024,0.9212,154934,170870,CMIN3,2025-04-01,2025-04-01,2026-04-06,-0.2013093289689035,0.4347377669794015,-0.636047095948305,True,True,True,True
25780,2020,2021,0.6147,25473,138681,RECV3,2022-06-02,2022-06-02,2023-06-06,-0.367840626111704,0.0197271340336324,-0.3875677601453364,False,True,True,True
25780,2021,2022,0.8069,138681,142183,RECV3,2023-03-22,2023-03-22,2024-03-27,0.1039770004791567,0.2740951638400197,-0.170118163360863,False,True,True,True
25917,2020,2021,0.9874,228709,232901,RAIZ4,2021-05-31,2021-08-05,2022-08-09,-0.3204419889502763,-0.1067299050290003,-0.2137120839212759,False,True,True,True
25917,2021,2022,0.736,232901,286328,RAIZ4,2022-05-13,2022-05-13,2023-05-17,-0.3384912959381044,0.0237155898693821,-0.3622068858074866,False,True,True,True
25917,2022,2023,0.9177,286328,316716,RAIZ4,2023-05-12,2023-05-12,2024-05-16,-0.0820668693009119,0.1827316827432994,-0.2647985520442113,False,True,True,True
25917,2023,2024,0.9869,316716,332149,RAIZ4,2024-05-13,2024-05-13,2025-05-16,-0.4261744966442953,0.0860880814521254,-0.5122625780964207,False,True,True,True
