cd_cvm,name,quarter_prev,quarter_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2017Q2,2017Q3,0.0907,827,166,font_heading,font_heading,MOTV3,2017-10-26,2017-10-26,2018-02-01,-0.1453647833241909,0.12647367099998874,-0.27183845432417963
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2017Q3,2018Q1,0.2524,166,6120,font_heading,font_heading,MOTV3,2018-05-10,2018-05-10,2018-08-09,-0.13400335008375208,-0.08261251880942722,-0.051390831274324866
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2018Q1,2018Q2,0.9927,6120,6532,font_heading,font_heading,MOTV3,2018-08-14,2018-08-14,2018-11-14,-0.0019249278152070337,0.0937754724396076,-0.09570040025481463
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2018Q2,2018Q3,0.996,6532,6813,font_heading,font_heading,MOTV3,2018-10-25,2018-10-25,2019-02-01,0.4453125,0.16385805016940913,0.28145444983059087
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2018Q3,2019Q1,0.2148,6813,2921,font_heading,font_heading,MOTV3,2019-04-29,2019-04-29,2019-07-30,0.3125541125541125,0.07012379435011229,0.24243031820400018
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2019Q1,2019Q2,0.8653,2921,3926,font_heading,font_heading,MOTV3,2019-08-08,2019-08-08,2019-11-05,0.09530026109660583,0.044218327391197576,0.051081933705408256
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2019Q2,2019Q3,0.9788,3926,3840,font_heading,font_heading,MOTV3,2019-10-28,2019-10-28,2020-01-31,0.07992895204262873,0.05151723264603625,0.028411719396592483
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2019Q3,2020Q1,0.8211,3840,3389,font_heading,font_heading,MOTV3,2020-05-14,2020-05-14,2020-08-12,0.20855148342059326,0.2924535262959589,-0.08390204287536562
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2020Q1,2020Q2,0.8272,3389,5971,font_heading,font_heading,MOTV3,2020-08-13,2020-08-13,2020-11-13,-0.13919413919413925,0.042428573988210205,-0.18162271318234946
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2020Q2,2020Q3,0.9982,5971,5980,font_heading,font_heading,MOTV3,2020-11-11,2020-11-11,2021-02-17,0.003223207091055613,0.14833635677451973,-0.14511314968346412
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2020Q3,2021Q1,0.6852,5980,10418,font_heading,font_heading,MOTV3,2021-05-13,2021-05-13,2021-08-12,-0.10458991723100064,-4.084307056717584e-05,-0.10454907416043346
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2021Q1,2021Q2,0.9666,10418,12874,font_heading,font_heading,MOTV3,2021-08-12,2021-08-12,2021-11-12,-0.007563025210084007,-0.11902504851244788,0.11146202330236388
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2021Q2,2021Q3,0.974,12874,14142,font_heading,font_heading,MOTV3,2021-11-19,2021-11-19,2022-02-18,0.07148794679966763,0.09554838733471405,-0.024060440535046412
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2021Q3,2022Q1,0.8899,14142,19374,font_heading,font_heading,MOTV3,2022-05-12,2022-05-12,2022-08-10,0.14646053702196915,0.043033603550992394,0.10342693347097676
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2022Q1,2022Q2,0.858,19374,11714,font_heading,font_heading,MOTV3,2022-08-11,2022-08-11,2022-11-11,-0.17151162790697672,0.023109712048913877,-0.1946213399558906
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2022Q2,2022Q3,0.9928,11714,12364,font_heading,font_heading,MOTV3,2022-11-10,2022-11-10,2023-02-09,-0.013321492007104863,-0.01610022859389526,0.002778736586790398
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2022Q3,2023Q1,0.1699,12364,4155,font_heading,regex_only,MOTV3,2023-05-04,2023-05-04,2023-08-02,-0.015544041450777146,0.18286763584673027,-0.19841167729750742
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2023Q1,2023Q2,0.1776,4155,10309,regex_only,font_heading,MOTV3,2023-08-03,2023-08-03,2023-11-03,-0.07490636704119846,-0.020116801509829862,-0.0547895655313686
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2023Q2,2023Q3,0.8354,10309,12043,font_heading,font_heading,MOTV3,2023-10-31,2023-10-31,2024-02-02,0.09766277128547585,0.12407746717072188,-0.02641469588524603
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2023Q3,2024Q1,0.9675,12043,11227,font_heading,font_heading,MOTV3,2024-05-06,2024-05-06,2024-08-02,0.016000000000000014,-0.020329163374283143,0.03632916337428316
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2024Q1,2024Q2,0.9971,11227,11550,font_heading,font_heading,MOTV3,2024-07-29,2024-07-29,2024-10-24,-0.020950846091861375,0.024521428493785136,-0.04547227458564651
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2024Q2,2024Q3,0.0778,11550,1535,font_heading,regex_only,MOTV3,2024-10-31,2024-10-31,2025-02-05,-0.09224489795918378,-0.0322192021436809,-0.06002569581550288
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2015Q1,2015Q2,1.0,1925,1914,regex_only,regex_only,CSMG3,2015-08-13,2015-08-13,2015-11-13,0.4554455445544552,-0.03108817679475151,0.4865337213492067
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2015Q2,2015Q3,0.9962,1914,1873,regex_only,regex_only,CSMG3,2015-11-25,2015-11-25,2016-03-02,-0.135280095351609,-0.042101384289845334,-0.09317871106176367
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2015Q3,2016Q1,0.9812,1873,1908,regex_only,regex_only,CSMG3,2016-05-05,2016-05-05,2016-08-03,0.5172949092052881,0.10462088628369015,0.41267402292159794
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2016Q1,2016Q2,1.0,1908,1897,regex_only,regex_only,CSMG3,2016-08-11,2016-08-11,2016-11-11,-0.03903903873873871,0.015162032927515723,-0.05420107166625443
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2016Q2,2016Q3,1.0,1897,1904,regex_only,regex_only,CSMG3,2016-11-10,2016-11-10,2017-02-10,0.46616766481023,0.08044906485127035,0.38571859995895963
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2016Q3,2017Q1,0.7875,1904,1937,regex_only,regex_only,CSMG3,2017-04-27,2017-04-27,2017-07-27,0.3005865095892708,0.009289765765180702,0.2912967438240901
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2017Q1,2017Q2,0.9934,1937,1956,regex_only,regex_only,CSMG3,2017-07-27,2017-07-27,2017-10-26,-0.06583990959770902,0.1626745742552782,-0.22851448385298723
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2017Q2,2017Q3,0.9792,1956,1960,regex_only,regex_only,CSMG3,2017-10-26,2017-10-26,2018-02-01,0.09292782983345393,0.12647367099998874,-0.03354584116653481
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2017Q3,2018Q1,0.9634,1960,2057,regex_only,regex_only,CSMG3,2018-04-26,2018-04-26,2018-07-27,-0.17000000036600005,-0.0754440678280035,-0.09455593253799655
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2018Q1,2018Q2,0.0959,2057,448,regex_only,regex_only,CSMG3,2018-07-26,2018-07-26,2018-10-25,0.2134883721426717,0.058915055335069466,0.15457331680760222
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2018Q2,2018Q3,0.0606,448,7627,regex_only,font_heading,CSMG3,2018-10-31,2018-10-31,2019-02-07,0.11598440526315779,0.07986452163061308,0.0361198836325447
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2018Q3,2019Q1,0.9844,7627,7868,font_heading,font_heading,CSMG3,2019-04-25,2019-04-25,2019-07-26,-0.022878787727272698,0.06490666224210928,-0.08778544996938198
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2019Q1,2019Q2,0.7535,7868,11650,font_heading,font_heading,CSMG3,2019-07-26,2019-07-26,2019-10-23,0.03302837648735801,0.04595166841893872,-0.012923291931580705
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2019Q2,2019Q3,0.9996,11650,11658,font_heading,font_heading,CSMG3,2019-10-31,2019-10-31,2020-02-05,0.028300488660794043,0.08215366937823054,-0.0538531807174365
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2019Q3,2020Q1,0.1301,11658,1740,font_heading,font_heading,CSMG3,2020-04-30,2020-04-30,2020-07-30,0.12041666687499997,0.3043604635635977,-0.18394379668859773
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2020Q1,2020Q2,0.9988,1740,1731,font_heading,font_heading,CSMG3,2020-07-30,2020-07-30,2020-10-29,-0.18259576084369722,-0.08024611294111816,-0.10234964790257906
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2020Q2,2020Q3,0.986,1731,1751,font_heading,font_heading,CSMG3,2020-10-30,2020-10-30,2021-02-04,0.10467289693816051,0.26937491751142084,-0.16470202057326033
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2020Q3,2021Q1,1.0,1751,1750,font_heading,font_heading,CSMG3,2021-05-04,2021-05-04,2021-08-03,-0.19598853868194843,0.049821258665216694,-0.24580979734716513
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2021Q1,2021Q2,0.9407,1750,1962,font_heading,font_heading,CSMG3,2021-08-02,2021-08-02,2021-11-01,0.007896625987078298,-0.13847102421288893,0.14636765019996723
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2021Q2,2021Q3,1.0,1962,1962,font_heading,font_heading,CSMG3,2021-11-03,2021-11-03,2022-02-03,-0.08061153578874214,0.057557655556573994,-0.13816919134531613
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2021Q3,2022Q1,0.1607,1962,8399,font_heading,font_heading,CSMG3,2022-05-03,2022-05-03,2022-08-01,-0.015322580645161232,-0.040393195822810646,0.025070615177649413
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2022Q1,2022Q2,0.8574,8399,7156,font_heading,font_heading,CSMG3,2022-08-02,2022-08-02,2022-11-01,0.2934782608695652,0.1312571290913367,0.1622211317782285
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2022Q2,2022Q3,0.9811,7156,7087,font_heading,font_heading,CSMG3,2022-11-03,2022-11-03,2023-02-02,-0.03335513407455848,-0.05779238977158918,0.024437255697030702
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2022Q3,2023Q1,0.8323,7087,4642,font_heading,font_heading,CSMG3,2023-05-02,2023-05-02,2023-07-31,0.18501170960187352,0.19637622826936352,-0.011364518667489998
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2023Q1,2023Q2,0.9254,4642,4729,font_heading,font_heading,CSMG3,2023-07-31,2023-07-31,2023-10-30,-0.21541501976284572,-0.07717918653455891,-0.1382358332282868
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2023Q2,2023Q3,0.9392,4729,5644,font_heading,font_heading,CSMG3,2023-10-26,2023-10-26,2024-01-30,0.28983764281419133,0.10999560364345218,0.17984203917073915
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2023Q3,2024Q1,0.9271,5644,6113,font_heading,font_heading,CSMG3,2024-04-29,2024-04-29,2024-07-29,0.06406551059730248,-0.003124651801124978,0.06719016239842746
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2024Q1,2024Q2,0.9712,6113,5665,font_heading,font_heading,CSMG3,2024-07-30,2024-07-30,2024-10-25,0.01943942133815546,0.02976164191927322,-0.010322220581117758
19445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2024Q2,2024Q3,0.9363,5665,7823,font_heading,font_heading,CSMG3,2024-11-04,2024-11-04,2025-02-07,0.003451251078516071,-0.04517028300011061,0.04862153407862668
19453,Ecorodovias Infraestrutura e Logística S.A.,2015Q1,2015Q2,0.9117,12645,13830,font_heading,font_heading,ECOR3,2015-08-14,2015-08-14,2015-11-16,-0.08571428571428574,-0.01392448200223928,-0.07178980371204646
19453,Ecorodovias Infraestrutura e Logística S.A.,2015Q2,2015Q3,0.9959,13830,14428,font_heading,font_heading,ECOR3,2015-11-10,2015-11-10,2016-02-17,-0.26943005181347146,-0.09902812522115356,-0.1704019265923179
19453,Ecorodovias Infraestrutura e Logística S.A.,2015Q3,2016Q1,0.9534,14428,19175,font_heading,font_heading,ECOR3,2016-05-12,2016-05-12,2016-08-10,0.02130325814536338,0.0690903230798936,-0.04778706493453022
19453,Ecorodovias Infraestrutura e Logística S.A.,2016Q1,2016Q2,0.8962,19175,13527,font_heading,font_heading,ECOR3,2016-08-11,2016-08-11,2016-11-11,-0.029761904761904767,0.015162032927515723,-0.04492393768942049
19453,Ecorodovias Infraestrutura e Logística S.A.,2016Q2,2016Q3,0.9619,13527,14022,font_heading,font_heading,ECOR3,2016-11-10,2016-11-10,2017-02-10,0.09047619047619038,0.08044906485127035,0.01002712562492003
19453,Ecorodovias Infraestrutura e Logística S.A.,2016Q3,2017Q1,0.9621,14022,14461,font_heading,font_heading,ECOR3,2017-05-08,2017-05-08,2017-08-04,0.11965811965811968,0.02093732506954482,0.09872079458857486
19453,Ecorodovias Infraestrutura e Logística S.A.,2017Q1,2017Q2,0.4739,14461,31038,font_heading,font_heading,ECOR3,2017-07-27,2017-07-27,2017-10-26,0.12488605287146748,0.1626745742552782,-0.037788521383810725
19453,Ecorodovias Infraestrutura e Logística S.A.,2017Q2,2017Q3,0.9948,31038,31691,font_heading,font_heading,ECOR3,2017-11-09,2017-11-09,2018-02-16,-0.11120764552562978,0.15897134663061596,-0.27017899215624575
19453,Ecorodovias Infraestrutura e Logística S.A.,2017Q3,2018Q1,0.8504,31691,26118,font_heading,font_heading,ECOR3,2018-04-25,2018-04-25,2018-07-26,-0.14450261780104723,-0.06630713677880462,-0.07819548102224261
19453,Ecorodovias Infraestrutura e Logística S.A.,2018Q1,2018Q2,0.9995,26118,26299,font_heading,font_heading,ECOR3,2018-07-26,2018-07-26,2018-10-25,0.06364749082007348,0.058915055335069466,0.004732435485004016
19453,Ecorodovias Infraestrutura e Logística S.A.,2018Q2,2018Q3,0.9407,26299,26123,font_heading,font_heading,ECOR3,2018-10-30,2018-10-30,2019-02-06,0.1645702306079666,0.08919602544538097,0.07537420516258564
19453,Ecorodovias Infraestrutura e Logística S.A.,2018Q3,2019Q1,0.9858,26123,30524,font_heading,font_heading,ECOR3,2019-04-29,2019-04-29,2019-07-30,0.42181818181818187,0.07012379435011229,0.3516943874680696
19453,Ecorodovias Infraestrutura e Logística S.A.,2019Q1,2019Q2,0.9963,30524,34215,font_heading,font_heading,ECOR3,2019-07-25,2019-07-25,2019-10-22,0.30368373764600176,0.046042749180260856,0.2576409884657409
19453,Ecorodovias Infraestrutura e Logística S.A.,2019Q2,2019Q3,0.9943,34215,34092,font_heading,font_heading,ECOR3,2019-10-29,2019-10-29,2020-02-03,0.2987012987012987,0.0657599787274199,0.2329413199738788
19453,Ecorodovias Infraestrutura e Logística S.A.,2019Q3,2020Q1,0.1564,34092,2148,font_heading,regex_only,ECOR3,2020-12-17,2020-12-17,2021-03-25,-0.14896867838044303,-0.03927911833532571,-0.10968956004511732
19453,Ecorodovias Infraestrutura e Logística S.A.,2020Q1,2020Q2,0.0669,2148,100,regex_only,regex_only,ECOR3,2020-12-17,2020-12-17,2021-03-25,-0.14896867838044303,-0.03927911833532571,-0.10968956004511732
19453,Ecorodovias Infraestrutura e Logística S.A.,2020Q2,2020Q3,0.1705,100,1585,regex_only,regex_only,ECOR3,2020-11-04,2020-11-04,2021-02-08,0.20415879017013228,0.22305365833421975,-0.018894868164087475
19453,Ecorodovias Infraestrutura e Logística S.A.,2020Q3,2021Q1,0.2201,1585,6815,regex_only,font_heading,ECOR3,2021-05-13,2021-05-13,2021-08-12,-0.19602977667493793,-4.084307056717584e-05,-0.19598893360437075
19453,Ecorodovias Infraestrutura e Logística S.A.,2021Q1,2021Q2,0.5499,6815,4652,font_heading,font_heading,ECOR3,2021-08-03,2021-08-03,2021-11-03,-0.17817164179104483,-0.1453324157914737,-0.03283922599957112
19453,Ecorodovias Infraestrutura e Logística S.A.,2021Q2,2021Q3,0.9911,4652,4655,font_heading,font_heading,ECOR3,2021-10-25,2021-10-25,2022-01-26,-0.14089347079037806,0.023682478564276632,-0.1645759493546547
19453,Ecorodovias Infraestrutura e Logística S.A.,2021Q3,2022Q1,0.7611,4655,6710,font_heading,font_heading,ECOR3,2022-05-05,2022-05-05,2022-08-03,-0.08626198083067094,-0.014524683205862976,-0.07173729762480796
19453,Ecorodovias Infraestrutura e Logística S.A.,2022Q1,2022Q2,0.8907,6710,9370,font_heading,font_heading,ECOR3,2022-07-28,2022-07-28,2022-10-27,-0.03942652329749097,0.11739271044495991,-0.15681923374245088
19453,Ecorodovias Infraestrutura e Logística S.A.,2022Q2,2022Q3,0.1704,9370,326,font_heading,font_heading,ECOR3,2022-11-07,2022-11-07,2023-02-06,-0.25135623869801094,-0.057401441273980724,-0.1939547974240302
19453,Ecorodovias Infraestrutura e Logística S.A.,2022Q3,2023Q1,0.0641,326,3160,font_heading,regex_only,ECOR3,2023-05-09,2023-05-09,2023-08-07,0.22272727272727288,0.11451237871995024,0.10821489400732265
19453,Ecorodovias Infraestrutura e Logística S.A.,2023Q1,2023Q2,0.1123,3160,2555,regex_only,font_heading,ECOR3,2023-07-31,2023-07-31,2023-10-30,-0.14494518879415363,-0.07717918653455891,-0.06776600225959473
19453,Ecorodovias Infraestrutura e Logística S.A.,2023Q2,2023Q3,0.1161,2555,2474,font_heading,regex_only,ECOR3,2023-11-09,2023-11-09,2024-02-14,0.14743589743589736,0.06707445443802929,0.08036144299786807
19453,Ecorodovias Infraestrutura e Logística S.A.,2023Q3,2024Q1,0.1986,2474,3653,regex_only,font_heading,ECOR3,2024-05-09,2024-05-09,2024-08-07,0.09090909090909083,-0.005261476979887547,0.09617056788897838
19453,Ecorodovias Infraestrutura e Logística S.A.,2024Q1,2024Q2,0.7194,3653,8281,font_heading,font_heading,ECOR3,2024-07-31,2024-07-31,2024-10-28,0.008462623413258097,0.027894394916922804,-0.019431771503664708
19453,Ecorodovias Infraestrutura e Logística S.A.,2024Q2,2024Q3,0.9938,8281,8474,font_heading,font_heading,ECOR3,2024-11-07,2024-11-07,2025-02-12,-0.28837876614060254,-0.04088078734316403,-0.2474979787974385
19550,NATURA COSMETICOS S.A.,2015Q1,2015Q2,0.3814,7114,9227,regex_only,font_heading,NATU3,2015-07-22,2015-07-22,2015-10-21,-0.1319969742813919,-0.076399089555519,-0.055597884725872904
19550,NATURA COSMETICOS S.A.,2015Q2,2015Q3,0.9969,9227,9285,font_heading,font_heading,NATU3,2015-10-22,2015-10-22,2016-01-28,-0.018468468468468502,-0.19136572068992508,0.17289725222145658
19550,NATURA COSMETICOS S.A.,2015Q3,2016Q1,0.383,9285,5904,font_heading,regex_only,NATU3,2016-04-27,2016-04-27,2016-07-26,-0.016845878136200754,0.04231027769486939,-0.059156155831070145
19550,NATURA COSMETICOS S.A.,2016Q1,2016Q2,0.3897,5904,10655,regex_only,font_heading,NATU3,2016-07-27,2016-07-27,2016-10-26,0.1747430249632893,0.1226473470806384,0.052095677882650904
19550,NATURA COSMETICOS S.A.,2016Q2,2016Q3,0.9994,10655,10663,font_heading,font_heading,NATU3,2016-10-26,2016-10-26,2017-01-27,-0.19093749999999998,0.034598764228009005,-0.225536264228009
19550,NATURA COSMETICOS S.A.,2016Q3,2017Q1,0.9785,10663,10630,font_heading,font_heading,NATU3,2017-04-26,2017-04-26,2017-07-26,-0.27572940044886185,0.002291791547336164,-0.278021191996198
19550,NATURA COSMETICOS S.A.,2017Q1,2017Q2,0.3395,10630,8540,font_heading,regex_only,NATU3,2017-07-26,2017-07-26,2017-10-25,0.4289508632138115,0.17936406341307265,0.24958679980073883
19550,NATURA COSMETICOS S.A.,2017Q2,2017Q3,0.9577,8540,10117,regex_only,regex_only,NATU3,2017-11-14,2017-11-14,2018-02-21,0.17065663474692205,0.2149648881867674,-0.044308253439845346
19550,NATURA COSMETICOS S.A.,2017Q3,2018Q1,0.0521,10117,1095,regex_only,regex_only,NATU3,2018-07-13,2018-07-13,2018-10-11,-0.04753989361702127,0.08260047901705536,-0.13014037263407663
19550,NATURA COSMETICOS S.A.,2018Q1,2018Q2,0.0748,1095,2629,regex_only,font_heading,NATU3,2018-08-09,2018-08-09,2018-11-09,0.2772029967891545,0.08725905028171987,0.18994394650743462
19550,NATURA COSMETICOS S.A.,2018Q2,2018Q3,0.076,2629,7455,font_heading,regex_only,NATU3,2018-11-08,2018-11-08,2019-02-14,0.37933130699088147,0.14476689068330062,0.23456441630758085
19550,NATURA COSMETICOS S.A.,2018Q3,2019Q1,0.3952,7455,10562,regex_only,regex_only,NATU3,2019-05-02,2019-05-02,2019-08-01,0.25123835942143846,0.06907196054921072,0.18216639887222774
19550,NATURA COSMETICOS S.A.,2019Q1,2019Q2,0.9343,10562,11439,regex_only,regex_only,NATU3,2019-08-14,2019-08-14,2019-11-11,0.043749999999999956,0.08088531588501668,-0.03713531588501673
19550,NATURA COSMETICOS S.A.,2019Q2,2019Q3,0.9392,11439,11861,regex_only,regex_only,NATU3,2019-11-13,2019-11-13,2020-02-18,0.5537550638828297,0.08407788044503106,0.46967718343779863
19550,NATURA COSMETICOS S.A.,2019Q3,2020Q1,0.15,11861,6165,regex_only,font_heading,NATU3,2020-05-27,2020-05-27,2020-08-25,0.28217054263565866,0.1611364896172378,0.12103405301842085
19550,NATURA COSMETICOS S.A.,2020Q1,2020Q2,0.8832,6165,6071,font_heading,font_heading,NATU3,2020-08-27,2020-08-27,2020-11-27,0.044078813731464495,0.0989019474556665,-0.054823133724202
19550,NATURA COSMETICOS S.A.,2020Q2,2020Q3,0.1614,6071,107,font_heading,font_heading,NATU3,2020-11-13,2020-11-13,2021-02-19,0.029786400156770476,0.13089321352520455,-0.10110681336843408
19550,NATURA COSMETICOS S.A.,2020Q3,2021Q1,1.0,107,179,font_heading,font_heading,NATU3,2021-05-12,2021-05-12,2021-08-11,0.11734909244406921,0.019599944967017446,0.09774914747705177
19550,NATURA COSMETICOS S.A.,2021Q1,2022Q1,1.0,179,167,font_heading,font_heading,NATU3,2022-05-19,2022-05-19,2022-08-17,-0.16850668216153397,0.0626375049740564,-0.23114418713559037
19550,NATURA COSMETICOS S.A.,2022Q1,2022Q2,1.0,167,106,font_heading,font_heading,NATU3,2022-08-11,2022-08-11,2022-11-11,-0.19146264908976762,0.023109712048913877,-0.2145723611386815
19550,NATURA COSMETICOS S.A.,2022Q2,2023Q1,1.0,106,106,font_heading,font_heading,NATU3,2023-05-15,2023-05-15,2023-08-11,0.3320783132530123,0.08287712493689758,0.2492011883161147
19550,NATURA COSMETICOS S.A.,2023Q1,2023Q2,1.0,106,167,font_heading,font_heading,NATU3,2023-08-15,2023-08-15,2023-11-16,-0.17412935323383083,0.07289073336626184,-0.24702008660009267
19550,NATURA COSMETICOS S.A.,2023Q2,2023Q3,1.0,167,167,font_heading,font_heading,NATU3,2023-11-13,2023-11-13,2024-02-16,0.17410071942446037,0.06906152528478282,0.10503919413967755
19550,NATURA COSMETICOS S.A.,2023Q3,2024Q1,1.0,167,167,font_heading,font_heading,NATU3,2024-05-14,2024-05-14,2024-08-12,0.03934010152284251,0.020234214568220388,0.01910588695462212
19550,NATURA COSMETICOS S.A.,2024Q1,2024Q2,1.0,167,167,font_heading,font_heading,NATU3,2024-08-12,2024-08-12,2024-11-07,-0.13797313797313793,-0.010938414029114663,-0.12703472394402326
19550,NATURA COSMETICOS S.A.,2024Q2,2024Q3,1.0,167,167,font_heading,font_heading,NATU3,2024-11-08,2024-11-08,2025-02-13,-0.10185822436338599,-0.02330927530200322,-0.07854894906138277
19739,LOCALIZA RENT A CAR S.A.,2015Q1,2015Q2,0.3052,5711,487,font_heading,font_heading,RENT3,2015-07-23,2015-07-23,2015-10-22,-0.133969600563283,-0.04084777468381218,-0.09312182587947082
19739,LOCALIZA RENT A CAR S.A.,2015Q2,2015Q3,0.741,487,784,font_heading,font_heading,RENT3,2015-10-22,2015-10-22,2016-01-28,-0.15510204080136203,-0.19136572068992508,0.03626367988856305
19739,LOCALIZA RENT A CAR S.A.,2015Q3,2016Q1,0.167,784,261,font_heading,font_heading,RENT3,2016-04-25,2016-04-25,2016-07-22,0.26260982772363217,0.09911686290328658,0.1634929648203456
19739,LOCALIZA RENT A CAR S.A.,2016Q1,2016Q2,0.2052,261,739,font_heading,font_heading,RENT3,2016-07-21,2016-07-21,2016-10-20,0.15855316831462862,0.1270510362633468,0.03150213205128183
19739,LOCALIZA RENT A CAR S.A.,2016Q2,2016Q3,0.6479,739,951,font_heading,font_heading,RENT3,2016-10-20,2016-10-20,2017-01-20,-0.13497652553032802,0.01070415122063162,-0.14568067675095964
19739,LOCALIZA RENT A CAR S.A.,2016Q3,2017Q1,0.097,951,50,font_heading,font_heading,RENT3,2017-04-26,2017-04-26,2017-07-26,0.2335948154864591,0.002291791547336164,0.23130302393912294
19739,LOCALIZA RENT A CAR S.A.,2017Q1,2017Q2,0.0801,50,831,font_heading,font_heading,RENT3,2017-07-20,2017-07-20,2017-10-19,0.202190225337731,0.17470720542449558,0.02748301991323543
19739,LOCALIZA RENT A CAR S.A.,2017Q2,2017Q3,0.9974,831,905,font_heading,font_heading,RENT3,2017-11-06,2017-11-06,2018-02-09,0.2538488456838557,0.08865347818264357,0.1651953675012121
19739,LOCALIZA RENT A CAR S.A.,2017Q3,2018Q1,0.3943,905,1194,font_heading,font_heading,RENT3,2018-04-26,2018-04-26,2018-07-27,-0.15892917648117955,-0.0754440678280035,-0.08348510865317604
19739,LOCALIZA RENT A CAR S.A.,2018Q1,2018Q2,0.9239,1194,712,font_heading,font_heading,RENT3,2018-07-26,2018-07-26,2018-10-25,0.02241447094381388,0.058915055335069466,-0.036500584391255586
19739,LOCALIZA RENT A CAR S.A.,2018Q2,2018Q3,0.9959,712,942,font_heading,font_heading,RENT3,2018-10-24,2018-10-24,2019-01-31,0.3188118810427589,0.17252065767467717,0.14629122336808176
19739,LOCALIZA RENT A CAR S.A.,2018Q3,2019Q1,0.3305,942,245,font_heading,font_heading,RENT3,2019-04-25,2019-04-25,2019-07-26,0.26034985416410694,0.06490666224210928,0.19544319192199766
19739,LOCALIZA RENT A CAR S.A.,2019Q1,2019Q2,0.3341,245,1029,font_heading,font_heading,RENT3,2019-08-01,2019-08-01,2019-10-29,-0.07687165759506875,0.05317358280318718,-0.13004524039825593
19739,LOCALIZA RENT A CAR S.A.,2019Q2,2019Q3,0.9956,1029,1371,font_heading,font_heading,RENT3,2019-10-23,2019-10-23,2020-01-28,0.25157728724633044,0.08308630174180509,0.16849098550452535
19739,LOCALIZA RENT A CAR S.A.,2019Q3,2020Q1,0.5564,1371,11197,font_heading,font_heading,RENT3,2020-05-14,2020-05-14,2020-08-12,0.7224308639038743,0.2924535262959589,0.42997733760791546
