cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return,extreme_ar,prev_bad,curr_bad,either_bad
19453,2016,2017,0.8193,215135,196690,ECOR3,2018-02-28,2018-02-28,2019-03-11,0.0149253731343281,0.148476824466317,-0.1335514513319888,False,False,False,False
19453,2017,2018,0.945,196690,219762,ECOR3,2019-03-14,2019-03-14,2020-03-18,-0.0531400966183573,-0.3215843630935533,0.2684442664751959,False,False,False,False
19453,2018,2019,0.8833,219762,248648,ECOR3,2020-02-18,2020-02-18,2021-02-26,-0.3579743888242143,-0.0429835280529287,-0.3149908607712856,False,False,False,False
19453,2019,2020,0.9559,248648,233061,ECOR3,2021-03-10,2021-03-10,2022-03-15,-0.3971830985915493,-0.033847391419967,-0.3633357071715822,False,False,False,False
19453,2020,2021,0.6522,233061,28545,ECOR3,2022-03-25,2022-03-25,2023-03-28,-0.381979695431472,-0.1502844321346296,-0.2316952632968424,False,False,False,False
19453,2021,2022,0.6485,28545,275777,ECOR3,2023-03-16,2023-03-16,2024-03-21,0.8945147679324894,0.2390292576975647,0.6554855102349246,True,False,False,False
19453,2022,2023,0.8965,275777,245155,ECOR3,2024-03-13,2024-03-13,2025-03-17,-0.4084656084656084,0.0220920026826856,-0.430557611148294,False,False,False,False
19453,2023,2024,0.9217,245155,277132,ECOR3,2025-03-18,2025-03-18,2026-03-20,0.4174228675136116,0.3403290503049521,0.0770938172086594,False,False,False,False
19550,2015,2016,0.4694,197284,103103,NATU3,2017-02-22,2017-02-22,2018-03-06,0.2428998505231689,0.2487765264533736,-0.0058766759302046,False,False,False,False
19550,2016,2017,0.4381,103103,255327,NATU3,2018-03-14,2018-03-14,2019-03-25,0.2293071735131819,0.0884481707118665,0.1408590028013154,False,False,False,False
19550,2017,2018,0.9648,255327,259633,NATU3,2019-02-28,2019-02-28,2020-03-06,0.6453079785035138,0.0252386504694543,0.6200693280340595,True,False,False,False
19550,2018,2019,0.9384,259633,254576,NATU3,2020-03-05,2020-03-05,2021-03-12,0.1845772455099981,0.1166666014562782,0.0679106440537198,False,False,False,False
19550,2019,2020,0.8813,254576,279718,NATU3,2021-03-31,2021-03-31,2022-04-05,-0.4212712920648109,0.019303422715146,-0.440574714779957,False,False,False,False
19550,2020,2021,0.9817,279718,280814,NATU3,2022-03-29,2022-03-29,2023-03-30,-0.4948148148148148,-0.1358232948659312,-0.3589915199488835,False,False,False,False
19550,2021,2022,0.9842,280814,263936,NATU3,2023-03-16,2023-03-16,2024-03-21,0.3564575645756456,0.2390292576975647,0.1174283068780808,False,False,False,False
19550,2022,2024,0.9189,263936,281121,NATU3,2025-03-13,2025-03-13,2026-03-17,-0.3097345132743363,0.4359589296506423,-0.7456934429249786,True,False,False,False
19739,2020,2021,0.9898,193243,175865,RENT3,2022-02-22,2022-02-22,2023-02-27,-0.1085148636600212,-0.063607365636831,-0.0449074980231902,False,False,False,False
19739,2021,2022,0.7725,175865,237155,RENT3,2023-03-28,2023-03-28,2024-04-03,-0.0267496191427563,0.2582722414932872,-0.2850218606360435,False,False,False,False
19739,2022,2023,0.8911,237155,260488,RENT3,2024-03-12,2024-03-12,2025-03-14,-0.3858346618496252,0.0100984711576541,-0.3959331330072794,False,False,False,False
19739,2023,2024,0.968,260488,251631,RENT3,2025-02-27,2025-02-27,2026-03-05,0.7629166535105723,0.4460364092777695,0.3168802442328027,False,False,False,False
19836,2015,2016,0.9749,207365,214117,CSAN3,2017-02-16,2017-02-16,2018-02-28,0.0228773584905659,0.2586381562338529,-0.2357607977432869,False,False,False,False
19836,2016,2017,0.6343,214117,93932,CSAN3,2018-03-26,2018-03-26,2019-04-04,0.034125676629795,0.1319248127758765,-0.0977991361460814,False,False,False,False
19836,2017,2018,0.6476,93932,179425,CSAN3,2019-02-14,2019-02-14,2020-02-19,0.8992974238875875,0.1887720554049383,0.7105253684826491,True,False,False,False
19836,2018,2019,0.9645,179425,193087,CSAN3,2020-02-14,2020-02-14,2021-02-24,0.0425634824667471,0.0112525976847492,0.0313108847819978,False,False,False,False
19836,2019,2020,0.9229,193087,207729,CSAN3,2021-02-11,2021-02-11,2022-02-16,0.0611111111111111,-0.0345254473539484,0.0956365584650595,False,False,False,False
19836,2020,2021,0.8857,207729,303881,CSAN3,2022-02-24,2022-02-24,2023-03-01,-0.2784007801072647,-0.0645853501693268,-0.2138154299379379,False,False,False,False
19836,2021,2022,0.8689,303881,309670,CSAN3,2023-02-28,2023-02-28,2024-03-05,0.0914552736982643,0.2207734099620584,-0.129318136263794,False,False,False,False
19836,2022,2023,0.8756,309670,367080,CSAN3,2024-05-29,2024-05-29,2025-06-03,-0.3829479768786128,0.1209299073372012,-0.503877884215814,False,False,False,False
19836,2023,2024,0.9289,367080,354216,CSAN3,2025-03-10,2025-03-10,2026-03-12,-0.2045133991537376,0.4398119393141853,-0.644325338467923,True,False,False,False
19879,2015,2016,0.8919,36945,48065,LIGT3,2017-03-23,2017-03-23,2018-04-03,-0.31990171990172,0.3320070472915575,-0.6519087671932775,True,False,False,False
19879,2016,2017,0.9202,48065,52340,LIGT3,2018-03-28,2018-03-28,2019-04-08,0.5732531930879039,0.1608977643046787,0.4123554287832252,False,False,False,False
19879,2017,2018,0.7296,52340,291970,LIGT3,2019-03-28,2019-03-28,2020-04-01,-0.5730392156862745,-0.2481460221928544,-0.32489319349342,False,False,False,False
19879,2018,2019,0.9851,291970,286237,LIGT3,2020-03-12,2020-03-12,2021-03-19,0.3948905109489051,0.601233519966857,-0.2063430090179518,False,False,False,False
19879,2019,2020,0.6085,286237,54255,LIGT3,2021-03-19,2021-03-19,2022-03-24,-0.4625850340136054,0.0243614826093399,-0.4869465166229453,False,False,False,False
19879,2020,2021,0.6179,54255,238176,LIGT3,2022-03-24,2022-03-24,2023-03-27,-0.7721518987341772,-0.162805260283012,-0.6093466384511652,True,False,False,False
19879,2021,2022,0.9878,238176,240364,LIGT3,2023-03-28,2023-03-28,2024-04-03,1.2446351931330475,0.2582722414932872,0.9863629516397604,True,False,False,False
19879,2022,2023,0.9797,240364,264764,LIGT3,2024-03-25,2024-03-25,2025-03-27,0.0115830115830117,0.0489813912972094,-0.0373983797141976,False,False,False,False
19879,2023,2024,0.961,264764,379991,LIGT3,2025-03-28,2025-03-28,2026-04-01,0.1208791208791209,0.424941649940888,-0.3040625290617671,False,False,False,False
19909,2015,2016,0.9103,68857,72525,BRML3,2017-03-15,2017-03-15,2018-03-23,-0.1318774442780526,0.2739088528581919,-0.4057862971362445,False,False,False,False
19909,2016,2017,0.8776,72525,78982,BRML3,2018-03-16,2018-03-16,2019-03-27,0.0819234194122884,0.0826623980638612,-0.0007389786515727,False,False,False,False
19909,2019,2020,0.9109,126529,159034,BRML3,2021-04-09,2021-04-09,2022-04-13,-0.1167002012072434,-0.0075460249392579,-0.1091541762679855,False,False,False,False
19992,2015,2016,0.9514,109906,116359,TOTS3,2017-02-22,2017-02-22,2018-03-06,0.21400000044856,0.2487765264533736,-0.0347765260048136,False,False,False,False
19992,2016,2017,0.9596,116359,116957,TOTS3,2018-02-07,2018-02-07,2019-02-18,0.1414141414141414,0.1660469128114643,-0.0246327713973228,False,False,False,False
19992,2017,2018,0.9584,116957,128921,TOTS3,2019-02-13,2019-02-13,2020-02-18,1.5974842764150945,0.199649633147751,1.3978346432673434,True,False,False,False
19992,2018,2019,0.8989,128921,123534,TOTS3,2020-02-12,2020-02-12,2021-02-22,0.2815051022042738,-0.0343383835829889,0.3158434857872627,False,False,False,False
19992,2019,2020,0.8872,123534,213703,TOTS3,2022-02-16,2022-02-16,2023-02-17,-0.0561576354679803,-0.0521269359212612,-0.004030699546719,False,False,False,False
19992,2020,2021,0.9359,213703,181205,TOTS3,2022-02-16,2022-02-16,2023-02-17,-0.0561576354679803,-0.0521269359212612,-0.004030699546719,False,False,False,False
19992,2021,2022,0.818,181205,172361,TOTS3,2023-02-14,2023-02-14,2024-02-22,0.0650134048257373,0.207621576909379,-0.1426081720836416,False,False,False,False
19992,2022,2023,0.9534,172361,170859,TOTS3,2024-02-07,2024-02-07,2025-02-10,0.0316590563165906,-0.0336905992232391,0.0653496555398297,False,False,False,False
19992,2023,2024,0.9128,170859,168984,TOTS3,2025-02-12,2025-02-12,2026-02-18,0.161875945537065,0.4955458750230441,-0.333669929485979,False,False,False,False
20010,2015,2016,0.7845,278708,284258,EQTL3,2017-09-23,2017-09-25,2018-10-03,-0.0319253431564363,0.1186124023218688,-0.1505377454783052,False,False,False,False
20010,2016,2017,0.9496,284258,325960,EQTL3,2018-03-09,2018-03-09,2019-03-20,0.1331938633438969,0.1351136909771415,-0.0019198276332446,False,False,False,False
20010,2017,2018,0.8742,325960,340185,EQTL3,2019-04-12,2019-04-12,2020-04-17,0.2069622669560882,-0.1494988963660835,0.3564611633221717,False,False,False,False
20010,2018,2019,0.609,340185,52219,EQTL3,2020-05-23,2020-05-25,2021-05-31,0.2682051284516715,0.473390177471193,-0.2051850490195215,False,False,False,False
20010,2019,2020,0.8083,52219,427087,EQTL3,2021-03-24,2021-03-24,2022-03-29,0.3116079926348281,0.0709413060496846,0.2406666865851434,False,False,False,False
20010,2020,2021,0.9737,427087,621707,EQTL3,2022-03-31,2022-03-31,2023-04-03,-0.0121278942451945,-0.1541097388708244,0.1419818446256299,False,False,False,False
20010,2021,2022,0.9614,621707,530309,EQTL3,2023-03-29,2023-03-29,2024-04-04,0.2194505804710287,0.251835891281599,-0.0323853108105702,False,False,False,False
20010,2022,2023,0.6795,530309,50012,EQTL3,2024-03-25,2024-03-25,2025-03-27,-0.0105538156327523,0.0489813912972094,-0.0595352069299618,False,False,False,False
20010,2023,2024,0.6783,50012,557233,EQTL3,2025-04-01,2025-04-01,2026-04-06,0.2553521563760472,0.4347377669794015,-0.1793856106033542,False,False,False,False
20087,2015,2016,0.8457,65992,322208,EMBJ3,2017-03-09,2017-03-09,2018-03-19,0.0735140771637121,0.2992608371914134,-0.2257467600277012,False,False,False,False
20087,2016,2017,0.9963,322208,316644,EMBJ3,2018-03-08,2018-03-08,2019-03-19,-0.0621686746987951,0.1718400543345435,-0.2340087290333387,False,False,False,False
20087,2017,2018,0.8548,316644,78964,EMBJ3,2019-03-14,2019-03-14,2020-03-18,-0.5194252261841406,-0.3215843630935533,-0.1978408630905872,False,False,False,False
20087,2018,2019,0.8671,78964,330717,EMBJ3,2020-03-26,2020-03-26,2021-04-05,0.4471865745310956,0.5122758225939992,-0.0650892480629035,False,False,False,False
20087,2019,2020,0.8691,330717,101068,EMBJ3,2021-03-19,2021-03-19,2022-03-24,0.0578911095796002,0.0243614826093399,0.0335296269702602,False,False,False,False
20087,2020,2021,0.8645,101068,340386,EMBJ3,2022-03-09,2022-03-09,2023-03-10,0.1529126213592233,-0.0902731282452712,0.2431857496044945,False,False,False,False
20087,2021,2022,0.8502,340386,129294,EMBJ3,2023-03-10,2023-03-10,2024-03-15,0.5315789473684212,0.2231616646496466,0.3084172827187745,False,False,False,False
20087,2022,2023,0.8257,129294,257269,EMBJ3,2024-03-18,2024-03-18,2025-03-20,1.4961187985150186,0.0393899594326079,1.456728839082411,True,False,False,False
20087,2023,2024,0.9868,257269,269817,EMBJ3,2025-02-27,2025-02-27,2026-03-05,0.2650217706821478,0.4460364092777695,-0.1810146385956217,False,False,False,False
20257,2015,2016,0.0003,258604,249428,TAEE11,2017-03-10,2017-03-10,2018-03-20,-0.1112080244221543,0.3013251084723634,-0.4125331328945177,False,False,False,False
20257,2016,2017,0.0005,249428,227939,TAEE11,2018-05-17,2018-05-17,2019-05-28,0.3561643835616437,0.1527207868269036,0.2034435967347401,False,False,False,False
20257,2017,2018,0.9466,227939,248703,TAEE11,2019-04-11,2019-04-11,2020-04-16,0.0675889328063241,-0.1788074892327239,0.2463964220390481,False,False,False,False
20257,2018,2019,0.9426,248703,263475,TAEE11,2020-03-12,2020-03-12,2021-03-19,0.2906685734715768,0.601233519966857,-0.3105649464952802,False,False,False,False
20257,2019,2020,0.9076,263475,254827,TAEE11,2021-03-03,2021-03-03,2022-03-08,0.3008130081300812,0.0001753850263459,0.3006376231037353,False,False,False,False
20257,2020,2021,0.933,254827,224490,TAEE11,2022-02-18,2022-02-18,2023-02-23,-0.0543766578249338,-0.0468372344577,-0.0075394233672337,False,False,False,False
20257,2021,2022,0.9642,224490,224521,TAEE11,2023-03-15,2023-03-15,2024-03-20,-0.0348993288590603,0.2576017928336327,-0.292501121692693,False,False,False,False
20257,2022,2023,0.9649,224521,228647,TAEE11,2024-03-06,2024-03-06,2025-03-10,-0.0320531331215708,-0.0339114143872657,0.0018582812656948,False,False,False,False
20257,2023,2024,0.9616,228647,241460,TAEE11,2025-03-18,2025-03-18,2026-03-20,0.1883003492433062,0.3403290503049521,-0.1520287010616459,False,False,False,False
20362,2015,2016,0.9168,169940,187744,POSI3,2017-03-16,2017-03-16,2018-03-26,-0.1487804878048779,0.2934656981264874,-0.4422461859313653,False,False,False,False
20362,2016,2017,0.8598,187744,166518,POSI3,2018-03-14,2018-03-14,2019-03-25,-0.3743315508021391,0.0884481707118665,-0.4627797215140056,False,False,False,False
20362,2017,2018,0.0728,166518,204393,POSI3,2019-03-27,2019-03-27,2020-03-31,0.5605381165919283,-0.2054727028597418,0.7660108194516702,True,False,False,False
20362,2018,2019,0.0619,204393,248272,POSI3,2020-03-04,2020-03-04,2021-03-11,-0.3432835820895522,0.0723676185040316,-0.4156512005935838,False,False,False,False
20362,2019,2020,0.7523,248272,198095,POSI3,2021-03-17,2021-03-17,2022-03-22,0.3892733564013839,0.0062033760093571,0.3830699803920268,False,False,False,False
20362,2020,2021,0.8942,198095,204073,POSI3,2022-03-30,2022-03-30,2023-03-31,-0.1758957654723127,-0.1528155386307107,-0.023080226841602,False,False,False,False
20362,2021,2022,0.9241,204073,206706,POSI3,2023-03-21,2023-03-21,2024-03-26,0.377845220030349,0.2560927613214225,0.1217524587089264,False,False,False,False
20362,2022,2023,0.8781,206706,237076,POSI3,2024-03-21,2024-03-21,2025-03-25,-0.3910550458715597,0.03050221300066,-0.4215572588722197,False,False,False,False
20362,2023,2024,0.0069,237076,277669,POSI3,2025-03-19,2025-03-19,2026-03-23,-0.2178770949720669,0.3729836097245118,-0.5908607046965788,True,False,False,False
20478,2015,2016,0.9596,175852,159590,PDGR3,2017-03-29,2017-03-29,2018-04-09,-0.2676056338028169,0.2713170143765386,-0.5389226481793555,True,False,False,False
20478,2016,2017,0.965,159590,170759,PDGR3,2018-03-29,2018-03-29,2019-04-09,-0.6,0.1279934202973658,-0.7279934202973658,True,False,False,False
20478,2017,2018,0.9698,170759,162950,PDGR3,2019-04-03,2019-04-03,2020-04-07,-0.5420827389443652,-0.1919050267812505,-0.3501777121631146,False,False,False,False
20478,2018,2019,0.9919,162950,166430,PDGR3,2020-03-30,2020-03-30,2021-04-07,0.3662440931166182,0.5758895962297701,-0.2096455031131519,False,False,False,False
20478,2019,2020,0.9866,166430,173827,PDGR3,2021-03-30,2021-03-30,2022-04-04,-0.7142857142857143,0.0379105905904568,-0.7521963048761712,True,False,False,False
20478,2020,2021,0.9848,173827,176677,PDGR3,2022-03-25,2022-03-25,2023-03-28,-0.966043165467626,-0.1502844321346296,-0.8157587333329963,True,False,False,False
20478,2021,2022,0.9942,176677,176737,PDGR3,2023-10-26,2023-10-26,2024-10-28,-0.9958847736625516,0.143197156639413,-1.1390819303019644,True,False,False,False
20478,2022,2023,0.9601,176737,191672,PDGR3,2024-03-28,2024-03-28,2025-04-01,-0.9769696969696968,0.0237396189564744,-1.0007093159261715,True,False,False,False
20478,2023,2024,0.9909,191672,190729,PDGR3,2025-03-31,2025-03-31,2026-04-02,-0.9892105263157894,0.4436717648473194,-1.432882291163109,True,False,False,False
20494,2015,2016,0.9907,146982,149845,IGTA3,2017-02-21,2017-02-21,2018-03-05,0.2333540759178594,0.2457684800531541,-0.0124144041352947,False,False,False,False
20494,2016,2017,0.9496,149845,164337,IGTA3,2018-02-27,2018-02-27,2019-03-08,0.0478589420654911,0.0969617223999785,-0.0491027803344874,False,False,False,False
20494,2017,2018,0.951,164337,172716,IGTA3,2019-02-26,2019-02-26,2020-03-04,0.2095216191352347,0.0985804666888654,0.1109411524463692,False,False,False,False
20494,2018,2019,0.6071,172716,36811,IGTA3,2020-02-18,2020-02-18,2021-02-26,-0.429062613101701,-0.0429835280529287,-0.3860790850487723,False,False,False,False
20516,2017,2018,0.9388,57811,51169,SMTO3,2018-06-25,2018-06-25,2019-07-04,0.1098654708520179,0.4606323033412132,-0.3507668324891952,False,False,False,False
20516,2018,2019,0.4746,51169,158268,SMTO3,2019-06-24,2019-06-24,2020-06-29,-0.0181818181818181,-0.0619910584025639,0.0438092402207457,False,False,False,False
20516,2019,2020,0.4836,158268,70500,SMTO3,2020-06-29,2020-06-29,2021-07-05,0.8683683683683683,0.3257386117040362,0.5426297566643321,True,False,False,False
20516,2020,2021,0.4578,70500,106939,SMTO3,2021-06-21,2021-06-21,2022-06-24,0.0457793066948928,-0.2366666109671175,0.2824459176620103,False,False,False,False
20516,2021,2022,0.3423,106939,115479,SMTO3,2022-06-20,2022-06-20,2023-06-22,-0.1357466063348417,0.1910968429787605,-0.3268434493136022,False,False,False,False
20516,2022,2023,0.603,115479,114906,SMTO3,2023-06-19,2023-06-19,2024-06-21,-0.1372601279317699,0.0123760864544775,-0.1496362143862474,False,False,False,False
20516,2023,2024,0.3593,114906,92379,SMTO3,2024-06-17,2024-06-17,2025-06-20,-0.3739967897271268,0.150900561752578,-0.5248973514797048,True,False,False,False
20524,2015,2016,0.7477,87446,231817,EVEN3,2017-03-22,2017-03-22,2018-04-02,0.0744680851063828,0.3328818315230757,-0.2584137464166929,False,False,False,False
20524,2016,2017,0.9145,231817,119962,EVEN3,2018-03-26,2018-03-26,2019-04-04,0.0830324909747293,0.1319248127758765,-0.0488923218011472,False,False,False,False
20524,2017,2018,0.5221,119962,75383,EVEN3,2019-03-28,2019-03-28,2020-04-01,-0.075,-0.2481460221928544,0.1731460221928543,False,False,False,False
20524,2018,2019,0.5445,75383,129701,EVEN3,2020-03-30,2020-03-30,2021-04-07,0.4754335260115607,0.5758895962297701,-0.1004560702182093,False,False,False,False
20524,2023,2024,0.8706,154492,170053,EVEN3,2025-03-27,2025-03-27,2026-03-31,0.0947368421052632,0.4079128793924089,-0.3131760372871457,False,False,False,False
20605,2017,2018,0.8289,46042,40187,JHSF3,2019-02-21,2019-02-21,2020-02-28,2.3540669856459333,0.0746844162423927,2.2793825694035403,True,False,False,False
20605,2018,2019,0.8615,40187,51367,JHSF3,2020-02-13,2020-02-13,2021-02-23,-0.1245235069885641,-0.0037604268975914,-0.1207630800909727,False,False,False,False
20605,2019,2020,0.6711,51367,51548,JHSF3,2021-02-18,2021-02-18,2022-02-21,-0.2371967654986523,-0.062699115604774,-0.1744976498938782,False,False,False,False
20605,2020,2021,0.5781,51548,165459,JHSF3,2022-02-24,2022-02-24,2023-03-01,-0.2271914132379248,-0.0645853501693268,-0.1626060630685979,False,False,False,False
20605,2023,2024,0.6512,74304,160511,JHSF3,2025-03-28,2025-03-28,2026-04-01,1.3438256658595642,0.424941649940888,0.9188840159186762,True,False,False,False
20745,2015,2016,0.9423,75713,83581,SLCE3,2017-03-27,2017-03-27,2018-04-05,1.12238979104443,0.3250162226110777,0.7973735684333523,True,False,False,False
20745,2016,2017,0.9232,83581,95561,SLCE3,2018-03-07,2018-03-07,2019-03-18,0.2600000000093343,0.1697445882862842,0.09025541172305,False,False,False,False
20745,2017,2018,0.8788,95561,85476,SLCE3,2019-03-13,2019-03-13,2020-03-17,-0.0404819277236793,-0.2455580104643012,0.2050760827406219,False,False,False,False
20745,2018,2019,0.8598,85476,97670,SLCE3,2020-03-26,2020-03-26,2021-04-05,1.0471274686886902,0.5122758225939992,0.534851646094691,True,False,False,False
20745,2019,2020,0.4126,97670,193645,SLCE3,2021-03-17,2021-03-17,2022-03-22,0.290627996046972,0.0062033760093571,0.2844246200376148,False,False,False,False
20745,2020,2021,0.9389,193645,227183,SLCE3,2022-03-15,2022-03-15,2023-03-16,-0.0871212123211971,-0.050703703125846,-0.0364175091953511,False,False,False,False
20745,2021,2022,0.9209,227183,203893,SLCE3,2023-03-31,2023-03-31,2024-04-08,-0.0643123489478428,0.2647661711270468,-0.3290785200748897,False,False,False,False
20745,2022,2023,0.9635,203893,204503,SLCE3,2024-04-12,2024-04-12,2025-04-15,0.097837837931848,0.0261961288357581,0.0716417090960899,False,False,False,False
20745,2023,2024,0.9795,204503,236835,SLCE3,2025-03-25,2025-03-25,2026-03-27,0.1384364823164567,0.3747250368352774,-0.2362885545188207,False,False,False,False
20770,2015,2016,0.9745,76418,78661,EZTC3,2017-03-20,2017-03-20,2018-03-28,0.1212582449878816,0.2926727849446409,-0.1714145399567592,False,False,False,False
20770,2016,2017,0.9854,78661,83838,EZTC3,2018-03-16,2018-03-16,2019-03-27,0.0819327733241999,0.0826623980638612,-0.0007296247396613,False,False,False,False
20770,2017,2018,0.9087,83838,82093,EZTC3,2019-03-22,2019-03-22,2020-03-26,0.7710010029392862,-0.1709656409575275,0.9419666438968136,True,False,False,False
20770,2018,2019,0.9267,82093,94406,EZTC3,2020-03-19,2020-03-19,2021-03-26,0.1005291002822954,0.6797540822867243,-0.5792249820044288,True,False,False,False
20770,2021,2022,0.9529,79578,82585,EZTC3,2023-09-18,2023-09-18,2024-09-19,-0.3331795108509842,0.1254094554309344,-0.4585889662819186,False,False,False,False
20770,2022,2023,0.9464,82585,80812,EZTC3,2024-03-18,2024-03-18,2025-03-20,-0.064652567548733,0.0393899594326079,-0.1040425269813409,False,False,False,False
20770,2023,2024,0.9517,80812,86871,EZTC3,2025-03-13,2025-03-13,2026-03-17,0.2945186370527823,0.4359589296506423,-0.1414402925978599,False,False,False,False
20788,2015,2016,0.9816,285466,325031,MBRF3,2017-02-23,2017-02-23,2018-03-07,-0.0540098199672668,0.2671477714882542,-0.321157591455521,False,False,False,False
20788,2016,2017,0.9669,325031,265489,MBRF3,2018-03-27,2018-03-27,2019-04-05,0.1829484902309057,0.158697404366287,0.0242510858646187,False,False,False,False
20788,2017,2018,0.5382,265489,54605,MBRF3,2019-02-27,2019-02-27,2020-03-05,1.1988847583643123,0.0506219933528118,1.1482627650115005,True,False,False,False
20788,2018,2019,0.5457,54605,218863,MBRF3,2020-02-19,2020-02-19,2021-03-01,0.0407272727272727,-0.0530629707443339,0.0937902434716067,False,False,False,False
20788,2019,2020,0.9757,218863,233895,MBRF3,2021-04-08,2021-04-08,2022-04-12,0.1445118587975733,-0.018310462828206,0.1628223216257793,False,False,False,False
20788,2020,2021,0.972,233895,242469,MBRF3,2022-03-08,2022-03-08,2023-03-09,-0.6784080512351327,-0.055144512153175,-0.6232635390819576,True,False,False,False
20788,2021,2022,0.8915,242469,305067,MBRF3,2023-03-01,2023-03-01,2024-03-06,0.4725808882788544,0.2347620584516865,0.2378188298271679,False,False,False,False
20788,2022,2023,0.9668,305067,312502,MBRF3,2024-03-27,2024-03-27,2025-03-31,0.9759299781181616,0.0201183140938621,0.9558116640242996,True,False,False,False
20788,2023,2024,0.9791,312502,305504,MBRF3,2025-02-26,2025-02-26,2026-03-04,0.3984206748025845,0.4856805043508103,-0.0872598295482258,False,False,False,False
20915,2015,2016,0.6752,22403,36039,MRVE3,2017-03-13,2017-03-13,2018-03-21,0.0426666666666666,0.2966734976951,-0.2540068310284333,False,False,False,False
20915,2016,2017,0.7648,36039,38207,MRVE3,2018-03-08,2018-03-08,2019-03-19,0.0679760447758488,0.1718400543345435,-0.1038640095586946,False,False,False,False
20915,2017,2018,0.662,38207,30012,MRVE3,2019-02-28,2019-02-28,2020-03-06,0.2729948491537897,0.0252386504694543,0.2477561986843353,False,False,False,False
20915,2018,2019,0.3238,30012,188638,MRVE3,2020-03-02,2020-03-02,2021-03-09,-0.1816770186335403,0.0441285097171968,-0.2258055283507372,False,False,False,False
20915,2019,2020,0.4505,188638,30164,MRVE3,2021-03-04,2021-03-04,2022-03-09,-0.2634730538922155,0.0107389136071052,-0.2742119674993207,False,False,False,False
20915,2020,2021,0.4928,30164,228525,MRVE3,2023-07-06,2023-07-06,2024-07-10,-0.4539829853054911,0.0833934990381153,-0.5373764843436064,True,False,False,False
20915,2021,2022,0.847,228525,244689,MRVE3,2023-07-06,2023-07-06,2024-07-10,-0.4539829853054911,0.0833934990381153,-0.5373764843436064,True,False,False,False
20915,2022,2023,0.9587,244689,230464,MRVE3,2024-02-29,2024-02-29,2025-02-28,-0.4081364829396325,-0.048216780620558,-0.3599197023190745,False,False,False,False
20915,2023,2024,0.9656,230464,230495,MRVE3,2025-02-24,2025-02-24,2026-03-02,0.8710280373831776,0.509608745932461,0.3614192914507166,False,False,False,False
20931,2015,2016,0.8942,66599,60951,BEEF3,2017-02-23,2017-02-23,2018-03-07,-0.2099447513812156,0.2671477714882542,-0.4770925228694698,False,False,False,False
20931,2016,2017,0.3658,60951,175902,BEEF3,2018-03-05,2018-03-05,2019-03-14,-0.2645161290322582,0.1462616377536056,-0.4107777667858638,False,False,False,False
20931,2017,2018,0.4026,175902,50551,BEEF3,2019-03-12,2019-03-12,2020-03-16,0.0263929618768326,-0.2725188271704949,0.2989117890473275,False,False,False,False
20931,2018,2019,0.4812,50551,182346,BEEF3,2020-02-18,2020-02-18,2021-02-26,-0.2239999999999999,-0.0429835280529287,-0.1810164719470712,False,False,False,False
20931,2019,2020,0.4642,182346,54110,BEEF3,2021-02-25,2021-02-25,2022-03-02,0.1821086261980831,0.0259873917166029,0.1561212344814802,False,False,False,False
20931,2020,2021,0.4837,54110,201620,BEEF3,2022-02-23,2022-02-23,2023-02-28,0.1228939544103073,-0.0631714220132008,0.1860653764235081,False,False,False,False
20931,2021,2022,0.9841,201620,209217,BEEF3,2023-02-23,2023-02-23,2024-02-29,-0.4228813559322033,0.1991502782665803,-0.6220316341987837,True,False,False,False
20931,2022,2023,0.989,209217,213742,BEEF3,2024-03-25,2024-03-25,2025-03-27,-0.1592797783933518,0.0489813912972094,-0.2082611696905613,False,False,False,False
20931,2023,2024,0.9763,213742,233879,BEEF3,2025-03-19,2025-03-19,2026-03-23,-0.1957496098014727,0.3729836097245118,-0.5687332195259845,True,False,False,False
20982,2015,2016,0.9434,250686,228745,MULT3,2017-03-09,2017-03-09,2018-03-19,0.0358688928571429,0.2992608371914134,-0.2633919443342705,False,False,False,False
20982,2016,2017,0.9941,228745,247081,MULT3,2018-02-28,2018-02-28,2019-03-11,0.0632478632478632,0.148476824466317,-0.0852289612184538,False,False,False,False
20982,2017,2018,0.9188,247081,345172,MULT3,2019-02-21,2019-02-21,2020-02-28,0.2281690140845069,0.0746844162423927,0.1534845978421142,False,False,False,False
20982,2018,2019,0.9972,345172,353296,MULT3,2020-02-17,2020-02-17,2021-02-25,-0.3987951807228915,-0.0264744066166504,-0.3723207741062411,False,False,False,False
20982,2019,2020,0.9966,353296,353263,MULT3,2021-02-11,2021-02-11,2022-02-16,0.0444964871194379,-0.0345254473539484,0.0790219344733864,False,False,False,False
20982,2020,2021,0.9986,353263,355992,MULT3,2022-02-10,2022-02-10,2023-02-13,0.0984141791044774,-0.0399699138476482,0.1383840929521257,False,False,False,False
20982,2021,2022,0.9969,355992,341236,MULT3,2023-02-09,2023-02-09,2024-02-19,0.1162991785559879,0.1946863219917405,-0.0783871434357526,False,False,False,False
20982,2022,2023,0.997,341236,324339,MULT3,2024-02-08,2024-02-08,2025-02-11,-0.1768807339449541,-0.0132218119106276,-0.1636589220343265,False,False,False,False
20982,2023,2024,0.9973,324339,325936,MULT3,2025-02-06,2025-02-06,2026-02-10,0.5107816711590296,0.4730022814861807,0.0377793896728488,False,False,False,False
