cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr
18627,2022,2023,0.8542,65689,74918
18627,2023,2024,0.9081,74918,79480
18660,2015,2016,0.8431,66269,50659
18660,2016,2017,0.9162,50659,51371
18660,2017,2018,0.9313,51371,56319
18660,2018,2019,0.8826,56319,34200
18660,2019,2020,0.8774,34200,43984
18660,2020,2021,0.9162,43984,56283
18660,2021,2022,0.9318,56283,99458
18660,2022,2023,0.9462,99458,85709
18660,2023,2024,0.9357,85709,88471
18724,2015,2016,0.9103,17727,20018
18724,2016,2017,0.9174,20018,18147
18724,2017,2019,0.8537,18147,12563
18724,2019,2020,0.9061,12563,14125
18724,2020,2021,0.93,14125,13030
18724,2021,2022,0.966,13030,11349
18724,2022,2023,0.9319,11349,12052
18724,2023,2024,0.9122,12052,11290
18821,2015,2016,0.9149,30428,33079
18821,2016,2017,0.8893,33079,34870
18821,2017,2018,0.9068,34870,36579
18821,2018,2019,0.8996,36579,44298
18821,2019,2020,0.9084,44298,57010
18821,2020,2021,0.8921,57010,68656
18821,2021,2022,0.9166,68656,70252
18821,2022,2023,0.9459,70252,72074
18821,2023,2024,0.945,72074,74926
19445,2015,2016,0.321,4308,162910
19445,2016,2017,0.4525,162910,67860
19445,2017,2019,0.8933,67860,74451
19445,2019,2021,0.8622,74451,126748
19445,2021,2022,0.9291,126748,159408
19445,2022,2024,0.9257,159408,140264
19453,2015,2016,0.8604,32776,28740
19453,2016,2017,0.887,28740,25964
19453,2017,2018,0.87,25964,32981
19453,2018,2019,0.8598,32981,38273
19453,2019,2020,0.8521,38273,45968
19453,2020,2021,0.8703,45968,28545
19453,2021,2022,0.8827,28545,37156
19453,2022,2023,0.8728,37156,45365
19453,2023,2024,0.9075,45365,49330
19550,2015,2016,0.7061,41703,103103
19550,2016,2017,0.7806,103103,88362
19550,2017,2018,0.8917,88362,82854
19550,2018,2019,0.5784,82854,7793
19550,2019,2020,0.8267,7793,9039
19550,2020,2021,0.8625,9039,10289
