cd_cvm,name,group,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,event_date,CD_CVM,ticker,pre_date,pre_eps,post_date,post_eps,revision_raw,revision_pct,company_name,__ctrl_year__,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return
5410,WEG,stayed,2019,2020,0.969,2633,2695,font_heading,font_heading,2021-02-24,5410.0,WEGE3,2020-12-31,0.13,2021-06-30,0.22,0.09,0.6923076923076923,WEG S.A.,2020.0,19927896.0,17469557.0,2395957.0,11930298.0,7997598.0,16.8076311171229,16.675970324032573,0.4013267632468575,0.1202313079112817,0.2008296020769975,1.230270906949352
5410,WEG,stayed,2020,2021,0.8906,2695,2214,font_heading,font_heading,2022-02-16,5410.0,WEGE3,2021-12-31,0.195,2022-03-31,0.19,-0.0050000000000000044,-0.025641025641025664,WEG S.A.,2021.0,23932787.0,23563338.0,3657480.0,14010672.0,9922115.0,16.990759917791745,16.975202587526823,0.4145825139378878,0.1528229871431187,0.2610495770652543,-0.1001364256480218
5410,WEG,stayed,2021,2022,0.8947,2214,2482,font_heading,font_heading,2023-02-15,5410.0,WEGE3,2022-12-31,0.28,2023-03-31,0.31,0.02999999999999997,0.10714285714285703,WEG S.A.,2022.0,28134660.0,29904722.0,4272872.0,15248355.0,12886305.0,17.152512826184353,17.213526952313256,0.4580224179001985,0.1518721747481576,0.2802185547227881,0.0817415730337076
5410,WEG,stayed,2022,2023,0.9751,2482,2322,font_heading,font_heading,2024-02-21,5410.0,WEGE3,2023-12-31,0.32,2024-03-31,0.315,-0.0050000000000000044,-0.015625000000000014,WEG S.A.,2023.0,31496270.0,32503601.0,5867615.0,17854776.0,13641494.0,17.265379684086113,17.2968614411621,0.4331145878543713,0.1862955518224856,0.3286299979344462,-0.014419225634179
5410,WEG,stayed,2023,2024,0.9083,2322,2484,font_heading,font_heading,2025-02-26,5410.0,WEGE3,2024-12-31,0.375,2025-03-31,0.45,0.07500000000000001,0.20000000000000004,WEG S.A.,2024.0,41489701.0,37986941.0,6318763.0,23125217.0,18364484.0,17.540955785727288,17.452753000732017,0.4426275330352465,0.1522971447781703,0.2732412413686756,0.4642064372918979
6505,Grupo Casas Bahia S.A. (Via Varejo),dropped_or_delisted,2015,2016,0.8085,3122,3231,font_heading,font_heading,2017-02-23,6505.0,BHIA3,2016-12-31,3.750000124,2017-03-31,4.750000157,1.0000000329999996,0.2666666666488888,Grupo Casas Bahia S.A. (Via Varejo),2016.0,17527000.0,19819000.0,-95000.0,2808000.0,14719000.0,16.679253107055313,16.802151631506486,0.8397900382267359,-0.0054202088206766,-0.0338319088319088,0.9148936170212768
6505,Grupo Casas Bahia S.A. (Via Varejo),dropped_or_delisted,2016,2017,0.9081,3231,3485,font_heading,font_heading,2018-02-19,6505.0,BHIA3,2017-12-31,4.375000144,2018-03-31,4.500000149,0.12500000499999953,0.028571428773877434,Grupo Casas Bahia S.A. (Via Varejo),2017.0,19931000.0,25690000.0,195000.0,2959000.0,16972000.0,16.807786866544873,17.061612369086067,0.8515378054287291,0.0097837539511314,0.0659006421088205,1.2657142857142856
6505,Grupo Casas Bahia S.A. (Via Varejo),dropped_or_delisted,2017,2018,0.8403,3485,3880,font_heading,font_heading,2019-02-20,6505.0,BHIA3,2018-12-31,4.829999892,2019-03-31,0.319999993,-4.509999899,-0.9337474119761326,Grupo Casas Bahia S.A. (Via Varejo),2018.0,21056000.0,26928000.0,-267000.0,2523000.0,18533000.0,16.86269611310718,17.108677195412724,0.8801766717325228,-0.01268047112462,-0.1058263971462544,-0.4335483870967742
6505,Grupo Casas Bahia S.A. (Via Varejo),dropped_or_delisted,2018,2019,0.7987,3880,6079,font_heading,font_heading,2020-03-26,6505.0,BHIA3,2019-12-31,-6.219999861,2020-03-31,2.709999939,8.9299998,1.4356913182574105,Grupo Casas Bahia S.A. (Via Varejo),2019.0,24424000.0,25655000.0,-1433000.0,578000.0,23846000.0,17.01107681339685,17.0602490423582,0.97633475270226,-0.0586717982312479,-2.47923875432526,1.561926605504587
6505,Grupo Casas Bahia S.A. (Via Varejo),dropped_or_delisted,2021,2022,1.0,533,533,font_heading,font_heading,2023-03-09,6505.0,BHIA3,2022-12-31,-2.68999994,2023-03-31,0.289999994,2.979999934,1.107806691623941,Grupo Casas Bahia S.A. (Via Varejo),2022.0,35574000.0,30898000.0,-342000.0,5284000.0,30290000.0,17.38712559191756,17.24620201485413,0.8514645527632541,-0.0096137628605161,-0.0647236941710825,-0.5112016293279023
6505,Grupo Casas Bahia S.A. (Via Varejo),dropped_or_delisted,2022,2023,0.3103,533,10433,font_heading,font_heading,2024-03-25,6505.0,BHIA3,2023-12-31,-6.09,2024-03-31,-0.17,5.92,0.9720853858784894,Grupo Casas Bahia S.A. (Via Varejo),2023.0,31996000.0,28847000.0,-2625000.0,3454000.0,28542000.0,17.28112145295085,17.17751655937627,0.8920490061257658,-0.0820415051881485,-0.759988419224088,-0.761675392670157
6505,Grupo Casas Bahia S.A. (Via Varejo),dropped_or_delisted,2023,2024,0.5741,10433,9969,font_heading,font_heading,2025-03-12,6505.0,BHIA3,,,,,,,Grupo Casas Bahia S.A. (Via Varejo),2024.0,33889000.0,27206000.0,-1045000.0,2477000.0,31412000.0,17.338601035918614,17.11894809517551,0.9269084363657824,-0.0308359644722476,-0.421881308033912,-0.7177734375
8087,Lojas Americanas S.A. (pre-2021 restructuring entity),dropped_or_delisted,2015,2016,1.0,819,819,font_heading,font_heading,2017-02-20,,,,,,,,,Lojas Americanas S.A. (pre-2021 restructuring entity),2016.0,20775991.0,18103512.0,27828.0,3155132.0,17620859.0,16.84930859913248,16.71161651056323,0.8481356677522627,0.0013394306918981,0.0088199162507305,
8087,Lojas Americanas S.A. (pre-2021 restructuring entity),dropped_or_delisted,2019,2020,0.9334,10978,14513,font_heading,font_heading,2021-03-04,,,,,,,,,Lojas Americanas S.A. (pre-2021 restructuring entity),2020.0,47709461.0,21291412.0,314929.0,15870576.0,31838885.0,17.68064028000655,16.873814356887443,0.6673495011817467,0.0066009758525672,0.0198435771959379,
8133,LOJAS RENNER,stayed,2017,2018,0.6752,6401,4064,font_heading,font_heading,2019-02-07,8133.0,LREN3,,,,,,,LOJAS RENNER S.A.,2018.0,8821048.0,8426541.0,1020136.0,3954512.0,4866536.0,15.992651241786012,15.946896925488938,0.5516958982651494,0.115647936617055,0.257967607634014,0.2852379510561307
8133,LOJAS RENNER,stayed,2022,2023,0.0823,2231,3472,font_heading,font_heading,2024-03-14,8133.0,LREN3,2023-12-31,0.47000001,2024-03-31,0.049000001,-0.421000009,-0.8957446809416025,LOJAS RENNER S.A.,2023.0,20490638.0,13647849.0,976259.0,10047221.0,10443417.0,16.8354786568704,16.429092484760247,0.5096677321613899,0.0476441485130916,0.0971670673910726,-0.1039094646765291
8133,LOJAS RENNER,stayed,2023,2024,0.0628,3472,4613,font_heading,font_heading,2025-02-20,8133.0,LREN3,2024-12-31,0.59,2025-03-31,0.128,-0.46199999999999997,-0.7830508474576271,LOJAS RENNER S.A.,2024.0,20364590.0,14436366.0,1196668.0,10772951.0,9591639.0,16.829308166281578,16.485260997706884,0.4709959296995422,0.058762194574013,0.1110807985667065,-0.2293641619833473
