cd_cvm,year_prev,year_curr,cosine_similarity,ticker,window_start,window_end,stock_return,ar_market_adjusted,alpha_i,beta_mkt,beta_smb,beta_hml,beta_mom,n_est_obs,n_event_days,alpha_ar_sum,alpha_ar_compound
14311,2020,2021,0.9607,CPLE3,2022-03-22,2023-09-22,0.2247838616714697,0.2355604772172876,0.00042382428226794345,0.6150521470722269,-0.1400071306620469,0.17376519782413793,-0.43644472353811875,252,379,0.14420016767395172,0.07915746381593403
14311,2021,2023,0.9232,CPLE3,2024-02-29,2025-09-02,0.2233115468409587,0.135610893872528,0.00017055403269139552,0.8324140630340979,-0.10767063326294776,0.4002489511974708,0.014735565156840194,252,379,0.0951019909237844,0.06086164228480739
14320,2015,2016,0.7322,USIM5,2017-02-17,2018-08-30,0.4825688073394494,0.3548068610091881,0.0018307605519926708,1.242386511703878,0.4058039078770184,1.5739712772239045,-1.187700709619489,252,379,-0.1492309073477998,-0.23830443681308422
14320,2016,2017,0.732,USIM5,2018-02-09,2019-08-23,-0.3561887800534283,-0.5634701084307695,0.0022766900269561192,1.6034042206130392,-0.36511683861649546,1.5086534427838736,0.10841789769530934,252,379,-1.8891622822322296,-0.8629143323294661
14320,2017,2018,0.6945,USIM5,2019-02-15,2020-08-24,0.0308510638297871,-0.0180804457557166,-0.0022629579912695403,1.392412454876748,-0.1703143874690637,1.183994496492784,0.014188889451431846,252,379,0.8604782569227696,1.124830856083288
14320,2018,2019,0.7786,USIM5,2020-02-14,2021-08-25,0.8121212121212122,0.7558441478962161,6.107844683345227e-05,1.2362164448334254,-0.2176553922697457,1.0374088076338395,-0.863673030994347,252,379,0.9746611990706906,1.2477029585105033
14320,2019,2020,0.694,USIM5,2021-02-12,2022-08-19,-0.3622269203664552,-0.2958064647172613,0.0018856609902474803,1.04297078489527,-0.15570011033123854,1.860286965417394,0.3437172347931555,252,379,-1.6441678945839084,-0.8316788060556723
14320,2020,2021,0.9798,USIM5,2022-02-11,2023-08-17,-0.5582743077913714,-0.5706888611575736,-0.00027856782390916286,1.44453331145073,0.23126203611394752,0.8449353428918267,1.379437388252522,252,379,-1.4565788178837429,-0.8003026707278184
14320,2021,2022,0.9347,USIM5,2023-02-10,2024-08-19,-0.114441416893733,-0.3707344719176523,-0.0022003682098048587,1.276404433343198,-0.6821571196009002,0.4355560141410271,-0.5201226932044143,252,379,0.44873972942602197,0.4189296392523556
14320,2022,2023,0.989,USIM5,2025-01-16,2026-07-23,0.7541322314049588,0.2964271658186479,-0.0015563126543251306,1.0083783390654077,-0.4209304600068568,1.3684243251007262,-0.44397783125856194,252,365,1.0388899771617222,1.4768389517566884
