cd_cvm,year_curr,TextChange,cosine_similarity,BHAR_raw,BHAR_ajustado
7870,2021,0.3206,0.6794,0.39977310682700185,0.39977310682700185
7870,2022,0.6738999999999999,0.3261,-0.4558076032964721,-0.4558076032964721
8133,2014,0.015000000000000013,0.985,0.10811880869629498,0.10811880869629498
8133,2015,0.9018,0.0982,-0.2535264432055432,-0.2535264432055432
8133,2016,0.8897,0.1103,0.122630508902283,0.122630508902283
8133,2017,0.8863,0.1137,0.1096092586448223,0.1096092586448223
8133,2018,0.3338,0.6662,0.06483368786102228,0.06483368786102228
8133,2021,0.8553,0.1447,0.37329119910129016,0.37329119910129016
8133,2022,0.8776,0.1224,-0.25649511458635244,-0.25649511458635244
8133,2023,0.9397,0.0603,0.0886714439750691,0.0886714439750691
8133,2024,0.9717,0.0283,-0.545414889785704,-0.545414889785704
8451,2014,0.06930000000000003,0.9307,1.4628595458620985,1.4628595458620985
8451,2015,0.06789999999999996,0.9321,-0.021650085921380624,-0.021650085921380624
8451,2016,0.06889999999999996,0.9311,0.2516010336362342,0.2516010336362342
8451,2017,0.07899999999999996,0.921,-0.03451536530819699,-0.03451536530819699
8451,2018,0.04620000000000002,0.9538,0.0050940227555582585,0.0050940227555582585
8451,2019,0.11470000000000002,0.8853,-0.5312574599297782,-0.5312574599297782
8451,2020,0.1129,0.8871,0.48554609567016715,0.48554609567016715
8451,2021,0.025499999999999967,0.9745,0.20469846262431624,0.20469846262431624
8451,2022,0.0017000000000000348,0.9983,0.9204540821066522,0.9204540821066522
8451,2023,0.009800000000000031,0.9902,-0.5115518350052801,-0.5115518350052801
8451,2024,0.026800000000000046,0.9732,-0.5936954780029986,-0.5936954780029986
8575,2011,0.16610000000000003,0.8339,0.2754879008705178,0.2754879008705178
8575,2012,0.052100000000000035,0.9479,-0.4939050263306479,-0.4939050263306479
8575,2013,0.05020000000000002,0.9498,-0.13478426094932516,-0.13478426094932516
8575,2014,0.138,0.862,0.19806641233499,0.19806641233499
8575,2015,0.09770000000000001,0.9023,-0.4075329972625301,-0.4075329972625301
8575,2016,0.11050000000000004,0.8895,0.13906771427524123,0.13906771427524123
8575,2017,0.976,0.024,0.13380260460965654,0.13380260460965654
8575,2020,0.07330000000000003,0.9267,1.038399831608725,1.038399831608725
8575,2021,0.07620000000000005,0.9238,0.04666358564608819,0.04666358564608819
8575,2022,0.07330000000000003,0.9267,-0.16905370094292516,-0.16905370094292516
8575,2023,0.2875,0.7125,-0.2945490842178975,-0.2945490842178975
8656,2014,0.08830000000000005,0.9117,-0.7430191187268903,-0.7430191187268903
8656,2015,0.23170000000000002,0.7683,6.781955347583263,2.9675490046794457
8656,2016,0.121,0.879,-0.25839340525276855,-0.25839340525276855
8656,2017,0.09599999999999997,0.904,-0.42880025919479203,-0.42880025919479203
8656,2018,0.07820000000000005,0.9218,0.060189287449356366,0.060189287449356366
8656,2019,0.15900000000000003,0.841,0.4691301231982159,0.4691301231982159
8656,2023,0.18110000000000004,0.8189,0.4706958849015259,0.4706958849015259
8656,2024,0.29200000000000004,0.708,0.07935298945937519,0.07935298945937519
8672,2022,0.0032999999999999696,0.9967,-0.14341532186140094,-0.14341532186140094
8672,2023,0.25460000000000005,0.7454,-0.21091471052129018,-0.21091471052129018
8672,2024,0.08989999999999998,0.9101,0.047995874140427164,0.047995874140427164
9393,2011,0.7293000000000001,0.2707,1.4451638667115203,1.4451638667115203
9393,2012,0.9506,0.0494,-0.38023384908029356,-0.38023384908029356
9393,2013,0.3073,0.6927,-0.04253673307806083,-0.04253673307806083
9393,2016,0.22850000000000004,0.7715,0.3403874002560452,0.3403874002560452
9393,2017,0.6087,0.3913,0.03190365731492295,0.03190365731492295
9393,2018,0.06310000000000004,0.9369,-0.18014841668211035,-0.18014841668211035
9393,2019,0.08209999999999995,0.9179,0.05946465993747352,0.05946465993747352
9393,2020,0.0827,0.9173,0.1479643615237305,0.1479643615237305
9393,2021,0.18320000000000003,0.8168,-0.36364314447166024,-0.36364314447166024
9393,2022,0.07189999999999996,0.9281,-0.3280115902548395,-0.3280115902548395
9393,2023,0.05300000000000005,0.947,-0.4903479551941098,-0.4903479551941098
9989,2014,0.0,1.0,-0.6976168744444182,-0.6976168744444182
9989,2015,0.8626,0.1374,-0.8389460290743983,-0.8389460290743983
9989,2016,0.38360000000000005,0.6164,-0.7614533355588468,-0.7614533355588468
9989,2017,0.44120000000000004,0.5588,0.6740161896568679,0.6740161896568679
9989,2019,0.9951,0.0049,-0.6852261654354086,-0.6852261654354086
10456,2012,0.15969999999999995,0.8403,0.44361042422538555,0.44361042422538555
10456,2013,0.13859999999999995,0.8614,0.44361042422538555,0.44361042422538555
10456,2014,0.06289999999999996,0.9371,-0.0369143778169444,-0.0369143778169444
10456,2015,0.1835,0.8165,-0.14757226587697303,-0.14757226587697303
10456,2016,0.23209999999999997,0.7679,-0.13438428729100504,-0.13438428729100504
10456,2017,0.0827,0.9173,0.29574394982060714,0.29574394982060714
10456,2019,0.1743,0.8257,-0.40452092605849055,-0.40452092605849055
10456,2024,0.9048,0.0952,0.432781121077253,0.432781121077253
11312,2014,0.0,1.0,-0.4293754766182769,-0.4293754766182769
11312,2015,0.0,1.0,16.267976050064,2.9675490046794457
11312,2016,0.15390000000000004,0.8461,-0.7287256743024074,-0.7287256743024074
11312,2017,0.8148,0.1852,-0.3627328123945365,-0.3627328123945365
11312,2018,0.5568,0.4432,-0.31433846111122654,-0.31433846111122654
11312,2019,0.8867,0.1133,3.057593497062535,2.9675490046794457
11312,2020,0.32030000000000003,0.6797,-0.8024114717248052,-0.8024114717248052
11312,2021,0.0,1.0,-0.7429914158609928,-0.7429914158609928
11312,2022,0.32030000000000003,0.6797,1.0131509536883767,1.0131509536883767
11312,2023,0.07079999999999997,0.9292,-0.8263966298984218,-0.8263966298984218
11312,2024,0.03920000000000001,0.9608,-0.7417896952263237,-0.7417896952263237
11932,2011,0.04169999999999996,0.9583,-0.45716108206223793,-0.45716108206223793
11932,2012,0.19320000000000004,0.8068,0.641219749303809,0.641219749303809
11932,2013,0.397,0.603,-0.3089096414002974,-0.3089096414002974
11932,2014,0.20309999999999995,0.7969,0.8147896490490487,0.8147896490490487
11932,2015,0.2891,0.7109,-0.464538166992173,-0.464538166992173
11932,2016,0.11560000000000004,0.8844,0.6167310264919701,0.6167310264919701
11932,2017,0.10099999999999998,0.899,-0.2995985293661607,-0.2995985293661607
11932,2018,0.09870000000000001,0.9013,-0.40597677592748294,-0.40597677592748294
11932,2019,0.14559999999999995,0.8544,-0.06437502560024733,-0.06437502560024733
11932,2020,0.22209999999999996,0.7779,0.1800698553643867,0.1800698553643867
11932,2021,0.19530000000000003,0.8047,0.029437931451003374,0.029437931451003374
11932,2022,0.1452,0.8548,0.006770665253102992,0.006770665253102992
11932,2023,0.06599999999999995,0.934,0.12205086979275781,0.12205086979275781
12653,2014,0.2754,0.7246,0.07788977076596537,0.07788977076596537
12653,2015,0.10309999999999997,0.8969,-0.601979971743741,-0.601979971743741
12653,2016,0.10329999999999995,0.8967,0.6638748711792226,0.6638748711792226
12653,2022,0.1875,0.8125,0.3313742715775114,0.3313742715775114
12653,2023,0.5376000000000001,0.4624,-0.05355868201221814,-0.05355868201221814
12653,2024,0.17520000000000002,0.8248,-0.24828958799499246,-0.24828958799499246
13471,2011,0.7114,0.2886,-0.6929181266753213,-0.6929181266753213
13471,2012,0.3879,0.6121,2.80953072704329,2.80953072704329
13471,2013,0.09670000000000001,0.9033,-0.6066364447139918,-0.6066364447139918
13471,2014,0.4879,0.5121,-0.8015021831460639,-0.8015021831460639
13471,2015,0.4728,0.5272,2.0489655476554223,2.0489655476554223
13471,2016,0.28080000000000005,0.7192,-0.043663120143084044,-0.043663120143084044
13471,2017,0.2178,0.7822,-0.5441237286195717,-0.5441237286195717
13471,2018,0.602,0.398,-0.8444737582213485,-0.8444737582213485
13471,2019,0.3731,0.6269,1.6975865655486806,1.6975865655486806
13471,2020,0.04610000000000003,0.9539,1.1217188857454081,1.1217188857454081
13471,2021,0.3083,0.6917,-0.7622769545291954,-0.7622769545291954
13471,2022,0.16879999999999995,0.8312,-0.12643390509087682,-0.12643390509087682
13986,2018,0.32699999999999996,0.673,-0.7333612331060935,-0.7333612331060935
13986,2019,0.5786,0.4214,1.85970286473081,1.85970286473081
14109,2012,0.256,0.744,-0.13064504215964945,-0.13064504215964945
14109,2013,0.6464,0.3536,-0.15947552294016387,-0.15947552294016387
14109,2014,0.6472,0.3528,0.5367645524196432,0.5367645524196432
14109,2015,0.1382,0.8618,-0.10586923626730094,-0.10586923626730094
14109,2023,0.5684,0.4316,-0.3148754009066034,-0.3148754009066034
14176,2014,0.5212,0.4788,-0.19862490374260933,-0.19862490374260933
14176,2015,0.17279999999999995,0.8272,-0.5359599126316911,-0.5359599126316911
14311,2013,0.08330000000000004,0.9167,-0.13872806595019438,-0.13872806595019438
14311,2019,0.1261,0.8739,-0.6158915415916701,-0.6158915415916701
14311,2020,0.03190000000000004,0.9681,0.5561888321042965,0.5561888321042965
14311,2021,0.04390000000000005,0.9561,-0.0715710185344729,-0.0715710185344729
14311,2023,0.0786,0.9214,-0.06996116451575096,-0.06996116451575096
14311,2024,0.5425,0.4575,0.053176128638111164,0.053176128638111164
14320,2014,0.11519999999999997,0.8848,-0.010137959303363142,-0.010137959303363142
14320,2015,0.06940000000000002,0.9306,3.483225941665629,2.9675490046794457
14320,2016,0.26759999999999995,0.7324,0.1834056114169833,0.1834056114169833
14320,2017,0.28090000000000004,0.7191,-0.7399124064793725,-0.7399124064793725
14320,2018,0.3327,0.6673,0.2731944543963718,0.2731944543963718
14320,2019,0.23540000000000005,0.7646,1.1072369916786258,1.1072369916786258
14320,2020,0.31720000000000004,0.6828,-0.5093380241596992,-0.5093380241596992
14320,2021,0.021499999999999964,0.9785,-0.7416142565758805,-0.7416142565758805
14320,2022,0.0686,0.9314,0.8347869805671273,0.8347869805671273
14320,2023,0.011099999999999999,0.9889,0.4075127090406583,0.4075127090406583
14320,2024,0.1845,0.8155,-0.02163452676997779,-0.02163452676997779
14443,2014,0.6859999999999999,0.314,0.6271112263500092,0.6271112263500092
14443,2015,0.06779999999999997,0.9322,-0.17375467348977913,-0.17375467348977913
14443,2016,0.0343,0.9657,-0.2783980736917525,-0.2783980736917525
14443,2017,0.04530000000000001,0.9547,-0.05706964579008256,-0.05706964579008256
14443,2018,0.010700000000000043,0.9893,0.23566405668944235,0.23566405668944235
14443,2019,0.15900000000000003,0.841,-0.5588556968643501,-0.5588556968643501
14443,2022,0.04369999999999996,0.9563,-0.19293487094578166,-0.19293487094578166
14443,2023,0.03049999999999997,0.9695,0.06477427046379591,0.06477427046379591
14443,2024,0.0726,0.9274,-0.06542145214808914,-0.06542145214808914
14460,2014,0.08489999999999998,0.9151,-0.06836486287830379,-0.06836486287830379
14460,2015,0.7193,0.2807,-0.17126128583494893,-0.17126128583494893
14460,2016,0.6804,0.3196,-0.005566202180637414,-0.005566202180637414
14460,2017,0.2308,0.7692,0.13405506645784615,0.13405506645784615
14460,2018,0.30089999999999995,0.6991,0.6050351546466575,0.6050351546466575
14460,2019,0.04579999999999995,0.9542,-0.4415798397644727,-0.4415798397644727
14826,2019,0.23119999999999996,0.7688,-0.34126806605621185,-0.34126806605621185
14826,2022,0.06399999999999995,0.936,-0.4239884356171548,-0.4239884356171548
14826,2024,0.16279999999999994,0.8372,-0.3886494836290605,-0.3886494836290605
15253,2016,0.03159999999999996,0.9684,0.02248133461202073,0.02248133461202073
15253,2017,0.06299999999999994,0.937,-0.0748911712674798,-0.0748911712674798
15253,2018,0.06559999999999999,0.9344,-0.18255707661639442,-0.18255707661639442
15253,2019,0.5278,0.4722,-0.4647693667718136,-0.4647693667718136
15253,2020,0.24009999999999998,0.7599,0.4869813637901126,0.4869813637901126
15253,2021,0.04930000000000001,0.9507,-0.2211869394300623,-0.2211869394300623
15253,2022,0.05710000000000004,0.9429,-0.007732077705739582,-0.007732077705739582
15253,2023,0.1936,0.8064,-0.10941907684020746,-0.10941907684020746
15253,2024,0.08240000000000003,0.9176,0.11893111303589321,0.11893111303589321
15539,2019,0.7766,0.2234,-0.509246116419637,-0.509246116419637
15539,2020,0.8535,0.1465,0.1065525265295113,0.1065525265295113
15539,2021,0.11670000000000003,0.8833,0.0915658390018057,0.0915658390018057
15539,2022,0.37870000000000004,0.6213,0.3781776606499634,0.3781776606499634
15539,2023,0.7821,0.2179,-0.25867716333486657,-0.25867716333486657
15636,2011,0.15980000000000005,0.8402,0.45022541302233265,0.45022541302233265
15636,2012,0.10509999999999997,0.8949,-0.2534848675600231,-0.2534848675600231
15636,2013,0.1059,0.8941,-0.1541666598498992,-0.1541666598498992
15636,2014,0.2933,0.7067,0.08142014878772108,0.08142014878772108
15636,2015,0.12539999999999996,0.8746,-0.36585457600321325,-0.36585457600321325
15636,2016,0.04239999999999999,0.9576,0.22062934338140083,0.22062934338140083
15636,2017,0.5452,0.4548,-0.05311059473318713,-0.05311059473318713
15636,2018,0.8559,0.1441,0.23805643364529905,0.23805643364529905
15636,2019,0.09160000000000001,0.9084,-0.693701104167892,-0.693701104167892
15636,2020,0.6598999999999999,0.3401,-0.09000317393126078,-0.09000317393126078
15636,2021,0.3123,0.6877,0.3784388803674428,0.3784388803674428
16101,2014,0.1483,0.8517,0.24086530452314503,0.24086530452314503
16101,2015,0.07920000000000005,0.9208,-0.7743584450296541,-0.7743584450296541
16101,2016,0.10409999999999997,0.8959,0.5061078702517037,0.5061078702517037
16101,2017,0.08450000000000002,0.9155,0.02351766431311164,0.02351766431311164
16101,2018,0.08919999999999995,0.9108,-0.4368321827153542,-0.4368321827153542
16101,2019,0.08879999999999999,0.9112,0.08326153230049016,0.08326153230049016
16101,2020,0.08860000000000001,0.9114,-0.7443667317636884,-0.7443667317636884
16101,2021,0.09189999999999998,0.9081,0.6331843071315149,0.6331843071315149
16101,2022,0.12819999999999998,0.8718,-0.5092407098061296,-0.5092407098061296
16101,2023,0.13019999999999998,0.8698,-0.7562312119668454,-0.7562312119668454
16101,2024,0.13849999999999996,0.8615,-0.8993727719144634,-0.8717703916941871
16292,2014,0.06910000000000005,0.9309,-0.4546866148600054,-0.4546866148600054
16292,2015,0.05600000000000005,0.944,-0.41079558445007125,-0.41079558445007125
16292,2016,0.05559999999999998,0.9444,-0.12471435399124664,-0.12471435399124664
16292,2017,0.033499999999999974,0.9665,0.05197294478216152,0.05197294478216152
16292,2018,0.12009999999999998,0.8799,0.4682052495167708,0.4682052495167708
16292,2019,0.9178999999999999,0.0821,-0.22367329180760553,-0.22367329180760553
16306,2014,0.24119999999999997,0.7588,-0.7265538515117935,-0.7265538515117935
16306,2015,0.3831,0.6169,-0.46391512486104214,-0.46391512486104214
16306,2016,0.8043,0.1957,-0.3518771256894717,-0.3518771256894717
16306,2017,0.9057,0.0943,-0.10341332503474077,-0.10341332503474077
16306,2018,0.6431,0.3569,0.8295873786872217,0.8295873786872217
16306,2019,0.6431,0.3569,-0.20675126329074478,-0.20675126329074478
16306,2020,0.0,1.0,-0.48901597663422525,-0.48901597663422525
16306,2021,0.8379,0.1621,-0.6103966685830728,-0.6103966685830728
16306,2022,0.6404000000000001,0.3596,-0.4731101612863159,-0.4731101612863159
16306,2023,0.31120000000000003,0.6888,-0.7782302985771818,-0.7782302985771818
17329,2014,0.9587,0.0413,0.13970051420665186,0.13970051420665186
17329,2015,0.9547,0.0453,-0.4037053961798681,-0.4037053961798681
