cd_cvm,year_curr,ticker,window_start,window_end,TextChange,cosine_similarity,BHAR_raw,BHAR_ajustado
18821,2014,MOTV3,2015-04-02,2016-04-13,0.9327,0.0673,0.0026312993710340127,0.0026312993710340127
18821,2015,MOTV3,2016-02-25,2017-02-24,0.9311,0.0689,-0.09830360339810795,-0.09830360339810795
18821,2016,MOTV3,2017-03-06,2018-03-14,0.08020000000000005,0.9198,-0.4726464322354452,-0.4726464322354452
18821,2017,MOTV3,2018-02-27,2019-03-08,0.10729999999999995,0.8927,1.2961602665663956,1.2961602665663956
18821,2018,MOTV3,2019-03-21,2020-03-25,0.0917,0.9083,0.6740372135565633,0.6740372135565633
18821,2019,MOTV3,2020-03-05,2021-03-12,0.09899999999999998,0.901,-0.2828330585618427,-0.2828330585618427
18821,2020,MOTV3,2021-03-04,2022-03-09,0.08999999999999997,0.91,0.7568806842697979,0.7568806842697979
18821,2021,MOTV3,2022-02-24,2023-03-01,0.10629999999999995,0.8937,-0.10920858987652327,-0.10920858987652327
18821,2022,MOTV3,2023-02-15,2024-02-23,0.08189999999999997,0.9181,0.03783967158866597,0.03783967158866597
18821,2023,MOTV3,2024-02-08,2025-02-11,0.05349999999999999,0.9465,-0.15157231303305163,-0.15157231303305163
18821,2024,MOTV3,2025-02-06,2026-02-10,0.05579999999999996,0.9442,0.0807271041160651,0.0807271041160651
18961,2011,AEDU3,2012-04-02,2013-04-12,0.09889999999999999,0.9011,1.6836139922541542,1.6836139922541542
18961,2012,AEDU3,2013-03-25,2014-03-28,0.051899999999999946,0.9481,-0.3305829959560853,-0.3305829959560853
18970,2014,TIET11,2015-02-25,2016-03-07,0.08360000000000001,0.9164,0.012835888419850283,0.012835888419850283
18970,2015,TIET11,2016-02-24,2017-02-23,0.20989999999999998,0.7901,-0.36869837594912325,-0.36869837594912325
18970,2016,TIET11,2017-02-24,2018-03-08,0.07899999999999996,0.921,-0.32248022806958077,-0.32248022806958077
18970,2017,TIET11,2018-02-27,2019-03-08,0.19099999999999995,0.809,0.37097741568280185,0.37097741568280185
18970,2018,TIET11,2019-02-26,2020-03-04,0.09660000000000002,0.9034,0.7708950836495896,0.7708950836495896
18970,2019,TIET11,2020-03-02,2021-03-09,0.1602,0.8398,-0.12910456625547595,-0.12910456625547595
19445,2011,CSMG3,2012-03-09,2013-03-20,0.06659999999999999,0.9334,-0.14912494933123877,-0.14912494933123877
19445,2012,CSMG3,2013-03-06,2014-03-11,0.08650000000000002,0.9135,-0.43709954340764257,-0.43709954340764257
19445,2013,CSMG3,2014-01-30,2015-02-05,0.05369999999999997,0.9463,-0.41751264226092855,-0.41751264226092855
19445,2014,CSMG3,2015-04-06,2016-04-14,0.054200000000000026,0.9458,0.6789251331417356,0.6789251331417356
19445,2015,CSMG3,2016-03-11,2017-03-15,0.393,0.607,1.1705849304605098,1.1705849304605098
19445,2016,CSMG3,2017-03-09,2018-03-19,0.6806,0.3194,-0.7061679932984548,-0.7061679932984548
19445,2017,CSMG3,2018-02-23,2019-03-06,0.5439,0.4561,0.5971576812815418,0.5971576812815418
19445,2018,CSMG3,2019-02-28,2020-03-06,0.08879999999999999,0.9112,-0.159328352709057,-0.159328352709057
19445,2019,CSMG3,2020-03-19,2021-03-26,0.09909999999999997,0.9009,-0.11754153313542115,-0.11754153313542115
19445,2020,CSMG3,2021-04-20,2022-04-26,0.07679999999999998,0.9232,0.34579699895601346,0.34579699895601346
19445,2021,CSMG3,2022-06-13,2023-06-16,0.10970000000000002,0.8903,0.3557406655417392,0.3557406655417392
19445,2022,CSMG3,2023-03-21,2024-03-26,0.07340000000000002,0.9266,-0.2513119533377811,-0.2513119533377811
19445,2023,CSMG3,2024-03-21,2025-03-25,0.10640000000000005,0.8936,-0.04981393570104775,-0.04981393570104775
19445,2024,CSMG3,2025-03-24,2026-03-26,0.10070000000000001,0.8993,0.6252605512037108,0.6252605512037108
19453,2011,ECOR3,2012-03-15,2013-03-26,0.28300000000000003,0.717,0.02168017640355524,0.02168017640355524
19453,2012,ECOR3,2013-03-14,2014-03-19,0.14659999999999995,0.8534,-0.2522269463723896,-0.2522269463723896
19453,2013,ECOR3,2014-03-18,2015-03-24,0.35240000000000005,0.6476,-0.30073747190165734,-0.30073747190165734
19453,2014,ECOR3,2015-03-17,2016-03-28,0.13949999999999996,0.8605,-0.13451759641770022,-0.13451759641770022
19453,2015,ECOR3,2016-03-15,2017-03-17,0.27769999999999995,0.7223,0.6687659412847458,0.6687659412847458
19453,2016,ECOR3,2017-02-20,2018-03-02,0.13529999999999998,0.8647,-0.5022272935524024,-0.5022272935524024
19453,2017,ECOR3,2018-02-28,2019-03-11,0.10940000000000005,0.8906,0.439313614042935,0.439313614042935
19453,2018,ECOR3,2019-03-14,2020-03-18,0.12819999999999998,0.8718,0.4383840591185211,0.4383840591185211
19453,2019,ECOR3,2020-02-18,2021-02-26,0.1362,0.8638,-0.31484725437230177,-0.31484725437230177
19453,2020,ECOR3,2021-03-10,2022-03-15,0.14670000000000005,0.8533,-0.03489667031802368,-0.03489667031802368
