cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
8672,2016,2017,0.5831,10759,194357,IGTI11,2018-03-14,2021-11-22,2022-11-24,-0.08472953566299668,0.09507015945673802,-0.1797996951197347
8672,2017,2018,0.8209,194357,187960,IGTI11,2019-03-14,2021-11-22,2022-11-24,-0.08472953566299668,0.09507015945673802,-0.1797996951197347
8672,2018,2019,0.9631,187960,160307,IGTI11,2020-03-12,2021-11-22,2022-11-24,-0.08472953566299668,0.09507015945673802,-0.1797996951197347
8672,2019,2020,0.5713,160307,7559,IGTI11,2021-03-11,2021-11-22,2022-11-24,-0.08472953566299668,0.09507015945673802,-0.1797996951197347
8672,2020,2021,0.5093,7559,177847,IGTI11,2022-04-18,2022-04-18,2023-04-19,-0.0744630071599045,-0.10177707569330241,0.027314068533397906
8672,2021,2022,0.916,177847,165828,IGTI11,2023-02-28,2023-02-28,2024-03-05,0.2136575271598553,0.2207734099620584,-0.0071158828022030995
8672,2022,2023,0.979,165828,172585,IGTI11,2024-02-20,2024-02-20,2025-02-19,-0.18491691521090758,-0.02006918156647397,-0.1648477336444336
8672,2023,2024,0.9735,172585,168304,IGTI11,2025-02-18,2025-02-18,2026-02-24,0.49088145896656554,0.48983001937809734,0.001051439588468206
9512,2016,2017,0.7963,244209,296098,PETR3,2018-03-16,2018-03-16,2019-03-27,0.3029525032092426,0.08266239806386122,0.2202901051453814
9512,2017,2018,0.943,296098,305009,PETR3,2019-02-27,2019-02-27,2020-03-05,-0.12585588522986646,0.05062199335281181,-0.17647787858267827
9512,2018,2019,0.6325,305009,74579,PETR3,2020-02-19,2020-02-19,2021-03-01,-0.3242247466994166,-0.05306297074433397,-0.2711617759550826
9512,2019,2020,0.6792,74579,114397,PETR3,2021-03-22,2021-03-22,2022-03-25,0.5164644714038129,0.035678471677315304,0.4807859997264976
9512,2020,2021,0.5674,114397,463618,PETR3,2022-02-23,2022-02-23,2023-02-28,-0.20755237045203967,-0.0631714220132008,-0.14438094843883886
9512,2021,2022,0.9741,463618,450628,PETR3,2023-03-02,2023-03-02,2024-03-07,0.47567954220314723,0.2420905136683924,0.23358902853475483
9512,2022,2023,0.9749,450628,456996,PETR3,2024-03-25,2024-03-25,2025-03-27,0.11146838156484451,0.048981391297209464,0.062486990267635045
9512,2023,2024,0.9843,456996,441047,PETR3,2025-02-26,2025-02-26,2026-03-04,0.06040914560770161,0.48568050435081034,-0.42527135874310873
10456,2015,2016,0.9687,135754,126096,ALPA4,2017-03-22,2017-03-22,2018-04-02,0.3710590137429264,0.3328818315230757,0.03817718221985067
10456,2016,2017,0.9638,126096,144787,ALPA4,2018-02-09,2018-02-09,2019-02-20,0.22718691000629332,0.1934037258942356,0.03378318411205772
10456,2017,2018,0.3964,144787,25477,ALPA4,2019-02-15,2019-02-15,2020-02-20,1.2927461139896375,0.1749308465822057,1.1178152674074318
10456,2018,2019,0.4137,25477,179658,ALPA4,2020-02-07,2020-02-07,2021-02-17,0.07500724008108883,0.057884087499110004,0.01712315258197883
10456,2019,2020,0.2073,179658,41079,ALPA4,2021-02-12,2021-02-12,2022-02-17,-0.3067770305225038,-0.049403861985626296,-0.25737316853687753
10456,2020,2021,0.7181,41079,39036,ALPA4,2022-02-23,2022-02-23,2023-02-28,-0.627125345986556,-0.0631714220132008,-0.5639539239733552
10456,2021,2022,0.8914,39036,37426,ALPA4,2023-03-02,2023-03-02,2024-03-07,0.032154340836012985,0.2420905136683924,-0.20993617283237942
10456,2022,2023,0.6996,37426,50057,ALPA4,2024-02-28,2024-02-28,2025-02-27,-0.3647058823529411,-0.04115441053823099,-0.3235514718147101
10456,2023,2024,0.1123,50057,153837,ALPA4,2025-03-11,2025-03-11,2026-03-13,0.7389984825493172,0.43840273473602975,0.30059574781328746
