CD_CVM,board_size,pct_female_board,pct_black_brown_board,exec_size,pct_female_exec,pct_black_brown_exec,year,has_black_brown_board,has_black_brown_exec,leadership_n,pct_female_leadership,pct_black_brown_leadership,cost_of_debt_proxy,return_volatility,ln_total_assets,leverage,roa
19445,7,0.14285714285714285,0.2857142857142857,5,0.0,0.0,2024,1,0,1285.0,0.049805447470817124,0.5416342412451361,0.09349104180846673,0.2802562059909886,16.557110873439754,0.481154043547137,0.0848980088628075
19453,9,0.1111111111111111,0.0,5,0.2,0.0,2024,0,0,365.0,0.27945205479452057,0.26301369863013696,0.08956020291861885,0.48132625092907194,17.19296434490944,0.8740259533680989,0.031179971437818886
19550,3,0.0,0.0,4,0.5,0.0,2024,0,0,,,,0.049122497066495796,0.3954994080907547,16.826881605919954,0.5466498195393664,0.03744180352537411
19569,9,0.1111111111111111,0.0,3,0.6666666666666666,0.0,2024,0,0,456.0,0.36403508771929827,0.17982456140350878,0.23629174565601002,,16.992991766062055,2.2127992353622767,-0.25294075637716107
19623,5,0.2,0.0,8,0.25,0.0,2024,0,0,2741.0,0.6950018241517695,0.3436701933600876,0.1304113309294161,,17.09108692964509,0.7000715574229516,-0.04520023095816837
19739,8,0.25,0.0,8,0.125,0.14285714285714285,2024,0,1,1897.0,0.4860305745914602,0.23141802846599896,0.08915123789728338,0.4281046525610847,18.28421484415597,0.6980556523757666,0.020784445558286006
19763,3,0.0,0.0,3,0.3333333333333333,0.0,2024,0,0,,,,0.08718159523686343,,17.469016403320023,0.6718385847692667,0.06396289811374002
19836,9,0.2222222222222222,0.0,3,0.3333333333333333,0.0,2024,0,0,46.0,0.5869565217391305,0.043478260869565216,0.1313320710404904,0.32414859247120453,18.766154502185085,0.7211049415166018,-0.05777590971669865
19879,9,0.0,0.0,5,0.2,0.25,2024,0,1,162.0,0.25308641975308643,0.24074074074074073,0.012760069413457871,0.5478268304643497,17.04803919755986,0.794092218957632,0.06485957178799069
19909,3,0.3333333333333333,0.0,4,0.25,0.0,2024,0,0,,,,0.052974167739126915,,16.83727298822195,0.3992757401094087,0.03301244899631411
19992,7,0.42857142857142855,0.0,8,0.125,0.0,2024,0,0,1542.0,0.3728923476005188,0.15369649805447472,0.09243130395531231,0.33113000642829216,15.959301657616766,0.41546131196742137,0.08620101383999781
20010,5,0.2,0.0,1,0.0,0.0,2024,0,0,723.0,0.2351313969571231,0.5076071922544951,0.10565969721525711,0.23950881459781528,18.572646962437467,0.7432604659596742,0.03236609674848981
20087,11,0.18181818181818182,0.09090909090909091,4,0.0,0.0,2024,1,0,991.0,0.16548940464177597,0.04036326942482341,0.033998485206577715,0.42130432870075357,18.10897531424223,0.7171402927282512,0.026274766586781993
20257,8,0.125,0.0,5,0.2,0.0,2024,0,0,90.0,0.25555555555555554,0.28888888888888886,0.08182572119562788,0.14314731686045878,16.832568465118005,0.6603459247138662,0.0829086823695629
20362,9,0.1111111111111111,0.0,4,0.25,0.0,2024,0,0,254.0,0.2874015748031496,0.10236220472440945,0.11398769030503399,0.4893337841556452,15.312224690099441,0.6314918758438294,0.01903699294401349
20478,3,0.3333333333333333,0.0,2,0.0,0.0,2024,0,0,47.0,0.48936170212765956,0.2553191489361702,0.12480187541993622,1.56403000414912,13.189367606184803,7.234914430000935,-0.8039801739455719
20494,3,0.0,0.0,5,0.4,0.0,2024,0,0,,,,0.11481772637389108,,15.682206489386711,0.41406353652928285,0.05732365491068819
20516,7,0.14285714285714285,0.0,11,0.09090909090909091,0.0,2024,0,0,557.0,0.04129263913824058,0.31956912028725315,0.08200722506746945,0.32088281798307855,16.829644919693703,0.6631378062503065,0.07246804093317073
20524,5,0.0,0.0,10,0.1,0.0,2024,0,0,96.0,0.4166666666666667,0.15625,0.015494378922551257,0.37825560647612794,15.460105939745853,0.6004930763476667,0.02539489939396561
20605,7,0.0,0.0,6,0.3333333333333333,0.0,2024,0,0,355.0,0.4647887323943662,0.2619718309859155,0.0549230525585026,0.3488224596517935,16.4028043322607,0.5609579451150981,0.06480828919039906
20745,6,0.16666666666666666,0.0,4,0.0,0.0,2024,0,0,417.0,0.12949640287769784,0.580335731414868,0.11705942181769588,0.21659317163009925,16.681950555415316,0.7664469031045373,0.02741058527255245
20770,7,0.14285714285714285,0.0,8,0.0,0.0,2024,0,0,46.0,0.5,0.08695652173913043,0.028350873558804807,0.418236977105285,15.682150819691085,0.24486193067259834,0.06629795807151095
20788,7,0.14285714285714285,0.0,4,0.0,0.0,2024,0,0,2668.0,0.1997751124437781,0.404047976011994,0.15468273758689216,0.49521103039917064,18.73920821053419,0.8550062406670973,0.028222428020380375
20915,8,0.25,0.0,7,0.14285714285714285,0.2857142857142857,2024,0,1,1496.0,0.4451871657754011,0.2840909090909091,0.05758336967169429,0.5007380363692738,17.197548463464212,0.7461689222545161,-0.016380759307453474
20931,10,0.1,0.3,7,0.0,0.0,2024,1,0,1707.0,0.210896309314587,0.0,0.1165550211428317,0.3917832444823999,17.556552958209043,0.997930396866814,-0.037108107333376744
20982,6,0.16666666666666666,0.0,6,0.0,0.0,2024,0,0,49.0,0.3877551020408163,0.02040816326530612,0.05414641236743435,0.25301480349325917,16.34218283690929,0.5487644824274299,0.10717769568106142
20990,7,0.42857142857142855,0.0,2,0.5,0.0,2024,0,0,7193.0,0.5577644932573336,0.663561796190741,0.35038015206082435,2.4025833753006824,16.67570943622307,0.7154308617234469,0.47414829659318636
21016,9,0.2222222222222222,0.0,4,0.25,0.0,2024,0,0,1464.0,0.5443989071038251,0.3831967213114754,0.1344673638980955,0.5037156348236018,16.11191901475432,0.6841591785578881,0.03433220397922246
21091,10,0.2,0.0,15,0.26666666666666666,0.0,2024,0,0,842.0,0.30997624703087884,0.1496437054631829,0.0928868030594533,0.378040034540886,16.713856548101468,0.6034473446203754,0.009610556814305027
21350,7,0.2857142857142857,0.0,7,0.14285714285714285,0.14285714285714285,2024,0,1,257.0,0.45525291828793774,0.4280155642023346,0.03273843635397018,0.32467252113372586,16.124813634688742,0.7791138054827629,0.07227959218094512
21431,9,0.3333333333333333,0.0,5,0.2,0.0,2024,0,0,1292.0,0.40092879256965946,0.3568111455108359,0.08928886792477064,0.3336268644965063,17.016592323412617,0.5072365283345474,0.054190744825448084
21881,10,0.1,0.0,5,0.4,0.0,2024,0,0,1655.0,0.6990936555891238,0.4368580060422961,0.08023267143010823,0.22507360957665817,16.385249197713414,0.5885268491802049,0.04621306481728869
22187,8,0.125,0.125,3,0.0,0.3333333333333333,2024,1,1,145.0,0.1310344827586207,0.23448275862068965,0.28037028267713876,0.3111774377513882,17.836319176700744,0.534960082007435,0.18479488230266602
22349,7,0.2857142857142857,0.0,5,0.0,0.0,2024,0,0,832.0,0.5252403846153846,0.20793269230769232,0.09887480533136485,0.38762350151660996,16.540322493019676,0.493788820893766,0.02219477505065216
22357,9,0.2222222222222222,0.0,8,0.375,0.0,2024,0,0,1239.0,0.36319612590799033,0.4043583535108959,0.07968986496400028,0.23507839078356946,17.121986553115974,0.48203932823697937,0.029755001962344246
22470,8,0.375,0.0,5,0.2,0.2,2024,0,1,2460.0,0.3796747967479675,0.3544715447154472,0.08445793563674825,0.5870861141164411,17.43482174293892,0.6966309745282585,0.012026123169744054
22691,3,0.0,0.0,4,0.0,0.25,2024,0,1,,,,0.07170473619019108,,16.76812935940078,0.11037873457654693,0.04357865142789846
23264,11,0.2727272727272727,0.0,13,0.23076923076923078,0.0,2024,0,0,6548.0,0.2889431887599267,0.1837202199144777,0.07824229606689038,0.21927788302979603,18.90623747546075,0.3872268119019827,0.09136138934348374
23272,8,0.125,0.125,4,0.0,0.0,2024,1,0,78.0,0.32051282051282054,0.2692307692307692,0.06245436006899716,0.3131284365710413,15.728631984195992,0.4677785616340584,0.05083669646058627
23310,5,0.0,0.0,3,0.3333333333333333,0.0,2024,0,0,320.0,0.24375,0.165625,0.05263860918170236,0.6379928815622493,15.16115166032723,0.8615775254592454,-0.02690717816368488
24112,12,0.25,0.0,4,0.0,0.25,2024,0,1,3443.0,0.3801916932907348,0.1728144060412431,0.23166185251323249,,17.084126305362425,2.158338193159924,-0.3482927060964509
24171,7,0.5714285714285714,0.14285714285714285,3,0.0,0.0,2024,1,0,5468.0,0.37179956108266277,0.44092904169714703,0.06061309201536597,,18.422558978964137,0.7742843454305904,0.019363596438695254
24260,8,0.125,0.0,7,0.14285714285714285,0.0,2024,0,0,736.0,0.35597826086956524,0.5788043478260869,0.08537010918331946,0.330357019487593,16.725156590095093,0.701815370668014,0.024009196142929963
24295,7,0.0,0.0,9,0.2222222222222222,0.0,2024,0,0,287.0,0.2578397212543554,0.21254355400696864,0.07017298619605102,0.27701373010714225,17.7073308560749,0.5839795918367346,0.12993877551020408
24392,9,0.1111111111111111,0.2222222222222222,4,0.0,0.0,2024,1,0,3910.0,0.6854219948849105,0.5186700767263427,0.0948712999778469,0.44464529847120027,18.112791147844938,0.3377257490464648,-0.008835090171726814
24716,5,0.2,0.0,4,0.0,0.0,2024,0,0,403.0,0.1935483870967742,0.2878411910669975,0.10817944659873974,0.5251215527293557,16.82499912830764,0.8795497485898697,0.018788454540204537
24783,8,0.25,0.0,5,0.0,0.0,2024,0,0,619.0,0.5815831987075929,0.10823909531502424,0.032280975402104464,,17.430028011508156,0.5779654625430034,-0.24047554140107147
24805,5,0.4,0.0,4,0.0,0.0,2024,0,0,658.0,0.831306990881459,0.34802431610942247,0.06431954321186925,0.342633271560188,22.175752891712087,0.4157462437071749,0.15288609683000798
24821,7,0.14285714285714285,,6,0.0,,2024,0,0,306.0,0.6535947712418301,0.0,0.13712065300293635,0.3051842281451493,18.446327847213013,0.7397425026766147,0.03834504107989286
24848,5,0.4,0.0,5,0.2,0.0,2024,0,0,1145.0,0.5694323144104804,0.36069868995633186,0.08425357624613238,0.6465990727661867,16.123471077431265,0.6709248819786234,0.045005226330600695
24910,8,0.25,0.0,7,0.14285714285714285,0.0,2024,0,0,597.0,0.3768844221105528,0.1507537688442211,0.11058453690328508,0.43649138002424354,15.204456899473547,0.31535731864035055,0.010520562645893829
24929,10,0.3,0.0,6,0.5,0.0,2024,0,0,875.0,0.36228571428571427,0.2,,0.25602805723915256,,,
25011,6,0.0,0.0,6,0.0,0.0,2024,0,0,1211.0,0.6796036333608588,0.23864574731626756,,,,,
25100,6,0.16666666666666666,0.0,6,0.0,0.0,2024,0,0,232.0,0.34051724137931033,0.45689655172413796,0.04527262261383425,0.31197110349397233,15.283222450485079,0.6982138803653589,0.16104275003197524
25232,8,0.0,,8,0.25,,2024,0,0,71.0,0.4225352112676056,0.18309859154929578,0.014061635256765024,0.7478932307702585,13.095596314629248,0.28209879332941656,-0.023282949255742674
25291,7,0.14285714285714285,0.0,3,0.0,0.0,2024,0,0,194.0,0.15979381443298968,0.25773195876288657,0.14546475971356104,0.47777215411955687,17.610184740951834,0.7633201943147077,-0.020459161932528988
25372,9,0.2222222222222222,0.1111111111111111,4,0.0,0.25,2024,1,1,7564.0,0.415520888418826,0.6159439450026442,0.08014775149982646,0.429453031499512,17.635264753929007,0.8847410786743579,0.016866624262496435
25585,7,0.2857142857142857,0.0,5,0.0,0.0,2024,0,0,330.0,0.11212121212121212,0.3151515151515151,0.002374989017795669,0.3952714791536079,17.40982982346017,0.7178110835837919,0.12441889692315822
25780,7,0.14285714285714285,0.0,5,0.0,0.2,2024,0,1,201.0,0.12935323383084577,0.5323383084577115,0.27314075472145904,0.3905926063189376,15.822054875008945,0.4305564276293967,0.0588226989698653
25917,8,0.25,0.0,6,0.0,0.0,2024,0,0,2248.0,0.2949288256227758,0.1846085409252669,0.07970940660948989,0.34701072567530383,18.668971906768267,0.827391225893605,0.00479105275093926
26620,8,0.375,0.0,4,0.0,0.0,2024,0,0,86.0,0.20930232558139536,0.12790697674418605,0.03857197725584933,0.1817620417510203,17.781152374668274,0.7254554748779133,0.00515351247372788
27707,2,0.0,0.0,2,0.0,0.0,2024,0,0,168.0,0.14285714285714285,0.25595238095238093,0.07454042698744706,,16.00266257697785,0.7415675454965217,-0.01183887139130589
2437,10,0.2,0.0,11,0.09090909090909091,0.18181818181818182,2025,0,1,654.0,0.26299694189602446,0.24617737003058104,0.12078184391774624,0.2388370224464766,19.44917664808618,0.5763040357963666,0.02345368930032803
2453,9,0.2222222222222222,0.1111111111111111,8,0.125,0.0,2025,1,0,168.0,0.20238095238095238,0.17261904761904762,0.05361202732960012,0.23169459307508075,18.020622134356618,0.5735861044258528,0.07309798061337759
2577,3,0.0,0.0,3,0.3333333333333333,0.0,2025,0,0,,,,0.07968438907550524,,16.416541238390902,0.6453792813005143,0.02491604231072811
3980,6,0.16666666666666666,0.0,9,0.1111111111111111,0.0,2025,0,0,4286.0,0.257816145590294,0.18152123191787214,0.07597783639442911,0.2677454607871456,18.21841981251274,0.34141644124134246,0.017364055446213604
4030,5,0.0,0.2,9,0.0,0.0,2025,1,0,1658.0,0.15259348612786489,0.3480096501809409,0.09444945373543275,0.4701770776747204,18.4264179446972,0.8435367410881685,-0.01498106360415143
4170,13,0.23076923076923078,0.15384615384615385,6,0.0,0.0,2025,1,0,5310.0,0.25536723163841807,0.35706214689265536,0.02813335747715623,0.23875439930014902,19.98112587169088,0.6031750032556596,0.0248081261263532
4820,11,0.09090909090909091,0.0,5,0.0,0.0,2025,0,0,947.0,0.3262935586061246,0.1246040126715945,0.03967229444709852,0.5726329431250001,18.220753105688157,1.2015412987457101,-0.1338682690311313
5258,11,0.18181818181818182,0.0,8,0.125,0.0,2025,0,0,4333.0,0.6009693053311793,0.4627279021463189,0.10270410053947665,0.46822478040205356,17.04118223860606,0.7085486865067108,0.05165746772756573
5410,7,0.14285714285714285,0.14285714285714285,12,0.0,0.0,2025,1,0,2038.0,0.11481844946025516,0.02649656526005888,0.09021285618022432,0.3144991280567741,17.568421295217338,0.564934905661926,0.1588920912941086
6505,7,0.14285714285714285,,5,0.2,,2025,0,0,2348.0,0.34497444633730834,0.3479557069846678,0.1369232763089684,0.9486540756188,17.331166938269515,0.9175337416017599,-0.08882811106486711
8133,8,0.375,0.0,5,0.4,0.0,2025,0,0,2957.0,0.5999323638823132,0.3780858978694623,0.04986561241718146,0.43132421918716546,16.79236715147371,0.4672237534372087,0.07426699249929698
8451,7,0.14285714285714285,0.0,2,0.0,0.0,2025,0,0,733.0,0.11050477489768076,0.0723055934515689,0.10977692742397313,0.4175620643644593,16.0899683616131,0.5993344815804258,0.12707528382705696
8656,5,0.0,0.0,9,0.1111111111111111,0.0,2025,0,0,4286.0,0.257816145590294,0.18152123191787214,0.07597760661524718,0.2713968256054449,18.21927929822393,0.34124521616521064,0.017291480026857174
8672,8,0.25,0.0,5,0.4,0.0,2025,0,0,120.0,0.5583333333333333,0.1,0.1469154140447619,0.2786541060680304,16.06649715210589,0.5101806330163279,0.061342508624473935
9512,11,0.18181818181818182,0.18181818181818182,9,0.4444444444444444,0.0,2025,1,0,5180.0,0.07181467181467181,0.2362934362934363,0.004113913839876297,0.2662981235256025,20.924890713396696,0.658663761076812,0.09040869257447959
10456,8,0.125,0.0,3,0.0,0.0,2025,0,0,102.0,0.39215686274509803,0.09803921568627451,0.06041762005684099,0.3964240869285214,15.623267712450586,0.454831731881108,0.09315213101782947
12653,14,0.2857142857142857,0.0,7,0.0,0.0,2025,0,0,1607.0,0.16614810205351588,0.268823895457374,0.05321403031309866,0.21316730736572528,17.971213229797602,0.77426601033466,0.026305576534062215
13986,9,0.2222222222222222,0.0,6,0.16666666666666666,0.0,2025,0,0,1946.0,0.2744090441932169,0.32425488180883866,0.05552161013625169,0.22662521073209904,18.93909064821533,0.7382794702292849,0.0800169438842774
14176,9,0.4444444444444444,0.0,13,0.38461538461538464,0.1111111111111111,2025,0,1,,,,0.10740626173947543,,17.256495799613845,0.7659024848082978,0.03023928732738158
14311,9,0.1111111111111111,0.2222222222222222,9,0.1111111111111111,0.0,2025,1,0,369.0,0.22493224932249323,0.08401084010840108,0.08418546056882932,0.22391605189030073,17.916738972016677,0.6177739645623889,0.04449165279250383
14320,9,0.2222222222222222,0.0,4,0.0,0.0,2025,0,0,759.0,0.1383399209486166,0.3794466403162055,0.0,0.4232679870363214,17.390234432988755,0.3358123463665139,-0.08154835595671274
14443,8,0.25,0.125,3,0.0,0.0,2025,1,0,454.0,0.29295154185022027,0.08370044052863436,0.0,0.26139917105206684,18.461849241633466,0.5930902295521576,0.0812076228263689
14460,10,0.1,0.1,6,0.16666666666666666,0.0,2025,1,0,490.0,0.5081632653061224,0.2693877551020408,0.04973689535494456,0.33946361952956017,17.077821931841864,0.5608248039425171,0.09175970095845559
14826,9,0.1111111111111111,0.0,4,0.0,0.25,2025,0,1,6045.0,0.4845326716294458,0.574524400330852,0.0,0.6373122799757046,16.729273268651013,0.8847281015955715,-0.044230977965917725
15253,7,0.14285714285714285,0.0,5,0.2,0.2,2025,0,1,1234.0,0.23905996758508913,0.3703403565640194,0.09221992552776134,0.2752450616678204,18.240017575272365,0.7462067089678966,0.0376184262903067
16101,3,0.3333333333333333,0.0,5,0.2,0.0,2025,0,0,98.0,0.42857142857142855,0.20408163265306123,0.06884950693512529,0.9172605742040378,15.368989783656804,0.6749009230542752,-0.11517820525050175
16292,9,0.2222222222222222,0.0,8,0.0,0.0,2025,0,0,3219.0,0.2764833799316558,0.27896862379621,0.17017318004311466,0.4197766793938994,18.038825359883326,0.7798083006208554,0.04817197567115176
16306,5,0.0,0.0,2,0.5,0.0,2025,0,0,18.0,0.5,0.3333333333333333,0.08265945623734511,0.48575637752371753,12.985681885565839,3.0926685988388622,-0.35669442635580706
17329,9,0.2222222222222222,0.0,9,0.1111111111111111,0.0,2025,0,0,253.0,0.22924901185770752,0.1422924901185771,0.0814316422154896,0.22300062763700987,17.828516875055367,0.7484404047525326,0.051668210037551995
17450,5,0.2,0.0,3,0.0,0.0,2025,0,0,595.0,0.21680672268907564,0.21680672268907564,0.06530949030033079,0.3381224288922647,17.80046970064431,0.738794526725983,0.016085445589480055
17671,12,0.4166666666666667,0.08333333333333333,5,0.0,0.0,2025,1,0,4375.0,0.3590857142857143,0.3389714285714286,0.0749842108333609,0.25280855642667305,18.66810088376995,0.4612180388817802,0.04823503251787663
17892,4,0.25,,4,0.0,,2025,0,0,222.0,0.26576576576576577,0.35585585585585583,0.09628234433271378,0.046966444297212306,15.591495765126751,0.8182144654921855,0.14758714596119907
17973,6,0.3333333333333333,0.3333333333333333,7,0.0,0.0,2025,1,0,1668.0,0.5995203836930456,0.30935251798561153,0.09843219643508107,0.4917658041400885,16.99867576129347,0.44224361601654055,0.02429363328844807
18376,9,0.2222222222222222,0.25,5,0.2,0.0,2025,1,0,136.0,0.2426470588235294,0.11029411764705882,0.06976516902553881,0.18923091657377353,17.669933517929934,0.5458392395882052,0.05319792399254835
18465,9,0.2222222222222222,0.1111111111111111,5,0.4,0.0,2025,1,0,1158.0,0.3393782383419689,0.22884283246977546,0.08691768081581164,0.37169120502809916,17.714427938630923,0.6407096566142767,0.05150881089896179
18627,9,0.2222222222222222,0.0,9,0.1111111111111111,0.0,2025,0,0,320.0,0.246875,0.084375,0.2181519906690278,0.2576783933241743,17.091368576702152,0.5334460644563175,0.07857530309540675
18660,6,0.3333333333333333,0.0,7,0.14285714285714285,0.16666666666666666,2025,0,1,953.0,0.24134312696747115,0.18467995802728226,0.08582225659918347,0.2099353017796113,18.211192655953333,0.7101784304869314,0.07080835951399711
18724,7,0.14285714285714285,0.0,2,0.0,0.0,2025,0,0,1.0,0.0,0.0,0.0015065849131155322,0.23530089709252286,15.894897098131555,0.04397604368240253,0.0683778857837181
18821,11,0.18181818181818182,0.0,7,0.14285714285714285,0.0,2025,0,0,2009.0,0.29965156794425085,0.3902439024390244,0.0,0.2618443630309854,18.078385768039528,0.7707146927776222,0.049335390396270475
19445,7,0.14285714285714285,0.14285714285714285,5,0.0,0.25,2025,1,1,1634.0,0.05813953488372093,0.5587515299877601,0.09232505406736846,0.29953968982081053,16.69117733678282,0.5163678444574854,0.0798175725917331
19453,9,0.1111111111111111,0.0,5,0.2,0.0,2025,0,0,412.0,0.32281553398058255,0.27427184466019416,0.09362281742128496,0.4460284803712363,17.4291404115917,0.882093271143299,0.0233640655519317
19550,9,0.1111111111111111,0.0,4,0.5,0.0,2025,0,0,603.0,0.39800995024875624,0.13764510779436154,0.05420063044984339,0.6014132449479042,17.181816967601343,0.552084283626556,-0.06162086982502455
19569,8,0.125,0.0,4,0.5,0.0,2025,0,0,503.0,0.3757455268389662,0.1749502982107356,0.03745682553186151,,17.099521063731498,1.6372097454334327,-0.048905710690750955
19623,7,0.2857142857142857,0.0,10,0.1,0.1,2025,0,1,3342.0,0.7148414123279473,0.3916816277678037,0.16732277965212786,,16.73663969833101,0.6286543619343252,-0.061146947013654335
19739,7,0.2857142857142857,0.0,7,0.14285714285714285,0.0,2025,0,0,2005.0,0.47331670822942645,0.3316708229426434,0.10530512282657348,0.40004888635789815,18.26480529757005,0.70153051350331,0.021859820591629144
19763,3,0.0,0.0,3,0.3333333333333333,0.0,2025,0,0,,,,0.0837613746612905,,17.544799705614096,0.7098829851245961,0.04788286608352549
19836,9,0.2222222222222222,0.0,3,0.3333333333333333,0.0,2025,0,0,33.0,0.5454545454545454,0.0,0.13228671265114345,0.4612613206706853,18.7216554614378,0.7704988038634635,-0.07544840336691205
19879,9,0.1111111111111111,0.0,5,0.2,0.25,2025,0,1,212.0,0.3113207547169811,0.2783018867924528,0.06108307139561207,0.629297328411851,17.063300899896987,0.7882638196290699,0.008280867502428263
19909,3,0.6666666666666666,0.0,3,0.3333333333333333,0.0,2025,0,0,,,,0.07724959617850369,,16.841209123540104,0.39740506733275116,0.04247613448421701
19992,7,0.42857142857142855,0.0,7,0.14285714285714285,0.0,2025,0,0,1671.0,0.38001196888090966,0.1615798922800718,0.08751859075005101,0.26742680233117955,16.061755008534515,0.424105107704886,0.09741063719647053
20010,7,0.14285714285714285,0.0,9,0.1111111111111111,0.1111111111111111,2025,0,1,1140.0,0.22105263157894736,0.5210526315789473,0.12868224797045552,0.22559205163704474,18.51238391723219,0.7415426309841551,0.02284526367043872
20087,11,0.18181818181818182,0.09090909090909091,4,0.0,0.25,2025,1,1,1075.0,0.17209302325581396,0.044651162790697675,0.07355310273304114,0.42105253394008385,18.07948660869392,0.7049608389614327,0.028020516150826798
20257,9,0.2222222222222222,0.0,4,0.25,0.0,2025,0,0,88.0,0.2727272727272727,0.29545454545454547,0.0786480357407043,0.17570310239287878,16.929314980932794,0.6619207797069878,0.07019583581742986
20362,9,0.1111111111111111,0.0,5,0.2,0.0,2025,0,0,570.0,0.33157894736842103,0.16842105263157894,0.11823710923573946,0.39403862192170985,15.313693058374234,0.6477089453098892,0.0027347402544421646
20478,3,0.0,0.0,2,0.0,0.0,2025,0,0,31.0,0.5161290322580645,0.2903225806451613,0.06368981259042247,2.230524878808097,12.965480301313418,8.741033032133682,-0.7808550264154122
20494,3,0.0,0.0,5,0.4,0.0,2025,0,0,,,,0.11028807025345788,,15.847391697756983,0.4893239402167394,0.07467913092915797
20516,7,0.14285714285714285,0.0,11,0.09090909090909091,0.0,2025,0,0,598.0,0.056856187290969896,0.3193979933110368,0.09648513429410616,0.4021210840861369,16.896015091054387,0.6922576078522759,0.02557403671018145
20524,5,0.2,0.0,8,0.125,0.0,2025,0,0,87.0,0.41379310344827586,0.21839080459770116,0.013753364278127119,0.37856483585123984,15.467209748652696,0.5792129160527509,0.05733540267282228
20605,7,0.0,0.0,5,0.4,0.0,2025,0,0,488.0,0.4098360655737705,0.3114754098360656,0.05435249436589252,0.3362798265095091,16.73776258538026,0.6159554734976799,0.10055055429425354
20745,6,0.16666666666666666,0.0,4,0.0,0.0,2025,0,0,448.0,0.14955357142857142,0.3861607142857143,0.10882585276536774,0.2279362735837961,16.876160905616498,0.7350020842087822,0.026484305270611644
20770,8,0.125,0.0,6,0.0,0.0,2025,0,0,39.0,0.5641025641025641,0.1282051282051282,0.04142839257682714,0.404720384575383,15.789124391535552,0.28857089776794353,0.0760904016695576
20788,7,0.14285714285714285,0.0,3,0.0,0.0,2025,0,0,2161.0,0.2026839426191578,0.3762147154095326,0.14725966689156705,0.6218440171207721,18.771256098158574,0.8991672384562334,0.005371388548045378
20915,8,0.25,0.0,9,0.1111111111111111,0.1111111111111111,2025,0,1,1518.0,0.4657444005270092,0.3339920948616601,0.07203439335409842,0.48951092199306373,17.166441731640102,0.784249883286603,-0.03654854746282303
20931,10,0.1,0.3,6,0.0,0.0,2025,1,0,2382.0,0.21326616288832914,0.0,0.10859450666080626,0.48080946281010395,17.641464847412802,0.9587323016096303,0.018490052839403234
20982,6,0.16666666666666666,0.0,6,0.0,0.0,2025,0,0,50.0,0.38,0.04,0.10296895129670083,0.2448293405383764,16.39230722728884,0.5211393355084872,0.08675324864873864
20990,7,0.42857142857142855,0.0,2,0.0,0.5,2025,0,1,7634.0,0.563793555148022,0.6744825779407913,0.09808529155787642,0.7222453519024413,16.603541926384914,0.7071204381808112,-0.016677949412271523
21016,9,0.2222222222222222,0.0,3,0.0,0.0,2025,0,0,2198.0,0.5555050045495905,0.3794358507734304,0.16392782982210363,0.5073601950541085,16.109979604775948,0.7007771216295561,0.0181645275087588
21091,10,0.2,0.0,8,0.375,0.0,2025,0,0,814.0,0.33415233415233414,0.128992628992629,0.10463841155205268,0.3243206950383202,16.759990852066714,0.6206450944000471,0.003319073396178105
21237,3,0.0,0.0,1,0.0,0.0,2025,0,0,368.0,0.18478260869565216,0.3641304347826087,0.08361710629498328,0.2644230700546718,17.855759288321636,0.6233961715910241,0.02976100887538263
21350,7,0.2857142857142857,0.0,7,0.14285714285714285,0.14285714285714285,2025,0,1,362.0,0.4116022099447514,0.4116022099447514,0.03184196609674366,0.3588081158920603,16.39721378232436,0.8244920529197667,0.0741088539887826
21431,10,0.3,0.1,5,0.2,0.0,2025,1,0,1249.0,0.3955164131305044,0.35708566853482787,0.08719109234638026,0.3198874671555055,17.040686654376092,0.5021713964271569,0.04730629663625143
21881,10,0.1,0.0,5,0.4,0.0,2025,0,0,1816.0,0.7048458149779736,0.44768722466960353,0.09888687064211635,0.28279745059703104,16.397277775992187,0.6145172025132822,0.045132321584971075
22187,8,0.125,0.125,4,0.0,0.25,2025,1,1,156.0,0.1282051282051282,0.3076923076923077,0.24987887933777858,0.3330523602365441,17.97719603906176,0.5983166147563544,0.03508091082829195
22349,9,0.1111111111111111,0.0,5,0.0,0.0,2025,0,0,2391.0,0.6035131744040151,0.27059807611877873,0.12069577745336586,0.530679956495144,16.5530290070463,0.48362288598171443,0.05898585897842788
22357,9,0.2222222222222222,0.0,8,0.375,0.0,2025,0,0,1239.0,0.36319612590799033,0.4043583535108959,0.08348772196385476,0.24119396300597104,17.073854719170757,0.4655552034632654,0.03634842125059875
22470,8,0.375,0.0,5,0.2,0.2,2025,0,1,2611.0,0.3531214094216775,0.34469551895825357,0.1058844083203445,0.6582015126173193,17.45075603305607,0.7025142307707931,0.0053969071585732095
22691,3,0.0,0.0,4,0.0,0.0,2025,0,0,,,,,,,,
23264,10,0.3,0.0,13,0.15384615384615385,0.0,2025,0,0,6277.0,0.3436354946630556,0.2518719133343954,0.11042589754258256,0.22314454768447314,18.792845161211133,0.38812789149054283,0.11019882112096888
23272,7,0.14285714285714285,0.14285714285714285,4,0.0,0.0,2025,1,0,75.0,0.4,0.32,0.09249848461008273,0.34274356588475696,15.716077345794075,0.45696755527352934,0.05433529381428274
23310,5,0.0,0.0,3,0.3333333333333333,0.0,2025,0,0,309.0,0.4854368932038835,0.1553398058252427,0.08465430751383242,0.5712566040691982,15.13429799659938,0.8719428385735319,-0.010948451209384615
