CD_CVM,board_size,pct_female_board,pct_black_brown_board,exec_size,pct_female_exec,pct_black_brown_exec,year,has_black_brown_board,has_black_brown_exec,leadership_n,pct_female_leadership,pct_black_brown_leadership,cost_of_debt_proxy,return_volatility,ln_total_assets,leverage,sector_group,market_cap,roa,roe,past_12m_return,total_equity,market_to_book
25780,7,0.1428571428571428,0.0,5,0.0,0.2,2024,0,1,201.0,0.1293532338308457,0.5323383084577115,0.273140754721459,0.3905926063189376,15.822054875008943,0.4305564276293967,Utilities/Energy,4757183162.46,0.0588226989698653,0.10329855638722095,,4235277.0,1123.2283419620487
25917,8,0.25,0.0,6,0.0,0.0,2024,0,0,2248.0,0.2949288256227758,0.1846085409252669,0.0797094066094898,0.3470107256753038,18.668971906768267,0.827391225893605,Commerce/Retail,22361420485.440002,0.00479105275093926,0.02775671616777769,,22125564.0,1010.6599083955556
26620,8,0.375,0.0,4,0.0,0.0,2024,0,0,86.0,0.2093023255813953,0.127906976744186,0.0385719772558493,0.1817620417510203,17.781152374668274,0.7254554748779133,Utilities/Energy,9211814831.98,0.00515351247372788,0.01877113547041659,,14483354.0,636.0277344584687
27707,2,0.0,0.0,2,0.0,0.0,2024,0,0,168.0,0.1428571428571428,0.2559523809523809,0.074540426987447,,16.00266257697785,0.7415675454965217,TransportLogistics,32203148484.0,-0.01183887139130589,-0.04581031207574801,,2302582.0,13985.668473044609
2437,10,0.2,0.0,11,0.0909090909090909,0.1818181818181818,2025,0,1,654.0,0.2629969418960244,0.246177370030581,0.1207818439177462,0.2388370224464766,19.44917664808618,0.5763040357963666,Utilities/Energy,147549847367.37,0.02345368930032803,0.05535499811618668,,118501657.0,1245.1289804949308
2453,9,0.2222222222222222,0.1111111111111111,8,0.125,0.0,2025,1,0,168.0,0.2023809523809523,0.1726190476190476,0.0536120273296001,0.2316945930750807,18.020622134356618,0.5735861044258528,Utilities/Energy,32051957223.999996,0.07309798061337759,0.17142494973095201,,28581703.0,1121.4152363139451
2577,3,0.0,0.0,3,0.3333333333333333,0.0,2025,0,0,,,,0.0796843890755052,,16.416541238390902,0.6453792813005143,Utilities/Energy,,0.02491604231072811,0.07026110150050927,,4779444.0,
3980,6,0.1666666666666666,0.0,9,0.1111111111111111,0.0,2025,0,0,4286.0,0.257816145590294,0.1815212319178721,0.0759778363944291,0.2677454607871456,18.21841981251274,0.3414164412413424,Industrials/Materials,40477333878.11,0.017364055446213604,0.026365759082936327,,53798489.0,752.3879319010242
4030,5,0.0,0.2,9,0.0,0.0,2025,1,0,1658.0,0.1525934861278648,0.3480096501809409,0.0944494537354327,0.4701770776747204,18.4264179446972,0.8435367410881685,Industrials/Materials,11855279886.179998,-0.01498106360415143,-0.09574812456509928,,15736350.0,753.3691031389108
4170,13,0.2307692307692307,0.1538461538461538,6,0.0,0.0,2025,1,0,5310.0,0.255367231638418,0.3570621468926553,0.0281333574771562,0.238754399300149,19.98112587169088,0.6031750032556596,Industrials/Materials,319441936617.44,0.0248081261263532,0.06251654086785302,,188926000.0,1690.830995296783
4820,11,0.0909090909090909,0.0,5,0.0,0.0,2025,0,0,947.0,0.3262935586061246,0.1246040126715945,0.0396722944470985,0.5726329431250001,18.22075310568816,1.20154129874571,Industrials/Materials,6289969810.259999,-0.1338682690311313,0.6642225184826082,,-16502000.0,
5258,11,0.1818181818181818,0.0,8,0.125,0.0,2025,0,0,4333.0,0.6009693053311793,0.4627279021463189,0.1027041005394766,0.4682247804020535,17.04118223860606,0.7085486865067108,Commerce/Retail,41093014216.799995,0.05165746772756573,0.17724218535304406,,7335968.0,5601.580352695104
5410,7,0.1428571428571428,0.1428571428571428,12,0.0,0.0,2025,1,0,2038.0,0.1148184494602551,0.0264965652600588,0.0902128561802243,0.3144991280567741,17.568421295217338,0.564934905661926,Other,203611896082.97998,0.1588920912941086,0.3652145238998168,,18553364.0,10974.392357255534
6505,7,0.1428571428571428,,5,0.2,,2025,0,0,2348.0,0.3449744463373083,0.3479557069846678,0.1369232763089684,0.9486540756188,17.331166938269515,0.91753374160176,Commerce/Retail,3073974072.75,-0.08882811106486711,-1.0771449170872387,,2774000.0,1108.1377335075704
8133,8,0.375,0.0,5,0.4,0.0,2025,0,0,2957.0,0.5999323638823132,0.3780858978694623,0.0498656124171814,0.4313242191871654,16.79236715147371,0.4672237534372087,Commerce/Retail,13542066527.75,0.07426699249929698,0.13939621553781884,,10456281.0,1295.1131026174603
8451,7,0.1428571428571428,0.0,2,0.0,0.0,2025,0,0,733.0,0.1105047748976807,0.0723055934515689,0.1097769274239731,0.4175620643644593,16.0899683616131,0.5993344815804258,Industrials/Materials,6783540604.259999,0.12707528382705696,0.3171605191490039,,3895529.0,1741.3657052123085
8656,5,0.0,0.0,9,0.1111111111111111,0.0,2025,0,0,4286.0,0.257816145590294,0.1815212319178721,0.0759776066152471,0.2713968256054449,18.21927929822393,0.3412452161652106,Industrials/Materials,11924171532.0,0.017291480026857174,0.026248735418965465,,53858747.0,221.3971211027245
8672,8,0.25,0.0,5,0.4,0.0,2025,0,0,120.0,0.5583333333333333,0.1,0.1469154140447619,0.2786541060680304,16.06649715210589,0.5101806330163279,Commerce/Retail,30846655500.45,0.061342508624473935,0.1252349595774941,,4651864.0,6631.03123832726
9512,11,0.1818181818181818,0.1818181818181818,9,0.4444444444444444,0.0,2025,1,0,5180.0,0.0718146718146718,0.2362934362934363,0.0041139138398762,0.2662981235256025,20.924890713396696,0.658663761076812,Utilities/Energy,419786026025.77,0.09040869257447959,0.2648669618546554,,417587000.0,1005.2660308529001
10456,8,0.125,0.0,3,0.0,0.0,2025,0,0,102.0,0.392156862745098,0.0980392156862745,0.0604176200568409,0.3964240869285214,15.623267712450586,0.454831731881108,Consumer/Textile/Food,8155762930.679999,0.09315213101782947,0.17086858583910566,,3323759.0,2453.7768624861187
12653,14,0.2857142857142857,0.0,7,0.0,0.0,2025,0,0,1607.0,0.1661481020535158,0.268823895457374,0.0532140303130986,0.2131673073657252,17.971213229797602,0.77426601033466,Industrials/Materials,117090143226.00002,0.026305576534062215,0.11653352059679326,,14401101.0,8130.63829119732
13986,9,0.2222222222222222,0.0,6,0.1666666666666666,0.0,2025,0,0,1946.0,0.2744090441932169,0.3242548818088386,0.0555216101362516,0.226625210732099,18.93909064821533,0.7382794702292849,Industrials/Materials,65038851291.75,0.0800169438842774,0.3057343035121381,,43952173.0,1479.7641812101076
14176,9,0.4444444444444444,0.0,13,0.3846153846153846,0.1111111111111111,2025,0,1,,,,0.1074062617394754,,17.256495799613845,0.7659024848082978,Utilities/Energy,,0.03023928732738158,0.12917389277976177,,7307986.0,
14311,9,0.1111111111111111,0.2222222222222222,9,0.1111111111111111,0.0,2025,1,0,369.0,0.2249322493224932,0.084010840108401,0.0841854605688293,0.2239160518903007,17.916738972016677,0.6177739645623889,Utilities/Energy,39015162530.28,0.04449165279250383,0.1164014187091292,,23091978.0,1689.554811211062
14320,9,0.2222222222222222,0.0,4,0.0,0.0,2025,0,0,759.0,0.1383399209486166,0.3794466403162055,0.0,0.4232679870363214,17.390234432988755,0.3358123463665139,Industrials/Materials,,-0.08154835595671274,-0.12277909038296123,,23701381.0,
14443,8,0.25,0.125,3,0.0,0.0,2025,1,0,454.0,0.2929515418502202,0.0837004405286343,0.0,0.2613991710520668,18.461849241633463,0.5930902295521576,Utilities/Energy,93876377827.54694,0.0812076228263689,0.1995715726781205,,42401124.0,2214.006822732976
14460,10,0.1,0.1,6,0.1666666666666666,0.0,2025,1,0,490.0,0.5081632653061224,0.2693877551020408,0.0497368953549445,0.3394636195295601,17.077821931841864,0.5608248039425171,Construction/RealEstate,11317557054.448,0.09175970095845559,0.20893643762714986,,11466784.0,986.9861553551546
14826,9,0.1111111111111111,0.0,4,0.0,0.25,2025,0,1,6045.0,0.4845326716294458,0.574524400330852,0.0,0.6373122799757046,16.729273268651013,0.8847281015955715,Commerce/Retail,1869472430.1999998,-0.044230977965917725,-0.3837099811676083,,2124000.0,880.1659275894538
15253,7,0.1428571428571428,0.0,5,0.2,0.2,2025,0,1,1234.0,0.2390599675850891,0.3703403565640194,0.0922199255277613,0.2752450616678204,18.240017575272365,0.7462067089678966,Utilities/Energy,118766193850.79999,0.0376184262903067,0.14822466794659353,,21184544.0,5606.266240651675
16101,3,0.3333333333333333,0.0,5,0.2,0.0,2025,0,0,98.0,0.4285714285714285,0.2040816326530612,0.0688495069351252,0.9172605742040378,15.368989783656804,0.6749009230542752,Construction/RealEstate,130391463.5064826,-0.11517820525050175,-0.3542864727042295,,1537033.0,84.83322316858688
16292,9,0.2222222222222222,0.0,8,0.0,0.0,2025,0,0,3219.0,0.2764833799316558,0.27896862379621,0.1701731800431146,0.4197766793938994,18.03882535988333,0.7798083006208554,Consumer/Textile/Food,,0.04817197567115176,0.218772895649464,,15030148.0,
16306,5,0.0,0.0,2,0.5,0.0,2025,0,0,18.0,0.5,0.3333333333333333,0.0826594562373451,0.4857563775237175,12.98568188556584,3.0926685988388622,Construction/RealEstate,,-0.35669442635580706,0.17044955257307462,,-912663.0,
17329,9,0.2222222222222222,0.0,9,0.1111111111111111,0.0,2025,0,0,253.0,0.2292490118577075,0.1422924901185771,0.0814316422154896,0.2230006276370098,17.828516875055367,0.7484404047525326,Utilities/Energy,35833914485.32,0.051668210037551995,0.2053915295368649,,13914493.0,2575.2942982054756
17450,5,0.2,0.0,3,0.0,0.0,2025,0,0,595.0,0.2168067226890756,0.2168067226890756,0.0653094903003307,0.3381224288922647,17.80046970064431,0.738794526725983,TransportLogistics,27434202009.48,0.016085445589480055,0.061581579389822554,,14048438.0,1952.8293472541218
17671,12,0.4166666666666667,0.0833333333333333,5,0.0,0.0,2025,1,0,4375.0,0.3590857142857143,0.3389714285714286,0.0749842108333609,0.252808556426673,18.66810088376995,0.4612180388817802,TechTelecom,106798693188.20001,0.04823503251787663,0.08952607176707772,,69002726.0,1547.7460004725033
17892,4,0.25,,4,0.0,,2025,0,0,222.0,0.2657657657657657,0.3558558558558558,0.0962823443327137,0.0469664442972123,15.591495765126751,0.8182144654921855,TransportLogistics,,0.14758714596119907,0.8118750832446167,,1073643.0,
17973,6,0.3333333333333333,0.3333333333333333,7,0.0,0.0,2025,1,0,1668.0,0.5995203836930456,0.3093525179856115,0.098432196435081,0.4917658041400885,16.99867576129347,0.4422436160165405,Other,6523083185.96,0.02429363328844807,0.04355599323658931,,13454750.0,484.81637978855053
18376,9,0.2222222222222222,0.25,5,0.2,0.0,2025,1,0,136.0,0.2426470588235294,0.1102941176470588,0.0697651690255388,0.1892309165737735,17.669933517929934,0.5458392395882052,Utilities/Energy,18145646192.16,0.05319792399254835,0.11713456694125875,,21437011.0,846.4634454943368
18465,9,0.2222222222222222,0.1111111111111111,5,0.4,0.0,2025,1,0,1158.0,0.3393782383419689,0.2288428324697754,0.0869176808158116,0.3716912050280991,17.714427938630923,0.6407096566142767,Utilities/Energy,23314100103.8,0.05150881089896179,0.14336263650610692,,17730617.0,1314.9063060693263
18627,9,0.2222222222222222,0.0,9,0.1111111111111111,0.0,2025,0,0,320.0,0.246875,0.084375,0.2181519906690278,0.2576783933241743,17.091368576702152,0.5334460644563175,Utilities/Energy,60720237753.42,0.07857530309540675,0.16841633326668168,,12347781.0,4917.501999219131
18660,6,0.3333333333333333,0.0,7,0.1428571428571428,0.1666666666666666,2025,0,1,953.0,0.2413431269674711,0.1846799580272822,0.0858222565991834,0.2099353017796113,18.211192655953333,0.7101784304869314,Utilities/Energy,61403639107.6,0.07080835951399711,0.2443170797569096,,23504509.0,2612.419562033821
18724,7,0.1428571428571428,0.0,2,0.0,0.0,2025,0,0,1.0,0.0,0.0,0.0015065849131155,0.2353008970925228,15.894897098131556,0.0439760436824025,Industrials/Materials,7822622538.999999,0.0683778857837181,0.07152319283618717,,7647771.0,1022.8630719983638
18821,11,0.1818181818181818,0.0,7,0.1428571428571428,0.0,2025,0,0,2009.0,0.2996515679442508,0.3902439024390244,0.0,0.2618443630309854,18.078385768039528,0.7707146927776222,TransportLogistics,30421200000.0,0.049335390396270475,0.21517030896542083,,16282437.0,1868.3444007798096
19445,7,0.1428571428571428,0.1428571428571428,5,0.0,0.25,2025,1,1,1634.0,0.0581395348837209,0.5587515299877601,0.0923250540673684,0.2995396898208105,16.69117733678282,0.5163678444574854,Utilities/Energy,16700714790.480001,0.0798175725917331,0.1650377702909305,,8578303.0,1946.8553151456647
19453,9,0.1111111111111111,0.0,5,0.2,0.0,2025,0,0,412.0,0.3228155339805825,0.2742718446601941,0.0936228174212849,0.4460284803712363,17.4291404115917,0.882093271143299,TransportLogistics,7381142774.4,0.0233640655519317,0.19815718558630724,,4374396.0,1687.3512993336678
19550,9,0.1111111111111111,0.0,4,0.5,0.0,2025,0,0,603.0,0.3980099502487562,0.1376451077943615,0.0542006304498433,0.6014132449479042,17.181816967601343,0.552084283626556,Healthcare/Pharma,10240454544.65,-0.06162086982502455,-0.13757246636474113,,12976710.0,789.141049206617
19569,8,0.125,0.0,4,0.5,0.0,2025,0,0,503.0,0.3757455268389662,0.1749502982107356,0.0374568255318615,,17.099521063731498,1.637209745433433,TransportLogistics,,-0.048905710690750955,0.07674978457444197,,-17002393.0,
19623,7,0.2857142857142857,0.0,10,0.1,0.1,2025,0,1,3342.0,0.7148414123279473,0.3916816277678037,0.1673227796521278,,16.73663969833101,0.6286543619343252,Healthcare/Pharma,,-0.061146947013654335,-0.1646631621477135,,6893005.0,
19739,7,0.2857142857142857,0.0,7,0.1428571428571428,0.0,2025,0,0,2005.0,0.4733167082294264,0.3316708229426434,0.1053051228265734,0.4000488863578981,18.26480529757005,0.70153051350331,TransportLogistics,48983979661.65,0.021859820591629144,0.07323971655598893,,25539012.0,1918.0060552714413
19763,3,0.0,0.0,3,0.3333333333333333,0.0,2025,0,0,,,,0.0837613746612905,,17.544799705614096,0.7098829851245961,Utilities/Energy,,0.04788286608352549,0.1650467350358257,,12083226.0,
19836,9,0.2222222222222222,0.0,3,0.3333333333333333,0.0,2025,0,0,33.0,0.5454545454545454,0.0,0.1322867126511434,0.4612613206706853,18.7216554614378,0.7704988038634635,Consumer/Textile/Food,21102157358.24,-0.07544840336691205,-0.3287494995103457,,31009632.0,680.5033145262737
19879,9,0.1111111111111111,0.0,5,0.2,0.25,2025,0,1,212.0,0.3113207547169811,0.2783018867924528,0.061083071395612,0.629297328411851,17.063300899896987,0.7882638196290699,Utilities/Energy,1762186682.5200002,0.008280867502428263,0.03910936471944199,,5448695.0,323.4144474080491
19909,3,0.6666666666666666,0.0,3,0.3333333333333333,0.0,2025,0,0,,,,0.0772495961785036,,16.841209123540104,0.3974050673327511,Commerce/Retail,,0.04247613448421701,0.07048870174896113,,12418515.0,
19992,7,0.4285714285714285,0.0,7,0.1428571428571428,0.0,2025,0,0,1671.0,0.3800119688809096,0.1615798922800718,0.087518590750051,0.2674268023311795,16.061755008534515,0.424105107704886,TechTelecom,25222818528.48,0.09741063719647053,0.16914655521298322,,5443457.0,4633.602971141317
20010,7,0.1428571428571428,0.0,9,0.1111111111111111,0.1111111111111111,2025,0,1,1140.0,0.2210526315789473,0.5210526315789473,0.1286822479704555,0.2255920516370447,18.51238391723219,0.7415426309841551,Utilities/Energy,48480558934.5,0.02284526367043872,0.08839083891254103,,28327947.0,1711.403898577613
20087,11,0.1818181818181818,0.0909090909090909,4,0.0,0.25,2025,1,1,1075.0,0.1720930232558139,0.0446511627906976,0.0735531027330411,0.4210525339400838,18.07948660869392,0.7049608389614327,Industrials/Materials,65605202898.399994,0.028020516150826798,0.09497219302072234,,20974950.0,3127.7882854738627
20257,9,0.2222222222222222,0.0,4,0.25,0.0,2025,0,0,88.0,0.2727272727272727,0.2954545454545454,0.0786480357407043,0.1757031023928787,16.929314980932794,0.6619207797069878,Utilities/Energy,43520546921.31,0.07019583581742986,0.20763132308632087,,7608982.0,5719.628055541463
20362,9,0.1111111111111111,0.0,5,0.2,0.0,2025,0,0,570.0,0.331578947368421,0.1684210526315789,0.1182371092357394,0.3940386219217098,15.313693058374234,0.6477089453098892,TechTelecom,567200000.0,0.0027347402544421646,0.007762729760049544,,1575992.0,359.90030406245717
20478,3,0.0,0.0,2,0.0,0.0,2025,0,0,31.0,0.5161290322580645,0.2903225806451613,0.0636898125904224,2.230524878808097,12.965480301313418,8.741033032133682,Other,4701104.9799999995,-0.7808550264154122,0.10087219924963722,,-3308533.0,
20494,3,0.0,0.0,5,0.4,0.0,2025,0,0,,,,0.1102880702534578,,15.847391697756985,0.4893239402167394,Commerce/Retail,,0.07467913092915797,0.1462358172044584,,3895653.0,
20516,7,0.1428571428571428,0.0,11,0.0909090909090909,0.0,2025,0,0,598.0,0.0568561872909698,0.3193979933110368,0.0964851342941061,0.4021210840861369,16.896015091054387,0.6922576078522759,Consumer/Textile/Food,5026423111.92,0.02557403671018145,0.08310209240820245,,6699362.0,750.2838497038972
20524,5,0.2,0.0,8,0.125,0.0,2025,0,0,87.0,0.4137931034482758,0.2183908045977011,0.0137533642781271,0.3785648358512398,15.467209748652696,0.5792129160527509,Construction/RealEstate,1556000000.0,0.05733540267282228,0.1362575156418299,,2194756.0,708.9626363932938
20605,7,0.0,0.0,5,0.4,0.0,2025,0,0,488.0,0.4098360655737705,0.3114754098360656,0.0543524943658925,0.3362798265095091,16.73776258538026,0.6159554734976799,Other,5402889455.08,0.10055055429425354,0.26182004261332986,,7136734.0,757.0535002537575
20745,6,0.1666666666666666,0.0,4,0.0,0.0,2025,0,0,448.0,0.1495535714285714,0.3861607142857143,0.1088258527653677,0.2279362735837961,16.876160905616498,0.7350020842087822,Consumer/Textile/Food,7115441936.329153,0.026484305270611644,0.09994156064033978,,5655435.0,1258.159971130276
20770,8,0.125,0.0,6,0.0,0.0,2025,0,0,39.0,0.5641025641025641,0.1282051282051282,0.0414283925768271,0.404720384575383,15.789124391535552,0.2885708977679435,Other,3858130000.0,0.0760904016695576,0.10695430005720818,,5119897.0,753.5561750558654
20788,7,0.1428571428571428,0.0,3,0.0,0.0,2025,0,0,2161.0,0.2026839426191578,0.3762147154095326,0.147259666891567,0.6218440171207721,18.77125609815857,0.8991672384562334,Consumer/Textile/Food,,0.005371388548045378,0.05327027114807239,,14317085.0,
20915,8,0.25,0.0,9,0.1111111111111111,0.1111111111111111,2025,0,1,1518.0,0.4657444005270092,0.3339920948616601,0.0720343933540984,0.4895109219930637,17.166441731640102,0.784249883286603,Construction/RealEstate,4384490656.09,-0.03654854746282303,-0.16940221409647815,,6155197.0,712.3233677313659
20931,10,0.1,0.3,6,0.0,0.0,2025,1,0,2382.0,0.2132661628883291,0.0,0.1085945066608062,0.4808094628101039,17.641464847412802,0.9587323016096304,Consumer/Textile/Food,5763112778.88,0.018490052839403234,0.4480514678695556,,1893220.0,3044.0798105238696
20982,6,0.1666666666666666,0.0,6,0.0,0.0,2025,0,0,50.0,0.38,0.04,0.1029689512967008,0.2448293405383764,16.39230722728884,0.5211393355084872,Other,13983710852.25,0.08675324864873864,0.1811659530248934,,6299379.0,2219.855457537957
20990,7,0.4285714285714285,0.0,2,0.0,0.5,2025,0,1,7634.0,0.563793555148022,0.6744825779407913,0.0980852915578764,0.7222453519024413,16.603541926384914,0.7071204381808112,Commerce/Retail,1027258276.14,-0.016677949412271523,-0.05694473628913637,,4759000.0,215.8559100945577
21016,9,0.2222222222222222,0.0,3,0.0,0.0,2025,0,0,2198.0,0.5555050045495905,0.3794358507734304,0.1639278298221036,0.5073601950541085,16.109979604775948,0.7007771216295561,Other,3335661316.67,0.0181645275087588,0.06070567734553622,,2968042.0,1123.8592030267766
21091,10,0.2,0.0,8,0.375,0.0,2025,0,0,814.0,0.3341523341523341,0.128992628992629,0.1046384115520526,0.3243206950383202,16.759990852066714,0.6206450944000471,Construction/RealEstate,4595170980.0,0.003319073396178105,0.00874925655944521,,7208041.0,637.5062211771548
21237,3,0.0,0.0,1,0.0,0.0,2025,0,0,368.0,0.1847826086956521,0.3641304347826087,0.0836171062949832,0.2644230700546718,17.855759288321636,0.6233961715910241,Utilities/Energy,39088128418.44,0.02976100887538263,0.07902471146167804,,21406342.0,1826.006910402534
21350,7,0.2857142857142857,0.0,7,0.1428571428571428,0.1428571428571428,2025,0,1,362.0,0.4116022099447514,0.4116022099447514,0.0318419660967436,0.3588081158920603,16.39721378232436,0.8244920529197667,Construction/RealEstate,7349460000.0,0.0741088539887826,0.42225355160073635,,2320151.0,3167.66451838695
21431,10,0.3,0.1,5,0.2,0.0,2025,1,0,1249.0,0.3955164131305044,0.3570856685348278,0.0871910923463802,0.3198874671555055,17.040686654376092,0.5021713964271569,Healthcare/Pharma,16417586747.668762,0.04730629663625143,0.09502526832878035,,12524374.0,1310.8508854549348
21881,10,0.1,0.0,5,0.4,0.0,2025,0,0,1816.0,0.7048458149779736,0.4476872246696035,0.0988868706421163,0.282797450597031,16.397277775992187,0.6145172025132822,Healthcare/Pharma,8207865390.0,0.045132321584971075,0.11707998872900718,,5096268.0,1610.5639244246966
22187,8,0.125,0.125,4,0.0,0.25,2025,1,1,156.0,0.1282051282051282,0.3076923076923077,0.2498788793377785,0.3330523602365441,17.97719603906176,0.5983166147563544,Utilities/Energy,36138753793.46,0.03508091082829195,0.08733473207265774,,25779881.0,1401.8200391793896
22349,9,0.1111111111111111,0.0,5,0.0,0.0,2025,0,0,2391.0,0.6035131744040151,0.2705980761187787,0.1206957774533658,0.530679956495144,16.5530290070463,0.4836228859817144,Consumer/Textile/Food,5195283695.08,0.05898585897842788,0.11423019606623992,,7977304.0,651.25808106097
22357,9,0.2222222222222222,0.0,8,0.375,0.0,2025,0,0,1239.0,0.3631961259079903,0.4043583535108959,0.0834877219638547,0.241193963005971,17.073854719170757,0.4655552034632654,Commerce/Retail,14303897166.390001,0.03634842125059875,0.06801155420754548,,13899006.0,1029.1309440682305
22470,8,0.375,0.0,5,0.2,0.2,2025,0,1,2611.0,0.3531214094216775,0.3446955189582535,0.1058844083203445,0.6582015126173193,17.45075603305607,0.7025142307707931,Commerce/Retail,6936948389.4,0.0053969071585732095,0.01814173219968381,,11278030.0,615.0851158757335
22691,3,0.0,0.0,4,0.0,0.0,2025,0,0,,,,,,,,TransportLogistics,,,,,,
23264,10,0.3,0.0,13,0.1538461538461538,0.0,2025,0,0,6277.0,0.3436354946630556,0.2518719133343954,0.1104258975425825,0.2231445476844731,18.792845161211133,0.3881278914905428,Consumer/Textile/Food,218456313158.16,0.11019882112096888,0.1801010694692674,,88774781.0,2460.792476166852
23272,7,0.1428571428571428,0.1428571428571428,4,0.0,0.0,2025,1,0,75.0,0.4,0.32,0.0924984846100827,0.3427435658847569,15.716077345794076,0.4569675552735293,Construction/RealEstate,2126191526.8,0.05433529381428274,0.10005901920216169,,3632716.0,585.2897740423418
23310,5,0.0,0.0,3,0.3333333333333333,0.0,2025,0,0,309.0,0.4854368932038835,0.1553398058252427,0.0846543075138324,0.5712566040691982,15.13429799659938,0.8719428385735319,Other,1135276769.52,-0.010948451209384615,-0.08549659454751656,,478791.0,2371.1322257937177
24112,13,0.2307692307692307,0.0,4,0.0,0.25,2025,0,1,939.0,0.3748668796592119,0.2332268370607028,0.1155593965643844,,16.97836250633804,2.228452815252649,TransportLogistics,,0.005282107380541278,-0.004299804856122974,,-29038062.0,
24171,6,0.3333333333333333,,3,0.0,0.0,2025,0,0,14292.0,0.4235936188077246,0.5424013434089001,,,,,Commerce/Retail,,,,,,
24260,8,0.125,0.0,7,0.1428571428571428,0.0,2025,0,0,1023.0,0.0439882697947214,0.5151515151515151,0.0880998282077538,0.3414066768276872,16.883454091764946,0.7365569479972879,Other,14355825365.2,0.029795538563102346,0.11310049111788913,,5663406.0,2534.8395232833386
24295,7,0.0,0.0,9,0.3333333333333333,0.1111111111111111,2025,0,1,368.0,0.3152173913043478,0.217391304347826,0.0843816816667495,0.3122063391487029,17.92577768073019,0.6597772419336319,Commerce/Retail,30359614240.23,0.03246231320637108,0.09541487874258715,,20741000.0,1463.7488182937177
24392,9,0.1111111111111111,0.2222222222222222,5,0.0,0.2,2025,1,1,3920.0,0.6806122448979591,0.5193877551020408,0.1422742285484997,0.7086958615760305,18.096193930335254,0.3325440936195943,Healthcare/Pharma,7403752921.320001,-0.0019666530105260736,-0.002946491283882971,,48250270.0,153.44479774558775
24716,5,0.4,0.0,4,0.0,0.0,2025,0,0,310.0,0.2580645161290322,0.3,0.1325372646533556,0.6281296318350241,16.949463891691792,0.8884336130233912,TransportLogistics,3930059651.725724,0.014313429629716398,0.12829517937797316,,2562076.0,1533.9356255340294
24783,8,0.25,0.0,5,0.2,0.0,2025,0,0,603.0,0.3980099502487562,0.1376451077943615,,,,,Healthcare/Pharma,,,,,,
24805,5,0.4,0.0,3,0.0,0.3333333333333333,2025,0,1,624.0,0.8958333333333334,0.3653846153846153,0.1174534893475936,0.3720055705874167,22.275645106845595,0.3754481608959366,Commerce/Retail,7851213841.56,0.1311756343475754,0.2100316196902893,,2949566841.0,2.6618192652647874
24821,7,0.1428571428571428,0.2,6,0.0,0.25,2025,1,1,331.0,0.6827794561933535,0.3716012084592145,0.1795207897753193,0.2990350966919659,18.48411113884477,0.7970775702475188,Healthcare/Pharma,92968172079.9,0.04545931238170414,0.22402310300125058,,21621087.0,4299.884278709022
24848,5,0.4,0.0,5,0.2,0.0,2025,0,0,1654.0,0.6233373639661427,0.3688029020556227,0.1022605588411243,0.5456843535701027,16.047526502084374,0.6021888618212564,Consumer/Textile/Food,3933207067.68,0.0630014080391405,0.15837014601344032,,3707056.0,1061.0055709112567
24910,8,0.25,0.0,8,0.0,0.0,2025,0,0,546.0,0.3644688644688644,0.1813186813186813,0.0756413082294886,0.5014089111188548,15.107050459838565,0.3217081204985179,TechTelecom,2422071351.0,-0.06196430559162925,-0.0913534533793484,,2467887.0,981.4352727657304
24929,10,0.3,0.1,6,0.5,0.0,2025,1,0,855.0,0.3742690058479532,0.2210526315789473,,0.2709655356193968,,,TechTelecom,,,,,0.0,
25100,6,0.1666666666666666,0.0,5,0.0,0.0,2025,0,0,252.0,0.3968253968253968,0.4563492063492063,0.05456347541455,0.3237387276794376,15.547943676840005,0.7060597995010961,Construction/RealEstate,9928373954.619999,0.1912176280574668,0.6505324135076237,,1662054.0,5973.556788539962
25232,8,0.125,0.1666666666666666,6,0.1666666666666666,0.3333333333333333,2025,1,1,65.0,0.4307692307692308,0.2153846153846154,0.0419448162701325,0.7862640421457513,13.359630716788937,0.1826736500023663,TechTelecom,441581778.3,-0.0017984192841029201,-0.0022003686582576553,,518095.0,852.3181623061408
25291,7,0.0,0.0,5,0.0,0.2,2025,0,1,317.0,0.1735015772870662,0.3154574132492113,0.137823915734122,0.4419440040457499,17.569903253334246,0.7243113190593626,Utilities/Energy,7823144393.12,0.03304336220556789,0.11985752223422966,,11774188.0,664.4317547095392
25372,7,0.1428571428571428,1.0,3,0.0,0.3333333333333333,2025,1,1,7784.0,0.4249743062692703,0.6479958890030832,0.0902983132644129,0.461833885086597,17.68305907329059,0.883868269733403,Commerce/Retail,9853707587.36,0.010392054364871929,0.08948505581562838,,5554000.0,1774.164131681671
25585,6,0.1666666666666666,0.0,5,0.0,0.0,2025,0,0,354.0,0.1186440677966101,0.3333333333333333,0.1246616742020527,0.3574515777733325,17.328653943279097,0.8008913148864559,Industrials/Materials,29895096650.75,0.04915002497200447,0.24685023128938896,,6680808.0,4474.772609952269
25780,7,0.1428571428571428,0.3333333333333333,13,0.0769230769230769,0.1818181818181818,2025,1,1,229.0,0.1353711790393013,0.537117903930131,0.1522758749166243,0.361271089482942,15.97515037213989,0.5003797293844092,Utilities/Energy,3322104466.32,0.07364454260865953,0.14740103022225423,,4330716.0,767.1028223323812
