CD_CVM,QUARTER_LABEL,ID_DOC,n_attachments_matched,match_tier,files,DENOM_CIA,DT_REFER,error
018970,2020Q3,98065,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2020Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121501930000000000000000.pdf.pdf', 'size_bytes': 3645465}]",AES TIETE ENERGIA SA,2020-09-30,
018970,2021Q1,103991,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2021Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00123501930000000000000000.pdf.pdf', 'size_bytes': 1022723}]",AES TIETE ENERGIA SA,2021-03-31,
018970,2021Q2,107266,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2021Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00124201930000000000000000.pdf.pdf', 'size_bytes': 1129242}]",AES TIETE ENERGIA SA,2021-06-30,
018970,2021Q3,109943,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018970\\2021Q3\\notas_explicativas.pdf', 'original_filename': 'NE AES Tietê Energia_Report_Model 3Q 2021 12.11_rearquivamento.pdf', 'size_bytes': 3310435}]",AES TIETE ENERGIA SA,2021-09-30,
018350,2011Q1,7665,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2011Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00001001930000000000000000.pdf.pdf', 'size_bytes': 419841}]",AES TIETE SA,2011-03-31,
018350,2011Q2,10789,0,,[],AES TIETE SA,2011-06-30,Failed to download https://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=10789 after 5 attempts
018350,2011Q3,12578,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2011Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00000801930000000000000000.pdf.pdf', 'size_bytes': 474354}]",AES TIETE SA,2011-09-30,
018350,2012Q1,16735,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2012Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000901930000000000000000.pdf.pdf', 'size_bytes': 416452}]",AES TIETE SA,2012-03-31,
018350,2012Q2,20090,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2012Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000501930000000000000000.pdf.pdf', 'size_bytes': 308793}]",AES TIETE SA,2012-06-30,
018350,2012Q3,22144,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2012Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000501930000000000000000.pdf.pdf', 'size_bytes': 329054}]",AES TIETE SA,2012-09-30,
018350,2013Q1,26899,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2013Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001601930000000000000000.pdf.pdf', 'size_bytes': 342373}]",AES TIETE SA,2013-03-31,
018350,2013Q2,30274,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2013Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001001930000000000000000.pdf.pdf', 'size_bytes': 336940}]",AES TIETE SA,2013-06-30,
018350,2013Q3,32378,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\018350\\2013Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003101930000000000000000.pdf.pdf', 'size_bytes': 349849}]",AES TIETE SA,2013-09-30,
