CD_CVM,DENOM_CIA,fiscal_year,period_end_date,filing_date,ID_DOC,source
23035,LINX S.A.,2018,2018-12-31,2019-06-11,84984,ibx_extension
23035,LINX S.A.,2019,2019-12-31,2020-03-30,92039,ibx_extension
19739,LOCALIZA RENT A CAR S.A.,2010,2010-12-31,2011-03-04,5142,history_extension
19739,LOCALIZA RENT A CAR S.A.,2011,2011-12-31,2012-03-13,14940,history_extension
19739,LOCALIZA RENT A CAR S.A.,2012,2012-12-31,2013-03-20,25068,history_extension
19739,LOCALIZA RENT A CAR S.A.,2013,2013-12-31,2014-03-21,35398,history_extension
19739,LOCALIZA RENT A CAR S.A.,2014,2014-12-31,2015-03-24,45167,history_extension
23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2012,2012-12-31,2013-11-13,32733,history_extension
23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2013,2013-12-31,2014-03-20,35378,history_extension
23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2014,2014-12-31,2015-02-27,44385,history_extension
8087,LOJAS AMERICANAS S.A.,2010,2010-12-31,2011-06-21,9803,history_extension
8087,LOJAS AMERICANAS S.A.,2011,2011-12-31,2012-03-06,14726,history_extension
8087,LOJAS AMERICANAS S.A.,2012,2012-12-31,2013-03-18,25008,history_extension
8087,LOJAS AMERICANAS S.A.,2013,2013-12-31,2014-03-19,35308,history_extension
8087,LOJAS AMERICANAS S.A.,2014,2014-12-31,2015-03-18,45054,history_extension
8133,LOJAS RENNER S.A.,2010,2010-12-31,2011-02-16,4793,history_extension
8133,LOJAS RENNER S.A.,2011,2011-12-31,2012-02-08,14175,history_extension
8133,LOJAS RENNER S.A.,2012,2012-12-31,2013-02-26,24469,history_extension
8133,LOJAS RENNER S.A.,2013,2013-12-31,2014-02-20,34705,history_extension
8133,LOJAS RENNER S.A.,2014,2014-12-31,2015-02-12,44074,history_extension
20060,LUPATECH S.A,2010,2010-12-31,2011-03-02,5099,ibx_extension
20060,LUPATECH S.A,2011,2011-12-31,2012-04-02,15916,ibx_extension
20060,LUPATECH S.A,2012,2012-12-31,2013-03-29,25780,ibx_extension
20060,LUPATECH S.A,2014,2014-12-31,2015-03-27,45471,ibx_extension
20060,LUPATECH S.A,2015,2015-12-31,2016-03-29,54603,ibx_extension
20060,LUPATECH S.A,2016,2016-12-31,2017-03-28,63734,ibx_extension
20060,LUPATECH S.A,2017,2017-12-31,2018-03-22,72566,ibx_extension
20060,LUPATECH S.A,2018,2018-12-31,2019-04-01,81939,ibx_extension
20060,LUPATECH S.A,2019,2019-12-31,2020-03-20,91689,ibx_extension
20060,LUPATECH S.A,2020,2020-12-31,2021-03-20,102106,ibx_extension
20060,LUPATECH S.A,2021,2021-12-31,2022-03-25,113030,ibx_extension
20060,LUPATECH S.A,2022,2022-12-31,2023-04-04,124990,ibx_extension
20060,LUPATECH S.A,2023,2023-12-31,2024-03-22,135043,ibx_extension
20060,LUPATECH S.A,2024,2024-12-31,2025-03-21,145685,ibx_extension
20060,LUPATECH S.A,2025,2025-12-31,2026-04-29,156474,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2010,2010-12-31,2011-02-28,5050,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2011,2011-12-31,2012-03-05,14693,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2012,2012-12-31,2013-03-04,24638,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2013,2013-12-31,2014-03-10,35082,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2014,2014-12-31,2015-02-27,44390,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2015,2015-12-31,2016-02-26,53692,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2016,2016-12-31,2017-03-06,62917,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2017,2017-12-31,2018-03-05,71993,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2018,2018-12-31,2019-03-13,81151,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2019,2019-12-31,2020-03-06,91423,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2020,2020-12-31,2021-03-31,102539,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2021,2021-12-31,2022-03-18,112723,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2022,2022-12-31,2023-11-06,131782,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2023,2023-12-31,2024-02-23,134231,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2024,2024-12-31,2025-02-21,144929,ibx_extension
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2025,2025-12-31,2026-02-26,154936,ibx_extension
22470,MAGAZINE LUIZA S.A.,2010,2010-12-31,2011-05-05,7179,history_extension
22470,MAGAZINE LUIZA S.A.,2011,2011-12-31,2012-04-04,15992,history_extension
22470,MAGAZINE LUIZA S.A.,2012,2012-12-31,2013-03-26,25378,history_extension
22470,MAGAZINE LUIZA S.A.,2013,2013-12-31,2014-02-24,34733,history_extension
22470,MAGAZINE LUIZA S.A.,2014,2014-12-31,2015-02-26,44332,history_extension
20842,MAGNESITA REFRATARIOS S.A.,2010,2010-12-31,2011-03-24,5514,ibx_extension
20842,MAGNESITA REFRATARIOS S.A.,2011,2011-12-31,2012-03-08,14812,ibx_extension
20842,MAGNESITA REFRATARIOS S.A.,2012,2012-12-31,2013-03-15,24983,ibx_extension
20842,MAGNESITA REFRATARIOS S.A.,2013,2013-12-31,2014-03-20,35385,ibx_extension
20842,MAGNESITA REFRATARIOS S.A.,2014,2014-12-31,2015-03-16,45006,ibx_extension
20842,MAGNESITA REFRATARIOS S.A.,2016,2016-12-31,2017-03-15,63155,ibx_extension
20842,MAGNESITA REFRATARIOS S.A.,2017,2017-12-31,2018-04-27,73559,ibx_extension
8575,MAHLE METAL LEVE S.A.,2021,2021-12-31,2022-03-28,113075,ibx_extension
8575,MAHLE METAL LEVE S.A.,2022,2022-12-31,2023-03-20,124345,ibx_extension
8575,MAHLE METAL LEVE S.A.,2023,2023-12-31,2024-03-11,134608,ibx_extension
8575,MAHLE METAL LEVE S.A.,2024,2024-12-31,2025-03-17,145430,ibx_extension
8575,MAHLE METAL LEVE S.A.,2025,2025-12-31,2026-03-16,155377,ibx_extension
8575,MAHLE-METAL LEVE S.A.,2010,2010-12-31,2011-03-29,5869,ibx_extension
8575,MAHLE-METAL LEVE S.A.,2011,2011-12-31,2012-03-10,14879,ibx_extension
8575,MAHLE-METAL LEVE S.A.,2012,2012-12-31,2013-03-11,24838,ibx_extension
8575,MAHLE-METAL LEVE S.A.,2013,2013-12-31,2014-03-14,35213,ibx_extension
8575,MAHLE-METAL LEVE S.A.,2014,2014-12-31,2015-03-16,44994,ibx_extension
8575,MAHLE-METAL LEVE S.A.,2015,2015-12-31,2016-03-18,54197,ibx_extension
8575,MAHLE-METAL LEVE S.A.,2016,2016-12-31,2017-03-20,63355,ibx_extension
8575,MAHLE-METAL LEVE S.A.,2017,2017-12-31,2018-03-19,72409,ibx_extension
8575,MAHLE-METAL LEVE S.A.,2018,2018-12-31,2019-03-18,81272,ibx_extension
8575,MAHLE-METAL LEVE S.A.,2019,2019-12-31,2020-03-30,92014,ibx_extension
8575,MAHLE-METAL LEVE S.A.,2020,2020-12-31,2021-03-15,100934,ibx_extension
8451,MARCOPOLO S.A.,2010,2010-12-31,2011-02-24,4934,history_extension
8451,MARCOPOLO S.A.,2011,2011-12-31,2012-02-28,14567,history_extension
8451,MARCOPOLO S.A.,2012,2012-12-31,2013-02-21,24370,history_extension
8451,MARCOPOLO S.A.,2013,2013-12-31,2014-02-25,34785,history_extension
8451,MARCOPOLO S.A.,2014,2014-12-31,2015-02-24,44201,history_extension
20788,MARFRIG GLOBAL FOODS S.A.,2010,2010-12-31,2012-11-05,22071,history_extension
20788,MARFRIG GLOBAL FOODS S.A.,2011,2011-12-31,2012-11-27,22962,history_extension
20788,MARFRIG GLOBAL FOODS S.A.,2012,2012-12-31,2013-03-27,25552,history_extension
20788,MARFRIG GLOBAL FOODS S.A.,2013,2013-12-31,2014-03-19,35309,history_extension
20788,MARFRIG GLOBAL FOODS S.A.,2014,2014-12-31,2015-03-02,44411,history_extension
22055,MARISA LOJAS S.A.,2010,2010-12-31,2011-02-18,4840,ibx_extension
22055,MARISA LOJAS S.A.,2011,2011-12-31,2012-03-08,14832,ibx_extension
22055,MARISA LOJAS S.A.,2012,2012-12-31,2013-02-05,24102,ibx_extension
22055,MARISA LOJAS S.A.,2013,2013-12-31,2014-03-17,35260,ibx_extension
22055,MARISA LOJAS S.A.,2014,2014-12-31,2015-02-12,44073,ibx_extension
22055,MARISA LOJAS S.A.,2015,2015-12-31,2016-02-25,53663,ibx_extension
22055,MARISA LOJAS S.A.,2016,2016-12-31,2017-02-24,62793,ibx_extension
22055,MARISA LOJAS S.A.,2017,2017-12-31,2018-03-08,72103,ibx_extension
22055,MARISA LOJAS S.A.,2018,2018-12-31,2019-03-14,81220,ibx_extension
22055,MARISA LOJAS S.A.,2019,2019-12-31,2020-03-25,91807,ibx_extension
22055,MARISA LOJAS S.A.,2020,2020-12-31,2021-03-22,102133,ibx_extension
22055,MARISA LOJAS S.A.,2021,2021-12-31,2022-03-16,112596,ibx_extension
22055,MARISA LOJAS S.A.,2022,2022-12-31,2023-04-29,125563,ibx_extension
22055,MARISA LOJAS S.A.,2023,2023-12-31,2024-04-22,135845,ibx_extension
22055,MARISA LOJAS S.A.,2024,2024-12-31,2025-03-31,146030,ibx_extension
22055,MARISA LOJAS S.A.,2025,2025-12-31,2026-03-31,155950,ibx_extension
17914,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.,2010,2010-12-31,2011-03-23,5488,history_extension
17914,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.,2011,2011-12-31,2012-04-10,16094,history_extension
17914,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.,2012,2012-12-31,2013-03-18,25004,history_extension
17914,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.,2013,2013-12-31,2014-03-26,35564,history_extension
17914,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.,2014,2014-12-31,2015-03-30,45626,history_extension
8656,METALURGICA GERDAU S.A.,2010,2010-12-31,2011-03-03,5131,history_extension
8656,METALURGICA GERDAU S.A.,2011,2011-12-31,2012-02-16,14378,history_extension
8656,METALURGICA GERDAU S.A.,2012,2012-12-31,2013-02-21,24389,history_extension
8656,METALURGICA GERDAU S.A.,2013,2013-12-31,2014-02-21,34728,history_extension
8656,METALURGICA GERDAU S.A.,2014,2014-12-31,2015-03-11,44902,history_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2010,2010-12-31,2011-04-07,6411,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2011,2011-12-31,2012-02-13,14272,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2012,2012-12-31,2013-03-04,24656,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2013,2013-12-31,2014-03-11,35121,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2014,2014-12-31,2015-03-10,44897,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2015,2015-12-31,2016-03-09,53960,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2016,2016-12-31,2017-03-14,63140,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2017,2017-12-31,2018-03-19,72387,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2018,2018-12-31,2019-03-14,81207,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2019,2019-12-31,2020-03-25,91826,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2020,2020-12-31,2021-03-17,101030,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2021,2021-12-31,2022-03-30,113270,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2022,2022-12-31,2023-03-29,124769,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2023,2023-12-31,2024-03-19,134876,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2024,2024-12-31,2025-03-20,145610,ibx_extension
22012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2025,2025-12-31,2026-03-18,155467,ibx_extension
20931,MINERVA S.A.,2010,2010-12-31,2011-07-12,10113,history_extension
20931,MINERVA S.A.,2011,2011-12-31,2013-03-20,25100,history_extension
20931,MINERVA S.A.,2012,2012-12-31,2013-03-20,25098,history_extension
20931,MINERVA S.A.,2013,2013-12-31,2014-03-11,35116,history_extension
20931,MINERVA S.A.,2014,2014-12-31,2015-03-27,45416,history_extension
23825,MOVIDA PARTICIPACOES SA,2014,2014-12-31,2016-02-01,53148,ibx_extension
23825,MOVIDA PARTICIPACOES SA,2015,2015-12-31,2016-04-01,54942,ibx_extension
23825,MOVIDA PARTICIPACOES SA,2016,2016-12-31,2017-03-22,63447,ibx_extension
23825,MOVIDA PARTICIPACOES SA,2017,2017-12-31,2018-03-21,72472,ibx_extension
23825,MOVIDA PARTICIPACOES SA,2018,2018-12-31,2019-04-02,81989,ibx_extension
23825,MOVIDA PARTICIPACOES SA,2019,2019-12-31,2020-03-10,91465,ibx_extension
23825,MOVIDA PARTICIPACOES SA,2020,2020-12-31,2021-02-23,100360,ibx_extension
23825,MOVIDA PARTICIPACOES SA,2021,2021-12-31,2022-02-21,111917,ibx_extension
23825,MOVIDA PARTICIPACOES SA,2022,2022-12-31,2024-01-31,133786,ibx_extension
23825,MOVIDA PARTICIPACOES SA,2023,2023-12-31,2024-03-25,135099,ibx_extension
23825,MOVIDA PARTICIPACOES SA,2024,2024-12-31,2025-03-20,145614,ibx_extension
23825,MOVIDA PARTICIPACOES SA,2025,2025-12-31,2026-03-23,155600,ibx_extension
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2010,2010-12-31,2011-03-30,6069,history_extension
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2011,2011-12-31,2012-03-15,15064,history_extension
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2012,2012-12-31,2013-03-14,24946,history_extension
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2013,2013-12-31,2014-03-13,35180,history_extension
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2014,2014-12-31,2015-03-05,44802,history_extension
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2010,2010-12-31,2011-04-06,6378,history_extension
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2011,2011-12-31,2013-02-15,24277,history_extension
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2012,2012-12-31,2013-03-15,24955,history_extension
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2013,2013-12-31,2014-03-19,35323,history_extension
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2014,2014-12-31,2015-02-24,44230,history_extension
21946,MULTIPLUS S.A.,2010,2010-12-31,2011-02-11,4726,ibx_extension
21946,MULTIPLUS S.A.,2011,2011-12-31,2012-02-14,14296,ibx_extension
21946,MULTIPLUS S.A.,2012,2012-12-31,2013-03-16,24987,ibx_extension
21946,MULTIPLUS S.A.,2013,2013-12-31,2014-02-27,34934,ibx_extension
21946,MULTIPLUS S.A.,2014,2014-12-31,2015-02-26,44351,ibx_extension
21946,MULTIPLUS S.A.,2015,2015-12-31,2016-02-25,53654,ibx_extension
21946,MULTIPLUS S.A.,2016,2016-12-31,2017-03-06,62897,ibx_extension
21946,MULTIPLUS S.A.,2017,2017-12-31,2018-03-07,72073,ibx_extension
21946,MULTIPLUS S.A.,2018,2018-12-31,2019-03-11,81122,ibx_extension
19550,NATURA COSMETICOS S.A.,2010,2010-12-31,2011-02-24,4942,history_extension
19550,NATURA COSMETICOS S.A.,2011,2011-12-31,2012-02-15,14348,history_extension
19550,NATURA COSMETICOS S.A.,2012,2012-12-31,2013-02-06,24134,history_extension
19550,NATURA COSMETICOS S.A.,2013,2013-12-31,2014-06-10,39253,history_extension
19550,NATURA COSMETICOS S.A.,2014,2014-12-31,2015-02-11,44015,history_extension
15539,NEOENERGIA S.A.,2010,2010-12-31,2011-02-19,4855,ibx_extension
15539,NEOENERGIA S.A.,2011,2011-12-31,2012-02-07,14158,ibx_extension
15539,NEOENERGIA S.A.,2012,2012-12-31,2013-03-25,25234,ibx_extension
15539,NEOENERGIA S.A.,2013,2013-12-31,2014-03-24,35473,ibx_extension
15539,NEOENERGIA S.A.,2014,2014-12-31,2017-11-28,70263,ibx_extension
15539,NEOENERGIA S.A.,2015,2015-12-31,2017-11-28,70264,ibx_extension
15539,NEOENERGIA S.A.,2016,2016-12-31,2019-04-24,82363,ibx_extension
15539,NEOENERGIA S.A.,2017,2017-12-31,2019-04-23,82331,ibx_extension
15539,NEOENERGIA S.A.,2018,2018-12-31,2019-04-23,82332,ibx_extension
15539,NEOENERGIA S.A.,2019,2019-12-31,2020-02-17,91020,ibx_extension
15539,NEOENERGIA S.A.,2020,2020-12-31,2021-02-09,100039,ibx_extension
15539,NEOENERGIA S.A.,2021,2021-12-31,2022-02-17,111842,ibx_extension
15539,NEOENERGIA S.A.,2022,2022-12-31,2023-03-02,123844,ibx_extension
15539,NEOENERGIA S.A.,2023,2023-12-31,2024-02-07,133915,ibx_extension
15539,NEOENERGIA S.A.,2024,2024-12-31,2025-02-21,144935,ibx_extension
15539,NEOENERGIA S.A.,2025,2025-12-31,2026-02-11,154723,ibx_extension
14621,NET SERVIÇOS DE COMUNICAÇÃO S.A.,2010,2010-12-31,2011-02-18,4830,ibx_extension
14621,NET SERVIÇOS DE COMUNICAÇÃO S.A.,2011,2011-12-31,2012-02-14,14309,ibx_extension
14621,NET SERVIÇOS DE COMUNICAÇÃO S.A.,2012,2012-12-31,2013-03-12,24872,ibx_extension
14621,NET SERVIÇOS DE COMUNICAÇÃO S.A.,2013,2013-12-31,2014-03-19,35334,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2010,2010-12-31,2012-02-13,14255,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2011,2011-12-31,2012-04-05,16019,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2012,2012-12-31,2013-03-20,25084,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2013,2013-12-31,2014-03-18,35299,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2014,2014-12-31,2015-03-20,45116,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2015,2015-12-31,2016-03-29,54652,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2016,2016-12-31,2017-03-27,63643,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2017,2017-12-31,2018-03-28,72876,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2018,2018-12-31,2019-03-26,81559,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2019,2019-12-31,2020-03-30,92052,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2020,2020-12-31,2021-03-01,100558,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2021,2021-12-31,2022-03-24,112942,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2022,2022-12-31,2023-09-22,131109,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2023,2023-12-31,2024-04-18,135785,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2024,2024-12-31,2025-05-15,147847,ibx_extension
21180,NEXPE PARTICIPAÇÕES S.A,2025,2025-12-31,2026-03-31,155945,ibx_extension
20125,ODONTOPREV S.A.,2010,2010-12-31,2011-03-21,5379,ibx_extension
20125,ODONTOPREV S.A.,2011,2011-12-31,2012-03-01,14645,ibx_extension
20125,ODONTOPREV S.A.,2012,2012-12-31,2013-03-05,24672,ibx_extension
20125,ODONTOPREV S.A.,2013,2013-12-31,2014-03-10,35072,ibx_extension
20125,ODONTOPREV S.A.,2014,2014-12-31,2015-03-04,44667,ibx_extension
20125,ODONTOPREV S.A.,2015,2015-12-31,2016-03-09,53947,ibx_extension
20125,ODONTOPREV S.A.,2016,2016-12-31,2017-02-21,62676,ibx_extension
20125,ODONTOPREV S.A.,2017,2017-12-31,2018-02-28,71871,ibx_extension
20125,ODONTOPREV S.A.,2018,2018-12-31,2019-02-26,80897,ibx_extension
20125,ODONTOPREV S.A.,2019,2019-12-31,2020-03-27,91901,ibx_extension
20125,ODONTOPREV S.A.,2020,2020-12-31,2021-03-04,100662,ibx_extension
20125,ODONTOPREV S.A.,2021,2021-12-31,2022-02-23,111983,ibx_extension
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2010,2010-12-31,2011-03-30,6058,history_extension
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2011,2011-12-31,2012-04-03,15959,history_extension
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2012,2012-12-31,2013-04-30,26434,history_extension
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2013,2013-12-31,2014-02-19,34636,history_extension
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2014,2014-12-31,2015-03-27,45350,history_extension
26123,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2020,2020-12-31,2021-06-07,105781,ibx_extension
26123,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2021,2021-12-31,2022-03-29,113182,ibx_extension
26123,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2022,2022-12-31,2023-03-28,124691,ibx_extension
26123,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2023,2023-12-31,2024-03-27,135211,ibx_extension
26123,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2024,2024-12-31,2025-03-28,145887,ibx_extension
26123,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2025,2025-12-31,2026-04-09,156113,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2010,2010-12-31,2011-03-15,5267,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2011,2011-12-31,2012-03-30,15814,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2012,2012-12-31,2013-04-05,25967,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2013,2013-12-31,2014-04-17,36314,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2014,2014-12-31,2015-04-15,45991,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2015,2015-12-31,2016-04-12,55107,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2017,2017-12-31,2018-03-29,73027,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2018,2018-12-31,2019-03-26,81553,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2019,2019-12-31,2020-03-31,92133,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2020,2020-12-31,2021-03-30,102442,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2021,2021-12-31,2022-03-28,113082,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2022,2022-12-31,2023-03-28,124661,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2023,2023-12-31,2024-03-28,135332,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2024,2024-12-31,2025-03-28,145924,ibx_extension
21342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2025,2025-12-31,2026-03-31,155923,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2010,2010-12-31,2011-04-28,6747,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2011,2011-12-31,2012-03-27,15468,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2012,2012-12-31,2013-02-28,24548,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2013,2013-12-31,2014-02-26,34877,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2014,2014-12-31,2015-02-11,44011,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2015,2015-12-31,2016-02-11,53323,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2016,2016-12-31,2017-03-30,63919,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2017,2017-12-31,2018-02-07,71401,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2018,2018-12-31,2019-02-13,80651,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2019,2019-12-31,2020-03-16,91596,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2020,2020-12-31,2021-03-04,100694,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2021,2021-12-31,2022-03-17,112669,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2022,2022-12-31,2023-03-17,124328,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2023,2023-12-31,2024-03-15,134788,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2024,2024-12-31,2025-03-14,145419,ibx_extension
9393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2025,2025-12-31,2026-03-30,155834,ibx_extension
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2010,2010-12-31,2011-04-04,6307,history_extension
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2011,2011-12-31,2012-04-18,16273,history_extension
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2012,2012-12-31,2013-03-26,25382,history_extension
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2013,2013-12-31,2014-02-13,34541,history_extension
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2014,2014-12-31,2015-03-18,45065,history_extension
25089,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2019,2019-12-31,2020-07-17,91085,ibx_extension
25089,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2020,2020-12-31,2021-11-10,109623,ibx_extension
25089,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2021,2021-12-31,2022-03-29,113174,ibx_extension
