CD_CVM,ANO,ID_DOC,found,n_bytes,error,DENOM_CIA
2437,2010,8288,True,111426,,CENTRAIS ELET BRAS S.A. - ELETROBRAS
2453,2010,8283,True,567128,,CIA ENERGETICA DE MINAS GERAIS - CEMIG
2461,2010,4370,True,11336,,CENTRAIS ELET DE SANTA CATARINA S.A.
2577,2010,7437,True,293477,,CESP - CIA ENERGETICA DE SAO PAULO
3980,2010,4644,True,59658,,GERDAU S.A.
4030,2010,7504,True,122816,,CIA SIDERURGICA NACIONAL
4057,2010,6757,True,27674,,SOUZA CRUZ SA
4170,2010,8573,True,50387,,VALE S.A.
4650,2010,8471,True,5887,,CONFAB INDUSTRIAL SA
4820,2010,7525,True,128650,,BRASKEM S.A.
5258,2010,8446,True,86213,,RAIA DROGASIL S.A.
5410,2010,8497,True,47628,,WEG S.A.
6173,2010,7337,True,73977,,TAURUS ARMAS S.A.
6343,2010,7517,True,83955,,TUPY S.A.
6505,2010,7018,True,68429,,GRUPO CASAS BAHIA S.A.
7870,2010,6729,True,441039,,KEPLER WEBER S.A.
8087,2010,7710,True,67913,,LOJAS AMERICANAS S.A.
8133,2010,6632,True,69484,,LOJAS RENNER S.A.
8451,2010,6138,True,39709,,MARCOPOLO S.A.
8575,2010,6360,True,105207,,MAHLE METAL LEVE S.A.
8656,2010,8229,True,67001,,METALURGICA GERDAU S.A.
8672,2010,2804,True,214176,,IGUATEMI S.A.
9393,2010,5041,True,208289,,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL
9512,2010,7246,True,107049,,PETROLEO BRASILEIRO S.A. PETROBRAS
9989,2010,4275,True,65562,,REFINARIA DE PETROLEOS MANGUINHOS S.A.
10456,2010,5470,True,25777,,ALPARGATAS S.A.
11312,2010,4755,True,152660,,OI S.A. - EM RECUPERAÇÃO JUDICIAL
11320,2010,6618,True,196665,,TELEMAR NORTE LESTE SA
11932,2010,8203,True,9803,,IOCHPE MAXION S.A.
12653,2010,7020,True,134090,,KLABIN S.A.
12793,2010,6412,True,110997,,FIBRIA CELULOSE S.A.
13471,2010,6419,True,234852,,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.
13986,2010,8428,True,170532,,SUZANO S.A.
14028,2010,7442,True,9812,,VALE FERTILIZANTES S.A.
14109,2010,7787,True,123676,,RANDONCORP S.A.
14176,2010,7462,True,72636,,ELETROPAULO METROP. ELET. SAO PAULO S.A.
14311,2010,6292,True,114040,,CIA PARANAENSE DE ENERGIA - COPEL
14320,2010,7172,True,141992,,USINAS SID DE MINAS GERAIS S.A.-USIMINAS
14443,2010,8357,True,338069,,CIA SANEAMENTO BASICO EST SAO PAULO
14460,2010,6964,True,82965,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART
14621,2010,4757,True,176946,,NET SERVIÇOS DE COMUNICAÇÃO S.A.
14761,2010,6667,True,101560,,CIA HERING
14826,2010,8282,True,65572,,CIA BRASILEIRA DE DISTRIBUICAO
15253,2010,8050,True,80643,,ENERGISA S.A.
15539,2010,7300,True,92009,,NEOENERGIA S.A.
15636,2010,7223,True,183947,,CIA GAS DE SAO PAULO - COMGAS
16101,2010,8240,True,452162,,GAFISA S.A.
16292,2010,5189,True,514720,,BRF S.A.
16306,2010,7293,True,100319,,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
17329,2010,7280,True,165098,,ENGIE BRASIL ENERGIA S.A.
17450,2010,4786,True,140060,,RUMO S.A.
17639,2010,7951,True,74963,,TIM PARTICIPACOES S.A.
17671,2010,5504,True,38959,,TELEFÔNICA BRASIL S.A
17710,2010,8349,True,187859,,VIVO PARTICIPAÇÕES SA
17892,2010,7092,True,46541,,SANTOS BRASIL PARTICIPACOES S.A.
17914,2010,7178,True,144876,,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
17973,2010,7407,True,196605,,COGNA EDUCAÇÃO S.A.
18112,2010,7492,True,89725,,COMPANHIA DE BEBIDAS DAS AMÉRICAS-AMBEV
18350,2010,8339,True,79794,,AES TIETE SA
18376,2010,7274,True,131650,,ISA ENERGIA BRASIL
18465,2010,8408,True,191597,,ULTRAPAR PARTICIPACOES S.A.
18627,2010,7260,True,6622,,CIA SANEAMENTO DO PARANA - SANEPAR
18660,2010,7330,True,102650,,CPFL ENERGIA S.A.
18724,2010,8356,True,148490,,BRADESPAR S.A.
18821,2010,7444,True,109568,,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.
18961,2010,8466,True,146073,,ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.
18970,2010,1948,True,144139,,AES TIETE ENERGIA SA
19445,2010,7483,True,94221,,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG
19453,2010,7091,True,57818,,ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.
19550,2010,8483,True,41890,,NATURA COSMÉTICOS S.A.
19569,2010,8273,True,106411,,GOL LINHAS AEREAS INTELIGENTES S.A.
19615,2010,11739,True,261300,,GRENDENE S.A.
19623,2010,7181,True,51735,,DIAGNOSTICOS DA AMERICA S.A.
19739,2010,7155,True,35467,,LOCALIZA RENT A CAR S.A.
19763,2010,6553,True,146350,,EDP - ENERGIAS DO BRASIL S.A.
19771,2010,8017,True,44036,,ARTERIS S.A.
19879,2010,5014,True,170295,,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
19909,2010,6987,True,73833,,BR MALLS PARTICIPACOES S.A.
19925,2010,8354,True,150569,,BR PROPERTIES S.A.
19992,2010,7129,True,352187,,TOTVS S.A.
20010,2010,7326,True,63769,,EQUATORIAL S.A.
20028,2010,8410,True,178330,,VALID SOLUÇÕES S.A.
20060,2010,6524,True,61916,,LUPATECH S.A
20087,2010,7146,True,82992,,EMBRAER S.A.
20125,2010,6697,True,230221,,ODONTOPREV S.A.
20168,2010,8575,True,419245,,ÓLEO E GÁS PARTICIPAÇÕES S.A.
20184,2010,3091,True,13754,,CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO
20249,2010,2848,True,36442,,KLABIN SEGALL S/A
20257,2010,7189,True,93146,,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.
20338,2010,6569,True,51248,,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS
20354,2010,8336,True,119756,,TERRA SANTA AGRO S.A.
20362,2010,7303,True,129276,,POSITIVO TECNOLOGIA S.A.
20435,2010,7101,True,118722,,TECNISA S.A.
20478,2010,6512,True,100422,,PDG REALTY S.A. EMPREEND E PARTICIPACOES
20494,2010,6958,True,111483,,IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
20524,2010,7507,True,102834,,EVEN CONSTRUTORA E INCORPORADORA S.A.
20575,2010,5472,True,238640,,JBS S.A.
20605,2010,1643,True,63160,,JHSF PARTICIPACOES S.A.
20621,2010,6605,True,232487,,FERTILIZANTES HERINGER S.A.
20702,2010,8447,True,65582,,VIVER INCORPORADORA E CONSTRUTORA S.A.
20745,2010,5096,True,342228,,SLC AGRICOLA S.A.
20770,2010,8359,True,80388,,EZ TEC EMPREEND. E PARTICIPACOES S.A.
20788,2010,7275,True,409739,,MARFRIG GLOBAL FOODS S.A.
20842,2010,5348,True,288839,,MAGNESITA REFRATARIOS S.A.
20893,2010,8486,True,26664,,REDECARD S/A
20915,2010,7276,True,134345,,MRV ENGENHARIA E PARTICIPACOES S.A.
20931,2010,2066,True,38208,,MINERVA S.A.
20982,2010,2165,True,226789,,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
20990,2010,8004,True,113480,,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL
21016,2010,7062,True,132415,,YDUQS PARTICIPACOES S.A.
21091,2010,7531,True,314737,,DEXCO S.A.
21148,2010,8235,True,255082,,CONSTRUTORA TENDA S.A.
21180,2010,5863,True,155369,,NEXPE PARTICIPAÇÕES S.A
21237,2010,6381,True,109943,,ENEVA S.A
21300,2010,6966,True,348009,,ALIANSCE SHOPPING CENTERS S.A.
21342,2010,3596,True,223604,,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL
21350,2010,5048,True,129884,,DIRECIONAL ENGENHARIA S.A.
21431,2010,3361,True,131422,,HYPERA S.A.
21490,2010,7295,True,177835,,ALUPAR INVESTIMENTO S/A
21776,2010,6517,True,307139,,CENTENNIAL ASSET PARTICIPAÇÕES SUDESTE S/A
21881,2010,6513,True,83150,,FLEURY S.A.
21946,2010,4189,True,57940,,MULTIPLUS S.A.
22012,2010,7369,True,145010,,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A."
22055,2010,6994,True,80396,,MARISA LOJAS S.A.
22187,2010,7306,True,170903,,PRIO S.A.
22349,2010,7543,True,94022,,AZZAS 2154 S.A.
22357,2010,7166,True,208059,,ALLOS S.A.
22365,2010,5396,True,194171,,ENAUTA PARTICIPAÇÕES S.A.
2437,2011,18280,True,106138,,CENTRAIS ELET BRAS S.A. - ELETROBRAS
2453,2011,18074,True,141571,,CIA ENERGETICA DE MINAS GERAIS - CEMIG
2461,2011,14017,True,11336,,CENTRAIS ELET DE SANTA CATARINA S.A.
2577,2011,16641,True,283847,,CESP - CIA ENERGETICA DE SAO PAULO
3980,2011,16881,True,81460,,GERDAU S.A.
4030,2011,18055,True,509958,,CIA SIDERURGICA NACIONAL
4057,2011,16174,True,35526,,SOUZA CRUZ SA
4170,2011,18068,True,67695,,VALE S.A.
4650,2011,16930,True,16038,,CONFAB INDUSTRIAL SA
4820,2011,17766,True,123382,,BRASKEM S.A.
5258,2011,17504,True,235045,,RAIA DROGASIL S.A.
5410,2011,16705,True,48157,,WEG S.A.
6173,2011,18439,True,324097,,TAURUS ARMAS S.A.
6343,2011,17315,True,84472,,TUPY S.A.
6505,2011,17314,True,51135,,GRUPO CASAS BAHIA S.A.
7870,2011,18339,True,444379,,KEPLER WEBER S.A.
8087,2011,17348,True,219684,,LOJAS AMERICANAS S.A.
8133,2011,16433,True,65980,,LOJAS RENNER S.A.
8451,2011,17060,True,32362,,MARCOPOLO S.A.
8575,2011,16301,True,123471,,MAHLE METAL LEVE S.A.
8656,2011,16648,True,81679,,METALURGICA GERDAU S.A.
8672,2011,16759,True,214176,,IGUATEMI S.A.
9393,2011,17146,True,114735,,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL
9512,2011,15367,True,59379,,PETROLEO BRASILEIRO S.A. PETROBRAS
9989,2011,16180,True,42545,,REFINARIA DE PETROLEOS MANGUINHOS S.A.
10456,2011,16951,True,22751,,ALPARGATAS S.A.
11312,2011,17403,True,281258,,OI S.A. - EM RECUPERAÇÃO JUDICIAL
11320,2011,16948,True,133910,,TELEMAR NORTE LESTE SA
11932,2011,17619,True,26850,,IOCHPE MAXION S.A.
12653,2011,16652,True,52607,,KLABIN S.A.
12793,2011,14865,True,102770,,FIBRIA CELULOSE S.A.
13471,2011,12145,True,31755,,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.
13986,2011,16990,True,139867,,SUZANO S.A.
14028,2011,11522,True,68869,,VALE FERTILIZANTES S.A.
14109,2011,18207,True,186220,,RANDONCORP S.A.
14176,2011,17517,True,85246,,ELETROPAULO METROP. ELET. SAO PAULO S.A.
14311,2011,16968,True,106366,,CIA PARANAENSE DE ENERGIA - COPEL
14320,2011,17552,True,143902,,USINAS SID DE MINAS GERAIS S.A.-USIMINAS
14443,2011,16565,True,98606,,CIA SANEAMENTO BASICO EST SAO PAULO
14460,2011,17030,True,160586,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART
14621,2011,16772,True,128899,,NET SERVIÇOS DE COMUNICAÇÃO S.A.
14761,2011,17202,True,103335,,CIA HERING
14826,2011,17426,True,64280,,CIA BRASILEIRA DE DISTRIBUICAO
15253,2011,16636,True,80538,,ENERGISA S.A.
15539,2011,18233,True,113690,,NEOENERGIA S.A.
15636,2011,17097,True,243209,,CIA GAS DE SAO PAULO - COMGAS
16101,2011,18250,True,127692,,GAFISA S.A.
16292,2011,16835,True,524529,,BRF S.A.
16306,2011,18130,True,118282,,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
17329,2011,17557,True,175271,,ENGIE BRASIL ENERGIA S.A.
17450,2011,17407,True,103294,,RUMO S.A.
17639,2011,18142,True,119700,,TIM PARTICIPACOES S.A.
17671,2011,16346,True,57171,,TELEFÔNICA BRASIL S.A
17710,2011,11806,True,109406,,VIVO PARTICIPAÇÕES SA
17892,2011,16586,True,46541,,SANTOS BRASIL PARTICIPACOES S.A.
17914,2011,16802,True,154386,,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
17973,2011,18078,True,142379,,COGNA EDUCAÇÃO S.A.
18112,2011,17128,True,78952,,COMPANHIA DE BEBIDAS DAS AMÉRICAS-AMBEV
18350,2011,16450,True,138868,,AES TIETE SA
18376,2011,16435,True,158616,,ISA ENERGIA BRASIL
18465,2011,17328,True,187087,,ULTRAPAR PARTICIPACOES S.A.
18627,2011,16886,True,6964,,CIA SANEAMENTO DO PARANA - SANEPAR
18660,2011,16314,True,165925,,CPFL ENERGIA S.A.
18724,2011,17422,True,22914,,BRADESPAR S.A.
18821,2011,17616,True,124398,,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.
18961,2011,17310,True,137469,,ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.
18970,2011,16453,True,132462,,AES TIETE ENERGIA SA
19445,2011,16946,True,134922,,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG
19453,2011,18347,True,94658,,ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.
19550,2011,16480,True,162049,,NATURA COSMÉTICOS S.A.
19569,2011,16936,True,111511,,GOL LINHAS AEREAS INTELIGENTES S.A.
19615,2011,16047,True,296671,,GRENDENE S.A.
19623,2011,17326,True,70175,,DIAGNOSTICOS DA AMERICA S.A.
19739,2011,16552,True,216238,,LOCALIZA RENT A CAR S.A.
19763,2011,18048,True,161035,,EDP - ENERGIAS DO BRASIL S.A.
19771,2011,16707,True,69450,,ARTERIS S.A.
19836,2011,11307,True,139675,,COSAN S.A.
19879,2011,16156,True,176228,,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
19909,2011,18862,True,157722,,BR MALLS PARTICIPACOES S.A.
19925,2011,16408,True,96198,,BR PROPERTIES S.A.
19992,2011,18279,True,430425,,TOTVS S.A.
20010,2011,16556,True,93333,,EQUATORIAL S.A.
20028,2011,26052,True,62031,,VALID SOLUÇÕES S.A.
20060,2011,11619,True,105222,,LUPATECH S.A
20087,2011,17074,True,87164,,EMBRAER S.A.
20125,2011,16651,True,153560,,ODONTOPREV S.A.
20168,2011,18188,True,169763,,ÓLEO E GÁS PARTICIPAÇÕES S.A.
20184,2011,12349,True,61545,,CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO
20257,2011,17141,True,94231,,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.
20338,2011,16518,True,51324,,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS
20354,2011,18156,True,416926,,TERRA SANTA AGRO S.A.
20362,2011,17386,True,131432,,POSITIVO TECNOLOGIA S.A.
20435,2011,16573,True,140394,,TECNISA S.A.
20478,2011,16198,True,98782,,PDG REALTY S.A. EMPREEND E PARTICIPACOES
20494,2011,16830,True,111428,,IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
20516,2011,10514,True,69914,,SAO MARTINHO S.A.
20524,2011,17108,True,160196,,EVEN CONSTRUTORA E INCORPORADORA S.A.
20575,2011,17605,True,245085,,JBS S.A.
20605,2011,18212,True,61884,,JHSF PARTICIPACOES S.A.
20621,2011,16268,True,498518,,FERTILIZANTES HERINGER S.A.
20702,2011,17563,True,65235,,VIVER INCORPORADORA E CONSTRUTORA S.A.
20745,2011,18302,True,142424,,SLC AGRICOLA S.A.
20770,2011,17156,True,346064,,EZ TEC EMPREEND. E PARTICIPACOES S.A.
20788,2011,17090,True,407396,,MARFRIG GLOBAL FOODS S.A.
20842,2011,17323,True,286818,,MAGNESITA REFRATARIOS S.A.
20893,2011,16547,True,39336,,REDECARD S/A
20915,2011,14668,True,62944,,MRV ENGENHARIA E PARTICIPACOES S.A.
20931,2011,17415,True,127946,,MINERVA S.A.
20982,2011,17262,True,230232,,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
20990,2011,18097,True,54922,,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL
21016,2011,16523,True,96263,,YDUQS PARTICIPACOES S.A.
21091,2011,16916,True,25288,,DEXCO S.A.
21148,2011,17958,True,74729,,CONSTRUTORA TENDA S.A.
21180,2011,16927,True,152502,,NEXPE PARTICIPAÇÕES S.A
21237,2011,18128,True,109943,,ENEVA S.A
21300,2011,18211,True,360534,,ALIANSCE SHOPPING CENTERS S.A.
21342,2011,17282,True,184466,,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL
21350,2011,17336,True,129862,,DIRECIONAL ENGENHARIA S.A.
21431,2011,17536,True,41776,,HYPERA S.A.
21490,2011,18173,True,305419,,ALUPAR INVESTIMENTO S/A
21776,2011,16720,True,79868,,CENTENNIAL ASSET PARTICIPAÇÕES SUDESTE S/A
21881,2011,16212,True,25872,,FLEURY S.A.
21946,2011,16708,True,93303,,MULTIPLUS S.A.
22012,2011,18164,True,161011,,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A."
22055,2011,16606,True,84912,,MARISA LOJAS S.A.
22136,2011,10554,True,159833,,TEREOS INTERNACIONAL S/A
22187,2011,16302,True,123686,,PRIO S.A.
22349,2011,16048,True,67142,,AZZAS 2154 S.A.
22357,2011,16902,True,105845,,ALLOS S.A.
22365,2011,18076,True,202310,,ENAUTA PARTICIPAÇÕES S.A.
22470,2011,17325,True,91051,,MAGAZINE LUIZA S.A.
22691,2011,14531,True,91244,,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS
2437,2012,28057,True,223534,,CENTRAIS ELET BRAS S.A. - ELETROBRAS
2453,2012,27076,True,207176,,CIA ENERGETICA DE MINAS GERAIS - CEMIG
2461,2012,27104,True,170851,,CENTRAIS ELET DE SANTA CATARINA S.A.
2577,2012,27258,True,296598,,CESP - CIA ENERGETICA DE SAO PAULO
3980,2012,26760,True,135303,,GERDAU S.A.
4030,2012,27923,True,126121,,CIA SIDERURGICA NACIONAL
4057,2012,29180,True,68467,,SOUZA CRUZ SA
4170,2012,26232,True,97998,,VALE S.A.
4820,2012,26022,True,211950,,BRASKEM S.A.
5258,2012,26867,True,246613,,RAIA DROGASIL S.A.
5410,2012,27101,True,48676,,WEG S.A.
6173,2012,26911,True,142073,,TAURUS ARMAS S.A.
6343,2012,21234,True,200655,,TUPY S.A.
6505,2012,26672,True,55861,,GRUPO CASAS BAHIA S.A.
7870,2012,26717,True,373095,,KEPLER WEBER S.A.
8087,2012,27196,True,65274,,LOJAS AMERICANAS S.A.
8133,2012,26346,True,65474,,LOJAS RENNER S.A.
8451,2012,26820,True,32173,,MARCOPOLO S.A.
8575,2012,26409,True,86422,,MAHLE METAL LEVE S.A.
8656,2012,26763,True,135099,,METALURGICA GERDAU S.A.
8672,2012,27059,True,99088,,IGUATEMI S.A.
9393,2012,26039,True,121522,,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL
9512,2012,25233,True,48829,,PETROLEO BRASILEIRO S.A. PETROBRAS
9989,2012,24893,True,42545,,REFINARIA DE PETROLEOS MANGUINHOS S.A.
10456,2012,26509,True,27968,,ALPARGATAS S.A.
11312,2012,27227,True,211325,,OI S.A. - EM RECUPERAÇÃO JUDICIAL
11932,2012,21715,True,165275,,IOCHPE MAXION S.A.
12653,2012,26347,True,52566,,KLABIN S.A.
12793,2012,22921,True,292793,,FIBRIA CELULOSE S.A.
13471,2012,26764,True,32766,,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.
13986,2012,28050,True,415622,,SUZANO S.A.
14109,2012,28153,True,276499,,RANDONCORP S.A.
14176,2012,27996,True,432504,,ELETROPAULO METROP. ELET. SAO PAULO S.A.
14311,2012,26376,True,119565,,CIA PARANAENSE DE ENERGIA - COPEL
14320,2012,26329,True,144712,,USINAS SID DE MINAS GERAIS S.A.-USIMINAS
14443,2012,26457,True,233191,,CIA SANEAMENTO BASICO EST SAO PAULO
14460,2012,26145,True,175250,,CYRELA BRAZIL REALTY S.A.EMPREEND E PART
14621,2012,26324,True,202809,,NET SERVIÇOS DE COMUNICAÇÃO S.A.
14761,2012,26610,True,153145,,CIA HERING
14826,2012,26684,True,161834,,CIA BRASILEIRA DE DISTRIBUICAO
15253,2012,27954,True,117555,,ENERGISA S.A.
15539,2012,27636,True,159992,,NEOENERGIA S.A.
15636,2012,24286,True,172034,,CIA GAS DE SAO PAULO - COMGAS
16101,2012,28336,True,125782,,GAFISA S.A.
16292,2012,26904,True,342431,,BRF S.A.
16306,2012,26510,True,104505,,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL
17329,2012,26745,True,193687,,ENGIE BRASIL ENERGIA S.A.
17450,2012,28114,True,161286,,RUMO S.A.
17639,2012,26258,True,129847,,TIM PARTICIPACOES S.A.
17671,2012,24769,True,73965,,TELEFÔNICA BRASIL S.A
17892,2012,26255,True,46157,,SANTOS BRASIL PARTICIPACOES S.A.
17914,2012,25091,True,131696,,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.
17973,2012,27986,True,176389,,COGNA EDUCAÇÃO S.A.
18112,2012,28195,True,246492,,COMPANHIA DE BEBIDAS DAS AMÉRICAS-AMBEV
18350,2012,27999,True,83893,,AES TIETE SA
18376,2012,26505,True,126710,,ISA ENERGIA BRASIL
18465,2012,35316,True,159697,,ULTRAPAR PARTICIPACOES S.A.
18627,2012,26556,True,7029,,CIA SANEAMENTO DO PARANA - SANEPAR
18660,2012,26677,True,163118,,CPFL ENERGIA S.A.
18724,2012,27014,True,27814,,BRADESPAR S.A.
18821,2012,26512,True,346160,,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.
18961,2012,27038,True,144082,,ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.
18970,2012,28071,True,154958,,AES TIETE ENERGIA SA
19445,2012,26507,True,107885,,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG
19453,2012,26662,True,68691,,ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.
19550,2012,26480,True,83989,,NATURA COSMÉTICOS S.A.
19569,2012,26674,True,181587,,GOL LINHAS AEREAS INTELIGENTES S.A.
19615,2012,26327,True,440640,,GRENDENE S.A.
19623,2012,27495,True,138470,,DIAGNOSTICOS DA AMERICA S.A.
19739,2012,28107,True,93615,,LOCALIZA RENT A CAR S.A.
19763,2012,26155,True,139440,,EDP - ENERGIAS DO BRASIL S.A.
19771,2012,27092,True,77706,,ARTERIS S.A.
19836,2012,20000,True,164996,,COSAN S.A.
19879,2012,27599,True,117243,,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
19909,2012,24609,True,111788,,BR MALLS PARTICIPACOES S.A.
19925,2012,28135,True,113604,,BR PROPERTIES S.A.
19992,2012,27147,True,423255,,TOTVS S.A.
20010,2012,27987,True,222165,,EQUATORIAL S.A.
20028,2012,24395,True,176442,,VALID SOLUÇÕES S.A.
20060,2012,27105,True,189323,,LUPATECH S.A
20087,2012,26447,True,89801,,EMBRAER S.A.
20125,2012,26299,True,178614,,ODONTOPREV S.A.
20168,2012,24449,True,453399,,ÓLEO E GÁS PARTICIPAÇÕES S.A.
20184,2012,22115,True,142769,,CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO
20257,2012,28073,True,97411,,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.
20338,2012,26317,True,51420,,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS
20354,2012,28416,True,406809,,TERRA SANTA AGRO S.A.
20362,2012,27122,True,132076,,POSITIVO TECNOLOGIA S.A.
20435,2012,26553,True,442446,,TECNISA S.A.
20478,2012,26976,True,98782,,PDG REALTY S.A. EMPREEND E PARTICIPACOES
20494,2012,24220,True,120903,,IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
20516,2012,21001,True,99643,,SAO MARTINHO S.A.
20524,2012,27044,True,155541,,EVEN CONSTRUTORA E INCORPORADORA S.A.
20575,2012,26873,True,200590,,JBS S.A.
20605,2012,28066,True,61710,,JHSF PARTICIPACOES S.A.
20621,2012,28013,True,485303,,FERTILIZANTES HERINGER S.A.
20702,2012,27302,True,63208,,VIVER INCORPORADORA E CONSTRUTORA S.A.
20745,2012,27173,True,78935,,SLC AGRICOLA S.A.
20770,2012,28123,True,309784,,EZ TEC EMPREEND. E PARTICIPACOES S.A.
20788,2012,27128,True,127761,,MARFRIG GLOBAL FOODS S.A.
20842,2012,28082,True,408996,,MAGNESITA REFRATARIOS S.A.
20893,2012,21539,True,51640,,REDECARD S/A
20915,2012,28014,True,110749,,MRV ENGENHARIA E PARTICIPACOES S.A.
20931,2012,26883,True,176677,,MINERVA S.A.
20982,2012,22192,True,87911,,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.
20990,2012,27195,True,48376,,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL
21016,2012,28018,True,152794,,YDUQS PARTICIPACOES S.A.
21091,2012,26696,True,31112,,DEXCO S.A.
21148,2012,26268,True,162976,,CONSTRUTORA TENDA S.A.
21180,2012,24809,True,153138,,NEXPE PARTICIPAÇÕES S.A
21237,2012,24233,True,109943,,ENEVA S.A
21300,2012,26375,True,478427,,ALIANSCE SHOPPING CENTERS S.A.
21342,2012,24813,True,183068,,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL
21350,2012,28083,True,236466,,DIRECIONAL ENGENHARIA S.A.
21431,2012,28347,True,127622,,HYPERA S.A.
21490,2012,24139,True,200104,,ALUPAR INVESTIMENTO S/A
21776,2012,19802,True,88964,,CENTENNIAL ASSET PARTICIPAÇÕES SUDESTE S/A
21881,2012,26118,True,26817,,FLEURY S.A.
21946,2012,24218,True,181287,,MULTIPLUS S.A.
22012,2012,27964,True,173732,,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A."
22055,2012,28117,True,87893,,MARISA LOJAS S.A.
22136,2012,20866,True,159833,,TEREOS INTERNACIONAL S/A
22187,2012,28068,True,115542,,PRIO S.A.
22349,2012,26937,True,134236,,AZZAS 2154 S.A.
22357,2012,24830,True,129533,,ALLOS S.A.
22365,2012,23105,True,78307,,ENAUTA PARTICIPAÇÕES S.A.
22470,2012,27985,True,83365,,MAGAZINE LUIZA S.A.
22691,2012,23375,True,127032,,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS
23035,2012,25942,True,461303,,LINX S.A.
2437,2013,38057,True,163307,,CENTRAIS ELET BRAS S.A. - ELETROBRAS
2453,2013,38458,True,231240,,CIA ENERGETICA DE MINAS GERAIS - CEMIG
2461,2013,38356,True,47363,,CENTRAIS ELET DE SANTA CATARINA S.A.
2577,2013,37805,True,228662,,CESP - CIA ENERGETICA DE SAO PAULO
3980,2013,38033,True,130419,,GERDAU S.A.
4030,2013,36038,True,160888,,CIA SIDERURGICA NACIONAL
4057,2013,35484,True,278757,,SOUZA CRUZ SA
4170,2013,36516,True,159890,,VALE S.A.
4820,2013,36301,True,350088,,BRASKEM S.A.
5258,2013,36762,True,244759,,RAIA DROGASIL S.A.
5410,2013,37196,True,33261,,WEG S.A.
6173,2013,38490,True,151863,,TAURUS ARMAS S.A.
6343,2013,36475,True,768507,,TUPY S.A.
6505,2013,38002,True,369038,,GRUPO CASAS BAHIA S.A.
7870,2013,36908,True,451645,,KEPLER WEBER S.A.
8087,2013,37182,True,65273,,LOJAS AMERICANAS S.A.
