CD_CVM,ANO,ID_DOC,n_attachments_matched,match_tier,files,DENOM_CIA,error
018821,2013,35137,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\018821\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00014104120000000000000000.pdf.pdf', 'size_bytes': 692355}]",CCR S.A.,
018821,2014,45811,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\018821\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\EmpresasNet\\Temp\\files\\00013904120000000000000000.pdf.pdf', 'size_bytes': 649379}]",CCR S.A.,
002437,2010,15148,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002437\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00000804120000000000000000.pdf.pdf', 'size_bytes': 3343213}]",CENTRAIS ELET BRAS S.A. - ELETROBRAS,
002437,2011,16247,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002437\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000716530000000000000000.pdf.pdf', 'size_bytes': 3161306}]",CENTRAIS ELET BRAS S.A. - ELETROBRAS,
002437,2012,26089,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002437\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000904120000000000000000.pdf.pdf', 'size_bytes': 4904676}]",CENTRAIS ELET BRAS S.A. - ELETROBRAS,
002437,2013,36071,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002437\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000716530000000000000000.pdf.pdf', 'size_bytes': 1705891}]",CENTRAIS ELET BRAS S.A. - ELETROBRAS,
002437,2014,45901,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002437\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00120816530000000000000000.pdf.pdf', 'size_bytes': 3340502}]",CENTRAIS ELET BRAS S.A. - ELETROBRAS,
002577,2010,6343,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002577\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000804120000000000000000.pdf.pdf', 'size_bytes': 760737}]",CESP - CIA ENERGETICA DE SAO PAULO,
002577,2011,15266,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002577\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000604120000000000000000.pdf.pdf', 'size_bytes': 652724}]",CESP - CIA ENERGETICA DE SAO PAULO,
002577,2012,25195,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002577\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001904120000000000000000.docx.pdf', 'size_bytes': 644261}]",CESP - CIA ENERGETICA DE SAO PAULO,
002577,2013,35426,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002577\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002604120000000000000000.docx.pdf', 'size_bytes': 773914}]",CESP - CIA ENERGETICA DE SAO PAULO,
002577,2014,45412,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002577\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121604120000000000000000.docx.pdf', 'size_bytes': 698633}]",CESP - CIA ENERGETICA DE SAO PAULO,
014826,2010,7730,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014826\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000804120000000000000000.pdf.pdf', 'size_bytes': 1150951}]",CIA BRASILEIRA DE DISTRIBUICAO,
014826,2011,14402,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014826\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00002804120000000000000000.pdf.pdf', 'size_bytes': 957821}]",CIA BRASILEIRA DE DISTRIBUICAO,
014826,2012,24367,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014826\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00005804120000000000000000.pdf.pdf', 'size_bytes': 1045873}]",CIA BRASILEIRA DE DISTRIBUICAO,
014826,2013,35298,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014826\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001804120000000000000000.pdf.pdf', 'size_bytes': 2342254}]",CIA BRASILEIRA DE DISTRIBUICAO,
014826,2014,44071,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014826\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002504120000000000000000.pdf.pdf', 'size_bytes': 842128}]",CIA BRASILEIRA DE DISTRIBUICAO,
002453,2010,6653,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002453\\2010\\notas_explicativas.pdf', 'original_filename': 'D:\\EmpresasNet\\Temp\\files\\00000204120000000000000000.pdf.pdf', 'size_bytes': 2734029}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,
002453,2011,15488,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002453\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00004204120000000000000000.pdf.pdf', 'size_bytes': 2935420}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,
002453,2012,26149,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002453\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00007504120000000000000000.pdf.pdf', 'size_bytes': 4407238}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,
002453,2013,36107,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002453\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00013104120000000000000000.pdf.pdf', 'size_bytes': 3730610}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,
002453,2014,45347,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\002453\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123204120000000000000000.pdf.pdf', 'size_bytes': 3673370}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,
014761,2010,5143,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014761\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00000104120000000000000000.pdf.pdf', 'size_bytes': 704070}]",CIA HERING,
014761,2011,14615,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014761\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00007704120000000000000000.pdf.pdf', 'size_bytes': 664176}]",CIA HERING,
014761,2012,24394,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014761\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003204120000000000000000.pdf.pdf', 'size_bytes': 415978}]",CIA HERING,
014761,2013,34703,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014761\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002504120000000000000000.pdf.pdf', 'size_bytes': 680411}]",CIA HERING,
014761,2014,44328,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014761\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00004304120000000000000000.pdf.pdf', 'size_bytes': 705760}]",CIA HERING,
014311,2010,5889,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014311\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00001504120000000000000000.pdf.pdf', 'size_bytes': 875668}]",CIA PARANAENSE DE ENERGIA - COPEL,
014311,2011,15394,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014311\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00002004120000000000000000.pdf.pdf', 'size_bytes': 793297}]",CIA PARANAENSE DE ENERGIA - COPEL,
014311,2012,25260,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014311\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00013204120000000000000000.pdf.pdf', 'size_bytes': 755768}]",CIA PARANAENSE DE ENERGIA - COPEL,
014311,2013,41476,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014311\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000404120000000000000000.pdf.pdf', 'size_bytes': 937344}]",CIA PARANAENSE DE ENERGIA - COPEL,
014311,2014,45144,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014311\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00120116530000000000000000.pdf.pdf', 'size_bytes': 793115}]",CIA PARANAENSE DE ENERGIA - COPEL,
014443,2010,5881,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014443\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000316530000000000000000.pdf.pdf', 'size_bytes': 2421807}]",CIA SANEAMENTO BASICO EST SAO PAULO,
014443,2011,15327,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014443\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNetv4\\Temp\\files\\00000816530000000000000000.pdf.pdf', 'size_bytes': 684272}]",CIA SANEAMENTO BASICO EST SAO PAULO,
014443,2012,25223,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014443\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001216530000000000000000.pdf.pdf', 'size_bytes': 760955}]",CIA SANEAMENTO BASICO EST SAO PAULO,
014443,2013,35848,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014443\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002716530000000000000000.pdf.pdf', 'size_bytes': 723064}]",CIA SANEAMENTO BASICO EST SAO PAULO,
014443,2014,45337,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014443\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122716530000000000000000.pdf.pdf', 'size_bytes': 681546}]",CIA SANEAMENTO BASICO EST SAO PAULO,
019445,2010,5323,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019445\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000204120000000000000000.pdf.pdf', 'size_bytes': 936078}]",CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,
019445,2011,14868,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019445\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00002004120000000000000000.pdf.pdf', 'size_bytes': 1012576}]",CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,
