cd_cvm,fiscal_year,debt_line_item,fonte
22489,2018,0.0,ind
17540,2018,0.0,ind
24813,2018,1515276.0,con
24740,2018,5515606.0,con
17388,2018,0.0,ind
11592,2018,840368.0,con
17965,2018,0.0,ind
20192,2018,2888628.0,ind
22560,2018,509806.0,con
18660,2018,20168583.0,con
24392,2018,0.0,con
15784,2018,0.0,ind
24457,2018,0.0,ind
24350,2018,114057.0,con
20397,2018,1194292.0,ind
18333,2018,0.0,ind
23892,2018,953409.0,ind
16748,2018,475578.0,ind
4669,2018,1299686.0,con
22586,2018,0.0,con
11312,2018,54515233.0,con
21393,2018,5040.0,con
8036,2018,6646921.0,ind
4081,2018,192769.0,con
22608,2018,713376.0,ind
20885,2018,960931.0,ind
24287,2018,17990250.0,ind
24430,2018,0.0,ind
20788,2018,12458980.0,con
19330,2018,2066696.0,con
18597,2018,9343.0,ind
14133,2018,549.0,con
21610,2018,5634693.0,con
24716,2018,812487.0,con
21814,2018,0.0,ind
23230,2018,10318691.0,con
19771,2018,6090874.0,con
21989,2018,707113.0,ind
24104,2018,472676.0,ind
17671,2018,8461841.0,con
18538,2018,1983.0,ind
19593,2018,58667.0,ind
22055,2018,1004225.0,con
17329,2018,6756416.0,con
23590,2018,0.0,con
24694,2018,372665.0,con
13773,2018,513561.0,con
16292,2018,20444378.0,con
11070,2018,1809.0,con
3190,2018,4927042.0,con
4685,2018,2767.0,ind
5770,2018,351300.0,con
20818,2018,0.0,ind
22942,2018,1432944.0,con
22080,2018,1562717083.0,ind
6173,2018,692683.0,con
19275,2018,1770201.0,ind
23353,2018,13102166.0,ind
21741,2018,0.0,ind
24724,2018,0.0,ind
11932,2018,2843276.0,con
22390,2018,0.0,ind
21091,2018,3174824.0,con
21881,2018,1054924.0,con
23310,2018,911294.0,con
20796,2018,1569274.0,ind
18406,2018,0.0,ind
24651,2018,0.0,ind
15083,2018,412125.0,con
20516,2018,3719060.0,con
7544,2018,72894.0,con
18724,2018,1711854.0,con
4707,2018,0.0,con
13030,2018,9918.0,con
19224,2018,0.0,ind
22349,2018,181745.0,con
1228,2018,6397544.0,ind
14451,2018,506970.0,con
15300,2018,6919710.0,ind
15458,2018,29736.0,con
21903,2018,5653698.0,con
22020,2018,8268975.0,con
24201,2018,158756.0,con
11231,2018,5791.0,con
16705,2018,0.0,ind
3980,2018,16509584.0,con
18953,2018,10295817.0,con
24708,2018,5227641.0,ind
24929,2018,44317.0,ind
94,2018,275635.0,con
11975,2018,35148.0,con
23167,2018,1301453.0,ind
23485,2018,9670946.0,con
14613,2018,42143.0,ind
18236,2018,0.0,ind
19577,2018,500036.0,ind
2437,2018,46670390.0,con
22365,2018,325182.0,con
23795,2018,0.0,con
20532,2018,63230987.0,ind
15091,2018,0.0,con
24597,2018,0.0,con
18414,2018,0.0,con
23582,2018,310143.0,ind
8451,2018,1943477.0,con
20052,2018,0.0,ind
20877,2018,2050969.0,con
23132,2018,190980.0,ind
8397,2018,568439.0,con
22721,2018,1338875.0,ind
24228,2018,1657290.0,con
4359,2018,168789.0,ind
25607,2018,202441.0,ind
9083,2018,37280.0,ind
20362,2018,531307.0,con
4030,2018,29510844.0,con
12572,2018,6746.0,con
14362,2018,3228942.0,ind
22160,2018,0.0,ind
2453,2018,14397697.0,con
21512,2018,0.0,ind
8818,2018,0.0,ind
23922,2018,983442.0,ind
9067,2018,12192213.0,con
8893,2018,62749.0,con
15709,2018,1263554.0,ind
22683,2018,150843.0,ind
3158,2018,1413897.0,con
15865,2018,0.0,ind
23949,2018,0.0,ind
25828,2018,576278.0,ind
20451,2018,327682.0,con
19453,2018,5998616.0,con
19151,2018,656542.0,ind
18465,2018,13590594.0,con
19836,2018,9674994.0,con
22691,2018,1433405.0,con
24759,2018,0.0,ind
22799,2018,21856.0,con
14214,2018,0.0,ind
22446,2018,216662.0,ind
24376,2018,39029.0,ind
22004,2018,639331.0,ind
15741,2018,701569.0,ind
22470,2018,871498.0,con
11207,2018,34467.0,con
16993,2018,85972.0,con
24902,2018,26396.0,con
23558,2018,0.0,ind
19550,2018,9331900.0,con
9512,2018,361483000.0,con
2429,2018,772096.0,con
22780,2018,0.0,con
24120,2018,0.0,con
15407,2018,211.0,ind
4782,2018,8164876.0,ind
21946,2018,0.0,ind
22411,2018,852710.0,ind
20990,2018,6242029.0,con
16608,2018,2989767.0,ind
22500,2018,1015916.0,con
12653,2018,19549411.0,con
14303,2018,3963.0,ind
20354,2018,791696.0,con
1210,2018,406169.0,con
21733,2018,9245353.0,con
1570,2018,397.0,ind
23850,2018,0.0,ind
20567,2018,1912146.0,ind
23833,2018,839782.0,ind
3271,2018,407746.0,ind
18759,2018,0.0,ind
20087,2018,13888790.0,con
15695,2018,0.0,ind
3328,2018,2244315.0,con
6815,2018,807114.0,con
18775,2018,9489988.0,con
20524,2018,1678556.0,con
21121,2018,1584533.0,con
23531,2018,4238801.0,con
24406,2018,930879.0,ind
23302,2018,9029733.0,con
14311,2018,9830483.0,con
1597,2018,0.0,con
20958,2018,234728.0,con
22187,2018,128023.0,con
16632,2018,131801.0,con
20575,2018,57024651.0,con
24490,2018,0.0,con
17949,2018,2728829.0,ind
20672,2018,0.0,ind
5410,2018,4056442.0,con
13285,2018,821267.0,con
16659,2018,0.0,con
24112,2018,3489887.0,con
24341,2018,805920686.0,ind
9520,2018,0.0,ind
8745,2018,32194.0,con
24821,2018,11846585.0,con
14176,2018,3569012.0,ind
21628,2018,0.0,ind
5258,2018,610959.0,con
22276,2018,0.0,ind
19062,2018,2224369.0,con
18139,2018,1510835.0,ind
24619,2018,82169.0,ind
24732,2018,0.0,ind
21156,2018,592277.0,con
19011,2018,206885.0,ind
5983,2018,23760.0,con
17434,2018,0.0,ind
24473,2018,477400.0,con
8656,2018,17217230.0,con
22012,2018,299375.0,ind
21300,2018,0.0,con
15822,2018,1322.0,ind
3204,2018,405954.0,con
18066,2018,0.0,ind
24937,2018,360491.0,ind
20028,2018,805484.0,con
22667,2018,0.0,ind
23965,2018,36463.0,con
24058,2018,599252.0,con
16373,2018,780277.0,ind
14346,2018,1179456.0,con
24147,2018,0.0,ind
20222,2018,0.0,ind
24090,2018,279376.0,con
20710,2018,1270106.0,con
21431,2018,656329.0,con
21237,2018,4355592.0,con
19348,2018,26746000.0,con
22250,2018,0.0,ind
24422,2018,0.0,ind
23566,2018,13184714.0,ind
16942,2018,207562.0,ind
24600,2018,6357115.0,ind
19640,2018,0.0,ind
19925,2018,2855420.0,con
19909,2018,3319241.0,con
80152,2018,0.0,ind
21849,2018,588558.0,ind
14818,2018,0.0,ind
19097,2018,0.0,ind
19879,2018,7410569.0,con
16586,2018,0.0,ind
17884,2018,0.0,ind
15717,2018,0.0,ind
13781,2018,1498001.0,con
24899,2018,0.0,ind
3050,2018,3099230.0,ind
16446,2018,0.0,ind
24643,2018,0.0,ind
23604,2018,235760.0,con
18996,2018,733770.0,ind
18287,2018,0.0,con
16497,2018,19227.0,con
16438,2018,0.0,ind
1120,2018,914767.0,ind
9989,2018,41231.0,con
8753,2018,26301653.0,con
20605,2018,1338317.0,con
23493,2018,0.0,con
23612,2018,0.0,con
14923,2018,553644.0,ind
24910,2018,68088.0,con
6505,2018,4199000.0,con
23710,2018,53443.0,con
23477,2018,0.0,ind
25135,2018,236809.0,ind
20966,2018,1075636.0,con
24880,2018,517594.0,ind
21997,2018,562853.0,ind
24210,2018,0.0,ind
20770,2018,235651.0,con
18309,2018,2866563.0,ind
20443,2018,4955764.0,ind
23329,2018,425824.0,ind
24333,2018,0.0,ind
20184,2018,0.0,con
1520,2018,197381.0,con
11398,2018,2439.0,ind
22543,2018,645909.0,ind
24830,2018,4296986.0,con
19615,2018,123627.0,con
8087,2018,15624759.0,con
17850,2018,65891.0,ind
20702,2018,589520.0,con
21857,2018,157429.0,ind
16306,2018,1754819.0,con
20931,2018,9607008.0,con
20010,2018,6970241.0,con
23841,2018,0.0,ind
9393,2018,1927978.0,con
19429,2018,0.0,ind
21202,2018,375788.0,con
14850,2018,716865.0,ind
13986,2018,12191856.0,con
23370,2018,41341.0,ind
24686,2018,712102.0,ind
24635,2018,0.0,ind
20559,2018,12285.0,ind
21717,2018,0.0,con
23060,2018,774583.0,ind
22179,2018,2705.0,ind
16861,2018,1162261.0,ind
8672,2018,2231897.0,con
4723,2018,0.0,con
20435,2018,699814.0,con
7870,2018,79511.0,con
80047,2018,1177248.0,con
20125,2018,0.0,con
15199,2018,6222866.0,ind
4170,2018,74392247.0,con
22071,2018,2024135.0,ind
18821,2018,16905247.0,con
21105,2018,0.0,ind
17493,2018,0.0,ind
5576,2018,1193513.0,ind
20320,2018,8320163.0,con
23574,2018,171220.0,con
24082,2018,0.0,ind
21709,2018,614660.0,con
8575,2018,175982.0,con
24279,2018,38462.0,con
12823,2018,66136.0,con
1155,2018,4744420.0,ind
16101,2018,1104898.0,con
17450,2018,9670946.0,con
5380,2018,54450.0,con
11258,2018,251478.0,ind
24155,2018,909656.0,ind
21725,2018,0.0,con
17639,2018,4690944.0,con
14761,2018,27293.0,con
19569,2018,7105667.0,con
16675,2018,14158829.0,ind
22420,2018,0.0,ind
17914,2018,142056.0,con
21024,2018,956139.0,ind
19623,2018,1792368.0,con
906,2018,108745884.0,ind
23523,2018,0.0,ind
12696,2018,68009.0,con
22497,2018,613790.0,con
13854,2018,0.0,ind
18368,2018,1487694.0,con
23507,2018,313100.0,con
19747,2018,0.0,ind
15342,2018,983576.0,ind
16284,2018,0.0,ind
22810,2018,8052070.0,con
10472,2018,317667.0,con
7510,2018,249469.0,con
1724,2018,0.0,ind
14826,2018,4588000.0,con
23469,2018,356146.0,ind
18376,2018,1942988.0,con
17973,2018,303881.0,con
7617,2018,4756000.0,con
23396,2018,3102144.0,con
22853,2018,0.0,ind
21822,2018,100210.0,ind
22454,2018,25709.0,con
23760,2018,0.0,ind
80063,2018,4002.0,con
14168,2018,58465.0,ind
10456,2018,733643.0,con
23280,2018,1538843.0,con
20745,2018,1589174.0,con
6700,2018,7688.0,con
15733,2018,39479.0,ind
15539,2018,18314238.0,con
11991,2018,71546.0,con
21199,2018,5413483.0,ind
21075,2018,0.0,ind
22225,2018,203799.0,ind
10960,2018,0.0,ind
24511,2018,2344343.0,ind
9415,2018,0.0,ind
22764,2018,0.0,ind
24260,2018,1236973.0,con
3824,2018,3424942.0,ind
17892,2018,233098.0,con
15121,2018,0.0,ind
20036,2018,112175.0,con
18970,2018,3589621.0,con
21520,2018,1289912.0,con
24627,2018,103917.0,con
21644,2018,0.0,ind
24554,2018,0.0,ind
24589,2018,0.0,con
23426,2018,1882729.0,con
18546,2018,413802.0,ind
20621,2018,1230427.0,ind
24309,2018,103876875.0,ind
19763,2018,6057679.0,con
24481,2018,0.0,ind
8540,2018,29662.0,ind
14443,2018,12100966.0,ind
3395,2018,60329.0,con
21342,2018,3729125.0,con
24295,2018,4712000.0,con
20370,2018,0.0,con
25623,2018,2838669.0,ind
9539,2018,110121409.0,con
21938,2018,812970.0,ind
1023,2018,43452754.0,ind
22594,2018,383701.0,con
23388,2018,15052332.0,ind
20540,2018,6510808.0,con
17485,2018,2978062.0,ind
14524,2018,5350982.0,ind
20613,2018,828797.0,con
24317,2018,485707.0,con
3077,2018,232464.0,con
5312,2018,145781.0,con
22675,2018,2135022.0,con
24562,2018,0.0,ind
21750,2018,0.0,ind
3549,2018,88444.0,con
23434,2018,694276.0,ind
20478,2018,1542922.0,con
20982,2018,2733713.0,con
23906,2018,30095729.0,ind
922,2018,345141.0,ind
15369,2018,0.0,ind
24368,2018,0.0,ind
2100,2018,105522.0,con
22845,2018,6288654.0,con
18708,2018,0.0,con
3891,2018,3278675.0,ind
2461,2018,482682.0,con
8117,2018,0.0,ind
24163,2018,0.0,ind
16268,2018,16929.0,ind
9717,2018,3.0,ind
16527,2018,1374327.0,ind
22861,2018,0.0,ind
21067,2018,1276283.0,con
6041,2018,0.0,ind
18554,2018,0.0,ind
23639,2018,0.0,ind
21962,2018,788014.0,ind
21040,2018,1660027.0,con
12793,2018,19298563.0,con
20915,2018,3472345.0,con
16209,2018,0.0,ind
22802,2018,0.0,ind
6211,2018,220256.0,con
19445,2018,3136099.0,con
16551,2018,3111.0,ind
23159,2018,1158209.0,con
19984,2018,107964.0,ind
21334,2018,13008.0,con
6076,2018,0.0,ind
80020,2018,0.0,con
15423,2018,0.0,con
14109,2018,2207658.0,con
17868,2018,0.0,ind
19208,2018,42145.0,ind
23868,2019,1011996.0,ind
24864,2019,605254.0,ind
16624,2019,0.0,ind
23035,2019,249981.0,con
24139,2019,79871.0,ind
24848,2019,1848.0,con
24945,2019,627601.0,ind
22519,2019,106324.0,con
4448,2019,8060891.0,con
16772,2019,1962927.0,ind
4863,2019,0.0,con
17930,2019,271921.0,ind
24180,2019,10078353.0,con
23671,2019,872001.0,ind
19364,2019,289253.0,ind
3069,2019,396815.0,con
19186,2019,965708.0,ind
80187,2019,118573.0,con
25453,2019,201129.0,con
22357,2019,0.0,con
20346,2019,636010.0,con
25194,2019,128847.0,con
24384,2019,937313.0,con
21555,2019,1630987.0,con
22926,2019,624330.0,ind
19100,2019,149746.0,con
22144,2019,1115110.0,ind
14460,2019,2371488.0,con
17922,2019,0.0,ind
24538,2019,421817.0,ind
16985,2019,1357253.0,ind
24872,2019,58353.0,con
7811,2019,619803.0,con
4146,2019,488884.0,con
21130,2019,276997.0,con
19720,2019,0.0,ind
20001,2019,0.0,ind
24988,2019,1100296.0,ind
23957,2019,35434.0,con
1309,2019,25757.0,ind
24660,2019,127335.0,con
21008,2019,1238522.0,con
23442,2019,705780.0,ind
24791,2019,89187.0,ind
24570,2019,15114861.0,ind
20494,2019,2241319.0,con
8192,2019,41402.0,con
23981,2019,0.0,con
24970,2019,0.0,ind
23701,2019,0.0,ind
13366,2019,43892958.0,con
20729,2019,899697.0,ind
11762,2019,60006.0,con
23264,2019,4103663.0,con
24996,2019,53472.0,ind
25267,2019,0.0,ind
24171,2019,1913000.0,con
19992,2019,478659.0,con
19658,2019,47930.0,con
18627,2019,2771318.0,ind
26166,2019,146570.0,con
1384,2019,4180.0,con
19470,2019,0.0,ind
14664,2019,515142.0,con
20044,2019,54977.0,ind
24015,2019,5590778.0,ind
21636,2019,412256.0,con
22616,2019,1118929.0,ind
25445,2019,162344.0,con
80179,2019,215619927.0,con
13471,2019,444485.0,con
21440,2019,1111712.0,con
8605,2019,44291995.0,ind
18589,2019,93311.0,ind
22977,2019,648272.0,ind
23698,2019,11173625.0,ind
24805,2019,270353867.0,con
13765,2019,697.0,con
23744,2019,90149.0,ind
23620,2019,3882970.0,con
19232,2019,14816.0,ind
20648,2019,802728.0,ind
24066,2019,1090572.0,ind
9342,2019,140849.0,con
23000,2019,1207879.0,con
10561,2019,0.0,ind
25259,2019,1487.0,con
19305,2019,147319.0,con
9954,2019,0.0,ind
23248,2019,396797.0,con
2577,2019,215636.0,ind
21016,2019,817215.0,con
24520,2019,0.0,ind
15253,2019,15698841.0,con
23175,2019,1197382.0,con
22489,2019,0.0,ind
24740,2019,6604886.0,con
11592,2019,1027846.0,con
17965,2019,0.0,ind
20192,2019,2528437.0,ind
22560,2019,524285.0,con
18660,2019,20376804.0,con
15784,2019,0.0,ind
24457,2019,387668.0,ind
24350,2019,142699.0,con
18333,2019,0.0,ind
16748,2019,634228.0,ind
4081,2019,286684.0,con
20788,2019,15238661.0,con
18597,2019,9332.0,ind
19771,2019,7188164.0,con
21989,2019,662597.0,ind
17671,2019,6139437.0,con
18538,2019,953.0,ind
19593,2019,56437.0,ind
22055,2019,1016331.0,con
17329,2019,9720234.0,con
13773,2019,595637.0,con
5770,2019,443537.0,con
22942,2019,1811594.0,con
19275,2019,2137561.0,ind
23353,2019,15146978.0,ind
24724,2019,0.0,ind
24856,2019,0.0,con
24651,2019,0.0,ind
25658,2019,284397.0,con
20516,2019,3924897.0,con
7544,2019,189074.0,con
19224,2019,0.0,ind
14451,2019,537060.0,con
22020,2019,12001358.0,con
24201,2019,143536.0,con
11231,2019,6363.0,con
16705,2019,0.0,ind
94,2019,297000.0,con
23167,2019,1576225.0,ind
24775,2019,937313.0,con
23795,2019,0.0,con
23582,2019,382032.0,ind
20052,2019,0.0,ind
20877,2019,1819327.0,con
8397,2019,631660.0,con
24228,2019,1285689.0,con
4359,2019,231025.0,ind
25607,2019,303577.0,ind
9083,2019,37280.0,ind
20362,2019,610235.0,con
22160,2019,0.0,ind
9067,2019,35737509.0,con
15709,2019,1514969.0,ind
25828,2019,848347.0,ind
19453,2019,7508509.0,con
19836,2019,9957138.0,con
22691,2019,3892841.0,con
24759,2019,0.0,ind
22004,2019,583681.0,ind
15741,2019,755033.0,ind
22470,2019,455967.0,con
25348,2019,238598.0,con
24902,2019,114369.0,con
23558,2019,0.0,ind
19550,2019,7994145.0,con
2429,2019,824966.0,con
4782,2019,9164653.0,ind
12653,2019,19445672.0,con
14303,2019,4267.0,ind
20354,2019,882755.0,con
1210,2019,26809.0,con
23850,2019,0.0,ind
25127,2019,0.0,con
20567,2019,3710746.0,ind
23833,2019,846820.0,ind
18759,2019,0.0,ind
18775,2019,9296146.0,con
21121,2019,1470935.0,con
23531,2019,6638413.0,con
23302,2019,23107112.0,con
25461,2019,14493.0,con
20958,2019,274552.0,con
22187,2019,317827.0,con
24490,2019,7611425.0,con
20672,2019,0.0,ind
13285,2019,901088.0,con
16659,2019,0.0,con
24112,2019,2756126.0,con
24341,2019,1699539.0,ind
24821,2019,11846585.0,con
21628,2019,0.0,ind
22276,2019,0.0,ind
24732,2019,0.0,ind
25216,2019,0.0,ind
21156,2019,560820.0,con
19011,2019,127686.0,ind
18066,2019,0.0,ind
24937,2019,294407.0,ind
20028,2019,830841.0,con
25232,2019,0.0,ind
24058,2019,605511.0,con
20222,2019,0.0,ind
24090,2019,239084.0,con
21431,2019,564309.0,con
22250,2019,0.0,ind
25003,2019,12214429.0,con
24422,2019,1112055.0,ind
19640,2019,0.0,ind
19909,2019,2779083.0,con
80152,2019,0.0,ind
21849,2019,1146333.0,ind
19097,2019,0.0,ind
17884,2019,0.0,ind
16446,2019,0.0,ind
18996,2019,948488.0,ind
18287,2019,0.0,con
16497,2019,6408.0,con
1120,2019,873681.0,ind
8753,2019,21438261.0,con
23493,2019,0.0,con
23612,2019,143838.0,ind
25836,2019,49567.0,con
25089,2019,257293458.0,ind
6505,2019,4325000.0,con
20966,2019,1093381.0,con
24880,2019,750368.0,ind
24210,2019,1678046.0,ind
20770,2019,91338.0,con
20443,2019,5123373.0,ind
23329,2019,486984.0,ind
25305,2019,46260.0,con
24333,2019,1593.0,ind
20184,2019,0.0,con
26263,2019,-2.0,ind
1520,2019,213614.0,con
24830,2019,4511785.0,con
17850,2019,46810.0,ind
8087,2019,15624473.0,con
20702,2019,268367.0,con
16306,2019,1604295.0,con
20010,2019,11536180.0,con
21202,2019,857641.0,con
25739,2019,581626.0,con
14850,2019,771494.0,ind
13986,2019,35737509.0,con
23370,2019,23789.0,ind
24686,2019,7387134.0,ind
24635,2019,0.0,ind
20559,2019,13187.0,ind
25100,2019,217596.0,con
8672,2019,2329216.0,con
4723,2019,0.0,con
20435,2019,608660.0,con
80047,2019,1191156.0,con
20125,2019,0.0,con
15199,2019,6386185.0,ind
17493,2019,0.0,ind
25224,2019,15137.0,con
25062,2019,0.0,con
5576,2019,1461891.0,ind
20320,2019,8198912.0,con
25038,2019,245489.0,con
23574,2019,297708.0,con
24082,2019,0.0,ind
21709,2019,748918.0,con
12823,2019,63028.0,con
16101,2019,889413.0,con
11258,2019,255937.0,ind
14761,2019,0.0,con
19569,2019,6443807.0,con
16675,2019,14158829.0,ind
22420,2019,0.0,ind
17914,2019,172412.0,con
906,2019,134919085.0,ind
12696,2019,85414.0,con
22497,2019,615726.0,con
18368,2019,1524034.0,con
16284,2019,0.0,ind
22810,2019,7314815.0,con
10472,2019,172871.0,con
7510,2019,313589.0,con
23469,2019,383260.0,ind
25020,2019,11015.0,ind
18376,2019,3014967.0,con
17973,2019,7683622.0,con
7617,2019,4071000.0,con
23396,2019,4208695.0,con
22853,2019,0.0,ind
22454,2019,120896.0,con
23760,2019,0.0,ind
14168,2019,65489.0,ind
21075,2019,0.0,ind
22225,2019,180909.0,ind
10960,2019,0.0,ind
24511,2019,2344.0,ind
25488,2019,9724.0,con
24260,2019,1809001.0,con
17892,2019,227395.0,con
24627,2019,225131.0,con
24589,2019,250580.0,con
20621,2019,1002217.0,ind
8540,2019,107457.0,ind
3395,2019,53903.0,con
24295,2019,5572000.0,con
25623,2019,3323329.0,ind
9539,2019,102810798.0,con
25330,2019,465940.0,con
23388,2019,14965152.0,ind
20540,2019,5558834.0,con
17485,2019,3951882.0,ind
14524,2019,6286354.0,ind
22675,2019,2941146.0,con
24562,2019,0.0,ind
21750,2019,0.0,ind
3549,2019,26836.0,con
20478,2019,1607306.0,con
25402,2019,415347.0,con
23906,2019,36136427.0,ind
922,2019,638801.0,ind
15369,2019,0.0,ind
2100,2019,64763.0,con
18708,2019,0.0,con
22861,2019,0.0,ind
6041,2019,0.0,ind
18554,2019,0.0,ind
21962,2019,1640447.0,ind
21040,2019,1733781.0,con
20915,2019,2863018.0,con
25577,2019,1822222.0,ind
6211,2019,371760.0,con
19445,2019,3542068.0,con
6076,2019,0.0,ind
15423,2019,0.0,con
19208,2019,38952.0,ind
8133,2019,1923588.0,con
25321,2019,593669.0,con
23515,2019,3440129.0,ind
22985,2019,0.0,ind
17558,2019,6.0,ind
19119,2019,0.0,ind
10880,2019,0.0,con
16616,2019,902779.0,ind
25291,2019,0.0,con
20303,2019,6263408.0,ind
20060,2019,175731.0,con
21920,2019,13400.0,ind
25550,2019,508926.0,con
5207,2019,27021.0,con
3450,2019,13030.0,ind
20257,2019,3299955.0,con
1171,2019,1554279.0,ind
23680,2019,787493.0,ind
4537,2019,0.0,con
14966,2019,1293.0,ind
23884,2019,734353.0,ind
8427,2019,58795.0,con
23272,2019,940313.0,con
21180,2019,0.0,con
23990,2019,0.0,ind
25470,2019,0.0,con
20800,2019,160200.0,con
22217,2019,0.0,con
1562,2019,31957.0,con
12319,2019,5286.0,con
1325,2019,260.0,con
23221,2019,306218.0,con
23825,2019,2265932.0,con
23540,2019,363527.0,ind
25178,2019,274916.0,ind
13439,2019,8660.0,con
6629,2019,324582.0,ind
9040,2019,132042.0,con
23019,2019,0.0,ind
4693,2019,128712.0,ind
13447,2019,0.0,ind
14869,2019,1888357.0,ind
20630,2019,0.0,con
15636,2019,3651545.0,ind
25631,2019,579241.0,ind
25410,2019,358528.0,con
19852,2019,1343310.0,ind
701,2019,62.0,con
24767,2019,87559.0,ind
20338,2019,1252785.0,con
24252,2019,0.0,con
19135,2019,0.0,ind
11215,2019,233.0,ind
21350,2019,997592.0,con
14206,2019,4028776.0,ind
21970,2019,454151.0,ind
24546,2019,42058.0,con
4820,2019,25164933.0,con
21490,2019,6403270.0,con
23809,2019,641414.0,ind
21466,2019,8891.0,con
12190,2019,294468.0,con
5762,2019,130925.0,con
3115,2019,279334.0,con
20133,2019,0.0,ind
3654,2019,9421.0,con
25399,2019,47283.0,con
21148,2019,542491.0,con
25143,2019,26206.0,con
25615,2019,303972.0,ind
24040,2019,0.0,ind
21032,2019,1849456.0,con
18430,2019,214749.0,ind
15024,2019,412125.0,ind
23930,2019,1886.0,con
22268,2019,1459487.0,ind
24236,2019,67637.0,con
14320,2019,5849790.0,con
25372,2019,0.0,con
1694,2019,0.0,ind
16241,2019,418769.0,ind
3298,2019,110819.0,con
7595,2019,618109.0,con
19739,2019,7645978.0,con
23817,2019,17925.0,con
14605,2019,3179359.0,ind
6343,2019,1406923.0,con
11223,2019,425906.0,con
24813,2019,1986442.0,con
24392,2019,0.0,con
20397,2019,1244376.0,ind
23892,2019,884647.0,ind
4669,2019,2142984.0,con
22586,2019,71719.0,con
11312,2019,16449906.0,con
21393,2019,73483.0,con
8036,2019,8816927.0,ind
25097,2019,27950218.0,ind
22608,2019,954404.0,ind
20885,2019,1081304.0,ind
24287,2019,18103060.0,ind
24430,2019,681617.0,ind
19330,2019,1942670.0,con
21610,2019,4509159.0,con
24716,2019,931385.0,con
21814,2019,0.0,ind
23230,2019,10779596.0,con
24104,2019,501141.0,ind
25585,2019,2783048.0,con
23590,2019,0.0,con
24694,2019,358625.0,con
16292,2019,22165444.0,con
11070,2019,8468.0,con
3190,2019,6679063.0,con
4685,2019,1226.0,ind
20818,2019,0.0,con
22080,2019,720181.0,ind
6173,2019,816691.0,con
21741,2019,0.0,ind
11932,2019,2813705.0,con
25186,2019,792488.0,con
22390,2019,0.0,ind
21091,2019,2862604.0,con
21881,2019,1259176.0,con
20796,2019,0.0,con
23310,2019,1413500.0,con
24783,2019,7994145.0,con
18406,2019,0.0,ind
15083,2019,412125.0,con
25380,2019,0.0,ind
18724,2019,209861.0,con
4707,2019,0.0,con
13030,2019,5012.0,con
22349,2019,111418.0,con
1228,2019,6063949.0,ind
15300,2019,8008778.0,ind
25356,2019,0.0,ind
25704,2019,81508.0,ind
15458,2019,39978.0,con
21903,2019,5966458.0,con
3980,2019,14906714.0,con
18953,2019,8766642.0,con
24708,2019,5253165.0,ind
24929,2019,1663017.0,ind
11975,2019,28812.0,con
25526,2019,853078.0,con
23485,2019,10594381.0,con
14613,2019,45099.0,ind
18236,2019,0.0,ind
19577,2019,402984.0,ind
2437,2019,55817141.0,con
22365,2019,289825.0,con
20532,2019,60068843.0,ind
15091,2019,0.0,con
24597,2019,542349.0,con
18414,2019,0.0,con
8451,2019,1934208.0,con
23132,2019,198263.0,ind
22721,2019,1348182.0,ind
4030,2019,28827074.0,con
12572,2019,0.0,con
14362,2019,4714702.0,ind
2453,2019,14771828.0,con
21512,2019,0.0,ind
8818,2019,9527.0,ind
23922,2019,982092.0,ind
8893,2019,154474.0,con
22683,2019,119731.0,ind
3158,2019,1548367.0,con
23949,2019,0.0,ind
20451,2019,317559.0,con
19151,2019,834349.0,ind
18465,2019,15206149.0,con
22799,2019,14609.0,con
14214,2019,0.0,ind
22446,2019,38869.0,ind
25160,2019,122529.0,con
11207,2019,34467.0,con
16993,2019,79743.0,con
9512,2019,326876000.0,con
22780,2019,0.0,con
24120,2019,1678046.0,con
25208,2019,5.0,con
15407,2019,62.0,ind
22411,2019,798824.0,ind
20990,2019,6844265.0,con
16608,2019,2374861.0,ind
21733,2019,7862977.0,con
1570,2019,207.0,ind
3271,2019,429635.0,ind
25763,2019,154010.0,con
20087,2019,14134065.0,con
3328,2019,1650334.0,con
6815,2019,897242.0,con
25500,2019,0.0,ind
20524,2019,1567034.0,con
24406,2019,1448427.0,ind
14311,2019,11565438.0,con
1597,2019,0.0,con
16632,2019,187069.0,con
20575,2019,56153528.0,con
17949,2019,2477126.0,ind
5410,2019,3772114.0,con
9520,2019,0.0,ind
8745,2019,23750.0,con
14176,2019,4066332.0,ind
5258,2019,843150.0,con
18139,2019,1655410.0,ind
26115,2019,183423.0,ind
5983,2019,21449.0,con
17434,2019,0.0,ind
24473,2019,266859.0,con
8656,2019,15555565.0,con
22012,2019,181185.0,con
15822,2019,608.0,ind
3204,2019,587343.0,con
23965,2019,60171.0,con
16373,2019,703047.0,ind
14346,2019,452586.0,con
24147,2019,0.0,ind
20710,2019,1258324.0,con
21237,2019,5163744.0,con
19348,2019,27519000.0,con
23566,2019,9658561.0,ind
16942,2019,249034.0,ind
24600,2019,6774004.0,ind
25275,2019,2223546.0,con
19925,2019,3545391.0,con
25518,2019,0.0,ind
14818,2019,0.0,ind
19879,2019,10028461.0,con
16586,2019,0.0,ind
15717,2019,0.0,ind
13781,2019,1238359.0,con
24899,2019,0.0,ind
3050,2019,3611649.0,ind
24643,2019,0.0,ind
23604,2019,313175.0,con
16438,2019,0.0,con
