CD_CVM,DENOM_CIA,fiscal_year,period_end_date,filing_date,ID_DOC,source
19879,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,2020,2020-12-31,2021-03-19,102071,historical_ibov
19879,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,2021,2021-12-31,2022-03-24,112964,historical_ibov
19879,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,2022,2022-12-31,2023-03-28,124713,historical_ibov
19879,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,2023,2023-12-31,2024-03-25,135095,historical_ibov
19879,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,2024,2024-12-31,2025-03-28,145883,historical_ibov
19739,LOCALIZA RENT A CAR S.A.,2015,2015-12-31,2016-03-03,53834,current_ibov
19739,LOCALIZA RENT A CAR S.A.,2016,2016-12-31,2017-02-05,62319,current_ibov
19739,LOCALIZA RENT A CAR S.A.,2017,2017-12-31,2018-03-14,72263,current_ibov
19739,LOCALIZA RENT A CAR S.A.,2018,2018-12-31,2019-02-21,80824,current_ibov
19739,LOCALIZA RENT A CAR S.A.,2019,2019-12-31,2020-03-10,91474,current_ibov
19739,LOCALIZA RENT A CAR S.A.,2020,2020-12-31,2021-02-25,100482,current_ibov
19739,LOCALIZA RENT A CAR S.A.,2021,2021-12-31,2022-02-22,111957,current_ibov
19739,LOCALIZA RENT A CAR S.A.,2022,2022-12-31,2023-03-28,124700,current_ibov
19739,LOCALIZA RENT A CAR S.A.,2023,2023-12-31,2024-03-12,134662,current_ibov
19739,LOCALIZA RENT A CAR S.A.,2024,2024-12-31,2025-02-27,145116,current_ibov
23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2015,2015-12-31,2016-03-07,53891,historical_ibov
23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2016,2016-12-31,2019-10-10,88640,historical_ibov
23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2017,2017-12-31,2018-12-16,79752,historical_ibov
23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2018,2018-12-31,2019-02-11,80590,historical_ibov
23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2019,2019-12-31,2020-02-18,91032,historical_ibov
23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2020,2020-12-31,2021-02-09,100040,historical_ibov
23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2021,2021-12-31,2022-02-08,111630,historical_ibov
23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2022,2022-12-31,2023-02-08,123420,historical_ibov
23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2023,2023-12-31,2024-02-06,133874,historical_ibov
23272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2024,2024-12-31,2025-02-05,144587,historical_ibov
8087,LOJAS AMERICANAS S.A.,2015,2015-12-31,2016-03-16,54128,historical_ibov
8087,LOJAS AMERICANAS S.A.,2016,2016-12-31,2017-02-20,62641,historical_ibov
8087,LOJAS AMERICANAS S.A.,2017,2017-12-31,2018-03-14,72267,historical_ibov
8087,LOJAS AMERICANAS S.A.,2018,2018-12-31,2019-03-20,81383,historical_ibov
8087,LOJAS AMERICANAS S.A.,2019,2019-12-31,2020-02-20,91146,historical_ibov
8087,LOJAS AMERICANAS S.A.,2020,2020-12-31,2021-03-04,100679,historical_ibov
8133,LOJAS RENNER S.A.,2015,2015-12-31,2016-02-04,53231,current_ibov
8133,LOJAS RENNER S.A.,2016,2016-12-31,2017-02-09,62430,current_ibov
8133,LOJAS RENNER S.A.,2017,2017-12-31,2018-02-08,71433,current_ibov
8133,LOJAS RENNER S.A.,2018,2018-12-31,2019-02-07,80521,current_ibov
8133,LOJAS RENNER S.A.,2019,2019-12-31,2020-02-06,90801,current_ibov
8133,LOJAS RENNER S.A.,2020,2020-12-31,2021-02-11,100134,current_ibov
8133,LOJAS RENNER S.A.,2021,2021-12-31,2022-03-17,112665,current_ibov
8133,LOJAS RENNER S.A.,2022,2022-12-31,2023-02-16,123581,current_ibov
8133,LOJAS RENNER S.A.,2023,2023-12-31,2024-03-14,134755,current_ibov
8133,LOJAS RENNER S.A.,2024,2024-12-31,2025-02-20,144903,current_ibov
24910,LWSA S/A,2018,2018-12-31,2020-01-13,89994,historical_ibov
24910,LWSA S/A,2019,2019-12-31,2020-03-25,91824,historical_ibov
24910,LWSA S/A,2020,2020-12-31,2021-03-24,102187,historical_ibov
24910,LWSA S/A,2021,2021-12-31,2022-03-29,113147,historical_ibov
24910,LWSA S/A,2022,2022-12-31,2023-03-23,124510,historical_ibov
24910,LWSA S/A,2023,2023-12-31,2024-03-20,134904,historical_ibov
24910,LWSA S/A,2024,2024-12-31,2025-03-13,145376,historical_ibov
22470,MAGAZINE LUIZA S.A.,2015,2015-12-31,2017-05-31,66576,current_ibov
22470,MAGAZINE LUIZA S.A.,2016,2016-12-31,2017-05-31,66581,current_ibov
22470,MAGAZINE LUIZA S.A.,2017,2017-12-31,2018-02-22,71708,current_ibov
22470,MAGAZINE LUIZA S.A.,2018,2018-12-31,2019-02-25,80863,current_ibov
22470,MAGAZINE LUIZA S.A.,2019,2019-12-31,2020-02-17,90983,current_ibov
22470,MAGAZINE LUIZA S.A.,2020,2020-12-31,2021-03-08,100759,current_ibov
22470,MAGAZINE LUIZA S.A.,2021,2021-12-31,2022-03-14,112500,current_ibov
22470,MAGAZINE LUIZA S.A.,2022,2022-12-31,2023-03-10,124043,current_ibov
22470,MAGAZINE LUIZA S.A.,2023,2023-12-31,2024-03-18,134839,current_ibov
22470,MAGAZINE LUIZA S.A.,2024,2024-12-31,2025-03-13,145377,current_ibov
8451,MARCOPOLO S.A.,2015,2015-12-31,2016-02-23,53544,current_ibov
8451,MARCOPOLO S.A.,2016,2016-12-31,2017-02-23,62734,current_ibov
8451,MARCOPOLO S.A.,2017,2017-12-31,2018-02-22,71666,current_ibov
8451,MARCOPOLO S.A.,2018,2018-12-31,2019-02-26,80876,current_ibov
8451,MARCOPOLO S.A.,2019,2019-12-31,2020-02-27,91200,current_ibov
8451,MARCOPOLO S.A.,2020,2020-12-31,2021-02-25,100437,current_ibov
8451,MARCOPOLO S.A.,2021,2021-12-31,2022-02-25,112080,current_ibov
8451,MARCOPOLO S.A.,2022,2022-12-31,2023-02-28,123747,current_ibov
8451,MARCOPOLO S.A.,2023,2023-12-31,2024-02-27,134272,current_ibov
8451,MARCOPOLO S.A.,2024,2024-12-31,2025-02-25,144984,current_ibov
20788,MARFRIG GLOBAL FOODS S.A.,2015,2015-12-31,2016-02-29,53704,current_ibov
20788,MARFRIG GLOBAL FOODS S.A.,2016,2016-12-31,2017-02-23,62782,current_ibov
20788,MARFRIG GLOBAL FOODS S.A.,2017,2017-12-31,2018-03-27,72771,current_ibov
20788,MARFRIG GLOBAL FOODS S.A.,2018,2018-12-31,2019-02-27,80935,current_ibov
20788,MARFRIG GLOBAL FOODS S.A.,2019,2019-12-31,2020-02-19,91096,current_ibov
20788,MARFRIG GLOBAL FOODS S.A.,2020,2020-12-31,2021-04-08,102751,current_ibov
20788,MARFRIG GLOBAL FOODS S.A.,2021,2021-12-31,2022-03-08,112313,current_ibov
20788,MARFRIG GLOBAL FOODS S.A.,2022,2022-12-31,2023-03-01,123796,current_ibov
20788,MARFRIG GLOBAL FOODS S.A.,2023,2023-12-31,2024-03-27,135215,current_ibov
20788,MARFRIG GLOBAL FOODS S.A.,2024,2024-12-31,2025-02-26,145071,current_ibov
17914,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.,2015,2015-12-31,2016-03-31,54794,historical_ibov
17914,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.,2016,2016-12-31,2017-03-28,63750,historical_ibov
17914,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.,2017,2017-12-31,2018-03-28,72870,historical_ibov
17914,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.,2018,2018-12-31,2019-03-27,81602,historical_ibov
17914,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.,2019,2019-12-31,2020-03-31,92113,historical_ibov
17914,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.,2020,2020-12-31,2021-04-07,102721,historical_ibov
8656,METALURGICA GERDAU S.A.,2015,2015-12-31,2016-03-15,54056,current_ibov
8656,METALURGICA GERDAU S.A.,2016,2016-12-31,2017-02-22,62694,current_ibov
8656,METALURGICA GERDAU S.A.,2017,2017-12-31,2018-02-28,71860,current_ibov
8656,METALURGICA GERDAU S.A.,2018,2018-12-31,2019-02-21,80789,current_ibov
8656,METALURGICA GERDAU S.A.,2019,2019-12-31,2020-02-19,91067,current_ibov
8656,METALURGICA GERDAU S.A.,2020,2020-12-31,2021-02-24,100394,current_ibov
8656,METALURGICA GERDAU S.A.,2021,2021-12-31,2022-02-23,111963,current_ibov
8656,METALURGICA GERDAU S.A.,2022,2022-12-31,2023-03-01,123776,current_ibov
8656,METALURGICA GERDAU S.A.,2023,2023-12-31,2024-02-20,134148,current_ibov
8656,METALURGICA GERDAU S.A.,2024,2024-12-31,2025-02-24,144977,current_ibov
20931,MINERVA S.A.,2015,2015-12-31,2016-03-08,53924,current_ibov
20931,MINERVA S.A.,2016,2016-12-31,2017-02-23,62780,current_ibov
20931,MINERVA S.A.,2017,2017-12-31,2018-03-05,71995,current_ibov
20931,MINERVA S.A.,2018,2018-12-31,2019-03-12,81143,current_ibov
20931,MINERVA S.A.,2019,2019-12-31,2020-02-18,91056,current_ibov
20931,MINERVA S.A.,2020,2020-12-31,2021-02-25,100470,current_ibov
20931,MINERVA S.A.,2021,2021-12-31,2022-02-23,112004,current_ibov
20931,MINERVA S.A.,2022,2022-12-31,2023-02-23,123671,current_ibov
20931,MINERVA S.A.,2023,2023-12-31,2024-03-25,135098,current_ibov
20931,MINERVA S.A.,2024,2024-12-31,2025-03-19,145544,current_ibov
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2021,2021-12-31,2022-02-24,112062,current_ibov
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2022,2022-12-31,2023-02-15,123561,current_ibov
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2023,2023-12-31,2024-02-08,133937,current_ibov
18821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2024,2024-12-31,2025-02-06,144617,current_ibov
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2015,2015-12-31,2016-03-07,53894,current_ibov
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2016,2016-12-31,2017-03-13,63110,current_ibov
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2017,2017-12-31,2018-03-08,72097,current_ibov
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2018,2018-12-31,2019-02-28,80989,current_ibov
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2019,2019-12-31,2020-03-02,91299,current_ibov
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2020,2020-12-31,2021-03-04,100692,current_ibov
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2021,2021-12-31,2023-07-06,128797,current_ibov
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2022,2022-12-31,2023-07-06,128798,current_ibov
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2023,2023-12-31,2024-02-29,134377,current_ibov
20915,MRV ENGENHARIA E PARTICIPACOES S.A.,2024,2024-12-31,2025-02-24,144971,current_ibov
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2015,2015-12-31,2016-02-24,53601,current_ibov
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2016,2016-12-31,2017-03-09,63020,current_ibov
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2017,2017-12-31,2018-02-28,71883,current_ibov
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2018,2018-12-31,2019-02-21,80812,current_ibov
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2019,2019-12-31,2020-02-17,91010,current_ibov
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2020,2020-12-31,2021-02-11,100117,current_ibov
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2021,2021-12-31,2022-02-10,111691,current_ibov
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2022,2022-12-31,2023-02-09,123443,current_ibov
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2023,2023-12-31,2024-02-08,133935,current_ibov
20982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2024,2024-12-31,2025-02-06,144624,current_ibov
25232,MÉLIUZ S.A.,2019,2019-12-31,2020-10-08,96797,historical_ibov
25232,MÉLIUZ S.A.,2020,2020-12-31,2021-03-31,102488,historical_ibov
25232,MÉLIUZ S.A.,2021,2021-12-31,2022-03-29,113183,historical_ibov
25232,MÉLIUZ S.A.,2022,2022-12-31,2023-09-21,131089,historical_ibov
25232,MÉLIUZ S.A.,2023,2023-12-31,2024-03-13,134710,historical_ibov
25232,MÉLIUZ S.A.,2024,2024-12-31,2025-03-11,145306,historical_ibov
24783,NATURA &CO HOLDING S.A.,2019,2019-12-31,2020-03-05,91401,historical_ibov
24783,NATURA &CO HOLDING S.A.,2020,2020-12-31,2021-03-04,100680,historical_ibov
24783,NATURA &CO HOLDING S.A.,2021,2021-12-31,2022-03-09,112373,historical_ibov
24783,NATURA &CO HOLDING S.A.,2022,2022-12-31,2023-03-13,124139,historical_ibov
24783,NATURA &CO HOLDING S.A.,2023,2023-12-31,2024-03-12,134631,historical_ibov
24783,NATURA &CO HOLDING S.A.,2024,2024-12-31,2025-03-14,145394,historical_ibov
19550,NATURA COSMETICOS S.A.,2015,2015-12-31,2016-02-17,53441,current_ibov
19550,NATURA COSMETICOS S.A.,2016,2016-12-31,2017-02-22,62718,current_ibov
19550,NATURA COSMETICOS S.A.,2017,2017-12-31,2018-03-14,72264,current_ibov
19550,NATURA COSMETICOS S.A.,2018,2018-12-31,2019-02-28,80968,current_ibov
19550,NATURA COSMETICOS S.A.,2019,2019-12-31,2020-03-05,91402,current_ibov
19550,NATURA COSMETICOS S.A.,2020,2020-12-31,2021-03-31,102570,current_ibov
19550,NATURA COSMÉTICOS S.A.,2021,2021-12-31,2022-03-29,113131,current_ibov
19550,NATURA COSMÉTICOS S.A.,2022,2022-12-31,2023-03-16,124274,current_ibov
19550,NATURA COSMÉTICOS S.A.,2023,2023-12-31,2024-03-19,134850,current_ibov
19550,NATURA COSMÉTICOS S.A.,2024,2024-12-31,2025-03-13,145393,current_ibov
24384,NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.,2017,2017-12-31,2018-04-23,73450,historical_ibov
24384,NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.,2018,2018-12-31,2019-02-25,80873,historical_ibov
24384,NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.,2019,2019-12-31,2020-02-20,91151,historical_ibov
24384,NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.,2020,2020-12-31,2021-03-16,101004,historical_ibov
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2015,2015-12-31,2016-03-24,54404,historical_ibov
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2016,2016-12-31,2017-03-22,63441,historical_ibov
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2017,2017-12-31,2018-04-12,73285,historical_ibov
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2018,2018-12-31,2019-03-26,81560,historical_ibov
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2019,2019-12-31,2020-03-25,91839,historical_ibov
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2020,2020-12-31,2021-05-10,103694,historical_ibov
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2021,2021-12-31,2022-05-05,114301,historical_ibov
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2022,2022-12-31,2023-05-22,127122,historical_ibov
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2023,2023-12-31,2024-03-27,135241,historical_ibov
11312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2024,2024-12-31,2025-03-26,145806,historical_ibov
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2015,2015-12-31,2016-03-29,54655,historical_ibov
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2016,2016-12-31,2017-03-29,63852,historical_ibov
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2017,2017-12-31,2018-03-29,73029,historical_ibov
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2018,2018-12-31,2019-04-03,81992,historical_ibov
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2019,2019-12-31,2020-03-30,92016,historical_ibov
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2020,2020-12-31,2021-03-30,102449,historical_ibov
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2021,2021-12-31,2022-03-25,113027,historical_ibov
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2022,2022-12-31,2023-10-26,131625,historical_ibov
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2023,2023-12-31,2024-03-28,135377,historical_ibov
20478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2024,2024-12-31,2025-03-31,146046,historical_ibov
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2015,2015-12-31,2016-03-21,54255,current_ibov
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2016,2016-12-31,2017-03-24,63571,current_ibov
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2017,2017-12-31,2018-03-16,72346,current_ibov
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2018,2018-12-31,2019-02-27,80929,current_ibov
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2019,2019-12-31,2020-02-19,91100,current_ibov
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2020,2020-12-31,2021-03-22,102142,current_ibov
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2021,2021-12-31,2022-02-23,112007,current_ibov
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2022,2022-12-31,2023-03-02,123817,current_ibov
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2023,2023-12-31,2024-03-25,135086,current_ibov
9512,PETROLEO BRASILEIRO S.A. PETROBRAS,2024,2024-12-31,2025-02-26,145077,current_ibov
25780,PETRORECÔNCAVO S.A.,2020,2020-12-31,2021-02-26,100511,current_ibov
25780,PETRORECÔNCAVO S.A.,2021,2021-12-31,2022-06-02,116810,current_ibov
25780,PETRORECÔNCAVO S.A.,2022,2022-12-31,2023-03-22,124482,current_ibov
25780,PETRORECÔNCAVO S.A.,2023,2023-12-31,2024-03-05,134467,current_ibov
25780,PETRORECÔNCAVO S.A.,2024,2024-12-31,2025-03-19,145562,current_ibov
20362,POSITIVO TECNOLOGIA S.A.,2015,2015-12-31,2016-03-23,54390,historical_ibov
20362,POSITIVO TECNOLOGIA S.A.,2016,2016-12-31,2017-03-16,63234,historical_ibov
20362,POSITIVO TECNOLOGIA S.A.,2017,2017-12-31,2018-03-14,72280,historical_ibov
20362,POSITIVO TECNOLOGIA S.A.,2018,2018-12-31,2019-03-27,81611,historical_ibov
20362,POSITIVO TECNOLOGIA S.A.,2019,2019-12-31,2020-03-04,91367,historical_ibov
20362,POSITIVO TECNOLOGIA S.A.,2020,2020-12-31,2021-03-17,101012,historical_ibov
20362,POSITIVO TECNOLOGIA S.A.,2021,2021-12-31,2022-03-30,113274,historical_ibov
20362,POSITIVO TECNOLOGIA S.A.,2022,2022-12-31,2023-03-21,124427,historical_ibov
20362,POSITIVO TECNOLOGIA S.A.,2023,2023-12-31,2024-03-21,134942,historical_ibov
20362,POSITIVO TECNOLOGIA S.A.,2024,2024-12-31,2025-03-19,145551,historical_ibov
22187,PRIO S.A.,2015,2015-12-31,2016-03-23,54391,current_ibov
22187,PRIO S.A.,2016,2016-12-31,2017-03-28,63696,current_ibov
22187,PRIO S.A.,2017,2017-12-31,2020-11-03,98008,current_ibov
22187,PRIO S.A.,2018,2018-12-31,2019-03-11,81123,current_ibov
22187,PRIO S.A.,2019,2019-12-31,2020-08-28,96590,current_ibov
22187,PRIO S.A.,2020,2020-12-31,2021-03-02,100581,current_ibov
22187,PRIO S.A.,2021,2021-12-31,2022-02-15,111782,current_ibov
22187,PRIO S.A.,2022,2022-12-31,2023-03-01,123803,current_ibov
22187,PRIO S.A.,2023,2023-12-31,2024-03-08,134591,current_ibov
22187,PRIO S.A.,2024,2024-12-31,2025-03-13,145387,current_ibov
5258,RAIA DROGASIL S.A.,2015,2015-12-31,2016-02-18,53458,current_ibov
5258,RAIA DROGASIL S.A.,2016,2016-12-31,2017-02-16,62573,current_ibov
5258,RAIA DROGASIL S.A.,2017,2017-12-31,2018-02-22,71699,current_ibov
5258,RAIA DROGASIL S.A.,2018,2018-12-31,2019-02-26,80909,current_ibov
5258,RAIA DROGASIL S.A.,2019,2019-12-31,2020-02-19,91098,current_ibov
5258,RAIA DROGASIL S.A.,2020,2020-12-31,2021-03-09,100794,current_ibov
5258,RAIA DROGASIL S.A.,2021,2021-12-31,2022-02-22,111945,current_ibov
5258,RAIA DROGASIL S.A.,2022,2022-12-31,2023-03-07,123943,current_ibov
5258,RAIA DROGASIL S.A.,2023,2023-12-31,2024-03-05,134465,current_ibov
5258,RAIA DROGASIL S.A.,2024,2024-12-31,2025-03-20,145584,current_ibov
25917,RAÍZEN S.A.,2020,2020-03-31,2021-03-16,100975,historical_ibov
25917,RAÍZEN S.A.,2021,2021-03-31,2021-05-31,105560,historical_ibov
25917,RAÍZEN S.A.,2022,2022-03-31,2022-05-13,115219,historical_ibov
25917,RAÍZEN S.A.,2023,2023-03-31,2023-05-12,126609,historical_ibov
25917,RAÍZEN S.A.,2024,2024-03-31,2024-05-13,137210,historical_ibov
24821,REDE D'OR SÃO LUIZ S.A.,2018,2018-12-31,2020-11-15,98605,current_ibov
24821,REDE D'OR SÃO LUIZ S.A.,2019,2019-12-31,2020-11-16,98628,current_ibov
24821,REDE D'OR SÃO LUIZ S.A.,2020,2020-12-31,2021-02-24,100425,current_ibov
24821,REDE D'OR SÃO LUIZ S.A.,2021,2021-12-31,2022-03-29,113201,current_ibov
24821,REDE D'OR SÃO LUIZ S.A.,2022,2022-12-31,2023-03-27,124654,current_ibov
24821,REDE D'OR SÃO LUIZ S.A.,2023,2023-12-31,2024-03-26,135176,current_ibov
24821,REDE D'OR SÃO LUIZ S.A.,2024,2024-12-31,2025-03-10,145268,current_ibov
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2015,2015-12-31,2016-03-30,54779,historical_ibov
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2016,2016-12-31,2017-03-23,63491,historical_ibov
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2017,2017-12-31,2018-03-26,72691,historical_ibov
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2018,2018-12-31,2019-03-27,81617,historical_ibov
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2019,2019-12-31,2020-03-18,91648,historical_ibov
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2020,2020-12-31,2021-03-17,101020,historical_ibov
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2021,2021-12-31,2022-03-16,112602,historical_ibov
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2022,2022-12-31,2023-09-29,131194,historical_ibov
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2023,2023-12-31,2024-06-24,139224,historical_ibov
16306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2024,2024-12-31,2026-03-26,155732,historical_ibov
17450,RUMO S.A.,2015,2015-12-31,2016-03-30,54674,current_ibov
17450,RUMO S.A.,2016,2016-12-31,2017-02-20,62624,current_ibov
17450,RUMO S.A.,2017,2017-12-31,2018-02-27,71838,current_ibov
17450,RUMO S.A.,2018,2018-12-31,2019-02-13,80645,current_ibov
17450,RUMO S.A.,2019,2019-12-31,2020-02-13,90947,current_ibov
17450,RUMO S.A.,2020,2020-12-31,2021-06-01,105707,current_ibov
17450,RUMO S.A.,2021,2021-12-31,2022-02-17,111861,current_ibov
17450,RUMO S.A.,2022,2022-12-31,2023-02-15,123564,current_ibov
17450,RUMO S.A.,2023,2023-12-31,2024-03-27,135221,current_ibov
17450,RUMO S.A.,2024,2024-12-31,2025-02-20,144902,current_ibov
17892,SANTOS BRASIL PARTICIPACOES S.A.,2015,2015-12-31,2016-03-09,53956,historical_ibov
17892,SANTOS BRASIL PARTICIPACOES S.A.,2016,2016-12-31,2017-02-15,62550,historical_ibov
17892,SANTOS BRASIL PARTICIPACOES S.A.,2017,2017-12-31,2018-06-18,75944,historical_ibov
17892,SANTOS BRASIL PARTICIPACOES S.A.,2018,2018-12-31,2019-02-21,80819,historical_ibov
17892,SANTOS BRASIL PARTICIPACOES S.A.,2019,2019-12-31,2020-03-05,91395,historical_ibov
17892,SANTOS BRASIL PARTICIPACOES S.A.,2020,2020-12-31,2021-03-08,100762,historical_ibov
17892,SANTOS BRASIL PARTICIPACOES S.A.,2021,2021-12-31,2022-03-10,112430,historical_ibov
17892,SANTOS BRASIL PARTICIPACOES S.A.,2022,2022-12-31,2023-11-29,132843,historical_ibov
17892,SANTOS BRASIL PARTICIPACOES S.A.,2023,2023-12-31,2024-03-20,134918,historical_ibov
17892,SANTOS BRASIL PARTICIPACOES S.A.,2024,2024-12-31,2025-02-20,144905,historical_ibov
20516,SAO MARTINHO S.A.,2015,2015-03-31,2015-07-08,48989,historical_ibov
20516,SAO MARTINHO S.A.,2016,2016-03-31,2016-06-06,57586,historical_ibov
20516,SAO MARTINHO S.A.,2017,2017-03-31,2017-06-26,66917,historical_ibov
20516,SAO MARTINHO S.A.,2018,2018-03-31,2018-06-25,76061,historical_ibov
20516,SAO MARTINHO S.A.,2019,2019-03-31,2019-06-24,85121,historical_ibov
20516,SAO MARTINHO S.A.,2020,2020-03-31,2020-06-29,94440,historical_ibov
20516,SAO MARTINHO S.A.,2021,2021-03-31,2021-06-21,106077,historical_ibov
20516,SAO MARTINHO S.A.,2022,2022-03-31,2022-06-20,117070,historical_ibov
20516,SAO MARTINHO S.A.,2023,2023-03-31,2023-06-19,128513,historical_ibov
20516,SAO MARTINHO S.A.,2024,2024-03-31,2024-06-17,139142,historical_ibov
25372,SENDAS DISTRIBUIDORA S.A.,2019,2019-12-31,2021-02-02,99878,current_ibov
25372,SENDAS DISTRIBUIDORA S.A.,2020,2020-12-31,2021-03-01,100574,current_ibov
25372,SENDAS DISTRIBUIDORA S.A.,2021,2021-12-31,2022-02-21,111903,current_ibov
25372,SENDAS DISTRIBUIDORA S.A.,2022,2022-12-31,2023-02-15,123557,current_ibov
25372,SENDAS DISTRIBUIDORA S.A.,2023,2023-12-31,2024-02-21,134159,current_ibov
25372,SENDAS DISTRIBUIDORA S.A.,2024,2024-12-31,2025-02-20,144897,current_ibov
20745,SLC AGRICOLA S.A.,2015,2015-12-31,2016-03-09,53951,current_ibov
20745,SLC AGRICOLA S.A.,2016,2016-12-31,2017-03-27,63591,current_ibov
20745,SLC AGRICOLA S.A.,2017,2017-12-31,2018-03-07,72071,current_ibov
