CD_CVM,company_name,fiscal_year,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return
4170,VALE S.A.,2024,496325000.0,206005000.0,30431000.0,213720000.0,282605000.0,20.022741512047418,19.14341099830396,0.5693950536442856,0.06131264796252456,0.1423872356354108,-0.26492386470826035
4820,BRASKEM S.A.,2015,59961294.0,47282996.0,2898780.0,1337711.0,58623583.0,17.90920981201984,17.671661296228784,0.9776904247596792,0.048344186834927215,2.1669702947796647,0.6114352392065345
4820,BRASKEM S.A.,2016,51821851.0,47663988.0,-729197.0,1720710.0,50101141.0,17.763322452259608,17.679686702172834,0.9667956669475198,-0.014071226440753728,-0.42377681305972537,0.2919652961146737
4820,BRASKEM S.A.,2017,53341550.0,49260594.0,4133321.0,5690350.0,47651200.0,17.792226135163585,17.71263500904925,0.8933223725219833,0.07748783078107029,0.7263737731422496,0.2816143497757846
4820,BRASKEM S.A.,2018,59193982.0,57999866.0,2907210.0,5911245.0,53282737.0,17.896330439281567,17.875951258163198,0.900137736974681,0.04911326965636473,0.49181010091782695,0.0575892857142859
4820,BRASKEM S.A.,2019,68129037.0,52323525.0,-2896973.0,3944706.0,64184331.0,18.03691406790755,17.77295663669691,0.9420994898254617,-0.042521854521442894,-0.7343951615152055,-0.3723717409587889
4820,BRASKEM S.A.,2020,86083919.0,58543494.0,-7015306.0,-3866518.0,89950437.0,18.270833180757762,17.885280523131897,1.0449156828001755,-0.08149380373818715,1.8143730353770497,-0.17182009838369638
4820,BRASKEM S.A.,2021,92564368.0,105625201.0,13961620.0,6203828.0,86360540.0,18.34341483074747,18.47540754659838,0.9329782276480297,0.15083147329434582,2.250484700736384,1.5727678571428574
4820,BRASKEM S.A.,2022,88048858.0,96519284.0,-820391.0,6108217.0,81940641.0,18.293402422918916,18.38525338054191,0.9306269594092862,-0.00931745190834843,-0.13430940649292583,-0.5715058611361588
4820,BRASKEM S.A.,2023,91741000.0,70569000.0,-4890000.0,3279000.0,88462000.0,18.334479947444503,18.072101512549278,0.9642580743615178,-0.0533022312815426,-1.4913083257090576,-0.031028368794326244
4820,BRASKEM S.A.,2024,101575000.0,77411000.0,-12052000.0,-4278000.0,105853000.0,18.436307999838064,18.164639447325076,1.0421166625646074,-0.11865124292394783,2.817204301075269,-0.36268574573472767
5258,RAIA DROGASIL S.A.,2015,4699201.0,8897849.0,339785.0,2656798.0,2042403.0,15.36290305222865,16.001320120098487,0.43462771649903886,0.07230697303648004,0.12789267381261202,0.5260215053273822
5258,RAIA DROGASIL S.A.,2016,5659303.0,11256565.0,451252.0,2935955.0,2723348.0,15.548811297720087,16.236462071967928,0.4812161497626121,0.07973632088615859,0.15369854101987257,0.5905900703874456
5258,RAIA DROGASIL S.A.,2017,6464249.0,13212505.0,512653.0,3250372.0,3213877.0,15.681797399480756,16.396674287590077,0.4971771662879942,0.07930588688647358,0.15772133158912272,0.5811229757603975
5258,RAIA DROGASIL S.A.,2018,7352005.0,14801445.0,509313.0,3534767.0,3817238.0,15.81048362310448,16.51023536910348,0.519210473877534,0.06927538814241829,0.14408672481099885,-0.34610983954926033
5258,RAIA DROGASIL S.A.,2019,12248255.0,17565600.0,788735.0,4076419.0,8171836.0,16.320894035828598,16.681453001937264,0.6671836926974496,0.06439570371452913,0.19348722493934015,0.8331691301155637
5258,RAIA DROGASIL S.A.,2020,13828088.0,20066840.0,495533.0,4425621.0,9402467.0,16.442212443902736,16.814579259447388,0.6799542351769818,0.03583525068686286,0.11196914512110277,0.18102065882183305
5258,RAIA DROGASIL S.A.,2021,14775506.0,24127002.0,764133.0,4718802.0,10056704.0,16.508481367708935,16.998842186202264,0.6806334754288618,0.0517161984164874,0.16193368571090713,-0.045186640424016766
5258,RAIA DROGASIL S.A.,2022,17185306.0,29067380.0,1014968.0,5402941.0,11782365.0,16.659565274333904,17.18512714119437,0.6856069365305454,0.059060222727485914,0.18785472578730733,-0.01413133873610728
5258,RAIA DROGASIL S.A.,2023,20094412.0,33973790.0,1087143.0,6028301.0,14066111.0,16.815952324427126,17.341099902944904,0.7000011246907847,0.05410175724475043,0.18033986690445616,0.39616438348228455
