CD_CVM,ANO,ID_DOC,new_tier
021237,2017,72277,largest_attachment_fallback_content_filtered
021237,2018,81381,largest_attachment_fallback
021237,2019,92332,largest_attachment_fallback
021237,2020,100834,largest_attachment_fallback
021237,2021,112782,largest_attachment_fallback
021237,2022,124551,largest_attachment_fallback_content_filtered
021237,2023,134773,largest_attachment_fallback
021237,2024,145597,largest_attachment_fallback_content_filtered
021300,2010,5804,largest_attachment_fallback
021300,2011,23057,largest_attachment_fallback
021300,2012,25291,largest_attachment_fallback
021300,2013,36079,largest_attachment_fallback
021300,2014,45332,largest_attachment_fallback
021300,2016,63639,largest_attachment_fallback
021300,2017,72187,largest_attachment_fallback
021300,2018,80906,largest_attachment_fallback
021342,2010,5267,largest_attachment_fallback
021342,2011,15814,largest_attachment_fallback
021342,2012,25967,largest_attachment_fallback
021342,2013,36314,largest_attachment_fallback
021342,2014,45991,largest_attachment_fallback
021342,2015,55107,largest_attachment_fallback
021342,2017,73027,largest_attachment_fallback
021342,2018,81553,largest_attachment_fallback
021342,2019,92133,largest_attachment_fallback
021342,2020,102442,largest_attachment_fallback
021350,2010,6336,largest_attachment_fallback
021350,2011,14949,largest_attachment_fallback_content_filtered
021350,2012,25252,largest_attachment_fallback_content_filtered
021350,2013,35251,largest_attachment_fallback
021350,2014,45000,largest_attachment_fallback_content_filtered
021350,2015,54048,largest_attachment_fallback
021350,2016,63352,largest_attachment_fallback_content_filtered
021350,2017,72682,largest_attachment_fallback
021350,2018,81114,largest_attachment_fallback_content_filtered
021350,2019,91440,largest_attachment_fallback_content_filtered
021350,2020,100945,largest_attachment_fallback_content_filtered
021350,2022,131606,largest_attachment_fallback
021431,2010,5428,largest_attachment_fallback
021431,2011,14881,largest_attachment_fallback_content_filtered
021431,2012,24745,largest_attachment_fallback_content_filtered
021431,2013,35327,largest_attachment_fallback
021431,2014,43885,largest_attachment_fallback
021431,2015,53699,largest_attachment_fallback
021431,2016,62612,largest_attachment_fallback
021431,2017,71748,largest_attachment_fallback
021431,2018,80822,largest_attachment_fallback
021431,2019,91427,largest_attachment_fallback
021431,2020,100523,largest_attachment_fallback
021490,2010,6665,largest_attachment_fallback
021490,2011,24446,largest_attachment_fallback_content_filtered
021490,2012,24425,largest_attachment_fallback_content_filtered
021490,2013,35636,largest_attachment_fallback
021490,2014,44807,largest_attachment_fallback
021490,2015,54006,largest_attachment_fallback
021490,2016,63354,largest_attachment_fallback
021490,2017,72116,largest_attachment_fallback
021490,2018,83727,largest_attachment_fallback
021490,2019,91503,largest_attachment_fallback
021490,2020,102147,largest_attachment_fallback
021776,2010,7124,largest_attachment_fallback
021776,2011,15483,largest_attachment_fallback
021881,2010,5232,largest_attachment_fallback
021881,2011,14649,largest_attachment_fallback
021881,2012,24765,largest_attachment_fallback
021881,2013,35174,largest_attachment_fallback
021881,2014,45260,largest_attachment_fallback
021881,2015,53828,largest_attachment_fallback
021881,2016,63040,largest_attachment_fallback
021881,2017,71948,largest_attachment_fallback_content_filtered
021881,2018,82260,largest_attachment_fallback
021881,2019,91099,largest_attachment_fallback
021881,2020,100463,largest_attachment_fallback_content_filtered
021946,2010,4726,largest_attachment_fallback
021946,2011,14296,largest_attachment_fallback
021946,2012,24987,largest_attachment_fallback
021946,2013,34934,largest_attachment_fallback
021946,2014,44351,largest_attachment_fallback
021946,2015,53654,largest_attachment_fallback
021946,2016,62897,largest_attachment_fallback
021946,2017,72073,largest_attachment_fallback
021946,2018,81122,largest_attachment_fallback
022012,2010,6411,largest_attachment_fallback
022012,2011,14272,largest_attachment_fallback
022012,2012,24656,largest_attachment_fallback
022012,2013,35121,largest_attachment_fallback
022012,2014,44897,largest_attachment_fallback
022012,2015,53960,largest_attachment_fallback
022012,2016,63140,largest_attachment_fallback
022012,2017,72387,largest_attachment_fallback
022012,2018,81207,largest_attachment_fallback
022012,2019,91826,largest_attachment_fallback
022012,2020,101030,largest_attachment_fallback
022012,2021,113270,largest_attachment_fallback
022012,2023,134876,largest_attachment_fallback
022012,2025,155467,largest_attachment_fallback
022055,2010,4840,largest_attachment_fallback
022055,2011,14832,largest_attachment_fallback
022055,2012,24102,largest_attachment_fallback_content_filtered
022055,2013,35260,largest_attachment_fallback
022055,2014,44073,largest_attachment_fallback_content_filtered
022055,2015,53663,largest_attachment_fallback_content_filtered
022055,2016,62793,largest_attachment_fallback
022055,2017,72103,largest_attachment_fallback
022055,2018,81220,largest_attachment_fallback
022055,2019,91807,largest_attachment_fallback
022055,2020,102133,largest_attachment_fallback
022055,2025,155950,largest_attachment_fallback
022136,2011,9905,largest_attachment_fallback
022136,2012,19215,largest_attachment_fallback
022136,2013,29333,largest_attachment_fallback
022136,2014,39263,largest_attachment_fallback
022136,2015,48480,largest_attachment_fallback
022136,2016,57528,largest_attachment_fallback
022187,2010,7251,largest_attachment_fallback_content_filtered
022187,2011,14918,largest_attachment_fallback
022187,2012,24661,largest_attachment_fallback
022187,2013,35895,largest_attachment_fallback
022187,2014,45604,largest_attachment_fallback
022187,2015,54391,largest_attachment_fallback
022187,2016,63696,largest_attachment_fallback_content_filtered
022187,2017,98008,largest_attachment_fallback
022187,2018,81123,largest_attachment_fallback_content_filtered
022187,2019,96590,largest_attachment_fallback
022187,2020,100581,largest_attachment_fallback_content_filtered
022349,2010,5887,largest_attachment_fallback
022349,2011,14619,largest_attachment_fallback
022349,2012,24719,largest_attachment_fallback
022349,2013,35300,largest_attachment_fallback
022349,2014,44468,largest_attachment_fallback
022349,2015,53767,largest_attachment_fallback
022349,2016,62971,largest_attachment_fallback
022349,2017,72053,largest_attachment_fallback
022349,2018,80780,largest_attachment_fallback
022349,2019,92868,largest_attachment_fallback
022349,2020,100689,largest_attachment_fallback_content_filtered
022357,2010,7520,largest_attachment_fallback_content_filtered
022357,2011,16149,largest_attachment_fallback_content_filtered
022357,2012,24778,largest_attachment_fallback
022357,2013,35169,largest_attachment_fallback
022357,2014,44668,largest_attachment_fallback
022357,2015,53830,largest_attachment_fallback
022357,2016,62921,largest_attachment_fallback
022357,2017,72215,largest_attachment_fallback
022357,2018,82088,largest_attachment_fallback
022357,2019,91493,largest_attachment_fallback
022357,2020,100818,largest_attachment_fallback
022357,2022,124844,largest_attachment_fallback
022357,2024,145461,largest_attachment_fallback
022365,2010,7822,largest_attachment_fallback
022365,2011,15025,largest_attachment_fallback
022365,2012,24913,largest_attachment_fallback
022365,2013,34908,largest_attachment_fallback
022365,2014,45003,largest_attachment_fallback
022365,2015,53961,largest_attachment_fallback
022365,2016,63182,largest_attachment_fallback
022365,2017,72077,largest_attachment_fallback
022365,2018,81283,largest_attachment_fallback
022365,2019,91505,largest_attachment_fallback
022365,2020,102633,largest_attachment_fallback_content_filtered
022365,2021,117048,largest_attachment_fallback
022365,2022,123811,largest_attachment_fallback
022365,2023,134554,largest_attachment_fallback
022470,2010,7179,largest_attachment_fallback_content_filtered
022470,2011,15992,largest_attachment_fallback
022470,2012,25378,largest_attachment_fallback_content_filtered
022470,2013,34733,largest_attachment_fallback_content_filtered
022470,2014,44332,largest_attachment_fallback_content_filtered
022470,2015,66576,largest_attachment_fallback_content_filtered
022470,2016,66581,largest_attachment_fallback_content_filtered
022470,2017,71708,largest_attachment_fallback_content_filtered
022470,2018,80863,largest_attachment_fallback
022470,2019,90983,largest_attachment_fallback_content_filtered
022470,2020,100759,largest_attachment_fallback
022470,2021,112500,largest_attachment_fallback
022470,2022,124043,largest_attachment_fallback
022470,2023,134839,largest_attachment_fallback
022470,2024,145377,largest_attachment_fallback
022691,2010,17603,largest_attachment_fallback
022691,2011,17602,largest_attachment_fallback
022691,2012,24911,largest_attachment_fallback
022691,2013,35380,largest_attachment_fallback
022691,2014,45221,largest_attachment_fallback
022691,2015,54254,largest_attachment_fallback
022691,2016,65995,largest_attachment_fallback
022691,2017,72888,largest_attachment_fallback
022691,2018,82288,largest_attachment_fallback
022691,2019,91544,largest_attachment_fallback
022691,2020,100384,largest_attachment_fallback
023035,2011,24197,largest_attachment_fallback
023035,2012,26223,largest_attachment_fallback
023035,2013,34529,largest_attachment_fallback
023035,2014,44075,largest_attachment_fallback
023035,2015,53459,largest_attachment_fallback
023035,2016,62478,largest_attachment_fallback
023035,2017,71603,largest_attachment_fallback
023035,2018,84984,largest_attachment_fallback
023035,2019,92039,largest_attachment_fallback
023140,2012,26415,largest_attachment_fallback
023140,2013,34321,largest_attachment_fallback
023140,2014,44041,largest_attachment_fallback
023140,2015,53723,largest_attachment_fallback
023140,2016,62545,largest_attachment_fallback_content_filtered
023221,2010,31973,largest_attachment_fallback
023221,2011,32166,largest_attachment_fallback
023221,2012,31974,largest_attachment_fallback
023221,2013,35569,largest_attachment_fallback
023221,2014,45754,largest_attachment_fallback
023221,2015,54211,largest_attachment_fallback
023221,2016,63245,largest_attachment_fallback
023221,2017,72567,largest_attachment_fallback
023221,2018,81621,largest_attachment_fallback
023221,2019,91878,largest_attachment_fallback
023221,2020,102263,largest_attachment_fallback
023248,2012,32051,largest_attachment_fallback
023248,2013,35381,largest_attachment_fallback
023248,2014,44335,largest_attachment_fallback
023248,2015,53928,largest_attachment_fallback
023248,2016,63146,largest_attachment_fallback
023248,2017,72485,largest_attachment_fallback
023248,2018,81393,largest_attachment_fallback_content_filtered
023248,2019,91479,largest_attachment_fallback_content_filtered
023248,2020,101029,largest_attachment_fallback
023248,2024,145605,largest_attachment_fallback
023264,2012,32204,largest_attachment_fallback
023264,2013,35475,largest_attachment_fallback
023264,2014,44295,largest_attachment_fallback
023264,2015,53611,largest_attachment_fallback
023264,2016,76263,largest_attachment_fallback
023264,2017,76265,largest_attachment_fallback
023264,2018,80947,largest_attachment_fallback
023264,2019,91199,largest_attachment_fallback
023264,2020,100436,largest_attachment_fallback
023264,2021,112011,largest_attachment_fallback
023272,2012,32733,largest_attachment_fallback
023272,2013,35378,largest_attachment_fallback
023272,2014,44385,largest_attachment_fallback
023272,2015,53891,largest_attachment_fallback
023272,2016,88640,largest_attachment_fallback
023272,2017,79752,largest_attachment_fallback
023272,2018,80590,largest_attachment_fallback_content_filtered
023272,2019,91032,largest_attachment_fallback_content_filtered
023272,2020,100040,largest_attachment_fallback_content_filtered
023272,2021,111630,largest_attachment_fallback
023272,2022,123420,largest_attachment_fallback_content_filtered
023272,2023,133874,largest_attachment_fallback_content_filtered
023272,2024,144587,largest_attachment_fallback_content_filtered
023310,2012,33545,largest_attachment_fallback
023310,2013,34340,largest_attachment_fallback
023310,2014,43952,largest_attachment_fallback
023310,2015,53476,largest_attachment_fallback
023310,2016,62556,largest_attachment_fallback
023310,2017,71407,largest_attachment_fallback
023310,2018,80879,largest_attachment_fallback
023310,2019,96766,largest_attachment_fallback
023310,2020,102322,largest_attachment_fallback
023310,2021,112557,largest_attachment_fallback
023310,2022,124434,largest_attachment_fallback
023310,2023,135166,largest_attachment_fallback
023310,2024,145798,largest_attachment_fallback
023450,2013,40269,largest_attachment_fallback
023450,2014,44576,largest_attachment_fallback
023450,2015,53657,largest_attachment_fallback
023485,2013,41264,largest_attachment_fallback
023485,2014,45059,largest_attachment_fallback_content_filtered
023485,2015,53658,largest_attachment_fallback
023485,2016,62668,largest_attachment_fallback
023485,2017,72680,largest_attachment_fallback_content_filtered
023485,2018,80646,largest_attachment_fallback
023485,2019,91019,largest_attachment_fallback
023574,2011,45184,largest_attachment_fallback
023574,2012,45182,largest_attachment_fallback
023574,2013,45181,largest_attachment_fallback
023574,2014,45577,largest_attachment_fallback_content_filtered
023574,2015,54339,largest_attachment_fallback
023574,2016,63651,largest_attachment_fallback
023574,2017,72693,largest_attachment_fallback
023574,2018,81735,largest_attachment_fallback
023574,2019,92051,largest_attachment_fallback
023574,2020,102397,largest_attachment_fallback
023574,2021,113225,largest_attachment_fallback
023574,2025,155861,largest_attachment_fallback
023825,2014,53148,largest_attachment_fallback
023825,2015,54942,largest_attachment_fallback
023825,2016,63447,largest_attachment_fallback_content_filtered
023825,2017,72472,largest_attachment_fallback
023825,2018,81989,largest_attachment_fallback
023825,2019,91465,largest_attachment_fallback
023825,2020,100360,largest_attachment_fallback
023825,2022,133786,largest_attachment_fallback
023825,2023,135099,largest_attachment_fallback
023825,2024,145614,largest_attachment_fallback_content_filtered
023825,2025,155600,largest_attachment_fallback
024112,2016,64217,largest_attachment_fallback
024112,2017,72141,largest_attachment_fallback
024112,2018,81237,largest_attachment_fallback
024112,2019,91509,largest_attachment_fallback
024112,2020,100645,largest_attachment_fallback
024112,2021,112019,largest_attachment_fallback
024112,2022,123879,largest_attachment_fallback
024112,2023,135682,largest_attachment_fallback
024171,2016,67242,largest_attachment_fallback
024171,2017,71848,largest_attachment_fallback_content_filtered
024171,2018,80891,largest_attachment_fallback
024171,2019,91144,largest_attachment_fallback
024171,2020,100225,largest_attachment_fallback
024252,2016,69097,largest_attachment_fallback
024252,2017,71844,largest_attachment_fallback
024252,2018,80679,largest_attachment_fallback
024252,2019,91054,largest_attachment_fallback
024252,2020,100764,largest_attachment_fallback
024260,2016,75642,largest_attachment_fallback
024260,2017,75645,largest_attachment_fallback
024260,2018,81919,largest_attachment_fallback
024260,2019,92226,largest_attachment_fallback
024260,2020,102210,largest_attachment_fallback
024260,2021,112627,largest_attachment_fallback
024260,2022,127471,largest_attachment_fallback
024260,2023,134731,largest_attachment_fallback
024260,2024,145357,largest_attachment_fallback
024295,2016,70481,largest_attachment_fallback
024295,2017,72366,largest_attachment_fallback
024295,2018,80878,largest_attachment_fallback
024295,2019,91512,largest_attachment_fallback
024295,2020,100792,largest_attachment_fallback
024384,2017,73450,largest_attachment_fallback
024384,2018,80873,largest_attachment_fallback_content_filtered
024384,2019,91151,largest_attachment_fallback_content_filtered
024384,2020,101004,largest_attachment_fallback_content_filtered
024392,2017,73468,largest_attachment_fallback_content_filtered
024392,2018,81182,largest_attachment_fallback
024392,2019,91840,largest_attachment_fallback_content_filtered
024392,2020,102146,largest_attachment_fallback
024392,2021,112866,largest_attachment_fallback
024392,2022,123765,largest_attachment_fallback
024392,2023,137197,largest_attachment_fallback
024694,2018,80696,largest_attachment_fallback
024694,2019,91938,largest_attachment_fallback_content_filtered
024694,2020,102474,largest_attachment_fallback
024694,2023,134844,largest_attachment_fallback
024694,2024,145526,largest_attachment_fallback
024694,2025,155192,largest_attachment_fallback
024716,2018,80868,largest_attachment_fallback
024716,2019,90678,largest_attachment_fallback
024716,2020,100435,largest_attachment_fallback
024716,2024,145913,largest_attachment_fallback
024783,2019,91401,largest_attachment_fallback
024783,2020,100680,largest_attachment_fallback
024783,2022,124139,largest_attachment_fallback
024783,2023,134631,largest_attachment_fallback
024783,2024,145394,largest_attachment_fallback
024805,2019,91745,largest_attachment_fallback
024805,2020,101032,largest_attachment_fallback
024821,2018,98605,largest_attachment_fallback_content_filtered
024821,2019,98628,largest_attachment_fallback_content_filtered
024821,2020,100425,largest_attachment_fallback
024821,2021,113201,largest_attachment_fallback
024821,2022,124654,largest_attachment_fallback
024848,2018,87072,largest_attachment_fallback
024848,2019,91737,largest_attachment_fallback
024848,2020,102056,largest_attachment_fallback
024848,2022,123795,largest_attachment_fallback
024848,2023,134324,largest_attachment_fallback
024848,2024,145051,largest_attachment_fallback
024910,2018,89994,largest_attachment_fallback
024910,2019,91824,largest_attachment_fallback
024910,2020,102187,largest_attachment_fallback
024910,2022,124510,largest_attachment_fallback
024910,2023,134904,largest_attachment_fallback
024910,2024,145376,largest_attachment_fallback
024929,2018,88961,largest_attachment_fallback
024929,2019,91425,largest_attachment_fallback
024929,2020,100058,largest_attachment_fallback
024929,2021,112106,largest_attachment_fallback
024929,2022,123456,largest_attachment_fallback
024929,2023,133877,largest_attachment_fallback
024929,2024,144695,largest_attachment_fallback
024961,2019,91120,largest_attachment_fallback_content_filtered
024961,2020,102743,largest_attachment_fallback
024961,2021,112504,largest_attachment_fallback
025003,2019,92548,largest_attachment_fallback
025003,2020,102776,largest_attachment_fallback
025011,2019,91250,largest_attachment_fallback
025011,2020,102684,largest_attachment_fallback_content_filtered
025011,2021,112671,largest_attachment_fallback_content_filtered
025011,2022,123941,largest_attachment_fallback
025011,2023,135088,largest_attachment_fallback_content_filtered
025089,2019,91085,largest_attachment_fallback
025089,2020,109623,largest_attachment_fallback
025089,2023,134552,largest_attachment_fallback
025089,2025,155745,largest_attachment_fallback
025100,2019,91176,largest_attachment_fallback
025100,2020,102127,largest_attachment_fallback
025100,2024,145292,largest_attachment_fallback
025186,2019,96147,largest_attachment_fallback
025186,2020,102193,largest_attachment_fallback
025186,2025,155479,largest_attachment_fallback
025232,2019,96797,largest_attachment_fallback_content_filtered
025232,2020,102488,largest_attachment_fallback_content_filtered
025291,2019,96710,largest_attachment_fallback_all_flagged
025291,2020,101006,largest_attachment_fallback_content_filtered
025291,2022,123994,largest_attachment_fallback
025291,2023,134516,largest_attachment_fallback
025372,2019,99878,largest_attachment_fallback
025372,2020,100574,largest_attachment_fallback
025453,2019,98900,largest_attachment_fallback
025453,2020,102703,largest_attachment_fallback
025453,2021,121282,largest_attachment_fallback
025453,2022,123808,largest_attachment_fallback
025453,2023,134323,largest_attachment_fallback
025453,2025,154903,largest_attachment_fallback
025585,2019,97692,largest_attachment_fallback_content_filtered
025585,2020,100356,largest_attachment_fallback_content_filtered
025712,2020,100323,largest_attachment_fallback_content_filtered
025712,2022,130998,largest_attachment_fallback
025712,2024,145124,largest_attachment_fallback
025780,2020,100511,largest_attachment_fallback_content_filtered
025780,2023,134467,largest_attachment_fallback
025844,2020,100450,largest_attachment_fallback
025844,2023,134749,largest_attachment_fallback
025844,2024,145451,largest_attachment_fallback
025844,2025,155867,largest_attachment_fallback
025917,2020,100975,largest_attachment_fallback
025917,2021,105560,largest_attachment_fallback
025984,2020,104504,largest_attachment_fallback
025984,2021,112592,largest_attachment_fallback
025984,2024,145251,largest_attachment_fallback
026123,2020,105781,largest_attachment_fallback
026123,2021,113182,largest_attachment_fallback
026441,2021,134808,largest_attachment_fallback
026441,2023,134810,largest_attachment_fallback
026441,2024,144855,largest_attachment_fallback
026441,2025,155480,largest_attachment_fallback
026620,2024,144969,largest_attachment_fallback
027111,2024,146097,largest_attachment_fallback
027707,2023,141876,largest_attachment_fallback
