CD_CVM,ANO,ID_DOC,found,tier,files,DENOM_CIA
2437,2016,63647,False,not_found,[],CENTRAIS ELET BRAS S.A. - ELETROBRAS
2437,2017,72695,False,not_found,[],CENTRAIS ELET BRAS S.A. - ELETROBRAS
2437,2018,81620,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2437\\2018\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00123816530000000000000000.pdf.pdf', 'size_bytes': 4691045}]",CENTRAIS ELET BRAS S.A. - ELETROBRAS
2437,2019,91942,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2437\\2019\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00124516530000000000000000.pdf.pdf', 'size_bytes': 5922423}]",CENTRAIS ELET BRAS S.A. - ELETROBRAS
2437,2020,102103,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2437\\2020\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122016530000000000000000.pdf.pdf', 'size_bytes': 8913527}]",CENTRAIS ELET BRAS S.A. - ELETROBRAS
2437,2021,112739,True,filename_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2437\\2021\\relatorio_administracao.pdf', 'original_filename': 'Relatório da Administração e Demonstrações Financeiras 2021.pdf', 'size_bytes': 4703903}]",CENTRAIS ELET BRAS S.A. - ELETROBRAS
2453,2015,60912,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2453\\2015\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00125816530000000000000000.pdf.pdf', 'size_bytes': 1830154}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG
2453,2016,64232,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2453\\2016\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00128816530000000000000000.pdf.pdf', 'size_bytes': 1244272}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG
2453,2017,72887,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2453\\2017\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00125116530000000000000000.pdf.pdf', 'size_bytes': 1142018}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG
2453,2018,81934,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2453\\2018\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00126204190000000000000000.pdf.pdf', 'size_bytes': 316693}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG
2453,2019,92147,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2453\\2019\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121116530000000000000000.pdf.pdf', 'size_bytes': 1731013}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG
2453,2020,102461,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2453\\2020\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121504190000000000000000.pdf.pdf', 'size_bytes': 234248}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG
2453,2021,113213,True,filename_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2453\\2021\\relatorio_administracao.pdf', 'original_filename': 'Relatório de administração e comentário de desempenho.pdf', 'size_bytes': 1537915}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG
2453,2022,124595,True,filename_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2453\\2022\\relatorio_administracao.pdf', 'original_filename': 'Cemig H DFP 2022 - Relatório da administração e comentário de desempenho.pdf', 'size_bytes': 1677594}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG
2453,2023,134993,True,filename_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2453\\2023\\relatorio_administracao.pdf', 'original_filename': 'Relatório de Administração.pdf', 'size_bytes': 1857839}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG
2453,2024,145624,True,filename_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\2453\\2024\\relatorio_administracao.pdf', 'original_filename': 'Relatório da Administração.pdf', 'size_bytes': 2790040}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG
14311,2015,54155,False,not_found,[],CIA PARANAENSE DE ENERGIA - COPEL
14311,2016,63723,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\14311\\2016\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122016530000000000000000.pdf.pdf', 'size_bytes': 1092065}]",CIA PARANAENSE DE ENERGIA - COPEL
14311,2017,74522,True,content_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\14311\\2017\\relatorio_administracao.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13\\Temp\\files\\00122216530000000000000000.pdf.pdf', 'size_bytes': 1314386}]",CIA PARANAENSE DE ENERGIA - COPEL
14311,2018,81731,False,not_found,[],CIA PARANAENSE DE ENERGIA - COPEL
14311,2019,91838,False,not_found,[],CIA PARANAENSE DE ENERGIA - COPEL
14311,2020,103444,False,not_found,[],CIA PARANAENSE DE ENERGIA - COPEL
14311,2021,112827,True,filename_match,"[{'path': 'data\\raw\\dfp_mgmt_report\\14311\\2021\\relatorio_administracao.pdf', 'original_filename': 'Relatório da Administração 2021_HOL.pdf', 'size_bytes': 1276583}]",CIA PARANAENSE DE ENERGIA - COPEL
14311,2022,124426,False,not_found,[],CIA PARANAENSE DE ENERGIA - COPEL
14311,2023,134367,False,not_found,[],CIA PARANAENSE DE ENERGIA - COPEL
