CD_CVM,ANO,ID_DOC,n_attachments_matched,match_tier,files,DENOM_CIA,error
008575,2018,81272,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\008575\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00122016530000000000000000.pdf.pdf', 'size_bytes': 5603316}]",MAHLE-METAL LEVE S.A.,
008575,2019,92014,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\008575\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121216530000000000000000.pdf.pdf', 'size_bytes': 6074772}]",MAHLE-METAL LEVE S.A.,
008575,2020,100934,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\008575\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122504120000000000000000.pdf.pdf', 'size_bytes': 667168}]",MAHLE-METAL LEVE S.A.,
022055,2010,4840,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022055\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000616530000000000000000.pdf.pdf', 'size_bytes': 451598}]",MARISA LOJAS S.A.,
022055,2011,14832,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022055\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00002104120000000000000000.pdf.pdf', 'size_bytes': 296539}]",MARISA LOJAS S.A.,
022055,2012,24102,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022055\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000816530000000000000000.pdf.pdf', 'size_bytes': 654523}]",MARISA LOJAS S.A.,
022055,2013,35260,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022055\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00002716530000000000000000.docx.pdf', 'size_bytes': 593246}]",MARISA LOJAS S.A.,
022055,2014,44073,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022055\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00004216530000000000000000.pdf.pdf', 'size_bytes': 304383}]",MARISA LOJAS S.A.,
022055,2015,53663,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022055\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00121516530000000000000000.pdf.pdf', 'size_bytes': 2000583}]",MARISA LOJAS S.A.,
022055,2016,62793,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022055\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122616530000000000000000.pdf.pdf', 'size_bytes': 1007488}]",MARISA LOJAS S.A.,
022055,2017,72103,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022055\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00122716530000000000000000.pdf.pdf', 'size_bytes': 3357896}]",MARISA LOJAS S.A.,
022055,2018,81220,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022055\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13002\\Temp\\files\\00122116530000000000000000.docx.pdf', 'size_bytes': 2929532}]",MARISA LOJAS S.A.,
022055,2019,91807,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022055\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121204120000000000000000.pdf.pdf', 'size_bytes': 1660466}]",MARISA LOJAS S.A.,
022055,2020,102133,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022055\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121704120000000000000000.pdf.pdf', 'size_bytes': 3043466}]",MARISA LOJAS S.A.,
022055,2021,112596,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\022055\\2021\\notas_explicativas.pdf', 'original_filename': 'DFP 2021 - Marisa e controladas - FINAL.pdf', 'size_bytes': 1542967}]",MARISA LOJAS S.A.,
022055,2022,125563,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\022055\\2022\\notas_explicativas.pdf', 'original_filename': 'DFP 2022 - Marisa e controladas - Auditado.pdf', 'size_bytes': 1687121}]",MARISA LOJAS S.A.,
022055,2023,135845,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\022055\\2023\\notas_explicativas.pdf', 'original_filename': '22.04 - DFP 4ITR23 - Publicada.pdf', 'size_bytes': 1659056}]",MARISA LOJAS S.A.,
022055,2024,146030,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\022055\\2024\\notas_explicativas.pdf', 'original_filename': 'Marisa S.A - DFP 12-2024 - RA.pdf', 'size_bytes': 9781207}]",MARISA LOJAS S.A.,
022055,2025,155950,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022055\\2025\\notas_explicativas.pdf', 'original_filename': '2062-26 - Marisa S.A - 2025  - Demonstrações Contábeis.pdf', 'size_bytes': 7662428}]",MARISA LOJAS S.A.,
022012,2010,6411,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000504120000000000000000.pdf.pdf', 'size_bytes': 989919}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2011,14272,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00001504120000000000000000.pdf.pdf', 'size_bytes': 450199}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2012,24656,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001004120000000000000000.pdf.pdf', 'size_bytes': 776106}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2013,35121,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001804120000000000000000.pdf.pdf', 'size_bytes': 887482}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2014,44897,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121604120000000000000000.pdf.pdf', 'size_bytes': 878782}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2015,53960,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122404120000000000000000.pdf.pdf', 'size_bytes': 843769}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2016,63140,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00124104120000000000000000.pdf.pdf', 'size_bytes': 774498}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2017,72387,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122204120000000000000000.pdf.pdf', 'size_bytes': 1017088}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2018,81207,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00122804120000000000000000.pdf.pdf', 'size_bytes': 1176653}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2019,91826,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00122704120000000000000000.pdf.pdf', 'size_bytes': 1328341}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2020,101030,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00123916530000000000000000.pdf.pdf', 'size_bytes': 1645303}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2021,113270,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2021\\notas_explicativas.pdf', 'original_filename': '2022RJ012070_DF Mills 2021 CVM_VF.pdf', 'size_bytes': 1817612}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2022,124769,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\022012\\2022\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas.pdf', 'size_bytes': 2364456}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2023,134876,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2023\\notas_explicativas.pdf', 'original_filename': 'Notas explicaticas 2023.pdf', 'size_bytes': 2037631}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2024,145610,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\022012\\2024\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas.pdf', 'size_bytes': 1107246}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
022012,2025,155467,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\022012\\2025\\notas_explicativas.pdf', 'original_filename': 'NE DFs 2025.pdf', 'size_bytes': 724839}]","MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",
023825,2014,53148,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023825\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00133004120000000000000000.pdf.pdf', 'size_bytes': 629213}]",MOVIDA PARTICIPACOES SA,
023825,2015,54942,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023825\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122604120000000000000000.pdf.pdf', 'size_bytes': 605991}]",MOVIDA PARTICIPACOES SA,
023825,2016,63447,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023825\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00127216530000000000000000.pdf.pdf', 'size_bytes': 651296}]",MOVIDA PARTICIPACOES SA,
023825,2017,72472,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023825\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00132704120000000000000000.pdf.pdf', 'size_bytes': 442061}]",MOVIDA PARTICIPACOES SA,
023825,2018,81989,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023825\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00122004120000000000000000.pdf.pdf', 'size_bytes': 1258015}]",MOVIDA PARTICIPACOES SA,
023825,2019,91465,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023825\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121104120000000000000000.pdf.pdf', 'size_bytes': 1530712}]",MOVIDA PARTICIPACOES SA,
023825,2020,100360,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023825\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122004120000000000000000.pdf.pdf', 'size_bytes': 752710}]",MOVIDA PARTICIPACOES SA,
023825,2021,111917,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\023825\\2021\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas_v2.pdf', 'size_bytes': 2137999}]",MOVIDA PARTICIPACOES SA,
023825,2022,133786,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023825\\2022\\notas_explicativas.pdf', 'original_filename': 'NE.pdf', 'size_bytes': 2662305}]",MOVIDA PARTICIPACOES SA,
023825,2023,135099,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023825\\2023\\notas_explicativas.pdf', 'original_filename': 'NE_compressed.pdf', 'size_bytes': 1545652}]",MOVIDA PARTICIPACOES SA,
023825,2024,145614,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023825\\2024\\notas_explicativas.pdf', 'original_filename': 'Relatório Adm.pdf', 'size_bytes': 2628627}]",MOVIDA PARTICIPACOES SA,
023825,2025,155600,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023825\\2025\\notas_explicativas.pdf', 'original_filename': 'Relato´rio Adm_ 4T25_v11.pdf', 'size_bytes': 5923517}]",MOVIDA PARTICIPACOES SA,
021946,2010,4726,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021946\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000804120000000000000000.pdf.pdf', 'size_bytes': 136477}]",MULTIPLUS S.A.,
021946,2011,14296,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021946\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00002004120000000000000000.pdf.pdf', 'size_bytes': 342554}]",MULTIPLUS S.A.,
021946,2012,24987,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021946\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00012004120000000000000000.pdf.pdf', 'size_bytes': 395646}]",MULTIPLUS S.A.,
021946,2013,34934,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021946\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001604120000000000000000.pdf.pdf', 'size_bytes': 271316}]",MULTIPLUS S.A.,
021946,2014,44351,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021946\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM.000\\EmpresasNet\\Temp\\files\\00003704120000000000000000.pdf.pdf', 'size_bytes': 292137}]",MULTIPLUS S.A.,
021946,2015,53654,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021946\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121904120000000000000000.pdf.pdf', 'size_bytes': 385476}]",MULTIPLUS S.A.,
021946,2016,62897,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021946\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122004120000000000000000.pdf.pdf', 'size_bytes': 413410}]",MULTIPLUS S.A.,
021946,2017,72073,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021946\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM2\\EmpresasNet\\Temp\\files\\00121204120000000000000000.pdf.pdf', 'size_bytes': 272500}]",MULTIPLUS S.A.,
021946,2018,81122,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021946\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00123104120000000000000000.pdf.pdf', 'size_bytes': 310902}]",MULTIPLUS S.A.,
015539,2010,4855,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000304120000000000000000.pdf.pdf', 'size_bytes': 724579}]",NEOENERGIA S.A.,
015539,2011,14158,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00001404120000000000000000.pdf.pdf', 'size_bytes': 963642}]",NEOENERGIA S.A.,
015539,2012,25234,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00002204120000000000000000.pdf.pdf', 'size_bytes': 940593}]",NEOENERGIA S.A.,
015539,2013,35473,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000316530000000000000000.pdf.pdf', 'size_bytes': 1581926}]",NEOENERGIA S.A.,
015539,2014,70263,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00124116530000000000000000.pdf.pdf', 'size_bytes': 4117873}]",NEOENERGIA S.A.,
015539,2015,70264,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00124204120000000000000000.pdf.pdf', 'size_bytes': 3506278}]",NEOENERGIA S.A.,
015539,2016,82363,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121116530000000000000000.pdf.pdf', 'size_bytes': 1936441}]",NEOENERGIA S.A.,
015539,2017,82331,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121116530000000000000000.pdf.pdf', 'size_bytes': 2877298}]",NEOENERGIA S.A.,
015539,2018,82332,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121804120000000000000000.pdf.pdf', 'size_bytes': 4175858}]",NEOENERGIA S.A.,
015539,2019,91020,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00122204120000000000000000.pdf.pdf', 'size_bytes': 4137494}]",NEOENERGIA S.A.,
015539,2020,100039,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121704120000000000000000.pdf.pdf', 'size_bytes': 3159432}]",NEOENERGIA S.A.,
015539,2021,111842,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\015539\\2021\\notas_explicativas.pdf', 'original_filename': 'NEOENERGIA DFP 2021.pdf', 'size_bytes': 2761546}]",NEOENERGIA S.A.,
015539,2022,123844,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\015539\\2022\\notas_explicativas.pdf', 'original_filename': 'NEOENERGIA DFP 2022.pdf', 'size_bytes': 2262878}]",NEOENERGIA S.A.,
015539,2023,133915,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2023\\notas_explicativas.pdf', 'original_filename': 'RA_Neoenergia 2023_vf2.pdf', 'size_bytes': 4255644}]",NEOENERGIA S.A.,
015539,2024,144935,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2024\\notas_explicativas.pdf', 'original_filename': 'RA_Neoenergia 204_vf_contabilidade.pdf', 'size_bytes': 5184641}]",NEOENERGIA S.A.,
015539,2025,154723,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\015539\\2025\\notas_explicativas.pdf', 'original_filename': 'RA_Neoenergia 2025.pdf', 'size_bytes': 2373283}]",NEOENERGIA S.A.,
014621,2010,4830,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014621\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000204120000000000000000.pdf.pdf', 'size_bytes': 527508}]",NET SERVIÇOS DE COMUNICAÇÃO S.A.,
014621,2011,14309,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014621\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00003404120000000000000000.pdf.pdf', 'size_bytes': 429741}]",NET SERVIÇOS DE COMUNICAÇÃO S.A.,
014621,2012,24872,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014621\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00002104120000000000000000.pdf.pdf', 'size_bytes': 446276}]",NET SERVIÇOS DE COMUNICAÇÃO S.A.,
014621,2013,35334,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014621\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00007804120000000000000000.pdf.pdf', 'size_bytes': 458977}]",NET SERVIÇOS DE COMUNICAÇÃO S.A.,
021180,2010,14255,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000304120000000000000000.docx.pdf', 'size_bytes': 1023698}]",NEXPE PARTICIPAÇÕES S.A,
021180,2011,16019,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00001404120000000000000000.docx.pdf', 'size_bytes': 768213}]",NEXPE PARTICIPAÇÕES S.A,
021180,2012,25084,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2012\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00002104120000000000000000.pdf.pdf', 'size_bytes': 3414312}]",NEXPE PARTICIPAÇÕES S.A,
021180,2013,35299,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2013\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003104120000000000000000.pdf.pdf', 'size_bytes': 743511}]",NEXPE PARTICIPAÇÕES S.A,
021180,2014,45116,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2014\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00119604120000000000000000.pdf.pdf', 'size_bytes': 1670041}]",NEXPE PARTICIPAÇÕES S.A,
021180,2015,54652,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122704120000000000000000.pdf.pdf', 'size_bytes': 1136374}]",NEXPE PARTICIPAÇÕES S.A,
021180,2016,63643,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00123216530000000000000000.pdf.pdf', 'size_bytes': 609418}]",NEXPE PARTICIPAÇÕES S.A,
021180,2017,72876,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122104120000000000000000.pdf.pdf', 'size_bytes': 978984}]",NEXPE PARTICIPAÇÕES S.A,
021180,2018,81559,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13004\\Temp\\files\\00121904120000000000000000.pdf.pdf', 'size_bytes': 13642278}]",NEXPE PARTICIPAÇÕES S.A,
021180,2019,92052,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121804120000000000000000.pdf.pdf', 'size_bytes': 833939}]",NEXPE PARTICIPAÇÕES S.A,
021180,2020,100558,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121904120000000000000000.pdf.pdf', 'size_bytes': 25851205}]",NEXPE PARTICIPAÇÕES S.A,
021180,2021,112942,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2021\\notas_explicativas.pdf', 'original_filename': 'NEBBRK REAP.pdf', 'size_bytes': 18332403}]",NEXPE PARTICIPAÇÕES S.A,
021180,2022,131109,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\021180\\2022\\notas_explicativas.pdf', 'original_filename': 'NEXPE - Notas Explicativas 220323_Atualizado.pdf', 'size_bytes': 530304}]",NEXPE PARTICIPAÇÕES S.A,
021180,2023,135785,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\021180\\2023\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas DFs 31122023 18abr.pdf', 'size_bytes': 786687}]",NEXPE PARTICIPAÇÕES S.A,
021180,2024,147847,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2024\\notas_explicativas.pdf', 'original_filename': '1858-25 NEXPE - NEs 2024 (revisado3).pdf', 'size_bytes': 1107618}]",NEXPE PARTICIPAÇÕES S.A,
021180,2025,155945,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\021180\\2025\\notas_explicativas.pdf', 'original_filename': '25 NEXPE - NEs 4ITR 2025 .pdf', 'size_bytes': 1288669}]",NEXPE PARTICIPAÇÕES S.A,
020125,2010,5379,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020125\\2010\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00001004120000000000000000.pdf.pdf', 'size_bytes': 1462377}]",ODONTOPREV S.A.,
020125,2011,14645,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020125\\2011\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00003904120000000000000000.pdf.pdf', 'size_bytes': 1122056}]",ODONTOPREV S.A.,
